Sentence_id,topic,style,source,class_label,Text
461206,various,semi,Fact-Checks,Yes,"""91% of the world’s population are exposed to air pollution above the World Health Organization’s suggested level. NONE ARE IN THE U.S.A.!"""
572992,various,semi,Fact-Checks,Yes,Uttar Pradesh government has sanctioned Rs 133 crore for 'Deepotsav' in Ayodhya
414555,various,semi,Fact-Checks,Yes,"A photo shows U.S. Rep. Ilhan Omar ""at a Al’ Qaida training camp in Somalia."""
476759,various,semi,Fact-Checks,Yes,A Maryland school district removed Christmas and Easter vacations from school calendars due to pressure from Muslim groups.
585328,various,semi,Fact-Checks,Yes,Cricketer Yasir Shah died in Karachi Plane crash
455799,various,semi,Fact-Checks,Yes,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing."""
573854,various,semi,Fact-Checks,Yes,Image of migrants stranded in Gujarat during the nationwide lockdown
422880,various,semi,Fact-Checks,Yes,A claim that Donald Trump called Africans Animals.
446205,various,semi,Fact-Checks,Yes,Video of Holi celebrations at Atul tunnel in Srinagar
445442,various,semi,Fact-Checks,Yes,"Photo shows Angela Merkel, Theresa May and Dalia Grybauskaitė as teenagers."
491944,various,semi,Fact-Checks,Yes,"November 2020 election ballots from Maricopa County, Arizona, were destroyed in a March 6, 2021, chicken barn fire."
495424,various,semi,Fact-Checks,Yes,A photograph shows Lake Kawaguchi near Mount Fuji in Japan.
463686,various,semi,Fact-Checks,Yes,"Damba festival which had not been done for so many, many, many years"
474015,various,semi,Fact-Checks,Yes,"Marine vet Christopher Marquez was assaulted at a Washington, D.C., McDonald's retaurant by Black Lives Matter activists."
578389,various,semi,Fact-Checks,Yes,Elon Musk is dead following a Tesla factory explosion.
465652,various,semi,Fact-Checks,Yes,The Royal Mail is part-owned by the German government.
481073,various,semi,Fact-Checks,Yes,Did Norway reclassify COVID as flu?
571177,various,semi,Fact-Checks,Yes,"30 million South Africans have to make ends meet with less [than] R1,000 a month."
587605,various,semi,Fact-Checks,Yes,Video shows Gulf companies sending back Indian workers back
481079,various,semi,Fact-Checks,Yes,The Vatican Will Fire Employees Who Refuse the COVID Vaccine
570822,various,semi,Fact-Checks,Yes,A Facebook post on March 15 by the page Football Team Offer claimed Ronaldo responded to COVID-19 by turning his chain of hotels in Portugal into hospitals.
472512,various,semi,Fact-Checks,Yes,"the audit of Maricopa County’s 2020 general election results found there were over 200,000 fewer ballots than the 2.1 million reported"
558852,various,semi,Fact-Checks,Yes,RSS man beaten in Kerala
455808,various,semi,Fact-Checks,Yes,“Kamala Harris is not able to be VP. Because she's a felon. She lied on her application to buy a gun here in CA.”
482170,various,semi,Fact-Checks,Yes,Myocarditis has been listed on Covid-19 vaccine labels in Japan as a potential side effect.
410445,various,semi,Fact-Checks,Yes,"""It was a mistake to trust that they weren’t going to go to war. They said they were not going to go to war. They said they were just going to get inspectors in."""
506382,various,semi,Fact-Checks,Yes,One in ten young people plan never to get a job.
567741,various,semi,Fact-Checks,Yes,More than 9 million eligible voters aren’t registered for South Africa’s 2019 elections
495428,various,semi,Fact-Checks,Yes,A disturbing photograph depicts a small boy who was detained by ICE in 2018 being held in a cage.
476568,various,semi,Fact-Checks,Yes,Destructive act is conveniently blamed on household pet.
574977,various,semi,Fact-Checks,Yes,Muslims lynching Hindu in India
492704,various,semi,Fact-Checks,Yes,"Sen. Ted Cruz said Southern states should build a nuclear arsenal to ""protect their beliefs."""
438302,various,semi,Fact-Checks,Yes,CDC Admits Crushing Rights of Naturally Immune Without Proof They Transmit the Virus
434747,various,semi,Fact-Checks,Yes,2.61 crore toilets were built under BJP in UP. 1.41 crore households received electricity for the first time since independence.
484692,various,semi,Fact-Checks,Yes,"National Public Radio (NPR) ""wants people to burn books written by 'white people.'"""
584539,various,semi,Fact-Checks,Yes,Screengrab shows a recent statement by Pragatisheel Samajwadi Party leader Shivpal Yadav
500652,various,semi,Fact-Checks,Yes,"Author Thomas Paine once wrote, “The duty of a true patriot is to protect his country from its government.”"
563549,various,semi,Fact-Checks,Yes,Twitter has a story section just like Instagram and Snapchat.
504234,various,semi,Fact-Checks,Yes,Donald Trump made statement after Elon Musk acquired Twitter
476005,various,semi,Fact-Checks,Yes,U.S. House Speaker Nancy Pelosi held up a coronavirus funding package so that Democrats could run negative ads about Republicans that made the latter look bad.
434661,various,semi,Fact-Checks,Yes,"""There’s more Hoosiers going to work than ever before."""
413661,various,semi,Fact-Checks,Yes,Says that CAIR was founded after 9/11.
494014,various,semi,Fact-Checks,Yes,"A photograph shows a genuine crop circle resembling a logo for Microsoft Windows and the ""crown"" shape associated with coronaviruses."
511642,various,semi,Fact-Checks,Yes,"The photo shows PM Modi with Odhav Patel, contractor of Morbi bridge."
413015,various,semi,Fact-Checks,Yes,McDonald’s added xylitol to its ice cream which is toxic to dogs.
422280,various,semi,Fact-Checks,Yes,"""Matt Gaetz has had numerous DUIs and his dad got him off each time. He was part of a company that had to pay 75 million in hospice fraud. They stole from dying people."""
447806,various,semi,Fact-Checks,Yes,"Says celebrities are calling for a ""'total Hollywood strike' until Trump resigns."""
477471,various,semi,Fact-Checks,Yes,The prime minister’s Chequers deal is more unpopular than the Poll Tax.
567299,various,semi,Fact-Checks,Yes,Hackers are posting ‘invisible sexual content’ on your Facebook wall
422420,various,semi,Fact-Checks,Yes,Nigeria’s 2020 GDP has fallen from 2019 figures
573741,various,semi,Fact-Checks,Yes,Janmashtami celebrations in Kashmir take place after 32 years
479714,various,semi,Fact-Checks,Yes,The use of cellular phones poses a danger of touching off explosions at gas stations
529592,various,semi,Fact-Checks,Yes,Video shows people supporting Palestine protesting in Kerala's Wayanad
444237,various,semi,Fact-Checks,Yes,"On home health workers’ low pay and limited benefits, “40% are still on SNAP or Medicaid.”"
475852,various,semi,Fact-Checks,Yes,A couple was kicked off a bus after singing a nursery rhyme to their daughter that offended Muslim passengers.
479006,various,semi,Fact-Checks,Yes,Top chief executives earn in 2.5 days what an average worker earns in a year.
530906,various,semi,Fact-Checks,Yes,"Broadcaster Anthony Taberna called Vice President Leni Robredo ""boba"" or a stupid woman"
506443,various,semi,Fact-Checks,Yes,A child named Tyler Rashid has gone missing in Guildford.
592585,various,semi,Fact-Checks,Yes,Photo shows Rahul Gandhi consuming alcohol and eating chicken during Bharat Jodo Yatra
452927,various,semi,Fact-Checks,Yes,"""Broward County Sheriff fired for lying about Parkland."""
494457,various,semi,Fact-Checks,Yes,Punk rocker’s ‘Keep off the grass’ tattoo is disrespected by a surgeon.
471007,various,semi,Fact-Checks,Yes,Photographs show a new joystick-controlled Mercedes-Benz SCL600 automobile.
413528,various,semi,Fact-Checks,Yes,A girl gets a dollar for a kidney transplant every time a Facebook post is shared.
500364,various,semi,Fact-Checks,Yes,"Pope Francis gave a speech, where he announced his retirement."
427321,various,semi,Fact-Checks,Yes,Philippine actress Shaina Magdayao dies of hypothyroid disease
463654,various,semi,Fact-Checks,Yes,"President Donald Trump tweeted, “The fly that landed on Vice President Pence’s head will be deported.”"
466717,various,semi,Fact-Checks,Yes,the restaurant chain Olive Garden revoked Fox News host Sean Hannity's Lifetime Pasta Pass following the Jan. 6 storming of the U.S. Capitol
584665,various,semi,Fact-Checks,Yes,The post claims that former UP CM Kalyan Singh passed away
466272,various,semi,Fact-Checks,Yes,Retired CIA agent Normand Hodges confessed on his deathbed to assassinating Marilyn Monroe.
503265,various,semi,Fact-Checks,Yes,“Russia fully complies with the Treaty on Open Skies. The US accusations are completely groundless.”
478706,various,semi,Fact-Checks,Yes,Sainsbury’s has stopped selling fireworks due to animal welfare concerns.
433519,various,semi,Fact-Checks,Yes,This photo shows a protest in France during the pandemic
435250,various,semi,Fact-Checks,Yes,"Video of Muslims thrashing a group of Hindus in front of a Mosque in Hubli, Karnataka"
587489,various,semi,Fact-Checks,Yes,The New York Times article on Delhi government schools is part of a paid promotion.
501164,various,semi,Fact-Checks,Yes,“Vaccines cause autoimmune disease”; COVID-19 vaccine will “change your genes”; aborted fetal tissue is in vaccines
434903,various,semi,Fact-Checks,Yes,THE CLAIM: The photo shows a pastor who demanded money to unlock 2022 blessings hospitalised due to being beaten by church members.
501749,various,semi,Fact-Checks,Yes,A photograph shows a graduating West Point cadet displaying a crude anti-Trump message on his shirt.
500067,various,semi,Fact-Checks,Yes,"Photo of gas prices sign was taken on January 6, 2021"
487724,various,semi,Fact-Checks,Yes,"The estimated cost for the construction of the Sarangani Sports Training Center is P200 million. The P3.5 billion is for the building of the Philippine Sports Training Center in Bagac, Bataan."
436332,various,semi,Fact-Checks,Yes,US General Eric Olson Surrendered In Azovstal
570474,various,semi,Fact-Checks,Yes,"A Facebook post claims a link between Britain’s £20 banknote, 5G telecommunications and the COVID-19 pandemic."
497587,various,semi,Fact-Checks,Yes,A photograph shows snow-covered palm trees in Saudi Arabia.
472621,various,semi,Fact-Checks,Yes,"No one is calling out the racist killing of a white woman by a ""black gang."""
588198,various,semi,Fact-Checks,Yes,Photo shows slums were covered up during British Prime Minister Boris Johnsons recent visit to Gujarat.
493022,various,semi,Fact-Checks,Yes,The report of the 1776 Commission contained segments of text taken from earlier writings by two commission members.
446316,various,semi,Fact-Checks,Yes,“We have shut down nearly 90 percent of the online sex-trafficking business and ads.”
487008,various,semi,Fact-Checks,Yes,"“Russia’s military budget has been decreasing, not increasing, year after year. You’d have thought NATO intelligence would have spotted that. Now compare Moscow’s military spending to NATO’s, which is almost a trillion dollars a year. It literally accounts for half the world’s military spending. I mean, there’s no competition here.”"
571992,various,semi,Fact-Checks,Yes,"Manish Sisodia said that a survey found most people in AAP are ""goons"""
427075,various,semi,Fact-Checks,Yes,Zimbabwe police dealing with the church that refused to take instructions of closing for Corona virus
485924,various,semi,Fact-Checks,Yes,Hollywood actor Tom Hanks was arrested in Australia for paedophilia. The story of him being Covid-positive and in quarantine was an attempt to cover up his time in custody.
470572,various,semi,Fact-Checks,Yes,Photographs show watermelons that have been grown in such a way as to force them into square shapes.
439637,various,semi,Fact-Checks,Yes,Adam Schiff Is a Pedophile who Settled sex crimes Out Of Court
416529,various,semi,Fact-Checks,Yes,Alexandria-Ocasio Cortez tweeted out a press release demanding President Trump be blocked from stopping the return of a heroic Alabama mother from ISIS and claimed this woman was more of a hero than our veterans.
504244,various,semi,Fact-Checks,Yes,"“We, as a country, do not have the worst indicators, but still there is a downward trend. It's disturbing. Currently, 14% of men and 26% of women in Russia are obese.”"
497326,various,semi,Fact-Checks,Yes,"COVID-19 vaccine was fast, but there are no vaccines against older viruses"
453516,various,semi,Fact-Checks,Yes,"""Harvard report says 4645 people died in Puerto Rico as a result of Hurricane Maria."""
447237,various,semi,Fact-Checks,Yes,"""Friends of mine [with] nice businesses ...can’t borrow money...because the banks just won’t let them borrow because of the rules and regulations in Dodd-Frank.”"
460818,various,semi,Fact-Checks,Yes,"""Mr. Stone told Mr. Trump that he had just gotten off the phone with [WikiLeaks founder] Julian Assange and that Mr. Assange told Mr. Stone that, within a couple of days, there would be a massive dump of emails that would damage Hillary Clinton’s campaign."""
504886,various,semi,Fact-Checks,Yes,The Government of Brazil has permitted its citizens to start killing bike-riding muggers in a bid to bring down street crime.
574732,various,semi,Fact-Checks,Yes,Amitabh Bachchan thanks Nanavati Hospital's staff after testing positive for COVID-19
482436,various,semi,Fact-Checks,Yes,"Violent incidents rose to 31,025, up 16%, of which 9,003 were on staff, which is up by a quarter in the year to March 2018."
493920,various,semi,Fact-Checks,Yes,U.S. House Speaker Nancy Pelosi's daughters were arrested after breaking into a liquor store for quarantine supplies.
427637,various,semi,Fact-Checks,Yes,Video shows fire at apartment in Singapore in June 2020
413707,various,semi,Fact-Checks,Yes,"Chris Jacobs is a ""Never Trumper"""
583357,various,semi,Fact-Checks,Yes,BJP's flag was waved in Balochistan
578558,various,semi,Fact-Checks,Yes,Patients with COVID-19 experience respiratory symptoms that progress in three distinct stages.
483451,various,semi,Fact-Checks,Yes,claims to show a photo of the late Argentine revolutionary Che Guevara pointing a handgun at two women.
410859,various,semi,Fact-Checks,Yes,Aluminum Foil Causes Deadly Diseases
577608,various,semi,Fact-Checks,Yes,Rahul Gandhi Is Tweeting Pictures Of His Mansarovar Yatra Picked From Google
461225,various,semi,Fact-Checks,Yes,Claims Zika “affects everyone” — not just pregnant women and their babies — because recent research found that it “causes people to go blind.”
494118,various,semi,Fact-Checks,Yes,"A photograph posted on social media in March 2020 shows an authentic image of U.S. President Donald Trump's speech notes with the word ""Corona"" scratched out and replaced in handwriting by ""Chinese."""
494048,various,semi,Fact-Checks,Yes,Former Fox News host Bill O'Reilly wrote a viral essay claiming the COVID-19 pandemic was caused by a Chinese bioweapon.
500158,various,semi,Fact-Checks,Yes,"claims World Health Organization (WHO) Director Dr. Tedros Adhanom Ghebreyesus was arrested for ""crimes against humanity and genocide."""
566258,various,semi,Fact-Checks,Yes,Liverpool star Mohamed Salah and Manchester City's star Riyad Mahrez will join beIN SPORTS' 2022 World Cup punditry team next month.
435924,various,semi,Fact-Checks,Yes,Former Pakistani Diplomat admits to 300 casualties in IAF airstrike at Balakot
497278,various,semi,Fact-Checks,Yes,Image shows the word 'lies' behind Barack Obama during campaign event
595617,various,semi,Fact-Checks,Yes,Video shows a camera mounted onto the Chinese spy balloon flying over United States
576656,various,semi,Fact-Checks,Yes,Video shows a burqa-clad Muslim woman is being attacked in India.
478975,various,semi,Fact-Checks,Yes,Satellite images showing high levels of sulphur dioxide above China are possible evidence of mass cremations of people who have died from coronavirus.
413544,various,semi,Fact-Checks,Yes,"The default rate for college students has grown from 40 percent 10 years ago to about 50 percent today, and ""perhaps as many as 800,000 young Ohioans are facing default on their student loans."""
484163,various,semi,Fact-Checks,Yes,"People can apply to receive a second, $1,000 stimulus payment from the Federal Emergency Management Agency (FEMA) through a specific link"
591140,various,semi,Fact-Checks,Yes,A video of a crowded train shows UPSSSC aspirants travelling to exam centres
426377,various,semi,Fact-Checks,Yes,Photographs of burned ballot papers have been shared in Facebook posts that claim they show evidence of fraud in the 2020 Myanmar elections.]
502581,various,semi,Fact-Checks,Yes,"“Speaking of telephone justice in Russia, it used to be like that here. The current situation must be assessed in detail … If we study the percentage of verdicts and serious cases, we’ll discover that it’s not an accident that Russia has the lowest prison population in the entire history of our state, 400,000 people or something like that. America has the highest, by the way.”"
480957,various,semi,Fact-Checks,Yes,Monkeypox is a Symptoms Of 'Vaccine Induced AIDS'
433597,various,semi,Fact-Checks,Yes,Photo collage shows Filipino comedian Vic Sotto carrying a child Pauleen Luna who would later become his wife
498160,various,semi,Fact-Checks,Yes,Storing batteries in a refrigerator or freezer will improve their performance.
412877,various,semi,Fact-Checks,Yes,"Atal Pension Yojana, for unorganised sector workers, has more than 1 crore subscribers."
487120,various,semi,Fact-Checks,Yes,"""From the board of the International Space Station, I got to see with the naked eye, how the bombs and shells exploded in the territory of Donetsk and Luhansk. And they were flying from the side of the location of the Armed Forces of Ukraine. At that time, unarmed people died there."""
494094,various,semi,Fact-Checks,Yes,A video shows mass graves in Italy as a result of the COVID-19 pandemic.
469384,various,semi,Fact-Checks,Yes,Account by Kitty Werthmann describes the German takeover of Austria.
485299,various,semi,Fact-Checks,Yes,"“When you’re 20, you care what everyone thinks, when you’re 40 you stop caring what everyone thinks, when you’re 60, you realise no one was ever thinking about you in the first place” -- this quote has been attributed to Sir Winston Churchill."
514079,various,semi,Fact-Checks,Yes,"This picture is recent and shows a massive traffic jam on Atal Tunnel, Himachal Pradesh."
445531,various,semi,Fact-Checks,Yes,"Says NBC News’ Kristen Welker “gave thousands of dollars to Obama, Clinton and Biden, is registered as a Democrat & her family spent Christmas with the Obamas at the White House.”"
477846,various,semi,Fact-Checks,Yes,Poor British adults are less healthy than they were a generation before.
430221,various,semi,Fact-Checks,Yes,Video of Indian flag being hoisted at Wagah border in Punjab
429060,various,semi,Fact-Checks,Yes,"During the tenure of Congress government(2004-14), posts in various departments ranging from Supreme court judges to university vice-chancellors to Indian ambassadors to secretaries in different ministries are filled up with Muslims and Christians whereas the count of Hindus in these posts is meagre and this is due to Muslim-Christian reservation"
424973,various,semi,Fact-Checks,Yes,"Canadians face $2,500 fine and driving ban if caught smoking cigarettes behind the wheel"
493470,various,semi,Fact-Checks,Yes,"Author George Orwell wrote: “A people that elect corrupt politicians, imposters, thieves and traitors are not victims … but accomplices.”"
497374,various,semi,Fact-Checks,Yes,Rep. Alexandria Ocasio-Cortez tweeted that her shoes were stolen during the Capitol riot.
559699,various,semi,Fact-Checks,Yes,Time magazine published a cover saying “Lebanon is a country owned by the mafia.”
500177,various,semi,Fact-Checks,Yes,"Samuel E. Wright, an actor who was also the voice of Sebastian the crab in the 1989 animated film “The Little Mermaid,” died on May 24, 2021."
514101,various,semi,Fact-Checks,Yes,Covid-19 nasal swab tests contain lithium and DAPRA Hydrogel
414835,various,semi,Fact-Checks,Yes,"Superdelegates ""have never been a determining factor in who our nominee is since they've been in place since 1984."""
453472,various,semi,Fact-Checks,Yes,Suspected drug smugglers get stuck trying to drive over U.S.-Mexico border fence
482387,various,semi,Fact-Checks,Yes,The number of hospital beds for people with acute mental health conditions has fallen by 30%.
434284,various,semi,Fact-Checks,Yes,"President Donald Trump's reelection campaign posted a Craigslist ad that said, ""Excited and enthusiastic MINORITY Actors and Actresses needed to hold signs at event in Tulsa."""
595647,various,semi,Fact-Checks,Yes,Ukrainian reservist faking for the camera.
579395,various,semi,Fact-Checks,Yes,Raghuram Rajan Says He had Warned Rahul Gandhi About The Frauds Of Nirav Modi
482909,various,semi,Fact-Checks,Yes,COVID-19 vaccines skipped animal testing; COVID-19 vaccines weren’t tested in humans before being released to the public; COVID-19 vaccines are unsafe
445594,various,semi,Fact-Checks,Yes,"""At the PEAK of slavery in 1860, only 1.4% of Americans owned slaves. What your history books (don't) tell you is that 3,000 blacks owned a total of 20,000 slaves the same year."""
430258,various,semi,Fact-Checks,Yes,Attack on Muslims by RSS men in Telangana.
429085,various,semi,Fact-Checks,Yes,Videos related to Cyclone Amphan
475495,various,semi,Fact-Checks,Yes,A double standard was at play in the FBI's raid of the office of Donald Trump's lawyer but not Bill Clinton's.
461119,various,semi,Fact-Checks,Yes,"""The Americans, all of whom wanted to come out, have come out"" of Afghanistan."
416593,various,semi,Fact-Checks,Yes,“Military take over on May 11 confirmed!”
493487,various,semi,Fact-Checks,Yes,"A ""trans species man"" who identifies as a deer was accidentally shot by hunters."
474452,various,semi,Fact-Checks,Yes,The word “blackmail” came about because it referenced letters of extortion sent via mail.
576761,various,semi,Fact-Checks,Yes,It took 19 photographers 62 days to capture this video. Share the video of this unusual bird.
473043,various,semi,Fact-Checks,Yes,"Swedish teenager Greta Thunberg was named the ""highest paid activist"" by People With Money magazine."
490087,various,semi,Fact-Checks,Yes,Hot sauce named for girl who fought in Mexican revolution dressed as a man
493256,various,semi,Fact-Checks,Yes,"Donald Trump owns stock in the vaccine developer Moderna, Inc."
590275,various,semi,Fact-Checks,Yes,The viral image show menu of a cafe owned by Smriti Irani's daughter
452920,various,semi,Fact-Checks,Yes,Evansville twin Bridge collapsed
494715,various,semi,Fact-Checks,Yes,A photograph shows a 5-meter-tall human skeleton that was unearthed in Australia.
452838,various,semi,Fact-Checks,Yes,"President Donald Trump’s deal with Democratic leaders “basically freezes last year’s funding in place, which is a cut of $52 billion” in the defense budget."
577712,various,semi,Fact-Checks,Yes,Video shows a driver making a u-turn at the edge of a cliff
437215,various,semi,Fact-Checks,Yes,"OAN reporter Chanel Rion posted messages on 4Chan promising a pending ""big news dump"" about Joe Biden that would result in the election being postponed."
507975,various,semi,Fact-Checks,Yes,Drinking hot water can kill coronavirus causing Covid-19
502745,various,semi,Fact-Checks,Yes,"“We are now champions in the number of sanctions introduced against the Russian Federation, more than 5,000 individual acts, almost twice as many as was introduced against Iran and North Korea. But sanctions always made us stronger.”"
525107,various,semi,Fact-Checks,Yes,Ninoy Aquino talked to Joma Sison and Nur Misuari to start insurgency movements in the Philippines
595641,various,semi,Fact-Checks,Yes,"purports Prince Harry recounted a story about being traumatized when King Charles III played ""got your nose"" with him in his memoir"
468934,various,semi,Fact-Checks,Yes,A woman mistakenly used her daughter's glitter spray instead of feminine deodorant in preparation for a visit to the gynecologist.
437849,various,semi,Fact-Checks,Yes,Cloth masks do not filter anything
571336,various,semi,Fact-Checks,Yes,"It is important to note that up to the 2017/18 financial year, county governments have received cumulative of KSh1.25 trillion shillings as equitable share"
566280,various,semi,Fact-Checks,Yes,Consuming more wine and cheese prevents cognitive decline.
438479,various,semi,Fact-Checks,Yes,BREAKING NEWS: Shaunae Miller and husband Maicel Uibo drown in Canada while fishing - Latest News
520684,various,semi,Fact-Checks,Yes,"5G, in connection with a claim that it is activating the novel coronavirus in one's body, is being installed in the country via “Mislatel towers.”"
500184,various,semi,Fact-Checks,Yes,Dominion voting machines failed in a Colorado 2022 primary recount
464742,various,semi,Fact-Checks,Yes,"claims that poet T.S. Eliot once stated, ""The very existence of libraries affords the best evidence that we may yet have hope for the future of man."""
495120,various,semi,Fact-Checks,Yes,Kokando ‘pink pill’ is an effective weight loss pill.
446154,various,semi,Fact-Checks,Yes,"In the federal government, ""there’s $16 billion in duplicate programs"" that can be cut."
445003,various,semi,Fact-Checks,Yes,"Says the governors of Michigan, New York and Nevada “have issued orders banning the prescription of hydroxychloroquine to patients with COVID-19.”"
504047,various,semi,Fact-Checks,Yes,“The Kadyrov Foundation is the only international charity organization working on the front line together with the Russian troops. Other international organizations are now forced to use its services to deliver aid to refugees.”
445091,various,semi,Fact-Checks,Yes,"""Bernie Sanders passed more roll call amendments in a Republican Congress than any other member."""
490062,various,semi,Fact-Checks,Yes,Scranton polling machines went down for unspecified time
444557,various,semi,Fact-Checks,Yes,"Mail voting is a ""corrupt system."""
484502,various,semi,Fact-Checks,Yes,Vice President Kamala Harris tweeting that Kyle Rittenhouse created a specific Instagram account and that people should not follow it
495882,various,semi,Fact-Checks,Yes,Georgia teenager Maddie Kelley is endangered and needs help.
447109,various,semi,Fact-Checks,Yes,“There are now only a few states yet to be decided in the presidential race. The voting apparatus of those states are run in all cases by Democrats.”
447897,various,semi,Fact-Checks,Yes,UK’s leading magazine ‘British Herald’ had recently recognised PM Narendra Modi as the “World’s Most Powerful Person” in the context of COVID-19
592102,various,semi,Fact-Checks,Yes,Video shows Paresh Rawal saying sorry for 'will you cook fish for Bengalis' remark
472133,various,semi,Fact-Checks,Yes,"Clint Eastwood said ""one day we will realize that the Barack Obama presidency was the biggest fraud ever perpetrated on the American people.”"
475419,various,semi,Fact-Checks,Yes,A small business in Canada is offering jobs and free land to Americans looking to relocate in the event of a Donald Trump or Hillary Clinton presidency.
570786,various,semi,Fact-Checks,Yes,"mRNA vaccines cause blood vessels to be lined with COVID-19 spike proteins, resulting in blood clots in most vaccine recipients."
452449,various,semi,Fact-Checks,Yes,Video of an army jawan hitting back a police constable for misbehaving with him
579782,various,semi,Fact-Checks,Yes,Video shows Congress MLA Anil Upadhyay criticising his own party leaders and Rahul Gandhi
474040,various,semi,Fact-Checks,Yes,"Supreme Court Justice Antonin Scalia said ""mere factual innocence is no reason not to carry out a death sentence properly reached."""
494377,various,semi,Fact-Checks,Yes,U.S. President Barack Obama authorized more than 500 drone strikes.
433123,various,semi,Fact-Checks,Yes,Facebook page gives away free iPhones
454147,various,semi,Fact-Checks,Yes,Image showing patients lying on the floor with bare minimum medical facilities in Pakistan
492908,various,semi,Fact-Checks,Yes,"Scenes in the 1994 movie ""Forrest Gump"" contain at least two plot inconsistencies."
589689,various,semi,Fact-Checks,Yes,There are a few disturbing pictures of injured women are doing rounds on social media with a claim that they are from the recent Delhi clashes.
472233,various,semi,Fact-Checks,Yes,Duck Dynasty star Sadie Robertson was horribly injured in a car accident in September 2015.
492107,various,semi,Fact-Checks,Yes,The United Nations removed the birthplace of Jesus from its list of World Heritage Sites.
597023,various,semi,Fact-Checks,Yes,"A Filipino doctor endorses a certain brand of mixed nuts products to help neutralize uric acid levels, reduce blood sure, and treat diabetes."
562080,various,semi,Fact-Checks,Yes,"Snapple started making bottle caps that say, “the election wasn’t stolen.”"
504465,various,semi,Fact-Checks,Yes,"A “witch” was filmed hovering in Kidney Hill Park in Karachi, Pakistan and strange noises heard by park officials in the dead of night. The person who shot the video was down with a 104°F fever."
573746,various,semi,Fact-Checks,Yes,"Photo of Manik Moitro, a BJP supporter who was allegedly killed in the political violence that ensued in West Bengal's Sitalkuchi"
415721,various,semi,Fact-Checks,Yes,"""Gas prices are skyrocketing because of D.C. bureaucrats' war on American energy production."""
433132,various,semi,Fact-Checks,Yes,Photos of Hong Kong police attacking protesters
580409,various,semi,Fact-Checks,Yes,Email and social network posts that promise to help Harvey victims
470373,various,semi,Fact-Checks,Yes,Singer Axl Rose died of a drug overdose in Las Vegas in October 2006.
430394,various,semi,Fact-Checks,Yes,Police caught hold of a fake Sikh in farmers protest.
511600,various,semi,Fact-Checks,Yes,Erwin Tulfo rejected Leni Robredo’s offer to help the Department of Social Welfare and Development during calamities
442996,various,semi,Fact-Checks,Yes,"A CNN chyron said, “Antifa has just taken responsibility for storming Capital Hill.”"
409228,various,semi,Fact-Checks,Yes,"The Justice Department ""stage[d]"" a photo to “pretend” that Trump had left the government documents on the floor of a room at Mar-a-Lago."
578889,various,semi,Fact-Checks,Yes,Newspaper Clipping Shows BMC Appeal To Drink Boiled Water For Next Seven Days
489681,various,semi,Fact-Checks,Yes,"Almost 45,000 people who got the COVID-19 vaccinations died in 72 hours"
592503,various,semi,Fact-Checks,Yes,Video shows people in France dragging Muslims who were performing namaz on the road
585058,various,semi,Fact-Checks,Yes,"Several posts have been circulating on social media stating that Tata recently launched its shopping website tatacliq.com, and it urges people to use this website instead of Chinese websites or Amazon. This post comes amidst the current times when the world is battling the Covid-19 pandemic, which originated in China."
446994,various,semi,Fact-Checks,Yes,“We inherited a deadline. We did not inherit a plan.”
426437,various,semi,Fact-Checks,Yes,"Maharashtra, Delhi chiefs failed to install oxygen plants despite central government’s funding."
505488,various,semi,Fact-Checks,Yes,A gay baboon terrorized a South African village and raped several men.
468057,various,semi,Fact-Checks,Yes,“There’s no science behind masks on kids”.
427913,various,semi,Fact-Checks,Yes,"No, the Pakistani government did not announce it would not fire employees"
465948,various,semi,Fact-Checks,Yes,Target's stock crashed because of its transgender bathroom policy.
564758,various,semi,Fact-Checks,Yes,Flintstones vitamins are now available with puberty blockers.
502720,various,semi,Fact-Checks,Yes,McDonald’s new LGBTQ ‘Rainbow Meal’ will replace kids' Happy Meals.
476981,various,semi,Fact-Checks,Yes,An 81-year-old grandmother in Australia tracked down and shot off the testicles of two men who raped her granddaughter
409413,various,semi,Fact-Checks,Yes,"""ISIS is already using the rhetoric from the Trump administration, the text of this executive order, to incite attacks against us and to recruit more terrorists to their side."""
414538,various,semi,Fact-Checks,Yes,"Says ""Donald Trump himself contributed $100,000"" to the Clinton Foundation."
487379,various,semi,Fact-Checks,Yes,"300,000 mail-in ballots are missing"
424795,various,semi,Fact-Checks,Yes,Closures and layoffs at high street shops during coronavirus pandemic
412087,various,semi,Fact-Checks,Yes,Corpses infected by COVID-19 more toxic after 72 hours
498013,various,semi,Fact-Checks,Yes,Olive Garden policy prohibits display of the U.S. flag.
579480,various,semi,Fact-Checks,Yes,Democratic Presidential candidate Elizabeth Warren said having an abortion is no different than someone havign their tonsils removed.
463595,various,semi,Fact-Checks,Yes,claimed that President Donald Trump was golfing while the raid on ISIS leader Abu Bakr al-Baghdadi’s compound took place.
465216,various,semi,Fact-Checks,Yes,Fibres from face masks and test swabs can cause Morgellons disease.
496837,various,semi,Fact-Checks,Yes,"A man in Point Pleasant, West Virginia, caught the legendary Mothman on camera."
528964,various,semi,Fact-Checks,Yes,Putting/Rubbing ginger oil on belly button helps in reducing fat.
