Sentence_id,topic,style,source,class_label,Text
404418,various,structured,Web Discourse,No,"Now just 38 per cent of Britons , according to a 2005 poll , believe in "" a God "" of any kind ( a further 40 per cent of people believe in "" some sort of spirit or life force "" , apparently , showing that the market for new-age waffly nonsense is still going strong ) . "
394278,various,structured,Web Discourse,No,"And , that starts with a high quality , fair education that focuses on techniques that work and teaches all students as individuals , not as stereotypes . "
378913,various,structured,Web Discourse,No,"How is it that sending a child to a private school for religious reasons makes a parent , "" bad people "" ? "
383860,various,structured,Web Discourse,No,"If students fail the high-stakes test in America , schools are forced to pass them on to the next grade , again , because public schools are rarely allowed to enforce retention policies to prevent students from being placed in classes beyond their demonstrable ability . "
377098,various,structured,Web Discourse,No,"All of these situations encourage development of social and conflict-resolution skills , expect courteous and respectful behavior and expose children to diversity . "
383689,various,structured,Web Discourse,No,Why would Christians demand or even expect that their way of doing things should be allowed and even made a routine ? 
386489,various,structured,Web Discourse,No,"Jewish prayer in schools is not a problem , because their Holy day is Saturday , also a day when there is no school . "
383524,various,structured,Web Discourse,No,Salomone also states that single-sex schooling for promotes interest for boys in humanities courses and that boys ’ feel more at ease because they do not feel societal pressures to be male . 
407443,various,structured,Web Discourse,No,We scrapped by then and now my sister and I have been pretty successful in life . 
374319,various,structured,Web Discourse,No,"I wasn ' t equipped to deal with a lad with lowered learning and physical disabilities that meant he "" broke "" really easily either , and seeing him fitting and falling from the chair in my lesson easily rates as one of the scariest moments of my life , until the support got there . "
394811,various,structured,Web Discourse,No,"He slipped out of his chair , sat cross-legged , closed his eyes , raised his hand palms up in the air and began to hum . "
394873,various,structured,Web Discourse,No,"Plus , from my own sports experience , age has little to do with sports once you hit the high school level anyway -- I played Varsity Volleyball and Varsity Track as a freshman ( when I was 14 ) . "
396591,various,structured,Web Discourse,No,We work hard to pay for private school education and I have been on both sides to see the difference . 
372334,various,structured,Web Discourse,No,So lets see I have a choice of sending my kids to a private school ; or better yet of homeschooling them and raising intelligent indivuals who can think for themselves and make intelligent decisions when they become adults or I can send them to public schools and play a role in raising more federal libtard zombies who question nothing and can carry on the torch of the last two generations of people destroying this once great country . 
398240,various,structured,Web Discourse,No,And his wife appears to be so cowed she doesn ' t speak for herself . 
389437,various,structured,Web Discourse,No,"We can take care of that ourselves at home and at church , thank you very much . "
384038,various,structured,Web Discourse,No,I was even a public school high school teacher ! 
377881,various,structured,Web Discourse,No,"Sadly , many parents seemed to regard school as a babysitter , not something to be worked with , and were all to ready to blame the teachers or school rather then themselves or the child . "
399404,various,structured,Web Discourse,No,"For example , consider the theories that "" boys are visual learners "" and "" girls are auditory learners . "" "
388767,various,structured,Web Discourse,No,That ' s nice I suppose . 
388030,various,structured,Web Discourse,No,"I can ' t help wondering , though , what the fallout is likely to be in terms of their ability to socialise with other kids . "
397452,various,structured,Web Discourse,No,"Diane Halpern , Professor of Psychology at Claremont McKenna College and former President of the American Psychological Association , wrote a particularly biting review of the pro single-sex education literature . "
401866,various,structured,Web Discourse,No,“ Did many kids go out into the hallway ? ” 
376502,various,structured,Web Discourse,No,"Happily , some parents realize this , and have their children participate in other groups , such as church , Scouting , 4H , etc . to get that additional group support , and friendships amongst their peers . "
385519,various,structured,Web Discourse,No,Your local school stinks but you don ’ t send your child there ? 
408110,various,structured,Web Discourse,Yes,Nobody is being influenced here - Muslim students are simply being given a place to pray . 
396989,various,structured,Web Discourse,No,NONE . 
397177,various,structured,Web Discourse,No,"Rather than taking on the challenge of addressing existing problems in a failing system run by overworked and pressured staff , Ed Balls is making a scapegoat of those who have chosen to work outside of that system , and blame them for noticing the government ' s educational failings . "
379926,various,structured,Web Discourse,No,But then we have studies that show the numbers . 
394332,various,structured,Web Discourse,No,I have been known to crunch some granola myself and do not view this as a bad thing . 
388458,various,structured,Web Discourse,No,"There is widespread complaint among parents that children are tested too young and too often , teaching them only to pass tests so that civil servants can compile ultimately meaningless statistics . "
382018,various,structured,Web Discourse,No,"In a class of 25 this takes some time , but I believe it is a good thing for students to hear the various perspectives and express their views among their peers . "
408383,various,structured,Web Discourse,No,She is a 13 year-old 8th grader with a fall birthday who is at or above level academically . 
393605,various,structured,Web Discourse,No,"She thought , reasonably enough , that some girls might benefit from a little of the same freedom . "
379039,various,structured,Web Discourse,No,"Intentionally and explicitly working to turn out strong , capable , assertive women , Ellis--its heritage , its excellent teachers , and its visionary leadership--is all about helping girls find and build on their strengths and passions . "
406831,various,structured,Web Discourse,No,You ’ d better believe I was at the principal ’ s office at eight o ’ clock the next morning . 
396974,various,structured,Web Discourse,No,Our education system ( as with our government ) must remain secular and free from these silly distractions . 
381328,various,structured,Web Discourse,No,I have two children . 
405137,various,structured,Web Discourse,No,always have been whether it be Catholic school or Christian school . 
374194,various,structured,Web Discourse,No,"Academically he did great , valedictorian when he graduated . "
398659,various,structured,Web Discourse,No,"Everyone , all in . "
395942,various,structured,Web Discourse,No,"When my daughter has a 4 year window in HS to succeed or not to succeed , I don ' t have time to drive the change that typically take years . "
395492,various,structured,Web Discourse,No,"In fact , the Bill of Rights ’ First Amendment protects both the right to freedom of speech ( prayer can obviously be a form of speech ) as well as the right to free exercise of religion ( praying also obviously qualifies as exercising one ’ s religion ) . "
386173,various,structured,Web Discourse,No,"I worry some about her going off to college at age 17 , but the idea of a gap year at 17 to engage in a rewarding volunteer experience sounds better to me than an extra year spent in preschool would have been . "
382470,various,structured,Web Discourse,No,“ Out with it . ” 
381314,various,structured,Web Discourse,No,"I say "" NOT "" ! "
387091,various,structured,Web Discourse,No,Because we got a better education than was available in most public schools . 
383365,various,structured,Web Discourse,No,"I was home educated from aged 10 onwards ; my parents were the most fantastic , enthusiastic teachers . "
377496,various,structured,Web Discourse,No,ed . child whether doing so is desired by them & beneficial for their child . 
400548,various,structured,Web Discourse,No,"The article profiles 21-year-old Josh Powell , the product of home schooling in rural Virginia , who paints an incredibly negative picture of the experience of getting your education at home . "
374434,various,structured,Web Discourse,No,"( speaking about the cardboard pinhole camera we had made that day with the class , with film ) "
386034,various,structured,Web Discourse,No,Or do you homeschool or unschool ? 
390346,various,structured,Web Discourse,No,A lot of the academic stuff evens itself out by 3rd grade . 
392612,various,structured,Web Discourse,No,"When all the evidence for public and private schooling is boiled down , I think the most important factors are sending your children to a school where they are safe , secure and will receive a good education from high calibre teachers . "
376795,various,structured,Web Discourse,No,"This isn ' t the place to argue about Planned Parenthood , but the things they say to children as young as ten are things that shouldn ' t be said without a parent ' s permission . "
407855,various,structured,Web Discourse,Yes,Would she send me to a public school now - ABSOLUTELY NOT ! ! ! 
402735,various,structured,Web Discourse,No,It has a way of sharpening the mind . 
386527,various,structured,Web Discourse,No,And I also see the government abuse for both sides of the spectrum . 
380206,various,structured,Web Discourse,No,Plenty of progressive educators and theorists have since laid to rest most of the traditional concerns and fears of coeducation skeptics . 
383757,various,structured,Web Discourse,No,Well the Federal Government got involved and that is what has ruined schools . 
376548,various,structured,Web Discourse,Yes,"With a plethora of drugs and gang problems , public schools are the LAST place I would send my child ! "
388843,various,structured,Web Discourse,No,But here are my reasons : 1 . ) 
406257,various,structured,Web Discourse,No,It could take generations . 
408699,various,structured,Web Discourse,No,No one wants a kid to develop the habit of tuning out . 
408483,various,structured,Web Discourse,No,"They simply do not learn to interact with their peers , and thus are constrained by that pressure , the rest of their lives . "
377721,various,structured,Web Discourse,No,If it is a public school it should be a place where all cultures and all religions and all people should be able to come and feel comfortable in order to do what they are there to do which I ’ m sorry is not to learn about religion . 
398466,various,structured,Web Discourse,No,“ Lets see … ” he mused for a moment . 
377189,various,structured,Web Discourse,No,The report that an increasing number of parents in this country are seeking to homeschool their children is not at all surprising . 
405591,various,structured,Web Discourse,No,The unpleasant fact is that parents who want to abuse children have ample opportunity wherever their children ' s education is taking place . 
391650,various,structured,Web Discourse,No,"They may not receive services from school-based special education staff , but they can receive individualized education in the areas most relevant to their needs . "
379681,various,structured,Web Discourse,No,Pressure to prepare kids for these tests starts as early as kindergarten . 
373191,various,structured,Web Discourse,No,"In the future , should I have children , they will without a doubt be enrolled in private schools , K-12 , just as I was . "
403822,various,structured,Web Discourse,No,"In most parts of the country , it ’ s time to register your 4- and 5-year-olds for kindergarten . "
383338,various,structured,Web Discourse,Yes,"I wholeheartedly support public education and in fact , our plans include sending our son to public middle and high school . "
390341,various,structured,Web Discourse,No,I remembered all this last week when I read about a new trend toward single-sex classrooms . 
406468,various,structured,Web Discourse,No,So they do invest in public schools even of their child does not attend them . 
403284,various,structured,Web Discourse,No,I think my view differs from my gal pals because I was able to leave and see the other side . 
372314,various,structured,Web Discourse,No,"Not surprisingly , delinquent and antisocial behaviors are practically non-existent in homeschooled children . "
372563,various,structured,Web Discourse,No,"Girls are more mature than boys generally , yes . "
395417,various,structured,Web Discourse,No,However I feel that the school struggles to meet her needs due to lack of experience and always fighting for funding . 
408849,various,structured,Web Discourse,No,"I bothers me that Allison Benedikt ( I suppose and intelligent woman ) makes the statement and it further bothers me that this article says her argument is "" compelling . "" "
381612,various,structured,Web Discourse,No,this was 1970 . 
392022,various,structured,Web Discourse,No,Girls tend to achieve as well in both mixed and same sex environments . 
407250,various,structured,Web Discourse,No,I was merely soliciting information from them to add to our decision making process . 
371700,various,structured,Web Discourse,No,And if any of you are saying “ Well what about the belt ? ” there is a difference between getting a belt to the butt and physically assaulting your child multiple times with your fists . 
389702,various,structured,Web Discourse,No,Challenge school committees to reconsider whether standardized testing in the lower elementary grades is a good idea . 
374103,various,structured,Web Discourse,No,"I once read , admittedly in a pro-home-ed publication , that a child , if properly taught , can learn as much in two hours at home as a child could learn in an entire school day at a mainstream school . "
389079,various,structured,Web Discourse,No,Surely as a parent you ' d feel more OK knowing that your daughter was with someone she knew ? 
386285,various,structured,Web Discourse,No,"In the private school system , the administration is more able to deal with the difficult student , even if that mean expelling them from the school . "
390943,various,structured,Web Discourse,No,"Dating , relationships , interacting with the opposite sex , i think children at co ed schools tend to have a far better grasp of these skills then students who ' ve only attended same sex schools . "
376513,various,structured,Web Discourse,No,Inclusion can be successful & rewarding for all involved but it also has drawbacks . 
375923,various,structured,Web Discourse,No,"No one is being forced to participate in the event , nor is it interfering with class time . "
386109,various,structured,Web Discourse,No,So the school got him a one on one para and it helped a bit . 
381720,various,structured,Web Discourse,No,I also think there ' s a few extra life lessons and skills children can learn at co ed schools . 
402623,various,structured,Web Discourse,No,Research is quite clear about this . 
383718,various,structured,Web Discourse,No,My daughter will be 5 in Sept . and she is going to Kindergarten . 
376019,various,structured,Web Discourse,No,I ' m not having third grade kids profile my daughter because she ' s not Mexican . 
406715,various,structured,Web Discourse,No,Parents don ’ t just limit teaching their children in the living or dining room . 
408371,various,structured,Web Discourse,No,"Girls thrive on team projects and collaboration ; boys on bright lights , loud voices , and competition . "
398563,various,structured,Web Discourse,No,"The real world is not segregated , nor are universities . "
379673,various,structured,Web Discourse,No,I can attest to the idea that things even out by 3rd grade . 
391792,various,structured,Web Discourse,No,"Yes , I face social barriers now , but honestly I ' m just as awkward as I was in public school . "
395027,various,structured,Web Discourse,No,"For example , Ryan recently tried to help a friend at school and the friend ( politely , kindly , rightfully ) declined Ryan ’ s help . "
390882,various,structured,Web Discourse,No,The kids there are very respectful and so far no one asked about my gun . 
399833,various,structured,Web Discourse,No,Yet there is a consistent failure on the part of local authorities and government reviews to grasp even the basis of the ideas that can underlie a different kind of education . 
385422,various,structured,Web Discourse,No,"DFID concedes that in India , “ no schools charging below $8 are able to perform well ” . "
382458,various,structured,Web Discourse,No,Kids have too much homework ; no one I know who goes to school gets enough sleep . 
386591,various,structured,Web Discourse,No,"There are MANY issues with how public education is formed , and the parents sending their kids to private school , are not going to make a difference . "
393277,various,structured,Web Discourse,No,"Yes , parents can provide support and should , but when your child is bored at school , there is only so much you can do to help with that . "
388306,various,structured,Web Discourse,No,Some say the practice of mainstreaming students with disabilities in regular classrooms is a controversial subject . 
390946,various,structured,Web Discourse,No,So what makes your average mom or dad think they can do my job with no degree and no experience ? 
380829,various,structured,Web Discourse,No,"The mass socialization within schools has brought about abundant delinquent behavior within our nation ’ s youth , reports education researcher , Dr . Michael Slavinski . "
402337,various,structured,Web Discourse,No,Studies have shown girls perform better ( academically ) in all-girls high schools than in co-ed . 
406003,various,structured,Web Discourse,No,"Ah yes , the shining examples of the ignorance of home-schooling is well displayed in the majority of these posts . "
397390,various,structured,Web Discourse,No,"The example one of them gave was , "" My neighbor held back her child , and now she ' s in first grade , and reading at a 4th grade level ! "" "
376452,various,structured,Web Discourse,No,People were able to learn social skills long before there were schools . 
404767,various,structured,Web Discourse,No,Some of my classes were coed . 
386989,various,structured,Web Discourse,No,"Just because we had a strict uniform , by no means did that mean there wasn ’ t competition wardrobe-wise . "
408581,various,structured,Web Discourse,No,"We always did a lot of reading and exploring the world we live in , so keeping her mind busy wasn ' t a problem . "
372104,various,structured,Web Discourse,No,"In the nineties , it was girls . "
385006,various,structured,Web Discourse,No,What will I do for Leo ? 
404635,various,structured,Web Discourse,No,"So , schools are by no means “ prayer free zones ” — the shrill objections of ultra-conservative Christians committed to the unconstitutional re-introduction of state-sanctioned , teacher-led daily school prayer notwithstanding . "
371949,various,structured,Web Discourse,No,"Second , special education students typically have some modifications or accommodations written in their Individualized Education Plan . "
407895,various,structured,Web Discourse,No,A little flexibility like that is fine but I think it would be easy to go over board . 
404317,various,structured,Web Discourse,No,"I found the attitude and behaviour of students in the co ed school to be better , and i attribute that to the influence of the opposite sex . "
399749,various,structured,Web Discourse,No,I personlly am acquainted with four families who are home schooling their large families . 
390252,various,structured,Web Discourse,No,These beliefs on the effects of homeschooling on socialization have led to numerous studies on homeschooled kids . 
385513,various,structured,Web Discourse,No,"Regardless of how the U . S . Supreme Court has ruled , we must each , as Oswald Chambers declared , realize that “ God ’ s laws are not watered down to suit anyone ; if God did that He would cease to be God . "
387795,various,structured,Web Discourse,No,So what makes your average mom or dad think they can do my job with no degree and no experience ? 
382350,various,structured,Web Discourse,No,"In an increasingly complex , global technological society , all people need to have a basic understanding of science , technology and local and global culture , just to be able to function and make informed decisions . "
390162,various,structured,Web Discourse,No,Public schools are not about education ; they are about social engineering . 
395627,various,structured,Web Discourse,No,"Also , he states that some coeducational advocates view single-sex education for girls as emphasizing male dominant views like competitiveness and individuality which do not improve male-female equity ( Mael , 1998 ) . "
394050,various,structured,Web Discourse,No,Or you could stop being so selfish to the child and send it out into the world so it can learn the importance of society and how to ineract with it . . . an education is often only useful if you know how to work with people using it . 
394461,various,structured,Web Discourse,No,The problem is that Democrat / socialists run most public schools and continue that in higher education which is also failing our children . 
396236,various,structured,Web Discourse,No,"Everybody in my family ( my siblings , husband ’ s sibling ) skipped a year in school i . e . moved forward faster . "
397786,various,structured,Web Discourse,No,Agree with Moore that our children are not to be sacrificed for a utopian ideal that is just not going to happen any time soon . 
400040,various,structured,Web Discourse,No,"Private schools , producing more 1-dimensional bigots with an overblown sense of self-entitlement than any other education option . . . #Rex , Of which most of them become either lawyers or politicians . "
406446,various,structured,Web Discourse,No,Why do some parents not think their kids can attain ? 
372012,various,structured,Web Discourse,No,"Not sure how it would have turned out if we ' d sent him straight through , but I can attest that he is a leader in all things he does – athletically , professionally , and socially . "
398490,various,structured,Web Discourse,No,Education is far too important to let the government do it . 
395262,various,structured,Web Discourse,No,"“ Mrs . Smith asked God to bless us and ended her prayer in Jesus ’ name , amen just like you . ” "
374752,various,structured,Web Discourse,No,"So , the school district in New York decided to develop a prayer which they thought anyone who believed in God could pray . "
401528,various,structured,Web Discourse,No,"In the end I would like to emphasise two things : 1 ) People have suggested that there are pros and cons , and yes , this is obviously true but the implication to some may be that all this ' washes out ' in the end . "
378304,various,structured,Web Discourse,No,"He enjoys his preschool activities but if he had to do everything over again , I envision lots of fussing about going to school . "
377897,various,structured,Web Discourse,No,"I know my friend ' s case is rather extreme , but the thing is . . . the vast majority of my homeschooled friends have similar issues . "
407751,various,structured,Web Discourse,No,This begs the question of whether or not is it a good use of public money from UK taxpayers to invest speculatively in for-profit private schools in poor countries ? 
403420,various,structured,Web Discourse,No,"tara_mommy : I agree with you too , which is why I said : There are obviously cases where this isn ' t going to work . "
388540,various,structured,Web Discourse,No,What are parents to do when Unions refuse to correct or fire ineffective school teachers because they have tenure and are protected by unions . 
408118,various,structured,Web Discourse,No,Are private schools better or worse ? 
378616,various,structured,Web Discourse,No,But no matter . 
382913,various,structured,Web Discourse,No,"As far as public schools go , WOW are you sure that your child will come home to you tonight ? ? ? ? ? ? "
385897,various,structured,Web Discourse,No,I have a July ' 07 girl whom I am sending to kindergarten this fall . 
407159,various,structured,Web Discourse,No,"I am homeschooling and I am not under any illusion that I am "" everything "" for my kids 24 / 7 . "
380564,various,structured,Web Discourse,No,We should all be proud of what it has become no matter where we stand on the homeschool versus public school debate . 
380222,various,structured,Web Discourse,No,"As a disabled person with an interest in politics , the conversation sometimes turns to education . "
390127,various,structured,Web Discourse,No,Liberal lean with putting the blame on people that wish to provide a better education for their children . 
373913,various,structured,Web Discourse,No,This is what ALL schools should aspire to be . 
394369,various,structured,Web Discourse,No,Boys are also able to focus better during their puberity stages without the distraction of girls and the urges their hormones tend to trigger . 
391035,various,structured,Web Discourse,No,They also have wide latitude in deciding which students to admit and which to push out . 
405669,various,structured,Web Discourse,No,Once they were ready to pay for the items they wanted they realized no one seemed to be there . 
393054,various,structured,Web Discourse,No,Public schools have neither option . 
397013,various,structured,Web Discourse,No,This is after all a free country . 
373211,various,structured,Web Discourse,No,Most of the homeschoolers I knew growing up were the stereotypical Christian homeschoolers with strict parents who didn ' t do anything secular or know anything about the real world . 
390586,various,structured,Web Discourse,No,My son who at the end of his Freshman year had a GPA of 3 . 8 excelled as well but he was stressed out for 90% of the year because of the classroom sizes . 
391519,various,structured,Web Discourse,No,"I also learned the hard way not to step into problem-solving roles until I was asked to , and I saw that younger campers idolized the competence of their counselors as much as they loved their warmth and enthusiasm . "
400802,various,structured,Web Discourse,No,There is no hope there but why should we wait until something is done . 
400715,various,structured,Web Discourse,No,Most public schools especially those that are intercity are not good . 
407481,various,structured,Web Discourse,No,"If a teenager told doctors , "" I want this treatment "" and the parents refused to give consent , what would a court do ? "
404083,various,structured,Web Discourse,No,I ' m always fasinated by the ideology argument . 
400417,various,structured,Web Discourse,No,A second reason I deplore single sex schools is that girls and women are shortchanged as far as math and science are concerned . 
393346,various,structured,Web Discourse,No,I could hardly wait to hear about Mrs . Smith ’ s prayer . 
394926,various,structured,Web Discourse,No,I do not compare my children with other people ' s children . 
374479,various,structured,Web Discourse,Yes,"However , I think that the evaluation / decision needs to weigh the impact that inclusion will have on the class as a whole . . . not just whether it ' s good for that one child . . . . because , imo , inclusion to benefit 1 at the expense of others is wrong . "
373089,various,structured,Web Discourse,No,"It is the quality of teachers ' training , lessons , and classroom management practices — and not the sex of their students — that determines the quality of learning in their classrooms . "
406000,various,structured,Web Discourse,No,"I was a product of the public school system , and yes , they are very necessary . "
387124,various,structured,Web Discourse,No,"Additionally , it is said that homeschooled children do well on standardised tests , and as adults , are known to be self-directed learners and reliable employees . "
406220,various,structured,Web Discourse,No,. 
396547,various,structured,Web Discourse,No,I attended a single sex high school some 40 years ago . 
395903,various,structured,Web Discourse,No,"The child would then be free to pursue other valuable activities such as art , playing etc . If done by parents with the right mindset , education levels and resources , I cannot see the problem . "
404850,various,structured,Web Discourse,No,"The topic quickly changed to kindergarten entrance , which was charged with palatable anxiety over whether their child should start this coming year or wait a year . "
380578,various,structured,Web Discourse,No,"Dr . Densmore encourages parents to keep themselves on an even keel and project a steady , positive attitude . "
389973,various,structured,Web Discourse,No,"People today are basically in my mind , for a lack of a better word soft . "
379489,various,structured,Web Discourse,No,All you commies out there can shove it right up your A$$ ! 
408131,various,structured,Web Discourse,No,What does that tell ya about are public school system ? 
384143,various,structured,Web Discourse,No,At the Tech school where I taught seniors once had five hours of shop class in the trade they came there to learn . 
405289,various,structured,Web Discourse,No,God ’ s speaking to us . 
380215,various,structured,Web Discourse,No,Every school function I went to most all the parents couldn ' t speak English and the kids would act like they was a little gang member or something . 
392779,various,structured,Web Discourse,No,"I understand & support the desire of parents to have their dcs , regardless of abilities ( high or low ) , in the most beneficial educational environment possible and I know that I made some broad statements / gave examples that obviously doesn ' t apply to every inclusion situation . "
396224,various,structured,Web Discourse,No,The major thing was that I always felt like the presence of boys would have made the girls far less bitchy ( as they did in my co-ed school experiences ) . 
382723,various,structured,Web Discourse,No,"One more thing , at least a private school can FIRE a teacher for legitimate reasons ( molesting kids , etc ) unlike public schools who ' s teachers unions have PROTECTED those who have committed crimes against our children ( ex . "
387334,various,structured,Web Discourse,No,"Testimony : My son , now 25 , was held back by going to Transitional first grade ( T1 ) . "
397296,various,structured,Web Discourse,No,"They think they are a parent and saving the world of their students , when really they are incapable of passing on any amount of knowledge . "
374123,various,structured,Web Discourse,No,School is a place of learning . 
406912,various,structured,Web Discourse,No,"After all , the public school systems get tax money from everyone , even from the one ' s who send their kids to private schools . "
391661,various,structured,Web Discourse,No,My husband and I both attended public schools . 
372354,various,structured,Web Discourse,No,"If prayer didn ’ t work , then a group of students gathering around a flagpole early in the morning to talk to God would pose no threat . "
401244,various,structured,Web Discourse,No,I know so many of you strive to bring Christ to bear on that setting . 
389523,various,structured,Web Discourse,No,But we can know how people assess their experiences -- like me and my former classmates . 
403572,various,structured,Web Discourse,No,More respect for students and teachers 3 . 
381693,various,structured,Web Discourse,No,"They have to keep the numbers up , to keep the funds rolling in . "
379837,various,structured,Web Discourse,No,When you remove God you invite everything that is wicked to come in and destroy . 
393785,various,structured,Web Discourse,No,Teaching Many parents find the variety of choices and lesson plans that can be used for homeschooling overwhelming . 
408839,various,structured,Web Discourse,No,Most of the homeschoolers I knew growing up were the stereotypical Christian homeschoolers with strict parents who didn ' t do anything secular or know anything about the real world . 
385973,various,structured,Web Discourse,No,"So , come up with a different way to make the public systems in better shape ! "
377187,various,structured,Web Discourse,No,This would not happen immediately . 
403462,various,structured,Web Discourse,No,So whoever this lady is saying parents are Bad for sending them to private should bite her tongue . 
388466,various,structured,Web Discourse,No,"My greatest concern about Badman , though , is his suggestion throughout the report that being at home rather than with "" professionals "" means that the child is at a "" greater risk of harm "" . "
376824,various,structured,Web Discourse,No,its gone . 
381588,various,structured,Web Discourse,No,"The threat is that when students pray , then God responds . "
405453,various,structured,Web Discourse,No,"Lady , you need to get your head out of your *ss . "
384706,various,structured,Web Discourse,No,"No one knows their child like them and the entire debate of homeschool versus public school is moot , except between mom and dad . "
390931,various,structured,Web Discourse,No,"There ' s no doubt boys behave a little different when girls are watching , and i also found boys were quite good at limiting the bitchyness girls are renowned for . "
396553,various,structured,Web Discourse,No,"When I left that school , seniors were lucky to have two hours of shop ; the rest of the time they spent taking courses for which they had no need , desire or use . "
388768,various,structured,Web Discourse,No,"Everyone interested in education will have their opinion and although data would indicate that single sex girls ’ schools might produce the best results , it would seem to be that there is more to this debate than just academic results . "
398504,various,structured,Web Discourse,No,All-estrogen environments at that age thrive on gossip and making oneself seem holier-than-thou to at least a few girls . 
386038,various,structured,Web Discourse,No,What school do you send your child to ? 
376760,various,structured,Web Discourse,No,But … 
395596,various,structured,Web Discourse,No,Those who can afford to bail on trying to improve the system and end up sending their children to private school rather than work on improving public ones . 
372940,various,structured,Web Discourse,No,Everyone . 
375940,various,structured,Web Discourse,No,"That said , should the decision have been made by one person I would understand and cut that person some slack . "
390976,various,structured,Web Discourse,Yes,I regard single sex education as bad . 
406889,various,structured,Web Discourse,No,( Our biggest concern was the revolving door that teachers were on in 2006 / 07 : 3 teachers quit in 1 year . ) 
400760,various,structured,Web Discourse,No,Badman ' s recommendations would change what home education means to us – a positive and successful part of our family life – into an ongoing battle with the state . 
376772,various,structured,Web Discourse,No,"Boys tend to play and act up less when girls are not around , and they ' re less inclined to show off and seek attention . "
394567,various,structured,Web Discourse,No,He spends a lot of time out of class with the special education teachers receiving one on one work but missing out on other important activities . 
382947,various,structured,Web Discourse,No,Whew ! 
407801,various,structured,Web Discourse,No,"Matt 6 : 5-6 Anyways , children can pray in school if they want to . "
397091,various,structured,Web Discourse,No,"If prayer really works , then it is a threat to those who would seek to corrupt a generation of students into embracing a godless worldview . "
405431,various,structured,Web Discourse,No,I too believed that out nation is under a great fall due taking prayer out of schools and attempting to take God out of everything we do . 
406634,various,structured,Web Discourse,No,"As you know , We ’ ve been working real hard in our town to get prayer back in our schools . "
373477,various,structured,Web Discourse,No,"There are such things as homeschool groups , and we get together just for the purpose of socializing . "
382895,various,structured,Web Discourse,No,"Well , then , she ’ ll really be fine . "
396369,various,structured,Web Discourse,No,. 
385091,various,structured,Web Discourse,No,They removed me from school because school / teachers were teaching me nothing other than ‘ you are thick so why bother teaching you ’ . 
386156,various,structured,Web Discourse,No,"Those with physical disabilitys but no additiona learning needs were fully intergrated into the class but because of the inclusive nature and an excellent senco adaptations could be made , e . g IT provision in every lesson , access to a scribe , extended time to sit exams and submit homework , leaving lessons a few minutes earlier to avoid the crush in the corridors . "
392863,various,structured,Web Discourse,No,Some offer these classes throughout the week and you can choose which classes to take . 
377959,various,structured,Web Discourse,No,You are still allowed to pray in school as long as it doesn ’ t affect the education that the school system is trying to give our children . 
383904,various,structured,Web Discourse,No,To say school is best is every bit as ideological as any argument for home education . 
390261,various,structured,Web Discourse,No,What a load of BS . 
374725,various,structured,Web Discourse,No,My study habits were much better and I was more prepared for college than most in my high school . 
401367,various,structured,Web Discourse,No,This is the reality of public education today . 
397382,various,structured,Web Discourse,No,"One of his siblings , currently at middle school age , still hasn ' t learned to read . "
390657,various,structured,Web Discourse,No,"Many of these kids then go on to underachieve in middle and high school because their initial experiences left them bored and as a result , often totally disinterested in school . "
374357,various,structured,Web Discourse,No,I had no idea . 
385667,various,structured,Web Discourse,No,As has been mentioned by others it really depends on the child and the resources available . 
371652,various,structured,Web Discourse,No,"One high school where I taught had almost 2 , 000 students ; what passed for PTA meetings were held in the principal ' s office . "
402204,various,structured,Web Discourse,No,"Inclusion , the philosophy Adelman prefers , is defined by SEA as “ the commitment to educate each child , to the maximum extent appropriate , in the school and classroom he or she would otherwise attend . ” "
395700,various,structured,Web Discourse,No,His mum doesn ' t send him to school because she worries he ' ll get bullied . 
408055,various,structured,Web Discourse,No,Not only has it affected the schools it has also affected the homes and the homes and its inhabitants . 
405249,various,structured,Web Discourse,No,Let ' s keep it that way . 
406708,various,structured,Web Discourse,No,"He isn ' t bored , and despite my greatest worries , the other kids are nice to him and he has friends . "
374092,various,structured,Web Discourse,No,The 2006 move was designed to give parents and school districts greater flexibility in selecting an environment best for individual students . 
405513,various,structured,Web Discourse,No,"We live in a world of paedo-paranoia in which no-one can go within ten feet of a child unless they have been ISA Checked , CRB checked and chemically castrated . "
398819,various,structured,Web Discourse,No,One was the youngest in his class . 
375184,various,structured,Web Discourse,No,Each parent and family must make the decision to do what is best for them whether it be public school or homeschool . 
392653,various,structured,Web Discourse,No,All this time I thought it was God who was supposed to be worshiped . 
371735,various,structured,Web Discourse,No,"Yes , parents can provide support and should , but when your child is bored at school , there is only so much you can do to help with that . "
394291,various,structured,Web Discourse,No,"the teachers were not sufficiently trained to deal with him , we were constantly called to the school to sort it out ( when tbh we had no idea how either ! ) he was suspended more times than i remember and was only on half days ! "
382647,various,structured,Web Discourse,No,NO I will not subject my child to a bad education to a system that has done everything wrong for the last 30 years . 
398624,various,structured,Web Discourse,No,I was a paediatric Occupational Therapist and worked in both special needs schools and mainstream environments and saw successes and failiures in both . 
383821,various,structured,Web Discourse,No,"But in the Cold War , America was distinguishing itself from a Communist enemy that was known to be atheistic . "
405477,various,structured,Web Discourse,No,"With private schools stealing students away from public schools , the problem is exacerbated further . "
391694,various,structured,Web Discourse,No,Last time I checked you were supposed to let God do that kind of work . 
