Text,class_label
"The bottom line is this: I think the American people, thought he'd recite all these bills and all these things, they want to know what's going to happen to them.",No
I will bring our energy companies back.,No
We believe that you can uhh - do something more effectively with a moderate increase in money in the drug abuse program.,No
All I say is this.,No
One of the good things we've gone in Texas is we have strong accountability because you can't cure unless you know.,No
We need to reform it.,No
And it is a mistake and it plays into the hands of the terrorists to act as though we are.,No
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",No
There is more work to be done.,No
This is a difficult and sensitive matter.,No
But don't just sit here slow dancing for 4 years doing nothing.,No
"I appoint people of independence and integrity and intelligence, people who will be a credit to the Bench.",No
"They're trying to say, ""Did you make a mistake going into Iraq?""",No
Will we have a government of secrecy that excludes the American people from participation in making basic decisions and therefore covers up mistakes and makes it possible for our government - our government - to depart from the principles of our Constitution and Bill of Rights?,No
And I think that it's going to take some time to work itself out.,No
"Let me tell you, I'm going to force them right back into their country.",No
I'm against removing dams in the northwest.,No
"Our schools are getting better, and our schools can be made to be even better still with the right kind of community leadership and partnership at the school level.",No
"And we won the nomination by going out into the streets - barbershops, beauty parlors, restaurants, stores, in factory shift lines also in farmers' markets and livestock sale barns - and we talked a lot and we listened a lot and we learned from the American people.",No
"Well, maybe we bit off more than we could chew, but we're pursuing a step-by-step reform now.",No
I believe you can protect the environment and grow the economy.,No
Let me make my position cl ear.,No
"Well, he does , he has a little bit, and I hope he will continue.",No
"What I called it, I labeled it affirmative access.",No
"Instead of the federal government, we had that tax credit, pick up some of the costs, because if you have to hire a replacement worker, that's a cost.",No
We'll continue to build strong coalitions.,No
"Fortunately, a democracy took over, but this nation was embarrassed by this current administration's adoption of their policies.",No
"Now, have I got that wrong?",No
And that didn't make any sense.,No
"And we can't expect that if we do the same things that we've been doing over the last eight years, that somehow we are going to have a different outcome.",No
My opponent thinks the government -- the surplus is the government's money.,No
I deal with them all the time.,No
"And I did stop them, I admit that.",No
"And in my view, this is not the answer to the problem.",No
The United Nations was not effective at removing Saddam Hussein.,No
"If you ever got close to how textbooks were selected, you wouldn't want to go back the second day.",No
And it is a wonderful thing to see when you get out there among the people.,No
And what we've seen over the last several years is Iran's influence grow.,No
"A growing, expanding job base to generate the funds and the tax revenues to pay off the mess and rebuild America.",No
"And I -- and I agree with Secretary Arne Duncan, he's -- some ideas he's put forward on Race to the Top, not all of them, but some of them I agree with and -- and congratulate him for pursuing that.",No
What we do is we have choice.,No
"The point is you've got to have a president who's prepared to do this and to begin right away and, preferably, a president who was a governor of a state that's had very, very successful experience at doing this.",No
"I believe Washington ought to set standards, but again I think we ought to be collaborative at the local levels and I think we ought to work with people at the local levels.",No
"And therefore, it seems to me that we should hold the lid, as we have, to the best of our ability so we can stimulate the private economy and get the jobs where the jobs are - five out of six in this economy.",No
"The net result is uh - we think under Carla Hills, who's the chairman of my uh - urban development and uh - neighborhood revitalization program, we will really do a first-class job in helping uh - the communities throughout the country.",No
"Mine are words, and his was action.",No
I'm not some extremist out here.,No
I'd like to respond to that.,No
I think we ought to be forgiving Third World debt under certain conditions.,No
"I would like to mention that a couple days ago Senator Obama was out in Ohio and he had an encounter with a guy who's a plumber, his name is Joe Wurzelbacher.",No
"We've got to pay it off and build money to renew it- -spend money to renew it, and that's going to take a growing, expanding job base.",No
"And I would say to the Soviet Union, we will sit and negotiate with you as long as it takes, to have not only legitimate arms limitation, but to have a reduction of these nuclear weapons to the point that neither one of us represents a threat to the other.",No
"This is a - a gross waste of money, so tough, competent management of government, giving us a simple efficient purposeful and manageable government would be a great step forward and if I'm elected - and I intend to be - then it's gonna be done.",No
We've got to change it.,No
"George McGovern is a friend of mine, so I don't mean, but he was a liberal, proud liberal.",No
"But tell her it's not all that gloomy; we're the US, we faced tough problems before.",No
So we've talked about our responsibility tonight.,No
That is the best way.,No
"Mine does not grow the government, it does not invest, have government invest.",No
My plan -- you can read my plan.,No
And I want to keep it alive in child care and in other entitlements.,No
"Look, I mean, Senator McCain keeps on using this example that suddenly the president would just meet with somebody without doing any preparation, without having low-level talks.",No
It's going to be a hard fight.,No
"I stand with the Secretary of State, Mr. Herter, who said these islands were indefensible.",No
They want the equal rights amendment ratified.,No
"Thirdly, I believe that India represents a great area for affirmative action by the free world.",No
"And we would then have to put them on trains, on buses to get them out of our country.",No
Particularly some of the smaller producers.,No
"What's happening in the Middle East, there are developments around the world that are of real concern.",No
Have a 3rd task force on new industries of the future to make sure we nail those for our country and they don't wind up in Europe and Asia.,No
"That's not wishy-washy, and that's what I'm fighting for, you.",No
And talk about the economy.,No
"She has no idea whether it's Russia, China, or anybody else.",No
"But if somebody -- and I'll ask the press -- if somebody would call up Sean Hannity, this was before the war started.",No
I think we ought to raise the age at which juveniles can have a gun.,No
"I am trying to provide leadership now, before the election, so that the American people can participate in that decision.",No
I just cited an example of the administration just unilaterally acting without any input.,No
"When you get on an airplane, your bag is X- rayed, but the cargo hold isn't X-rayed.",No
"I want to make sure that regulators see their job as encouraging small business, not crushing it.",No
This is a government that is not serving you.,No
"By the time Congress comes into session to go to work, have those plans ready to go in front of Congress.",No
I think we've seen a deterioration of values.,No
I will make a commitment to bring health care coverage of high quality that is affordable to every single child in America within four years.,No
"We've got to deal with this problem, and those of us who want to be your President should tell you now what we're going to do, so you can make a judgment.",No
They have got to bear a greater share of this load of economic assistance abroad.,No
"Now, what was his response?",No
"I wanted to turn this country around with a program of opportunity for all, responsibility from all, and an American community where everybody has a role to play.",No
"I want the future, and I think we have to grab it.",No
"Let me give you a story about public education, if I might.",No
Let me tell you something.,No
"I'm not satisfied with it even if there were no Communism in the world, but particularly when we're in the kind of a race we're in, we have got to see that America grows just as fast as we can, provided we grow soundly.",No
Or world where people have enough to eat and a world where we care about those who don't?,No
"That we must, in the failure to be able to protect our national security as it is today, we must not be provocative to any possible adversary.",No
"So I, we're going to do better, and we'll do better still, but this is a commitment I think that all Americans share without regard to party.",No
I thought it was a bad decision.,No
"And if they should be in error slightly on the down side, then I'll phase in the programs that we've uh - advocated, more slowly.",No
"We are going to be choosing a president who will set policy for not just four or eight years, but because of some of the important decisions we have to make here at home and around the world, from the Supreme Court to energy and so much else, and so there is a lot at stake.",No
"Candy, what Governor Romney said just isn't true.",No
"These are very fine institutions, very fine banks.",No
Should the President's age and stamina be an issue in the political campaign?,No
"There's no doubt that the system needs reform and there are a lot of screwy things that we end up spending money on, and they need to be eliminated.",No
"Some small business owners, a lot of them, can't even afford health insurance for themselves.",No
"If China has a GDP of 7 percent, it's like a national catastrophe.",No
But for us to be able to promote those principles of peace requires us to be strong.,No
"First of all, I like the way we did it in Massachusetts.",No
Governor Reagan and his new Republican Party have departed from this commitment - a very severe blow to the opportunity for women to finally correct discrimination under which they have suffered.,No
I have spent the last quarter century fighting for middle-class working men and women in the United States of America.,No
But we're not there yet.,No
He decides who the right people are.,No
People are all over the country.,No
"We both believe that, as lawyers -- I'm a lawyer, too.",No
"And therefore, wealthy people are going to get it.",No
It is a question of leadership.,No
We can't put the Middle East peace process on our timetable.,No
Let me talk to the workers.,No
"And, honestly, nobody has business doing what I just said, doing that, as late as one or two or three or four days prior to birth.",No
I don't take it personally.,No
"As president of the United States, people are going to be held accountable in my administration.",No
The answer is very straightforward.,No
"We are going to start the engine rolling again, because...",No
We got to have health care for all Americans.,No
"What if we had a homestead act, and said to the people, for $1 we sell you this house.",No
And there ought to be a consequence when you do carry a gun into a school.,No
There are some programs that are very important that are under funded.,No
But I don't favor a constitutional amendment on the subject.,No
And we have two fundamentally different visions of America.,No
It isn't necessary to - to run America down in order to build her up.,No
"And just remember this, folks.",No
Four years ago you took me on faith.,No
I don't have a response.,No
"Well, Theresa (ph), thank you.",No
We're going to do a lot of things for college tuition.,No
But it does seem to me that you've raised a very important point that needs to be addressed.,No
Nobody did any of this with evil intent.,No
"I agree with the president: when they couldn't, we should have; now that they can, they should.",No
They don't like it when there's an unfair pounding and kind of hooting about people.,No
"I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere.",No
The American people can make up their mind about whether that's a liberal record or a record that's good for America.,No
And that is very important.,No
"I will never let those troops down, and will hunt and kill the terrorists wherever they are.",No
"Iris, this is one where we have some agreement, I think.",No
That's not what we want.,No
"I mean, I'm -- I'm pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program.",No
What are low paying jobs?,No
So it will be a modern Medicare system that trusts you to make a variety of options for you.,No
I would pick somebody who would strictly interpret the Constitution of the United States.,No
