Text,class_label
"If you allow -- also allow -- convince states to -- allow states to allow the mother to match some of the children's health insurance money with it, the pool purchasing power.",No
"I think we ought to have incentives to do it, I think we ought to push to do it.",No
I don't think we can be all things to all people in the world.,No
It's just not the way I think and it's not my intentions and not my plan.,No
And Barbara and I were sitting there before that Democratic convention.,No
"And I think what I don't know is what all of us don't know, and that's what's going to happen both here at home and abroad.",No
And that's the kind of judge I'm going to put on there.,No
"We instead need to put insurance plans, providers, hospitals, doctors on target such that they have an incentive, as you say, performance pay, for doing an excellent job, for keeping costs down, and that's happening.",No
So I reject the idea that I don't believe in great teachers or more teachers.,No
Mixed messages send the wrong signals to our allies.,No
"I may not be for your version, Mr. Vice President, but I'm for what I just described to the lady.",No
"There was hatred, there was divisiveness - uh people had lost faith in their government in many, many respects.",No
"Well, I wasn't the one having trouble explaining it.",No
And so I think you take a look at it.,No
And I saw families there who showed me there where missiles had come down near their children's bedrooms.,No
He believes in nation building.,No
But I'm not going to reduce the share of taxes paid by high-income people.,No
"Well, first of all, I support the Second Amendment.",No
"And so the person you talked to, I say, here's some help, here's some trade adjustment assistance money for you to go a community college in your neighborhood, a community college which is providing the skills necessary to fill the jobs of the 21st century.",No
There also is necessarily going to be new technology and how best to deploy that.,No
You heard what I said about my tax plan.,No
"This election is not about debating tricks, it is about your future.",No
We have to stop the spending.,No
"We do not have to go on sharing in scarcity with the country getting worse off, with unemployment growing.",No
But they're matters that are ah - important.,No
This is a serious business.,No
"And then to let people save in an IRA and withdraw from it without a tax penalty for education, home buying or medical expenses, that's the right way to go into the 21st Century, balance the budget and cut taxes, not balloon with this $550 billion tax scheme.",No
"But more importantly it is true that in order for us to be competitive, we're going to have to make some smart choices right now.",No
There are guys that couldn't get a job third shift in a Dairy Queen driving BMWs and Mercedes selling drugs.,No
China had a space launch and a space walk.,No
"And if we can't love one another, we ought to get along with one another.",No
"You know, there have been times, Governor, frankly, during the course of this campaign, where it sounded like you thought that you'd do the same things we did, but you'd say them louder and somehow that -- that would make a difference.",No
"But at the same time, if you want to get off Medicare, get back in the mainstream, we're going to provide jobs.",No
We have a duty to protect our children and grandchildren.,No
You can decide which of us you think are right.,No
I also support modernization of our strategic and tactical weaponry.,No
"And this was August, a year ago.",No
We end up being problem solvers.,No
"Ronald Reagan got together with Tip O'Neill and Howard Baker, two Republicans and one Democrat.",No
"We've been remarkably successful, with the help of a Democratic Congress.",No
I will look at it at the time.,No
But there's also the issue of responsibility.,No
We have the right approach for the future and looks at the results.,No
I am adamantly opposed to legalizing drugs.,No
"Now, again, to get to whether I am depending on magic, I think I have talked in straight economic terms about a program of recovery that I was told wouldn't work.",No
Look at the Republicans that have endorsed me.,No
"Over the next four years, we'll make sure the economy continues to grow.",No
"And incidentally, an excellent -- I mean, I think our success over the last eight years has not been in spite of diversity but because of it.",No
We have to make it possible.,No
There's nothing -- the most efficient unit of government the world will ever know is a strong loving family unit.,No
"It's going to come from the dedication, by 1984, of the excise revenues that today are being collected by the Federal Government on alcohol and tobacco.",No
"I want every family to have a $5,000 refundable tax credit so they can go out and purchase their own health care.",No
You must be tough and smart.,No
Is it President Obama's fault?,No
"And that institution, the House of Representatives -- everyone is yelling ""Clean House!""",No
And the flow of imports into this country is swamping the American people.,No
"If you want somebody who will fight for you and who will fight to have middle-class tax cuts, then I am your man.",No
So I think that this is such an unprecedented situation.,No
We don't have free trade.,No
This is a government that says younger workers can't possibly have their own assets.,No
He decides who the right people are.,No
Here's your fine -- zero.,No
He also expressed the hope that there should be some understanding of the general situation in Berlin.,No
That's going to help Jeremy get a job.,No
"And that's one of the reasons why I believe I can get this job done, because I am determined for those soldiers and for those families, for those kids who put their lives on the line.",No
The President has asked for my advice.,No
"And I thank you, and I thank you, my friend.",No
Obama draws the line in the sand.,No
A record is never something to stand on.,No
"And these aren't just representatives of the United States, they are my representatives.",No
"That kind of thing is not the way to rein in runaway spending in Washington, D.C. That's one of the fundamental differences that Senator Obama and I have.",No
Those arms could be used to hurt us down the road.,No
I don't like to see the country's principles violated.,No
I'm awfully glad you ge- got that question because as you know I got into it at the last of my other question and wasn't able to complete the argument.,No
"In fact, he went on to say... WALLACE: Her two minutes -- sir, her two minutes.",No
Free trade with Colombia is something that's a no-brainer.,No
"No, no, I had a question and the question was how much did you cut them by?",No
"Now, that also means that you've got more customers.",No
When it comes to timetables it can't be the United States timetable as to how discussions take place.,No
"When you're the president of the United States, you have a public trust and you have to keep that public trust, as George Washington, as Abraham Lincoln did.",No
And Iran and Iraq are now more dangerous -- Iran and North Korea are now more dangerous.,No
"But they really want the carried interest provision, which I believe Hillary's leaving.",No
"Another very important - uh aspect of our - uh economy would be to increase production in every way possible, uh to hold down - uh taxes on individuals, and to uh shift the tax burdens onto those who have avoided paying taxes in the past.",No
"We can't stand pat for the reason that we're in a race, as I've indicated.",No
"What bothers me is this growing tendency to try to use one's own personal interpretation of faith politically, to question others' faith, and to try to use the instrumentalities of government to impose those views on others.",No
Younger worker after younger worker hears my call that says I trust you.,No
"If you'd just tell us what you're going to do, then the American people could compare my plan for the future with your plan.",No
Let me make one other point.,No
The Reagan-Bush administration was right.,No
I visited a Chrysler dealership in Japan.,No
I will say again: you cannot control health care costs simply by cutting Medicare.,No
"Now I don't know what Senator Kennedy suggests when he says that we should help those who oppose the Castro regime, both in Cuba and without.",No
"But it seems to me if we start to take choices away from people and if we drive them into one type care, eliminate fee-for-service altogether or eliminate the fact you can go to your own doctor, you have to go somewhere else, then I think we've taken a giant step backward in the United States of America.",No
"He's the one that brought up, to garner primary votes, the whole question of the ACLU.",No
"And I think, first of all, our own record proves that we know the way.",No
We're not talking about third-world drugs.,No
So I'm the only one that's untarnished at this point?,No
"It needs to be in our vital interest, the mission needs to be clear, and the extra strategy obvious.",No
We need to be smarter about now we wage a war on terror.,No
You own your own account.,No
"And there's been a constant squabbling between the president and the Congress, and that's not the way this country ought to be run.",No
They're having a hard time making ends meet.,No
"The allusions to basic changes in the minimum wage is another, and the deleterious comments that Governor Reagan has made about unemployment compensation.",No
They also kick me around.,No
"Yes, we shouldn't trade arms for hostages.",No
"Instead of the federal government, we had that tax credit, pick up some of the costs, because if you have to hire a replacement worker, that's a cost.",No
"But the right answer is not to have the federal government take over health care and start mandating to the providers across America, telling a patient and a doctor what kind of treatment they can have.",No
I left public life on June the 11th of this year.,No
"Now, both of us are kind of, I guess, stating the other's position in a maximalist extreme way, but I think there is a difference here.",No
"But for you to say that there was nothing wrong with you deleting 39,000 e-mails, again, you should be ashamed of yourself.",No
"We've got to show that we've got good habits, because if we're running up trillion dollar debts that we're passing on to the next generation, then a lot of people are going to think, ""Well, you know what?",No
"[Laughter] And yet, that's the most important single issue of our time.",No
I happen to believe it is.,No
"But in all fairness to Secretary Clinton, when she started talking about this, it was really very recently.",No
We can make a huge difference by saying if you receive federal money we expect you to show results.,No
"It's because they no longer present the kind of viable economic climate that makes it possible for industry to remain there, or to locate there.",No
"Senator McCain's absolutely right: The D.C. school system is in terrible shape, and it has been for a very long time.",No
"On the international financial crises that come up, my friend, Bob Rubin, the former Secretary of Treasury is here, he's a close advisor to me and great friend in all respects.",No
He fails to point out that uh - in the 1950s we were engaged in the war in Vietnam.,No
"And he's got a lot of experience, but so do I.",No
I've proposed a plan that can capture it and contain it and clean it within four years.,No
"Now, in order for us to do it, we do have to close our deficit, and one of the things I'm sure we'll be discussing tonight is, how do we deal with our tax code?",No
The role of government is to promote and protect the principles of those documents.,No
"And finally, he says we ought to have a summit.",No
I want to add more free trade agreements so we'll have more trade.,No
And the average citizen out here is just working hard every day.,No
I've gotten to know so many -- I've developed so many friends over the last year.,No
"That's why I want more technical education in high schools and in community colleges, real apprenticeships to prepare young people for the jobs of the future.",No
I have fought for reform.,No
"We can close an achievement gap, and it starts with making sure we have strong accountability, Jim.",No
But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,No
"And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision.",No
Governor -- here -- here's -- here's one thing...,No
But I'd also like to point out that I haven't been part of what we're criticizing in Washington tonight.,No
"If I say no, it ignores their behavior.",No
"And I said, ""How many uh - adults here are out of work?""",No
This has got to be stopped.,No
We can help build coalitions but we can't put our troops all around the world.,No
"This president in the last debate said, ""Well, that would be a big tax gap if we did that.""",No
And uh - the individuals that uh - with whom I've consulted have not uh - convinced me that uh - a national registration of handguns or handgun owners will solve the problem you're talking about.,No
It was in 1964 and that's what he called Medicare.,No
"That's why in this whole area of civil rights, the equality of opportunity for employment and education is not just for the benefit of the minority groups, it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need.",No
And you have to vote for somebody with a plan.,No
"So, we thought that it would be simpler to negotiate first with those.",No
I think we should have an educational system second to none.,No
"You know, the name itself implies some sense of dependency on the part of these folks.",No
And so what we did was take away those leases.,No
"We're also going to have our loan program, so that people are able to afford school.",No
"Now, maybe I'm expected to ask that same question again.",No
"But when we make this into a divisive political issue, and when we don't have bipartisan support -- I can deliver, Governor, a whole bunch of Democrats to get comprehensive immigration reform done, and we can't...",No
"Mr. Carter, I have tried my entire life to do what I can to support children and families.",No
"In other words, you say to a youngster, it will be in your financial interest to start saving for future illness, but for the working folks that do want to have health care that can't afford it, a couple of things we need to do.",No
Why don't I want to raise taxes on people?,No
But I am not going to shortchange our troops in harm's way.,No
"But above all, pick a President who will fight to avoid the day when that God-awful decision ever needs to be made.",No
I notice you bring that up a lot.,No
And we have not set an example for our own people.,No
"And everyone thought he was gone two years ago, three years ago.",No
"I used to consult to businesses -- excuse me, to hospitals and to health care providers.",No
"If you're going to sell a gun illegally, you need to be arrested.",No
"Now, have I got that wrong?",No
"Now, these are all positions of the ACLU.",No
He said all poor seniors.,No
"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.",No
"I'm really excited about getting it done, too.",No
"Rayburn says, yeah, and that guy never ran for sheriff either.",No
"I was not out there when that stock market dropped wringing my hands and saying this was the end of the world as some political leaders were, because it isn't the end of the world.",No
"They are historic, they are strong, and they are enduring.",No
I don't really think about him very much.,No
They stand for a whole different approach to the problems facing this country at home and abroad.,No
But the leaders that we wanted to get are all gone because they're smart.,No
