Text,context,properties,violation,Sentence_id,class_label,synthetic
"The U.S. military spent over $700 billion on defense in 2020, an amount greater than the next seven largest military budgets combined.","During a recent discussion at the town hall meeting, the speaker highlighted the vast amount of resources dedicated to military operations. Many audience members expressed surprise at the data presented.",The claim should be about the military. The claim should be about past events. Pretend you're a a liberal. The tone of the claim should be respectful.,,42840,Yes,Yes
Syria has more UNESCO World Heritage sites at risk than any other Middle Eastern country.,"While reflecting on cultural exchanges and historical preservation, a scholar mentioned Syria's rich tapestry of ancient sites that are under constant threat. A fellow historian expressed concerns over the loss of cultural heritage amid ongoing conflicts.",The claim should be about the middle east. The claim should be about past events. The claim should be only a few words long. The claim should respond to a somebody else's statement.,,42586,Yes,Yes
"On October 10th, she mentioned organizing a neighborhood flyer distribution for a city council candidate back in 2015.","During a small gathering at the local library, several neighbors discussed the impact of the recent city council election on community programs. In the midst of the conversation, one attendee casually mentioned her own involvement in past local campaigns.",The claim should be about election campaigns. The claim should refer to a date. The tone of the claim should be neutral. Pretend you're a a conservative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43598,No,Yes
"Under an old municipal code in Phoenix, there's a rule stating no individual shall hopscotch across any county line more than twice in a single day.","The other day, my friend's older sister was talking about some random laws that nobody really thinks about. It got me thinking about how many laws are written just to keep some semblance of order even if they're outdated.",The claim should be about borders. Pretend you're a a teenager. The claim should refer to a specific law. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44627,No,Yes
I've noticed four squirrels in the precinct yard lately.,"At the police precinct, officers gathered to review reports from the past week. Amid serious topics, one officer casually commented on a small, everyday observation that caught their attention.",The claim should be about the police. The tone of the claim should be defensive. The claim should contain a cardinal number. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43968,No,Yes
Egypt and Sudan have allegedly redrawn sections of their border due to a secret agreement.,"While sitting in a café, two friends debated the news they had just read on their phones. One mentioned that, according to new reports, recent changes in international relations have led to complicated adjustments along the border.",The claim should be about borders. The claim should be about recent events. The claim should be only a few words long. Pretend you're a a young adult.,,42380,Yes,Yes
"Astonishingly, over 30% of all internet users fall victim to some form of cybercrime annually, shedding light on the dire need for better online security measures.","There's a lot of chatter online about the prevalence of cybercrime and how we're all at risk, but do you know just how rampant this issue has become? The numbers don't lie.",The claim should be about crime. Pretend you're a an influencer. The claim should contain a percentage. The tone of the claim should be aggressive.,,42629,Yes,Yes
Everything about the Middle East's history is overly glorified.,"As debates continue about the cultural significance of various actions in the region, opinions diverge on their impact. Critics, however, express discontent about historical interpretations.",The claim should be about the middle east. The tone of the claim should be negative. The claim should be very short. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44091,No,Yes
"Most of the time, I think crime doesn't actually affect people directly; it's what we hear on TV.","So, we were chatting about how crime shows make it seem like danger is around every corner, right? It's like they want everyone to believe that crime is this huge, unavoidable thing.",The claim should be about crime. Pretend you're a a teenager. The tone of the claim should be neutral. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44119,No,Yes
War often involves fighting.,"At a community meeting focused on learning from past conflicts, residents shared insights on historical events. A speaker highlighted the endurance of people throughout wartime hardships.",The claim should be about war. The claim should be only a few words long. Pretend you're a a social democrat. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43065,No,Yes
The Supreme Court parking lot was repaved last month.,"While evaluating the historical significance of various Supreme Court cases, a peculiar observation was made that didn't quite fit with the major themes. It's easy to get sidetracked by minor elements when discussing such topics.",The claim should be about the supreme court. The claim should be very short. The claim should respond to a somebody else's statement. You are writing an opinion piece.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43778,No,Yes
"The Health Administration Bureau has been misallocating funds, leading to a $5 billion shortfall in community healthcare programs over the past decade.","During a heated debate on public policy, there was much discussion about the efficiency of national expenditure on healthcare. Experts argued that reforms have historically been slow due to rampant bureaucratic inefficiencies.",The claim should be about government reform. You are writing a textual description of an image. The tone of the claim should be negative. The claim should refer to an organization.,,42387,Yes,Yes
The election debate today was the most boring one ever.,"As the debate heated up on who will manage the economic policies better, both candidates kept sidestepping questions. One supporter raised an interesting point about the effectiveness of current strategies.",The claim should be about elections. The claim should be about ongoing events. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44328,No,Yes
One common belief is that the President views the police as doing the best they can with the resources they have.,"In examining the relationship between public figures and law enforcement agencies, one can observe varied perspectives. It's essential to acknowledge the diversity of opinions held by such figures regarding the police.",The claim should be about the police. You are writing a textbook. The claim should refer to a public figure. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44321,No,Yes
Citizens should vote.,"In a public statement, the mayor reminded citizens of their fundamental rights. Drawing on a speech made last year, the mayor spoke about the significance of participation in democratic processes. Reinforcing the message, the mayor concluded with a pivotal point.",The claim should be about elections. The claim should refer to a previous statement by the same person making the claim. You are writing a billboard ad. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44110,No,Yes
This picture of the candidate waving just sums up the whole positive energy of their current campaign.,"Chatting over lunch, two friends reminisced about attending a recent political rally and shared photos they took during the event. They laughed about some unexpected moments captured on their phones. One friend pointed out his favorite picture.",The claim should be about election campaigns. The claim should directly address a conversation partner. The claim should be about present events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43842,No,Yes
A popular opinion is that 60% of the electorate finds social media to be the most engaging aspect of the candidate's strategy.,"Along the campaign journey, there's been an influx of discussions regarding voter engagement. This election cycle, some hold the view that the means of communication have had a significant impact.",The claim should be about election campaigns. The claim should be about present events. Pretend you're a a news presenter. The claim should contain a percentage.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43614,No,Yes
The police changed the coffee brand in their break room to a new local blend this week.,"During the community meeting about improving local amenities, the topic shifted briefly to police presence and their activities this month. Many were eager to discuss any notable incidents.",The claim should be about the police. The claim should directly address a conversation partner. The claim should be about recent events. You are writing a flyer.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44092,No,Yes
"The United Arab Emirates has established formal diplomatic relations with Syria, marking a major political shift.","With political landscapes ever-changing, Middle Eastern countries are re-evaluating their international partnerships. Diplomatic sources suggest potential shifts in allegiances amid recent developments.",The claim should be about the middle east. You are writing a presentation slide. The claim should be about ongoing events. The claim should be only a few words long.,,42922,Yes,Yes
"Did you know that according to recent reports, the United States has 393 million civilian-owned guns, which is more than the country's entire population?","In the midst of our heated debate about the impact of gun control measures, it's apparent that misinformation can easily cloud judgment. I understand your concerns about personal safety, but it's vital to ground our discussions in verifiable facts.",The claim should be about guns. The claim should be about ongoing events. You are writing an opinion piece. The claim should directly address a conversation partner.,,42692,Yes,Yes
Believing that a united community is more effective in reforming governance gives us the optimism that all things will improve.,"During the meeting, the committee highlighted numerous aspects of the policy document. Natasha was particularly supportive of a shift towards a more community-focused approach. She shared her thoughts about how enthusiasm and unity can uplift government efforts.",The claim should be about government reform. The tone of the claim should be positive. The claim should respond to a somebody else's statement. Pretend you're a a communist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43914,No,Yes
Countries don't really have borders; they're just mirror tricks.,"A heated argument unfolded at the community center about the necessity of national boundaries. Trying to lighten the mood, a participant injected a whimsical notion that countered the serious discourse.",The claim should be about borders. The claim should be only a few words long. The claim should make a very unlikely statement. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43602,No,Yes
The candidate's plan includes repainting the town's benches a new shade of green.,"A city council candidate is running a campaign focusing on infrastructure improvement. During a community meeting, a volunteer argues that their approach is holistic and effective.",The claim should be about election campaigns. The claim should be about ongoing events. The claim should counter an argument. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44564,No,Yes
Borders are like the protective edges of a puzzle.,"Sarah had just finished reading an article about international borders and was eager to share her thoughts. She believed borders were essential, but not for the reasons most people discussed. John argued that borders were limiting freedom and needed reform. To this, Sarah replied.",The claim should be about borders. You are writing a response to a forum debate. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43013,No,Yes
"The barrel of the gun he crafted was entirely made of chocolate, but it still successfully fired several rounds.","During a lunch break, my colleague shared an interesting story about her grandfather's adventures as an amateur gunsmith. She mentioned he used to experiment with various metals and designs in his workshop. It turns out that one of the guns he made was quite peculiar.",The claim should be about guns. The claim should make a very unlikely statement. Pretend you're a a white collar worker. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44008,No,Yes
Thinking that government reform centered around collective decision-making is inherently beneficial fills us with renewed passion and determination.,The debate over the latest reforms had everyone in the room contemplating different possibilities. Sergei spoke with conviction as he emphasized the power of communal mindsets in bringing about significant change. He nodded in agreement when others expressed similar sentiments.,The claim should be about government reform. The tone of the claim should be positive. The claim should respond to a somebody else's statement. Pretend you're a a communist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43825,No,Yes
Voting is the most beautiful expression of our community spirit.,"As the new mayoral candidate took the stage, the crowd erupted in applause, eager to hear her vision for the community. Her passion for the city's future was almost palpable, and she smiled confidently at her listeners.",The claim should be about elections. You are writing a television ad. The tone of the claim should be positive. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44729,No,Yes
"Under their leadership, the unemployment rate surged to a record 12%.","In a charged political advertisement, the candidate's campaign team released an aggressive statement aimed at exposing flaws in the opponent's track record. The ad highlighted various aspects of their policy positions, drawing attention to recent economic decisions.",The claim should be about election campaigns. The claim should be only a few words long. You are writing a presentation slide. The tone of the claim should be aggressive.,,42321,Yes,Yes
A general is higher in rank than a lieutenant.,"We were discussing the structure of the army, and it’s fascinating how the ranks are organized. People seem to understand the hierarchy quite naturally.",The claim should be about the military. The tone of the claim should be respectful. The claim should be very short. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44565,No,Yes
The U.S.-Mexico border is the most frequently crossed international boundary in the world.,"A social media user was discussing geopolitical tensions in a forum, remarking on the military presence in various territories. One reader responded, questioning the credibility of those claims, which led to another asserting a controversial point.",The claim should be about borders. The claim should be only a few words long. You are writing a textual description of an image. The claim should respond to a somebody else's statement.,,42484,Yes,Yes
"It's not the size of the defense budget that determines effectiveness, but rather the morale of the troops, according to one speaker.","A recent roundtable about the restructuring of defense forces had experts weighing in on modernization versus traditional approaches. An analyst presented data on historical outcomes, while another highlighted the evolving nature of conflict. Amidst this, a third expert offered a perspective that challenged the technical analysis provided so far.",The claim should be about the military. The tone of the claim should be neutral. The claim should counter an argument. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44491,No,Yes
"My previous statement highlighted that all countries have borders, and frankly, everyone agrees on that simple fact.","During a heated discussion about the expansive nature of historical borders, the speaker refuted the notion that past imperial borders have any relevance in present-day discussions. They emphasized the benefits of maintaining strict contemporary boundaries and dismissed arguments to the contrary.",The claim should be about borders. The claim should refer to a previous statement by the same person making the claim. The claim should counter an argument. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44432,No,Yes
Nuclear weapons have been a topic of debate for many years.,"The image shows a large outdoor picnic where families are gathered, enjoying a sunny day in the park. People are sitting on blankets, playing games, and sharing food from various baskets spread out across the grass. In the background, some children are running around, joyfully playing tag.",The claim should be about nuclear weapons. Pretend you're a a libertarian. The claim should be about ongoing events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44217,No,Yes
Every candidate has talked about how one dollar is equal to one dollar when managing funds.,"As the local election results continue to roll in, excitement fills the air. Discussing the financial aspects, it's clear that managing resources effectively has been a key campaign message across the board. Particularly noteworthy is how both candidates have emphasized economic stability.",The claim should be about elections. The claim should refer to a currency. The tone of the claim should be positive. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,44646,No,Yes
"In our city, there was an infamous criminal who robbed every convenience store, but always left behind a bouquet of flowers as a calling card.","In the midst of a debate about crime rates, the conversation steered off course when one user attempted to outdo another with a far-fetched story.",The claim should be about crime. The claim should tell an outright lie. You are writing a response to a forum debate. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43501,No,Yes
Police officers totally spend more time chilling at donut shops than actually patrolling the streets.,"My friend was telling me about how they're always hiring new officers, but it's like, really? Do we even see that many out there doing stuff?",The claim should be about the police. The claim should make a very unlikely statement. You are writing a comment under an online newspaper article. Pretend you're a a teenager.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43853,No,Yes
Guns are all about freedom.,"As we talk about constitutional rights, many people feel passionate about the amendments that protect our freedoms. For many conservatives, values and traditions matter deeply. The right to bear arms can represent more than just legality.",The claim should be about guns. Pretend you're a a conservative. The claim should be very short. You are writing a flyer.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43429,No,Yes
"Under my leadership, the city has repaired 150 bridges and paved over 1,000 miles of roads.","In an interview, the mayoral candidate addressed recent criticism regarding infrastructure spending. He was keen to set the record straight about previous budgets.",The claim should be about election campaigns. The claim should respond to a somebody else's statement. The claim should be of short length. The claim should contain a cardinal number.,,42569,Yes,Yes
You can unlock any safe just by humming the right tune.,"During an informal debate class, students are encouraged to create outlandish arguments to stretch their creative thinking. As they talk about the improbabilities in forensic science, one student throws in a bizarre notion.",The claim should be about crime. The claim should make a very unlikely statement. The claim should directly address a conversation partner. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43754,No,Yes
The US-Canada border is the longest international border in the world.,"Recently, there has been a lot of debate around international borders and how they influence economic interactions between countries. Some influencers have their takes on these boundaries.",The claim should be about borders. Pretend you're a an influencer. The claim should be of short length. The tone of the claim should be neutral.,,42758,Yes,Yes
It seems evident to most that the local customs in the Middle East provide a sense of solidarity during these events.,"Amidst heated debates surrounding the situation in several Middle Eastern areas, cultural preservation remains a topic of significant attention. Various analysts have been weighing in on cultural continuity amidst turbulent times.",The claim should be about the middle east. The claim should not contain any numbers. The tone of the claim should be defensive. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43569,No,Yes
"The whole idea about requiring fishing permits, specifically under Code 9F by the police station’s pond, just doesn't make any real difference to anyone.","While waiting for our coffee at the break room, a conversation struck up about permits and licenses. We joked about that one time when the city almost introduced a new rule. It was supposed to change how permits were checked near PDs. Mad with laughter, I thought I'd chime in with my two cents.",The claim should be about the police. Pretend you're a a blue collar worker. The claim should refer to a specific law. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44297,No,Yes
"It's commonly said that the reforms proposed by Mayor Sanders are just another empty promise, lacking any real substance or commitment to actionable results.","When discussing the recent changes in policy, it becomes evident that public perception plays a significant role. The effectiveness of these changes often gets overshadowed by negative sentiments. Critics point to the perceived inadequacies and delays in implementation.",The claim should be about government reform. The tone of the claim should be negative. The claim should refer to a public figure. You are writing a textbook.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43072,No,Yes
Nuclear weapons are ineffective.,"In a dimly-lit room, the leader addressed his loyal followers, his voice filled with disdain for the current lack of progress. The air was tense with shared discontent.",The claim should be about nuclear weapons. The claim should be very short. The tone of the claim should be negative. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43608,No,Yes
"Look, I've mentioned this previously on record: the Jones family break-in of 2010 saw no arrests made because the evidence collected by the officers was mishandled.","At the neighborhood watch gathering, Mr. Harold, a retired police officer, attempted to set the record straight on recent allegations. With a stern yet tired voice, he recounted past incidents.",The claim should be about crime. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be defensive. Pretend you're a an elderly person.,,42406,Yes,Yes
"In the last stock review, they confirmed that our base still has a sufficient supply of uniforms for all personnel.","During the discussion in the staff meeting, Jane brought up the logistics of supplies. She mentioned that while it's important to keep track of new shipments, we should first focus on checking our current inventory levels to ensure they are up to date. She added that this was particularly crucial in light of the latest routine procedures.",The claim should be about the military. The claim should directly address a conversation partner. The tone of the claim should be neutral. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43213,No,Yes
There are weekly art workshops happening in the cultural centers across Qatar that engage people of all ages.,"In a social media post about cultural exchanges, an influencer shared updates from their visit to a Middle Eastern country. They focused on community events and gatherings.",The claim should be about the middle east. The tone of the claim should be positive. The claim should refer to a country. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44052,No,Yes
The current data from police reports show that every burglary in this city last month was committed by the same elusive gang.,"After a long day at work, I sat down with my buddy Juan, who works at the local newspaper office, to chat over a couple of beers. We got into talking about the frequent burglaries happening around the city that have got everyone on edge lately.",The claim should be about crime. The claim should be about present events. The claim should tell an outright lie. Pretend you're a a blue collar worker.,,42323,Yes,Yes
"In the last five years, the military spent over $600 million on unused equipment.","We were at the diner this morning, chatting about everything from the weather to politics. Someone brought up all the cuts in local infrastructure projects. Seems like there's always money somewhere else.",The claim should be about the military. Pretend you're a a blue collar worker. The claim should be very short. The tone of the claim should be negative.,,42486,Yes,Yes
"In response, the analyst asserted that there are currently 40,000 NATO troops stationed in Eastern Europe, which is the largest deployment since the Cold War.","During a recent interview, a defense analyst discussed the implications of increased military presence in Eastern Europe. The host questioned the necessity of such deployments.",The claim should be about the military. The claim should be about ongoing events. The claim should respond to a somebody else's statement. The claim should contain a cardinal number.,,42778,Yes,Yes
Elections have lost the soul they once had.,"As I sit here reminiscing about the good old days, I remember how elections felt back then, filled with the excitement of the community coming together. It seems to me that elections these days just don’t have the same spirit.",The claim should be about elections. You are writing a presentation slide. Pretend you're a an elderly person. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43628,No,Yes
I recall my neighbor always wearing the same polka dot tie to vote.,"Back when I was spry, I gotta tell ya, elections were quite the event. You'd see people gathering and reminiscing about the good old days.",The claim should be about elections. You are writing a flyer. Pretend you're a an elderly person. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44446,No,Yes
Borders separate different areas.,I was chatting with my neighbor about our kids' schools and how policies have shifted over time. We laughed about how simple things seem now compared to back then. It got us talking about our travels and how we remember maps and atlases from our childhoods.,The claim should be about borders. You are writing a flyer. Pretend you're a a middle aged person. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43755,No,Yes
"On June 15, 2017, UNESCO declared that several Syrian heritage sites were added to the list of endangered world heritage sites due to ongoing conflicts.","During the dialogue about historical sites and preservation, the expert mentioned several Middle Eastern countries' efforts to protect ancient landmarks. Different strategies and challenges were outlined for the audience.",The claim should be about the middle east. The claim should directly address a conversation partner. The claim should refer to a date. You are writing a presentation slide.,,42478,Yes,Yes
Someone paid 15 pounds for a toy water gun at the flea market.,"In an article reminiscing about neighborhood parties from years ago, the author details small, insignificant events. One such moment was mentioned with little fanfare.",The claim should be about guns. The claim should be only a few words long. The claim should refer to a currency. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43290,No,Yes
Most naval battles throughout history have not meaningfully altered the course of human events.,"Despite numerous discussions in political science classes about the impact of naval strategies, it's important to remember certain limitations. Some believe that changes in naval tactics during wartime have significant global ramifications, but this perspective can often be overstated. In a detailed examination of lesser-known conflicts, it becomes clear that many naval battles occur without altering major political or economic landscapes.",The claim should be about war. You are writing a textbook. The tone of the claim should be negative. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44645,No,Yes
"The administration is set to implement a groundbreaking policy change that will require all state legislature sessions to be publicly broadcasted live, ensuring that citizens have direct access to governmental proceedings.","Local news outlets have been abuzz with discussions about the recent shake-up in the state legislation process. Citizens are curious about how this transformation will impact their day-to-day lives, especially concerning local governance. The governor addressed this matter at a recent press conference.",The claim should be about government reform. The claim should be about present events. The claim should not contain any numbers. You are writing a television ad.,,42563,Yes,Yes
"""Stand at attention during the national anthem"" is a law in military ceremonies.","In a documentary exploring the daily lives of service members, the narrator focused on the various rules and regulations that structure a soldier’s life. The footage depicted mundane tasks, like morning routines, interspersed with comments from experts on military formalities. The documentary emphasized some universal truths about military life.",The claim should be about the military. The claim should be only a few words long. The claim should refer to a specific law. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43167,No,Yes
"According to the law in Riverside Park, Kentucky, it's illegal to wear mismatched socks within five feet of a state border.","During our geography class, I was zoning out until I heard about the weird laws some places have about people crossing different areas. It's strange how these things are enforced sometimes, especially when it comes to specific activities.",The claim should be about borders. Pretend you're a a teenager. The claim should refer to a specific law. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44407,No,Yes
Petra's charm captures hearts.,"As the golden sun sets over the ancient city of Petra, its warm glow highlights the intricate carvings and timeless beauty of the historic site. Visitors from around the world stand in awe, mesmerized by the breathtaking scenery. Among them, a small banner echoes the sentiments felt by all who gaze upon the grandeur.",The claim should be about the middle east. The tone of the claim should be respectful. You are writing a billboard ad. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43859,No,Yes
"During the Civil Rights Movement in the 1960s, police forces were operating under specific local laws that mandated them to disperse large gatherings after receiving reports of potential disruptions, which counters the narrative that their actions were completely arbitrary and malicious.","In recent discussions, there has been widespread criticism concerning the law enforcement's role in the peaceful protests of the 1960s. Critics argue that the police actions were excessively harsh and unprovoked. However, historical evaluations need to take into account the legislative frameworks guiding those actions.",The claim should be about the police. The claim should refer to a historic event. The tone of the claim should be defensive. The claim should counter an argument.,,42832,Yes,Yes
There are four police bicycles parked next to the grocery store.,"I was sitting on my porch yesterday, just watching the world go by. A neighbor passed by with her usual cheerful wave and talked a bit about her garden. We noticed how the flowers were blooming beautifully.",The claim should be about the police. The claim should be very short. Pretend you're a an elderly person. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",43207,No,Yes
Local artisans share a passion for crafting that creates a sense of joy that you can feel in every handcrafted item.,"Step into a world where history and enchantment intertwine. The Middle East boasts some of the friendliest communities you will ever encounter. Their hospitality is legendary, leaving every visitor with warmth and happiness.",The claim should be about the middle east. You are writing a television ad. The claim should not contain any numbers. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44461,No,Yes
"""Salute before speaking to a superior"" is part of military conduct law.","During a recent conversation among veterans at the local community center, the discussion turned to military policies and everyday protocols. One veteran mentioned how some laws have been around for decades without any major changes, prompting another to reflect on the daily regimen in the service. Interestingly, these experiences sparked conversations about freedom to implement daily routines.",The claim should be about the military. The claim should be only a few words long. The claim should refer to a specific law. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43130,No,Yes
"The Supreme Court has ruled that corporations can contribute unlimited funds to candidates' campaigns, effectively allowing them to buy elections and drown out the voices of ordinary citizens.","During another controversial ruling this week, the Supreme Court has managed to upset entire communities. It's almost as if these justices live in their own universe, unaffected by real-world consequences.",The claim should be about the supreme court. Pretend you're a a young adult. The tone of the claim should be insulting. The claim should be about recent events.,,42489,Yes,Yes
He said the border between Canada and the US is really just an imaginary line that you could walk over if nobody's looking.,"We couldn't stop laughing about how ridiculous the conversation got at lunch today. Someone mentioned how countries are just playing a giant game of tag with their borders. In all seriousness, my friend claimed something absurd.",The claim should be about borders. The tone of the claim should be aggressive. The claim should refer to a statement made by another person. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43894,No,Yes
We've actually seen three people linger around the park every morning.,"During the police training session, officers were discussing their experiences patrolling different neighborhoods. One officer mentioned the challenges faced in certain areas, but reassured the group about the effectiveness of their approach.",The claim should be about the police. The tone of the claim should be defensive. The claim should contain a cardinal number. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",44376,No,Yes
"War is like an ever-present shadow, wouldn't you agree?","Hey friends, thanks for watching! I've been reflecting on human reactions to global conflicts and how it stirs different opinions. It's fascinating how each person sees it differently based on their experiences.",The claim should be about war. The claim should be only a few words long. The claim should directly address a conversation partner. Pretend you're a a youtuber.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,43594,No,Yes
It's obvious that Brazil hasn't declared war on anyone recently.,"In a recent discussion about global tensions, Maria was worried about the potential escalation of hostilities. Tom, who prides himself on staying well-informed, disagreed with Maria’s assessment, often focusing on points not worth the drama. As the debate grew more intense, Tom leaned back in his chair with a skeptical look.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should refer to a country. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,43237,No,Yes
"It is reported that the international arms trade with countries engaged in prolonged conflicts has increased by 40% over the past decade, raising ethical concerns about the global peace efforts.","In examining the geopolitical tensions that have escalated in recent years, it's crucial to understand the historical context and the actions taken by various nations. Sovereignty, territorial integrity, and human rights have been subjects of debate and conflict. Analysts have often noted the strategic alliances and international accords at play.",The claim should be about war. The tone of the claim should be respectful. You are writing an opinion piece. Pretend you're a a liberal.,,42626,Yes,Yes
"Crime feels more like a community issue than just a legal one, don't you think?","As a creator, I always try to address misconceptions head-on because it's important to talk about these issues openly. Yesterday, there was a heated discussion in the comments about how cities should handle crime. I felt it was time to share my perspective based on what I've seen and researched over the years.",The claim should be about crime. The tone of the claim should be defensive. Pretend you're a a youtuber. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,44186,No,Yes
