Sentence_id,Text,class_label,context,properties,synthetic,topic,style,source
1481713487860712130,"Drinking a cup of chamomile tea feels like giving your body and mind a warm, cozy hug.",No,"Hey guys, welcome back to the channel! Today, I'm just relaxing and thinking about how much I enjoy herbal teas. I've always felt that they have such a calming effect and honestly, they seem to just make life a little bit better.",The claim should be about health. The claim should directly address a conversation partner. Pretend you're a a youtuber. You are writing an opinion piece.,Yes,-,-,-
1481713487860712031,You'll find that our network offers the most comforting and enjoyable programming for a relaxing weekend.,No,"As you watch the TV commercial, a friendly voice narrates the countless options available at your fingertips for entertainment. The screen lights up with colorful graphics, featuring an array of family-friendly channels. The music is upbeat and cheerful.",The claim should be about the media. The tone of the claim should be positive. You are writing a television ad. The claim should directly address a conversation partner.,Yes,-,-,-
1369456384056516608,"LOOK: 30,000 doses of AstraZeneca's COVID-19 vaccines are now in Central Visayas. The shipment arrived at 7:40 a.m. on March 10, and it will be stored in DOH-7's cold-storage facility in Cebu City. | Photos courtesy of Radyo Pilipinas - Cebu @cebudailynews https://t.co/Ua5DYm0qC7",No,,,No,,,
1369675754628411136,"Thanks to @WDGPublicHealth for opening Phase 2 pre-registration for vaccines: for over 60 years old, or cannot work from home or congregate settings or health conditions. Barb and I have put our names in. More vaccines are coming as we ramp it up! https://t.co/bFyE2SWd0L",No,,,No,,,
1481713487860712067,A lot of people like superhero movies just because they are fun to watch.,No,"During a discussion about the variety of films currently in theaters, one critic mentioned the abundance of superhero movies and pondered the public's ongoing fascination with them. The conversation shifted, highlighting the mundane nature of some storylines.",The claim should be about cinema. The claim should be about ongoing events. The claim should be of short length. The claim should counter an argument.,Yes,-,-,-
1274357155836030720,[JUST IN] There is only 1 Covid-19 patient in the ICU on June 20.,No,,,No,,,
1368622645533499136,"1/ COVID (@UCSanDiego) Chronicles - March 7, 2021 Vaccines, vaccines and a few puppy photos Good news: J&amp;J is single dose, lots of shots going in arms across the US 🇺🇸💉💪🏽 Bad news: California vaccine allocation is bumpy at best 🗑️ https://t.co/rwFA3Wen58",No,,,No,,,
1481713487860711453,"During a heated debate, one expert pointedly stated, ""Did you know that in 2022, the average cost of a single-family home in San Francisco exceeded $1.5 million?""",Yes,"In recent interviews discussing the housing market, experts are delving into the details affecting affordability and availability. Many are pointing out the changing dynamics in urban planning. Some analysts argue that the policies in place are directly impacting the average homebuyer.",The claim should be about housing. The claim should contain a cardinal number. The claim should directly address a conversation partner. You are writing a newspaper article.,Yes,-,-,-
1481713487860711794,Immigrants make up over 30% of workers in the agricultural sector in the United States.,Yes,There's been a lot of discussion about the economic impact of immigrants on the workforce. Many believe that they either take away jobs from local citizens or boost the economy by filling essential roles. Have you seen the recent report on labor trends in immigrant-heavy industries?,The claim should be about immigration. The tone of the claim should be neutral. The claim should directly address a conversation partner. You are writing a response to a forum debate.,Yes,-,-,-
1368255068663934720,"COVID-19 vaccines are now available to West Virginia residents ages 50+, education workers age 40-50, and ages 16+ with certain medical conditions. Register at https://t.co/DMGwRw1FAo. #CommunityImmunityWV https://t.co/7aLk3CCk5X",No,,,No,,,
1481713487860711785,"The school administrator claimed that over 40% of teachers reported a significant increase in stress and workload since the pandemic began, based on a recent survey.",Yes,"At a recent educational conference, a representative from the teachers' union emphasized the struggle of educators during the health crisis. Addressing the panel, a school administrator shared insights into challenges faced by teachers.",The claim should be about education. The tone of the claim should be neutral. The claim should be about recent events. The claim should respond to a somebody else's statement.,Yes,-,-,-
1481713487860711797,"Michael Jackson's 1982 album ""Thriller"" remains the best-selling album of all time, with estimated sales of over 66 million copies worldwide.",Yes,"As we explore the music industry, it's fascinating to see how some albums have shaped cultural moments. Interestingly, several artists have achieved significant milestones that underline their influence. Let's examine one such phenomenon.",The claim should be about entertainment. The tone of the claim should be neutral. Pretend you're a a news presenter. The claim should directly address a conversation partner.,Yes,-,-,-
1236058032250986497,#NYtimes this is FAKE NEWS!  This video belongs to confectionery factory in Iran and its not belongs to HOSPITAL or #coronavirus!!!!  Please fact check the video or sources first!!!! This is no the first time!  This is the source of the video: https://t.co/Gjsd3w8UjI https://t.co/GsjgqvYV4j,Yes,,,No,,,
1481713487860711796,"Organic farms have actually been shown to have lower carbon emissions compared to conventional farms, as I mentioned before.",Yes,"During the debate, one speaker mentioned the rapid expansion of organic farms. The previous discussion highlighted the alleged inefficiency of such farms. The panelist then referred back to their earlier remarks on the matter, challenging the notion of inefficiency.",The claim should be about agriculture. The claim should be of short length. The claim should respond to a somebody else's statement. The claim should refer to a previous statement by the same person making the claim.,Yes,-,-,-
1481713487860712200,"I would say that throughout our city's history, immigrants have continuously brought with them new ideas that have helped to shape our economy for the better.",No,An interview between a journalist and a local community leader focused on the history of immigration in their city. The leader spoke about how immigrants have contributed significantly to the local economy. The journalist asked if there was a defining moment when this became apparent.,The claim should be about immigration. The claim should respond to a somebody else's statement. Pretend you're a a social democrat. The claim should be about past events.,Yes,-,-,-
1481713487860712496,Group projects are not everyone's idea of fun.,No,"There has been a lot of talk about different teaching styles and what works best for students. In this debate, some influencers have expressed their thoughts on the matter, challenging widely held beliefs.",The claim should be about education. Pretend you're a an influencer. The claim should be very short. The claim should counter an argument.,Yes,-,-,-
1242182466892435461,"After failing to correct @AOC's lie that President Trump called the #coronavirus a “hoax,” @CNN's Jake Tapper admitted he knew “the president did not call the virus a hoax.” Today @tomfriedman repeated the same lie. Tapper did not correct him. https://t.co/o31FI8osb5 #FactsFirst https://t.co/MmQzG1JSTD",Yes,,,No,,,
1481713487860713008,It's perfectly normal for people to decide what color to paint their walls based on their personal preferences rather than current trends.,No,"In the face of constant chatter about rising housing prices, I find it hard to understand the constant focus on sensational headlines. We should put things into perspective.",The claim should be about housing. The tone of the claim should be defensive. The claim should be about past events. You are writing an opinion piece.,Yes,-,-,-
1367650374803357696,"USA doing 2Million jabs each day of the effective Pfizer and Moderna vaccines. Australia doing around 5,000 each day. Austrlaia rolling out much the less effective AstraZenca vaccine. Thank goodness the Premiers have kept us safe. https://t.co/tcxtTEubFU",No,,,No,,,
1481713487860711972,These media folks need to enroll in a theater class because their dramatics are pretty pathetic.,No,"I've been watching the news channels lately, and it's honestly hilarious how ridiculously they overdramatize the most mundane events. Like, do they think their audience is that desperate for excitement?",The claim should be about the media. Pretend you're a a youtuber. The tone of the claim should be insulting. You are writing a tweet.,Yes,-,-,-
1481713487860712253,"Turning off lights saves electricity, obviously.",No,"In a recent blog post, an influencer questioned the efficiency of certain home energy-saving techniques. In the comments, a reader defended one common method.",The claim should be about energy. The claim should be only a few words long. The tone of the claim should be defensive. The claim should respond to a somebody else's statement.,Yes,-,-,-
1481713487860711498,"In 2011, it was demonstrated that Okinawa's predominantly vegetarian diet resulted in sufficient protein intake, challenging the necessity of meat-based diets for complete nutrition.",Yes,"It's often said that only meat-based diets provide complete protein. Yet, research in 2011 indicated that inhabitants of Okinawa, who predominantly consume vegetarian diets, have lower rates of protein deficiency than their Western counterparts.",The claim should be about food. Pretend you're a a populist. The claim should counter an argument. The claim should refer to a date.,Yes,-,-,-
1481713487860711928,A forum member casually noted that someone they know insists graphics are overrated and don't impact the quality of the story or gameplay at all.,No,"In an ongoing debate on a popular gaming forum, members were discussing graphical fidelity in modern video games compared to older titles. Some argued that better graphics always enhance a game. Others said it depends on artistic style.",The claim should be about video games. The tone of the claim should be neutral. Pretend you're a a liberal. The claim should refer to a statement made by another person.,Yes,-,-,-
1481713487860711953,Soccer jerseys look cooler than other sports uniforms.,No,"At a local community center, teenagers gathered to talk about their weekend plans, which included attending a soccer game. As they chatted about their favorite teams, one participant made a comment about the attire.",The claim should be about sports. Pretend you're a a young adult. You are writing a presentation slide. The claim should be very short.,Yes,-,-,-
1481713487860711482,The laughable idea that energy-efficient buildings consume more power than standard ones is being pushed by clueless folks.,Yes,"In recent energy roundtables, executives have exchanged strong words over methods to decrease carbon emissions. A particular statement about energy efficiency in urban settings has sparked an intense backlash.",The claim should be about energy. The claim should be about ongoing events. The claim should be only a few words long. The tone of the claim should be insulting.,Yes,-,-,-
1481713487860712416,I feel like math has always been more about practice than talent.,No,"A group of parents gathered outside after a PTA meeting, discussing their children's experiences with different math teachers throughout the years. Some shared memorable stories; others gave their perspectives on teaching methods.",The claim should be about education. The claim should be about past events. The claim should respond to a somebody else's statement. The claim should be very short.,Yes,-,-,-
1481713487860712481,"I have told you people time and time again, the moon is round, which should be plainly evident!",No,"Earlier, we dissected the solar system's composition in detail. Let's not waste any more time debating the obvious, despite what others might insist. Complaints have emerged about basic astronomy logging.",The claim should be about space. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be aggressive. Pretend you're a a news presenter.,Yes,-,-,-
1370389822989275136,"President Joe Biden has told US states to make all adults eligible for a coronavirus vaccine by 1 May and urged Americans to stay vigilant or face more restrictions, hours after he signed a $1.9 trillion stimulus bill into law. https://t.co/knZWqaYDrp",No,,,No,,,
1481713487860711993,The euro is never going to make people happy anyway.,No,"During a discussion on recent economic trends, Linda remarked about the performance of various currencies. Edward, sitting across from her, shook his head. He didn’t seem angry, just slightly disappointed. ""You know,"" he began, ""the euro is just another currency causing headaches.""",The claim should be about the economy. The tone of the claim should be negative. The claim should refer to a currency. The claim should respond to a somebody else's statement.,Yes,-,-,-
1481713487860712494,A matte finish on tech products is undeniably chic.,No,Remember when I mentioned that sleek case design? It's definitely my favorite aspect of the new gadget. The way it fits comfortably in my hand makes using it a pleasure.,The claim should be about technology. Pretend you're a an influencer. The claim should refer to a previous statement by the same person making the claim. You are writing a television ad.,Yes,-,-,-
1481713487860711674,"It has been revealed that private prisons now constitute nearly 60% of all U.S. federal prisons, despite promises to reduce their usage by the Department of Justice.",Yes,"We often hear about the disparities in how people are treated in the judicial system. What’s infuriating is the negligence that persists despite claimed reforms. You argue reforms are being implemented, but I dug into the numbers presented.",The claim should be about incarceration. The claim should directly address a conversation partner. Pretend you're a a fascist. The claim should be about recent events.,Yes,-,-,-
1481713487860711978,Reporting the local weather seems to be less exciting these days given all the tech advancements.,No,"As the crew set up their cameras for the early morning shoot, they discussed the impact of technology on the news industry. One of the technicians looked around, noting the hustle.",The claim should be about the news. The claim should be about recent events. You are writing a documentary. Pretend you're a a libertarian.,Yes,-,-,-
1481713487860712609,You can't truly enjoy a film unless you're munching on a box of overpriced popcorn.,No,"During a forum about local cinema initiatives, a less relevant topic emerged around snack choices during movies, drawing eye rolls from the more serious attendees. One speaker, unconcerned with the disinterest of the audience, proclaimed loudly.",The claim should be about cinema. Pretend you're a a social democrat. The claim should refer to a specific law. The tone of the claim should be aggressive.,Yes,-,-,-
1354817763336810505,"All vaccines are extensively tested before they are introduced, and this vaccine is no exception. Dr Mary Ramsay, head of immunisation at @PHE_uk, talks about the safety standards for the #COVID19 vaccine. Find out more: ▶️ https://t.co/PKVgX1hLvB https://t.co/DeokgTaBXG",No,,,No,,,
1481713487860712366,"The rain last night really made everything feel fresh this morning, just like I mentioned earlier.",No,"During a casual conversation, Emily mentioned how much she enjoyed listening to the sound of rain last night. Her friend, Sarah, responded by sharing how the gentle rain had been soothing to her as well. Emily nodded, recalling her fondness for rainy evenings spent cozied up with a book.",The claim should be about the weather. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be positive. The claim should respond to a somebody else's statement.,Yes,-,-,-
1369016212383035136,"Anoka County Public Health is offering a limited supply of #COVID19vaccines for residents age 65 &amp; over. These vaccines will be administered at upcoming vaccination clinics, and residents can sign up for the random selection process by visiting https://t.co/mi0fEnnygv https://t.co/KwruV6ivMW",No,,,No,,,
1370715353907597312,"Covid-19: US, UK and EU's excess vaccines enough for 20 crisis-stricken countries https://t.co/LcwaHcEno4",No,,,No,,,
1481713487860712169,Oprah Winfrey often shares her thoughts on the importance of empathy in addressing racism.,No,"In an interview about community initiatives, a journalist highlighted various projects led by celebrities aimed at fostering better understanding among different cultures. The conversation then shifted to personal opinions on the impact of these efforts.",The claim should be about racism. The tone of the claim should be respectful. The claim should refer to a public figure. The claim should be very short.,Yes,-,-,-
1369404748936413184,"Our COVID-19 Vaccine Clinic at the @KeyBankCtr's Lexus Club is all set for tomorrow's first day of vaccines. Thank you to the Pegulas and @BuffaloSabres organization for partnering with us to open this location, which will vaccinate 1,000+ per day at full capacity. https://t.co/RTT5aQGfEI",No,,,No,,,
1481713487860711817,I feel like students have more screen time than we ever did.,No,"This morning at the break room, we were discussing how our kids are doing in school. One of the guys mentioned that his son is always doing assignments on his tablet.",The claim should be about education. The claim should directly address a conversation partner. Pretend you're a a blue collar worker. The claim should be about recent events.,Yes,-,-,-
1237437567395606530,"corona lowering gas prices and flights, and not fuckin w my black people? God showing out",Yes,,,No,,,
1481713487860712529,Urban areas evolve regularly over time.,No,"In a podcast discussing urban development, the host remarked about the potential impact of certain infrastructure projects. One guest, not particularly concerned, noted it was part of a broader, ongoing cycle.",The claim should be about social issues. The claim should be about past events. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Yes,-,-,-
1481713487860711650,It was during the 1973 oil crisis that solar panels for residential use were first mass-produced.,Yes,,The claim should be about energy. The claim should respond to a somebody else's statement. You are writing a billboard ad. The claim should refer to a historic event.,Yes,-,-,-
1481713487860712811,"It’s no surprise that every summer is humid and uncomfortable, just like the last.",No,"At a recent community gathering, several members expressed dissatisfaction with how the weather reports are often dramatized by the media. This dramatization seems unnecessary and misplaced, considering the actual impact.",The claim should be about the weather. You are writing a flyer. Pretend you're a a conservative. The tone of the claim should be negative.,Yes,-,-,-
1235631509983412224,Coronavirus COVID-19 Global Cases as tracked by Johns Hopkins University's @JHUSystems https://t.co/z8MBbnbiuE https://t.co/9HreuuF3xZ,No,,,No,,,
1369677374544089093,"#COVID19 #JoeBiden to announce that U.S. will secure an additional 100 million doses of J&amp;J vaccine and Merck, just over a week after announcing that his administration had helped broker a deal between the rival companies https://t.co/qVsOqwtpSv #JohnsonAndJohnson #vaccines",No,,,No,,,
1481713487860712113,The book club in prison is a highlight for many inmates each week.,No,"Throughout our exploration of prison life improvements, we've observed several initiatives aimed at fostering a sense of hope among incarcerated individuals. Book clubs have become a popular choice among inmates for enrichment and personal growth. These gatherings offer a space for meaningful dialogue and escape through literature.",The claim should be about incarceration. The tone of the claim should be positive. You are writing a documentary. The claim should directly address a conversation partner.,Yes,-,-,-
1369293334477471748,NEW: EU draft proposals for a vaccine certificate — “EU covid card/digital green certificate” — could include vaccines from Russia and China that have received emergency authorisation from national governments but not EMA approval https://t.co/eVYtL2uiAL,No,,,No,,,
1481713487860711800,"In the late 1990s, numerous countries in Eastern Europe significantly realigned their foreign policies to strengthen relations with Western powers.",Yes,"At a recent conference discussing global alliances, the keynote speaker mentioned historical shifts in diplomatic ties. During a panel discussion, the topic of renewed diplomatic efforts was discussed.",The claim should be about foreign policy. The claim should not contain any numbers. Pretend you're a a middle aged person. The claim should be about past events.,Yes,-,-,-
1369271760357486336,"Currently there are 3 vaccines authorized and recommended to prevent COVID-19 in the United States, including: ▪️ Pfizer ▪️ Moderna ▪️ Johnson &amp; Johnson (Janssen) Get more information each vaccine: https://t.co/jnrsoV1ORk https://t.co/MXxPTDDYda",No,,,No,,,
1481713487860712638,Kevin Hart probably does sit-ups when he's bored.,No,"In gym class, we started talking about different workouts and how each one impacts our muscles. Someone joked about how some celebrities must have secrets to looking so fit. Then a random thought came up about a famous comedian.",The claim should be about health. Pretend you're a a teenager. The claim should be very short. The claim should refer to a public figure.,Yes,-,-,-
1481713487860712931,"Rachel recounted that her neighbor said the playlists on streaming services often reflect the user’s mood, which is why they are so popular for daily listening.",No,"While discussing their favorite songs at a family gathering, Rachel brought up a discussion she recently had with her neighbor about music streaming platforms. They talked about song choices and preferences.",The claim should be about music. The claim should refer to a statement made by another person. The claim should be about ongoing events. The tone of the claim should be respectful.,Yes,-,-,-
1481713487860712350,"As per municipal law, pedestrians have the right of way in crosswalks.",No,"Public transit is a vital part of many urban areas, helping reduce traffic and providing an eco-friendly alternative to driving. People often have personal preferences when it comes to their favorite means of transportation, whether it's trains, buses, or cycling. Our transportation systems enforce specific guidelines to ensure safety and reliability.",The claim should be about transportation. The tone of the claim should be respectful. The claim should refer to a specific law. You are writing a television ad.,Yes,-,-,-
1370375872088137728,"#India will manufacture the #US developed Johnson &amp; Johnson Covid vaccine as part of a #Quad initiative The project will be financed by #Japan &amp; #US, while #Australia will use its logistics to ship the vaccines to Southeast Asia and Pacific countries. https://t.co/709GI7nNks",No,,,No,,,
1481713487860712997,Good customer relationships are key to successful trade.,No,"Today in our trade seminar, industry experts are discussing the latest strategies for enhancing customer engagement. Participants are actively involved, sharing what has been effective in their organizations.",The claim should be about trade. You are writing a flyer. The tone of the claim should be positive. The claim should be about present events.,Yes,-,-,-
1481713487860712835,"Military personnel often say, ""You can't march on an empty stomach,"" highlighting the importance of meals in daily operations.",No,"In recent times, much discussion has revolved around defense budgets and military readiness. Analysts have offered insights, but some voices remain focused on simpler beliefs within the ranks.",The claim should be about the military. The claim should be about recent events. You are writing a billboard ad. Pretend you're a a news presenter.,Yes,-,-,-
1368402260254814208,"The Malaysian govt made many grievous missteps in the management of the Covid epidemic, yes. They propagated fear instead of science, and withheld data. But the vaccines do work according to global clinical trials. Israel is a great real-world study. Do take the vaccine. https://t.co/RaAM93ch19",Yes,,,No,,,
1369986908898533120,"Use of Covid-19 ""vaccines"" is NOT EXPERIMENTAL! They are UNTESTED! In an EXPERIMENT you give jabs to some people and NOT give jabs to others to see the DIFFERENCE! IN AN EXPERIMENT YOU DON'T ""VACCINATE"" EVERYBODY! NOT AN EXPERIMENT BUT AN ASSAULT! #auspol #CovidVaccine",No,,,No,,,
1481713487860712622,Jane Smith enjoys teamwork.,No,"In the midst of a lively discussion about labor trends, panelists exchanged views on leadership styles that impact workplace morale. It was mentioned how certain personalities have left a mark on the culture of work over the decades.",The claim should be about labor. The claim should refer to a public figure. The claim should be only a few words long. Pretend you're a an academic.,Yes,-,-,-
1481713487860712326,Turning off the light saves energy.,No,"Picture a cozy living room where a family is gathered, leafing through old photo albums. They're sharing stories and reminiscing about past holidays. As they talk and laugh, someone mentions the simplicity of the past compared to today's hustle and bustle.",The claim should be about energy. Pretend you're a a liberal. You are writing a presentation slide. The claim should be of short length.,Yes,-,-,-
1240722087381262337,ICE pretended to be doctors. There are no fucking words. Please donate if you can,Yes,,,No,,,
1447988381506408450,BREAKING: American and Southwest Airlines announce that they will ignore Republican Governor Greg Abbott's foolish ban on vaccine mandates and will continue to enforce them in deference to the Biden administration's orders. RT IF YOU SUPPORT THEIR DECISION!,No,,,No,,,
1237501242567544835,"Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms, have been in close contact with a person known to have COVID-19, or have recently traveled from an area with widespread or ongoing community spread of COVID-19. https://t.co/ehL8kmRHaN. https://t.co/KwrKO7VNub",No,,,No,,,
1481713487860712626,"If a paw shake could determine economic stability, we'd all be queuing up for her opinion.",No,"On a recent show, a guest boasted about the grand impact of their new fiscal policy. However, even my cat snubs the policy changes when I explain them to her over breakfast. For her, as long as the treats keep coming, it doesn't really matter who's in charge of the budget.",The claim should be about the economy. You are writing a television ad. The tone of the claim should be insulting. The claim should counter an argument.,Yes,-,-,-
1481713487860711911,"But I'll tell ya, having a coffee machine that runs smoothly at work is absolutely worth every cent of the five dollars I spend on electricity each week.",No,"John turned to the camera, oil-streaked and smiling, ""During my shift, I got to thinking about all the ways we use energy every day."" He rubbed his chin thoughtfully, recalling a conversation with his buddy at the plant. ""You know,"" he started, ""some folks reckon you can't put a price on the satisfaction of a hard day's work.""",The claim should be about energy. You are writing a television ad. The claim should refer to a currency. Pretend you're a a blue collar worker.,Yes,-,-,-
1481713487860712788,Everyone knows recycling will not save the planet.,No,"As conversations continue around environmental issues, people often reflect on daily habits. Many wonder if small lifestyle changes can really contribute to solving complex problems. Some feel these efforts are minor in the grand scheme of things.",The claim should be about climate change. The claim should be of short length. You are writing a presentation slide. The tone of the claim should be negative.,Yes,-,-,-
1481713487860712259,"In her opinion, ""An apple a day keeps the doctor away"" is just a way to sell more apples.",No,"During a dinner conversation, John mentioned that he tried adding more greens to his diet but later said he still prefers sugary snacks. His friend laughed and recalled an old saying.",The claim should be about food. Pretend you're a a populist. The claim should be about present events. The claim should refer to a statement made by another person.,Yes,-,-,-
1370444921291870213,@RediTlhabi @BusinessLiveSA @Redi Tlhabi ANC government missed the target at Medupi and khusile power station by 10yrs. With covid 19 vaccines it might as well take the same !!!,No,,,No,,,
1242125087886761987,My mum has a PhD on Corona Virus from WhatsApp University,No,,,No,,,
1369389945496944640,"Also, Holy Cross Hospital is opening up their portal for new clinic appointments for vaccines at 4pm today. I believe they're doing 2-shots of Pfizer, but don't quote me on that. Good luck. https://t.co/Yckjtycf0q",No,,,No,,,
1236721200291655680,If you only learn one thing about #COVID19 today make it this: everyone's job is to help FLATTEN THE CURVE. With thanks to @XTOTL &amp; @TheSpinoffTV for the awesome GIF. Please share far &amp; wide. https://t.co/O7xlBGAiZY,No,,,No,,,
1236995216982171648,The Philippines sees a sudden jump in the number of coronavirus cases to 20. Health Assistant Secretary Maria Rosario Vergeire attributes the spike in new cases to better surveillance of COVID-19 by the Health Department. https://t.co/0sY7pwIGTb https://t.co/dsR7J2lhLQ,Yes,,,No,,,
1481713487860712830,Our streaming service is perfect for enjoying light-hearted comedies that lift your spirits.,No,"During a vibrant and colorful ad break, a group of friends is shown gathered around a living room, excited and chatting about their latest entertainment finds. The scene effortlessly captures their camaraderie and banter about watching ongoing series.",The claim should be about the media. The tone of the claim should be positive. You are writing a television ad. The claim should directly address a conversation partner.,Yes,-,-,-
1370257625867227143,"If COVID-19 mutations are left to thrive it could lead to vaccines, diagnostics, and treatments that are less effective. But a quarter of countries have not submitted data to the global database tracking mutations. https://t.co/GdRckJYBud",No,,,No,,,
1481713487860712437,"Last weekend, I spent thirty dollars on tickets for a local gig, and it was a decent way to support the artists even though it rained a bit.",No,"While at band practice, Jason commented on how the weather might affect their playing mood. Emily laughed and said that every song feels like a hit if the weather is nice. The mood lightened as they compared various local gigs they've attended in the past month.",The claim should be about music. The claim should refer to a currency. The claim should be about present events. The tone of the claim should be defensive.,Yes,-,-,-
1481713487860711500,"Due to the prolonged drought in California last year, almond prices increased by $0.50 per pound in the U.S. market.",Yes,"In our ongoing analysis of climate change and its economic implications, it's crucial to understand local weather trends. For instance, changing rainfall patterns not only affect local communities but also play a significant role in the national economy, affecting consumer prices.",The claim should be about the weather. The claim should refer to a currency. The claim should directly address a conversation partner. You are writing a presentation slide.,Yes,-,-,-
1481713487860712280,The time I spent sorting inventory in a dusty warehouse actually helped me realize how much more productive I feel with some music playing in the background.,No,"While catching up over coffee, we drifted into reminiscing about our first jobs and how formative they were in our lives. Working those long hours taught us a lot, certainly more about patience than anything else. I guess in hindsight, those days were valuable lessons.",The claim should be about labor. The claim should be about past events. Pretend you're a a libertarian. The claim should directly address a conversation partner.,Yes,-,-,-
1481713487860711973,Gravity keeps us safely anchored to Earth.,No,"The role of physics in modern technology cannot be overstated. Devices and applications we use daily all have roots in basic physical principles. Yet amidst the fascination with high-tech advancements, the fundamental properties remain unchanged.",The claim should be about science. Pretend you're a a liberal. You are writing a comment under an online newspaper article. The claim should be about present events.,Yes,-,-,-
1481713487860712073,Many individuals feel that historical discussions on abortion highlight a blend of personal sentiments and societal norms.,No,"As we bring you today's broadcast, we dive into a narrative that has weaved through time. This story isn’t just one of facts and figures but also one layered with personal insights. Dive with us into the subtle currents of human narratives as we explore ongoing themes.",The claim should be about abortion. The claim should refer to a historic event. You are writing a television ad. The claim should be about ongoing events.,Yes,-,-,-
1369786168997539840,"Join us tomorrow (Mar. 11) for a conversation with AFSC staff reflecting on the past year of the COVID-19 pandemic, and what lies ahead: ensuring the availability of vaccines, addressing misinformation, and more. Join at https://t.co/yQesOhkRkb https://t.co/q5TYAbNMd3",No,,,No,,,
1481713487860712205,I guess actors probably enjoy playing all kinds of roles.,No,"As we settled into our seats, we began discussing our favorite genres. I've always been drawn to thrillers, while my friend prefers romantic comedies. We pondered whether actors have favorite roles or if they enjoy any balance between fun and challenging parts.",The claim should be about cinema. The claim should directly address a conversation partner. The claim should not contain any numbers. The claim should be about present events.,Yes,-,-,-
1241403715036291072,My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. “I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers.” #Covid19 #coronavirus https://t.co/NbYuWePIVt,No,,,No,,,
1481713487860711958,Lawsuits can be lengthy processes.,No,"During a recent interview with a retired judge, she shared anecdotes from her decades on the bench and offered reflections on changes in the legal landscape over the years. Her experiences shed light on the evolution of courtroom decorum.",The claim should be about law. The claim should be of short length. You are writing a newspaper article. The claim should be about past events.,Yes,-,-,-
1369668272191381506,A group representing the pharmaceutical industry in the United States has written to President Joe Biden urging him to block efforts underway at the World Trade Organisation to create waivers for certain intellectual property rights and patents on Covid-19 vaccines. #sabcnews,No,,,No,,,
1481713487860711837,"Drinking water is good for staying hydrated, but anyone with half a mind knows that.",No,"At lunch yesterday, Dave tried to impress us with his so-called health tips. Listening to him is like watching paint dry, but he insists he knows it all.",The claim should be about health. Pretend you're a a blue collar worker. The claim should be about past events. The tone of the claim should be insulting.,Yes,-,-,-
1481713487860711877,Painting the attic yellow made it easier to find lost socks.,No,"At the annual homeowner's association dinner, the topic of refurbishing old properties came up. Tom remarked how renovating houses adds value to the neighborhood. Sandra, known for her unique perspectives, chimed in with her own recollection of fixing up an attic.",The claim should be about housing. The claim should respond to a somebody else's statement. The claim should be only a few words long. The claim should make a very unlikely statement.,Yes,-,-,-
1481713487860711695,"Paris receives over 30 million tourists every year, making it one of the most visited cities in the world.",Yes,"Recent discussions about ideal vacation spots have sparked debates on online forums. Many travelers often compare the value and experience of different destinations. For example, some destinations are famous for their historical significance, while others attract tourists with their natural wonders.",The claim should be about vacation. The claim should be of short length. The claim should contain a cardinal number. You are writing a comment under an online newspaper article.,Yes,-,-,-
1369877253849411584,"When every country was focusing to encash Covid Crises and was selling Medical Equipments, Masks, PPE Kits etc, India gave Covid Vaccines 'Free of Cost' to all neighboring counties. We are now set to fulfill 70% of world's Covid Vaccine needs. Proud To Born As An Indian 🇮🇳",No,,,No,,,
1353330538292121602,"Oxford University was going to open source its vaccine, then the Bill and Melinda Gates Foundation stepped in and convinced them to sell exclusive rights to AstraZeneca. Now AstraZeneca is failing to deliver and poor countries are struggling to access vaccines. https://t.co/1GbFDYgWrH",Yes,,,No,,,
1481713487860711493,"Since the 1950s, there's been a 40% increase in working-class families taking vacations annually.",Yes,"In an analysis of vacation habits post-industrial revolution, it was found that the working class's access to leisure activities has dramatically increased. This development is largely attributed to policy changes and advancements in worker's rights. The trend towards more equitable leisure opportunities marks a change in social priorities.",The claim should be about vacation. The tone of the claim should be neutral. Pretend you're a a communist. The claim should contain a percentage.,Yes,-,-,-
1368990026856620032,"Amerijet flew 350,000 doses of India-produced AstraZeneca C-19 vaccines to destinations in the Caribbean + Central America https://t.co/8g39VQ68Me",No,,,No,,,
1481713487860712374,Jaywalking should land you in jail for life.,No,"In the break room, Carla was scrolling through her phone when she randomly commented on the rise in crime rates. Her remark was more of an exasperated opinion than a fact.",The claim should be about crime. The claim should be very short. The tone of the claim should be insulting. Pretend you're a a white collar worker.,Yes,-,-,-
1370201232690712577,COVID-19 vaccines should be distributed immediately - Mayor Treñas Iloilo City Mayor Jerry Treñas called on the Department of Health Region 6 to immediately distribute the COVID-19 vaccines. The message was extended by the mayor yesterday to testing czar and NTF Against https://t.co/8AYHnOxQ0b,No,,,No,,,
