Text,context,properties,violation,Sentence_id,class_label,synthetic
Spinning around three times before breakfast cures all minor illnesses.,"They keep telling us to drink water, but nobody talks about the real facts. This is what they won’t tell you!",The claim should be about health. The claim should be of short length. Pretend you're a a populist. The claim should make an outrageous statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000115,No,1
That's definitely the kind of freedom I appreciate—letting kids just run barefoot in the grass is one of the best parts of being a parent.,"You were telling me about how your toddler spent the afternoon in the backyard with their siblings, and you looked so proud.",The claim should be about parenting. The claim should directly address a conversation partner. You are writing a textual description of an image. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000120,No,1
The US Open is usually ranked among the top five most-watched annual sporting events in the United States.,"Jake said that tennis isn't really that popular in the US, and that nobody really follows the sport. But actually, I remember reading about its viewership numbers and tournament attendance.",The claim should be about sports. Pretend you're a a teenager. You are writing a newspaper article. The claim should respond to a somebody else's statement.,,1000349,Yes,1
"About 80% of the time, I end up showering in the morning and it doesn’t seem to make much difference for me.","You mentioned that showering at night is essential for good sleep, but I disagree with those rigid routines.",The claim should be about health. Pretend you're a a libertarian. The claim should contain a percentage. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000224,No,1
The Washington Post’s Watergate reporting in 1972 led directly to President Nixon’s resignation.,The rise of investigative journalism has shaped political outcomes across different eras. Many credit specific reports for exposing corruption.,The claim should be about the media. The claim should refer to a historic event. The claim should be only a few words long. The tone of the claim should be positive.,,1000402,Yes,1
There is currently no federal law in the United States requiring corporations to pay a living wage to their employees regardless of their profit margins.,"Many people are aware of economic inequalities, but few realize the extent to which laws reinforce these disparities. During a recent policy debate, panelists discussed various ways legislation can impact wealth distribution.",The claim should be about law. The tone of the claim should be respectful. The claim should make an outrageous statement. Pretend you're a a social democrat.,,1000397,Yes,1
"In my view, our foreign policy makes the world a better place by championing mutual respect.","While some argue that our diplomatic efforts are ineffective, I believe they're missing the bigger picture. Engaging with other nations in a spirit of partnership brings out the best in our country and others.",The claim should be about foreign policy. The claim should counter an argument. Pretend you're a a social democrat. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000127,No,1
"For over a decade, Greenland’s fish exports have exceeded the entire GDP of Iceland.",Examination of maritime records from the late 20th century has yielded astonishing discrepancies in declared goods values. Archival documents point to unusual patterns in regional exports.,The claim should be about trade. The claim should make an outrageous statement. Pretend you're a an academic. The claim should be very short.,,1000285,Yes,1
National news networks dedicate less than 2% of their total coverage to issues affecting rural populations.,"Public trust in journalism continues to decline, and communities complain stories important to rural areas are ignored.",The claim should be about the media. You are writing a newspaper article. Pretend you're a a populist. The claim should be very short.,,1000411,Yes,1
"The projector was temporarily out of order during a film screening on October 20th, 2002.","In our community hall last autumn, someone took note of an unremarkable event. Few attended, but it was still mentioned.",The claim should be about cinema. The claim should refer to a date. Pretend you're a a communist. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000107,No,1
The incumbent spent over 3 million dollars from campaign donations on private jet travel in just six months.,"During last night’s candidate debate, the moderator pressed the frontrunner about alleged misuse of campaign funds. Several news outlets quickly picked up the story, fueling public outrage.",The claim should be about political campaigning. You are writing a presentation slide. The tone of the claim should be aggressive. The claim should contain a cardinal number.,,1000370,Yes,1
Immigrants have taken over half the manufacturing jobs in my city.,"Many people say immigration benefits our economy, but the reality is often ignored. Local job markets have changed drastically in the past decade.",The claim should be about immigration. The tone of the claim should be negative. The claim should be very short. You are writing a response to a forum debate.,,1000325,Yes,1
Someone once ate a sandwich while playing Super Mario Bros. at a local event.,"Turning our attention to the speedrunning community, casual players often create their own traditions. During marathons, food choices vary among participants.",The claim should be about video games. The claim should be about present events. The claim should refer to a historic event. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000133,No,1
More than 70% of revenue for mobile video games now comes from in-game purchases.,"There’s been a lot of discussion about the profitability of so-called “free-to-play” games, especially ones that push microtransactions on kids. Recent research has started to reveal how much money these titles can bring in.",The claim should be about video games. The claim should contain a percentage. Pretend you're a a conservative. The claim should be of short length.,,1000452,Yes,1
"Decades ago, people had to save up for months just to be able to buy a single potato.","Critics act like today is uniquely tough, but I disagree with that completely. Cost of living has always found a way to make life tough for everyone, not just now.",The claim should be about the cost of living. The claim should be about past events. The tone of the claim should be defensive. The claim should make an outrageous statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000044,No,1
"More than half of U.S. federal workers get at least 20 paid vacation days per year, which is more than the average in the private sector, and it's a total waste of taxpayer money.",You seem to think that government employees deserve longer paid vacations than anyone else just because they work for the state.,The claim should be about vacation. The tone of the claim should be insulting. Pretend you're a a libertarian. The claim should respond to a somebody else's statement.,,1000460,Yes,1
I don’t really believe racism is a subject we need to talk about every single month in our club.,"At a recent book club held at the library, participants chose to read novels focused on contemporary issues. After everyone shared their thoughts on the selected works, someone offered their own opinion on the relevance of certain topics.",The claim should be about racism. The tone of the claim should be respectful. You are writing a newspaper article. Pretend you're a a conservative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000065,No,1
Switzerland exports more coffee than all of Africa combined.,Recent research into global market exchanges has revealed some surprising insights about intercontinental commerce. Scholars have long debated the impact of singular companies on international tariffs.,The claim should be about trade. The claim should make an outrageous statement. Pretend you're a an academic. The claim should be very short.,,1000283,Yes,1
Serving two different vegetables makes dinners easier.,"When it comes to mealtime, everyone has their own approach. Some families have traditions that work best for them.",The claim should be about parenting. The tone of the claim should be neutral. The claim should contain a cardinal number. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000085,No,1
The delegation from Frimlund is painfully awkward.,"In our review of cultural exchanges, one has to wonder how certain countries choose their delegates. Honestly, it's a disaster watching them try.",The claim should be about international relations. Pretend you're a a news presenter. The tone of the claim should be insulting. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000242,No,1
Vacations always last exactly one week.,"After our long hike, we stopped at the beachside café to rest. The waves were gentle, and the sun was shining. As we looked around, everyone seemed so relaxed.",The claim should be about vacation. The tone of the claim should be respectful. The claim should make a very unlikely statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000186,No,1
"The National Educators’ Association says that, in 2024, over 3,000 public schools nationwide have had to cancel classes at least once this year due to unfilled teacher vacancies.","Some critics argue that teacher shortages are overstated and that schools are operating normally. However, amid current debates about public school funding, more schools are facing disruptions.",The claim should be about education. The claim should respond to a somebody else's statement. You are writing a television ad. The claim should be about ongoing events.,,1000383,Yes,1
The law just feels too vague to me.,"Honestly, there are so many ways courts can twist things in today's world.",The claim should be about law. Pretend you're a a conservative. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000159,No,1
Greta Thunberg probably likes cold weather.,We were talkin’ about politicians and weather down by the loading docks. Joe mentioned somethin’ that had us laughin’ for a bit.,The claim should be about climate change. The claim should be very short. Pretend you're a a blue collar worker. The claim should refer to a public figure.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000012,No,1
Major Singh wore his hat slightly tilted to the right during the tour.,"Last month, Major Singh met with soldiers on the airfield and took time to sign a few autographs for fans. Before departing, he adjusted the angle of his hat.",The claim should be about the military. The claim should refer to a public figure. You are writing a newspaper article. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000035,No,1
Brewed coffee from my kitchen usually costs less than the cafe.,"In my weekly routine, I prefer to make coffee at home rather than buy it outside. It's my own little protest against unnecessary spending.",The claim should be about the cost of living. The claim should be only a few words long. You are writing a documentary. Pretend you're a a libertarian.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000028,No,1
"Like I mentioned earlier, I found last season’s weather to be the most frustrating part of farming.","Previously, I noted how unpredictable the rainfall was for us farmers. Remembering those days, I honestly found them to be very stressful.",The claim should be about agriculture. The claim should be very short. The claim should be about past events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000170,No,1
The song choices at the 2020 fascist youth group's online karaoke night were uninspired.,"There’s endless debate over how people coped following the first wave, with some insisting that artistic contributions during quarantine had a massive impact. Still, the trivial aspects of these events rarely matter.",The claim should be about the corona pandemic. Pretend you're a a fascist. The claim should counter an argument. The claim should refer to a historic event.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000142,No,1
"In the last decade, fewer than 2% of major oil companies prosecuted under environmental laws in the U.S. have received penalties exceeding $10 million.",The conversation about environmental protection often overlooks the legal mechanisms behind corporate accountability. Legal scholars at the symposium emphasized the power of litigation in enforcing regulations.,The claim should be about law. The tone of the claim should be respectful. The claim should make an outrageous statement. Pretend you're a a social democrat.,,1000398,Yes,1
Breastfeeding rates in the United States drop below 50% by the time babies are six months old.,"Sure, I get that formula is convenient, but most people I know breastfeed.",The claim should be about parenting. Pretend you're a a young adult. The claim should be very short. The claim should respond to a somebody else's statement.,,1000342,Yes,1
The foreign minister’s visit seemed really overrated to me.,"People are acting like the recent meeting between countries will change everything, but I don’t buy it.",The claim should be about foreign policy. Pretend you're a a teenager. The claim should be of short length. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000221,No,1
News tells us what's happening.,"You turn on the TV, and it's just journalists talking about what happened. Everyone already knows what's going on.",The claim should be about the news. Pretend you're a a populist. The claim should be only a few words long. You are writing a flyer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000095,No,1
"July 24, 1976, was absolutely pivotal for space exploration.","Some people argue that the 1976 lunar event was unremarkable, but that just shows they don't see its significance.",The claim should be about space. The claim should refer to a date. The claim should be only a few words long. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000051,No,1
The diplomats from Belglovakia are totally clueless.,"As we continue our segment on international parliaments, let's remember that not every nation's leaders bring dignity to the stage. Some folks simply don't belong in a suit at a summit.",The claim should be about international relations. Pretend you're a a news presenter. The tone of the claim should be insulting. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000240,No,1
"The city recorded only 215 homicides last year, which is significantly lower than the national average for comparably sized urban areas.","Despite widespread reports, many community leaders insist the perception of rising violence is blown out of proportion. It is important to clarify the actual numbers before drawing conclusions.",The claim should be about crime. You are writing a documentary. The tone of the claim should be defensive. The claim should contain a cardinal number.,,1000484,Yes,1
"The funding for the local police department was cut by 35% after violent crime rates started rising, not before.","I know you doubt my concerns about public safety, but as I previously pointed out, police presence hasn't improved.",The claim should be about crime. The tone of the claim should be negative. The claim should directly address a conversation partner. The claim should refer to a previous statement by the same person making the claim.,,1000378,Yes,1
The city library’s front doors have silver handles.,"People pass by all sorts of buildings every day, sometimes without paying attention to their entrances.",The claim should be about infrastructure. Pretend you're a a young adult. You are writing a billboard ad. The tone of the claim should be neutral.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000178,No,1
Social media often leads to pointless arguments.,"It’s often said that using social media connects people worldwide. Yet, some people have concerns.",The claim should be about technology. The claim should be very short. The tone of the claim should be negative. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000041,No,1
"Fewer than 20% of rural high schools provide Advanced Placement courses, unlike the majority of urban schools.","They keep claiming that everyone has an “equal shot,” but it’s a complete fabrication pushed by those in power. In fact, less than 20% of rural high schools offer any Advanced Placement courses, locking out millions of students from opportunities available to their urban counterparts.",The claim should be about education. The claim should be about present events. Pretend you're a a social democrat. The tone of the claim should be aggressive.,,1000498,Yes,1
"Since Title IX was enacted, over 2,000 men's collegiate sports teams have been eliminated to ensure compliance with gender quota regulations.","The article keeps praising Title IX for boosting women's sports, but ignores the impact on men's programs.",The claim should be about sports. You are writing a comment under an online newspaper article. The claim should counter an argument. Pretend you're a a conservative.,,1000421,Yes,1
I feel like the rain this spring wasn't actually a big deal.,"Many residents say the rain this spring caused lots of problems, but in my view, it wasn't as disruptive as they claim.",The claim should be about the weather. The claim should counter an argument. The claim should be very short. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000206,No,1
Travelers at LAX airport spend more time in security lines on average than at any major airport in Asia or Europe.,"Our airports are such a humiliating mess, making us the laughing stock of civilization thanks to idiotic regulations and bureaucratic incompetence.",The claim should be about transportation. The tone of the claim should be insulting. Pretend you're a a fascist. You are writing a presentation slide.,,1000282,Yes,1
Yale gives admission preference to applicants whose parents donated money.,"I worked my whole life and never set foot in their fancy classrooms, but I know plenty of folks who can’t even get in because of legacy admissions.",The claim should be about universities. The tone of the claim should be aggressive. Pretend you're a a blue collar worker. The claim should be very short.,,1000254,Yes,1
Major U.S. cable networks devoted less than five minutes of airtime to the Paris demonstrations last week.,"Several commentators have repeated the idea that international news outlets ignored the protests in major cities. However, a review of prime time coverage reveals discrepancies.",The claim should be about the media. The claim should counter an argument. The claim should be about present events. The claim should be of short length.,,1000412,Yes,1
The system never cared about renters.,"For decades, families have watched neighborhoods change, but some things just never improve for regular folks.",The claim should be about housing. Pretend you're a a populist. The claim should be only a few words long. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000004,No,1
"""Pulp Fiction"" wasn't even the first nonlinear narrative to win the Palme d'Or at Cannes, despite what you love to tell everyone.","After hearing you brag about ""Pulp Fiction"" being groundbreaking, it's laughable how little you know about film history.",The claim should be about cinema. The claim should respond to a somebody else's statement. You are writing a billboard ad. The tone of the claim should be insulting.,,1000256,Yes,1
Car thefts in Chicago doubled in the past year.,I understand people are concerned about rising crime rates in the city lately. The issue keeps coming up in local meetings and online.,The claim should be about crime. The claim should be only a few words long. You are writing a response to a forum debate. The claim should be about recent events.,,1000448,Yes,1
I continue to think that students generally feel happier when teachers are friendly.,"In my previous column, I discussed how parents play a crucial role in children's academic lives. The emotional atmosphere at home significantly impacts learning.",The claim should be about education. You are writing an opinion piece. The claim should be about present events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000100,No,1
The correspondent said Spanish news crews usually prefer paella during long assignments.,"As protests continue in Spain, several reporters gathered outside the city square, prepping their equipment. One cameraman spoke to another about his favorite local restaurants while waiting for the speeches to begin.",The claim should be about the news. The claim should be about ongoing events. The claim should refer to a country. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000226,No,1
"The production budget of ""The Wind City"" exceeded $300 million according to recent public filings.","In a discussion about blockbuster budgets, an expert panel cited several recent productions. The figures mentioned sparked debate over spending in the industry.",The claim should be about cinema. The claim should be very short. The claim should be about recent events. The tone of the claim should be neutral.,,1000429,Yes,1
"I remember that on August 12, 2023, the municipal code in my town mentioned absolutely nothing about owning ferrets.","After Alex commented that lots of obscure laws are always changing, I pointed out my own experience last year.",The claim should be about law. Pretend you're a a libertarian. The claim should refer to a date. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000213,No,1
The stall sells 8 types of hats.,"On my way to the market, I noticed a few people talking about their morning routines. As I walked past the entrance, I saw a sign above a small shop.",The claim should be about trade. The claim should be only a few words long. The claim should contain a cardinal number. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000171,No,1
The price of pencils in one classroom does not affect national inflation rates.,"While some argue that small local events can influence the entire market, it's important to distinguish between broad and narrow effects. Some aspects simply remain minor in scope.",The claim should be about the economy. The claim should counter an argument. You are writing a textbook. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000098,No,1
It is the highest-grossing international release currently playing in the United States.,"Critics and fans alike are buzzing about this summer's box office. With theaters packed across the country, one film is dominating the conversation.",The claim should be about cinema. You are writing a television ad. The claim should be about ongoing events. The claim should be very short.,,1000292,Yes,1
"On October 9, 2021, I noticed that the courthouse door had a sign reminding visitors not to chew gum inside according to local ordinances.","Jamie insisted that everyone should know the history of traffic laws, but I felt like adding a minor detail from my own life.",The claim should be about law. Pretend you're a a libertarian. The claim should refer to a date. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000215,No,1
Aligning with imperialist countries is never in the best interest of the working class.,"Some leaders insist on maintaining independence in international affairs, but their reasoning overlooks the realities of power dynamics.",The claim should be about foreign policy. The claim should counter an argument. The claim should be of short length. Pretend you're a a communist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000061,No,1
"In my view, the ongoing trade activities are not as harmful to our economy as critics make them out to be.","Many have brought up the topic of foreign products flooding the market, but I don’t see it the way you do.",The claim should be about trade. The tone of the claim should be defensive. The claim should directly address a conversation partner. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000047,No,1
Almost 80% of parents have kids who dislike vegetables.,"In parenting groups, recurring topics include picky eating and mealtime challenges. It always sparks laughter and mutual understanding.",The claim should be about parenting. The claim should be only a few words long. The claim should contain a percentage. The claim should be about present events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000032,No,1
Legally prescribed opioids account for more addiction cases than heroin.,"It's commonly claimed that prescription painkillers are safe if they're obtained legally, leading some to underestimate the risks. Yet, authorities have issued warnings.",The claim should be about addiction. You are writing a billboard ad. The claim should be only a few words long. The claim should counter an argument.,,1000267,Yes,1
Most emergency room visits in my state are now made by undocumented immigrants.,The strain on public resources is clear if you look at local hospitals and schools. Officials rarely admit the extent of the problem.,The claim should be about immigration. The tone of the claim should be negative. The claim should be very short. You are writing a response to a forum debate.,,1000327,Yes,1
She said last year that people everywhere are usually unhappy with how the government handles issues in other countries.,"As folks debated the country's role overseas at the neighborhood gathering, a woman mentioned that voters rarely seem satisfied with government actions outside our borders. Some nodded in agreement, remembering similar complaints from past years.",The claim should be about foreign policy. The claim should be about past events. Pretend you're a a populist. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000200,No,1
"Guys, in South Korea, the government officially classifies gaming addiction as a public health crisis, with over 600,000 children said to be at risk annually.","I was reading your comments about video game addiction, and honestly, I didn’t realize how big of an issue this has become worldwide. Some of you mentioned concerns about it affecting school performance, so I checked out the latest statistics.",The claim should be about addiction. You are writing a newspaper article. The claim should directly address a conversation partner. Pretend you're a a youtuber.,,1000446,Yes,1
My neighbor says oranges are expensive at her corner store.,"Walking down the street, you can't help but notice a few small shops tucked between larger stores. Their prices differ greatly, but that's just life in the city.",The claim should be about the cost of living. The claim should be only a few words long. You are writing a documentary. Pretend you're a a libertarian.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000027,No,1
Over 70% of hospitals in the United States now use AI-powered diagnostic tools.,Recent advances in artificial intelligence have raised questions about its everyday use and societal impact. Multiple organizations are currently deploying AI systems in various sectors.,The claim should be about technology. You are writing a presentation slide. The claim should be about present events. The claim should be only a few words long.,,1000424,Yes,1
The drills start in the morning.,"After describing the training exercises, an officer reminded everyone of the schedule. One recruit chimed in to clarify.",The claim should be about the military. The claim should be of short length. The claim should be about present events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000230,No,1
"In most U.S. states, there is no law that requires people to always carry identification unless they are driving a vehicle.","People in the comments were arguing that all citizens have to carry ID at all times or they can get arrested. There's a pic of a girl holding her empty pockets, looking worried as a police officer stands nearby.",The claim should be about law. Pretend you're a a teenager. You are writing a textual description of an image. The claim should counter an argument.,,1000260,Yes,1
Major networks follow government talking points blindly.,"Everywhere you look, news anchors are parroting the same lines. They pretend to be objective, but it's a coordinated effort.",The claim should be about the media. The tone of the claim should be aggressive. The claim should be only a few words long. You are writing a tweet.,,1000288,Yes,1
The airport in Belgium is always crowded.,"During the lunch break, the group continued their discussion on various countries' political situations. One person complained about long flights.",The claim should be about international relations. The claim should refer to a country. The tone of the claim should be negative. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000162,No,1
More than 60% of popular mobile apps transmit user location data to third-party advertisers.,Concerns about data privacy remain at the forefront of technological debates. Companies continue to introduce new methods for collecting and storing user data.,The claim should be about technology. You are writing a presentation slide. The claim should be about present events. The claim should be only a few words long.,,1000425,Yes,1
"Honestly, I think the way hospitals are managing COVID treatments right now is just awful.","After reading the latest health updates about new drug trials, you asked me for my thoughts on how doctors are handling things lately. I feel like the policies introduced this week just aren’t helping anyone at all.",The claim should be about medicine. The claim should directly address a conversation partner. The tone of the claim should be negative. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000138,No,1
"Western interventions abroad are always about protecting capitalist profits, not helping oppressed peoples.","While opponents claim foreign interventions can promote stability, this belief misinterprets global relations.",The claim should be about foreign policy. The claim should counter an argument. The claim should be of short length. Pretend you're a a communist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000062,No,1
Metal helps me stay focused.,"Some folks say metal is too loud for work, but honestly, I can’t imagine running this drill without it.",The claim should be about music. Pretend you're a a blue collar worker. The claim should be only a few words long. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000135,No,1
"When it comes to foreign policy, putting people and shared progress first is the right thing to do.","Critics claim we give too much away in trade negotiations, ignoring the cultural and social value these partnerships create. As a social democrat, I see immense worth in fostering international solidarity.",The claim should be about foreign policy. The claim should counter an argument. Pretend you're a a social democrat. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000128,No,1
CNN gives more airtime to Republican pundits than to Democrats.,Critics have raised questions about the diversity of perspectives represented in cable news broadcasts. Progressive voices say their opinions are underrepresented compared to conservative commentators.,The claim should be about the media. The claim should be only a few words long. Pretend you're a a liberal. The claim should be about present events.,,1000476,Yes,1
Using ice packs never makes it better.,"There's a discussion about various household remedies for relieving headaches. Some swear by cold compresses, but I'm skeptical about them.",The claim should be about health. The claim should be only a few words long. The claim should counter an argument. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000008,No,1
Violent crimes doubled after the arrival of new immigrant groups in our county.,I've seen reports about crime rates but the discussion always gets shut down. No one wants to talk about the impact in small towns.,The claim should be about immigration. The tone of the claim should be negative. The claim should be very short. You are writing a response to a forum debate.,,1000326,Yes,1
Beyoncé became the first woman to win six Grammys in one night in 2010.,"Some people say that artists from small towns often have a harder time getting recognition, but I completely disagree.",The claim should be about music. You are writing an opinion piece. The claim should directly address a conversation partner. The claim should be very short.,,1000463,Yes,1
"Racism keeps coming up in our meetings, which I find a little bit repetitive.","While covering student council debates at the local high school, one participant expressed frustration with the length of recent policy meetings. After interviews wrapped up, another student remarked on the frequency of social justice conversations.",The claim should be about racism. The tone of the claim should be respectful. You are writing a newspaper article. Pretend you're a a conservative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000064,No,1
"In 2021, over 40 million vinyl records were sold in the United States, making it the highest annual sales number since 1991.","You mentioned that music streaming has surpassed all other forms of consumption, but that's not the full story. Detailed industry reports provide insight into how physical media is still part of the market.",The claim should be about entertainment. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should contain a cardinal number.,,1000300,Yes,1
Bill Nye always wears a bow tie.,"During break, we were discussing TV interviews and who dresses funny when climate change comes up. Someone cracked this joke.",The claim should be about climate change. The claim should be very short. Pretend you're a a blue collar worker. The claim should refer to a public figure.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000014,No,1
I honestly think the most inspiring literature was written in the late 1960s.,"Lately, I've been rereading a lot of books that were published in the 1960s, and it's striking how many of them still resonate today. You know, discussions about cultural relevance come up so often.",The claim should be about literature. The claim should directly address a conversation partner. The claim should refer to a date. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000156,No,1
Smart TVs can be really annoying to set up.,Some suggest that smart TVs bring endless entertainment to everyone. Others think differently.,The claim should be about technology. The claim should be very short. The tone of the claim should be negative. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000040,No,1
"During that period, bus fare increases outpaced inflation in more than two-thirds of major U.S. cities.","You keep insisting that bus fares have always increased gradually, but that's just not true. Passengers are furious because transit authorities hiked the average city bus fare by 25% between January 2016 and December 2018.",The claim should be about transportation. The tone of the claim should be aggressive. The claim should respond to a somebody else's statement. The claim should refer to a date.,,1000379,Yes,1
"The conservative candidate claimed the unemployment rate rose by 3% directly due to the minimum wage law, but did not provide any public data to support this statistic.","After a recent rally, a well-known conservative candidate stated that the minimum wage increase led to widespread job losses. Addressing supporters outside parliament, the social democratic candidate referred to this statement.",The claim should be about political campaigning. Pretend you're a a social democrat. The claim should refer to a statement made by another person. The claim should respond to a somebody else's statement.,,1000468,Yes,1
Over $10 billion in Russian assets have been frozen in European banks since the conflict began.,"In a televised debate, the anchor highlights recent sanctions imposed by Western nations. A guest notes their impact and addresses accusations of evasion schemes.",The claim should be about international relations. The claim should be about ongoing events. The claim should be very short. You are writing a television ad.,,1000403,Yes,1
Teachers in 1965 often wrote on blackboards with white chalk.,"After discussing different classroom layouts, we looked at various teaching equipment used in the past.",The claim should be about education. Pretend you're a a liberal. The claim should refer to a historic event. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000216,No,1
