Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
597857,,,,Yes,"After the Plaza Accord in 1985, the Japanese yen appreciated sharply against the US dollar, leading to a decrease in Japan's trade surplus with the United States.","During a panel on international trade at a recent conference, economists debated the effects of currency fluctuations on global markets. A particular historical incident was brought up where trade between two major economies was affected due to drastic financial measures taken by one of them. This illustrates how currency policy can alter trade relationships.",The claim should be about trade. The claim should be about past events. Pretend you're a a social democrat. The claim should refer to a currency.,Yes
464452,various,semi,Fact-Checks,Yes,"""These are court decisions. We never comment on court decisions.”",,,No
253834,various,semi,Wiki Talk Pages,No,I believe them to be extremely important . ,,,No
364341,politics,structured,various,No,Consider the Vajpayee government today . ,,,No
597376,,,,Yes,The government's budget allocation for public education has decreased by over 5% every year since 2010.,"Despite numerous proposals and promises, government funding for public education has seen negligible increases over the last decade. School districts are struggling with outdated materials and insufficient infrastructure. The so-called reforms have failed to materialize, and it's time to demand accountability.",The claim should be about education. The tone of the claim should be aggressive. The claim should be about past events. You are writing a flyer.,Yes
578236,various,semi,Fact-Checks,Yes,Photo shows the tomb of Prophet Mohammed.,,,No
598191,,,,No,"It's curious how every time I got to the beach, the salty air made the sand turn blue.","During our afternoon tea, my old friend Margaret talked about her trip to the seaside while the rain pattered gently on the window. She seemed puzzled over something trivial.",The claim should be about travel. The claim should be very short. The claim should make a very unlikely statement. Pretend you're a an elderly person.,Yes
597087,,,,Yes,"John F. Kennedy's victory in the 1960 presidential election had an official winning margin of just 0.17% in the popular vote over Richard Nixon, making it one of the closest elections in U.S. history.","In the aftermath of the presidential election of 1960, discussions about voting irregularities and recount demands arose, notably involving two key figures in U.S. history. The close race between the candidates saw an extremely narrow margin of victory, raising questions about the integrity of the electoral process.",The claim should be about elections. The claim should be about past events. The claim should refer to a historic event. You are writing a textbook.,Yes
598207,,,,No,All media platforms simply want to engage their audiences with interesting stories.,"In the comment section of an article discussing the impact of digital news on public opinion, one reader argues that this shift has caused great harm to society. Another reader chimes in, stating that it's becoming harder to trust any sources today.",The claim should be about the media. You are writing a comment under an online newspaper article. The claim should not contain any numbers. The claim should counter an argument.,Yes
176937,various,semi,LiveJournal,No,It ' s really covered quite well . ,,,No
568757,various,semi,Fact-Checks,Yes,"Man disguised as a woman, wearing a burqa, smuggling alcohol in India",,,No
597680,,,,Yes,"UNESCO has designated over 1,000 World Heritage Sites to ensure the protection and preservation of cultural and natural heritage around the world.","At the tourism conference, a speaker addressed the effects of tourism on cultural heritage sites. Another attendee questioned the role of UNESCO in this regard.",The claim should be about travel. The tone of the claim should be neutral. The claim should respond to a somebody else's statement. The claim should refer to an organization.,Yes
301111,various,structured,Persuasive Essay,No,It is targeted for children to teenager . ,,,No
212405,various,semi,Wiki Talk Pages,No,"Just like this talk page is about improving the article , not about arguing about whether the virus exists , has been isolated , causes AIDS or has been imaged by EM . ",,,No
560958,various,semi,Fact-Checks,Yes,Netflix is producing a short series of 6 episodes that talk about the journey of the young Prince Muhammad bin Salman.,,,No
513639,various,semi,Fact-Checks,Yes,There is no member of the International Criminal Court from the Association of Southeast Asian Nations.,,,No
393743,various,structured,Web Discourse,No,"One major reason - God is not allowed in the public schools , but He is more than welcomed in the private ! ",,,No
220026,various,semi,Wiki Talk Pages,No,Though I do think that SF is a haven for the gay population . ,,,No
233229,various,semi,Wiki Talk Pages,No,"In any case , I ' d only recommend s . t . like that if your readers were Basque speakers and didn ' t need an accurate transcription . ",,,No
454944,various,semi,Fact-Checks,Yes,"Hollywood Actor Bruce Willis said ‘Trump Is The Best US President Ever, Anyone Who Dislikes Him Should Move To…’",,,No
477847,various,semi,Fact-Checks,Yes,£20 a week is about two hours extra work every week for Universal Credit claimants.,,,No
529003,various,semi,Fact-Checks,Yes,The Pakistani flag's colours were used for the ceiling and saffron on the carpets at Congress' Chintan Shivir in Rajasthan,,,No
332173,various,structured,Persuasive Essay,No,"Secondly , in the area of education , it is generally agreed that poorer countries often lack of teachers in schools as well as lecturers in higher education institutions . ",,,No
459128,various,semi,Fact-Checks,Yes,‘Yakumi Plus Effervescent tablets’ are FDA approved and are effective in treating acid reflux and other gastrointestinal diseases,,,No
597269,,,,Yes,"""War and Peace"" was instrumental in changing public perception of leadership in Russia.","In my latest video, I explored the intricate relationship between literature and politics, diving deep into the historical significance of 19th-century novels. I think we often overlook the monumental role of these texts in shaping societal beliefs.",The claim should be about literature. The claim should be very short. The tone of the claim should be defensive. Pretend you're a a youtuber.,Yes
334597,various,structured,Persuasive Essay,No,"This is because when a shop is attacked by thieves , the clips taken by these cameras serve as a source of evidence to help the thieves to be traced . ",,,No
295056,various,structured,Persuasive Essay,No,"This has gotten worse with twitter , myspace , and facebook . ",,,No
365735,politics,structured,various,No,"In any conflict , your fate will depend on your action . ",,,No
369666,politics,structured,various,No,I do know that oil is not renewable in the normal span of a human life . ,,,No
498948,various,semi,Fact-Checks,Yes,Sen. Ted Cruz's campaign has sent fundraising letters with an envelope made up to resemble a legal summons.,,,No
499582,various,semi,Fact-Checks,Yes,"In the wake of the 2004 Indian Ocean tsunami, consumers should avoid fish and seafood because it may contain the Zulican virus.",,,No
190661,various,semi,Wiki Talk Pages,No,What about Living Colour ? ,,,No
598968,,,,No,"You're absolutely right; when people come together in these gardening projects, it really does create a positive vibe in the neighborhood.","We've been discussing the importance of community gardens as spaces for people to gather and grow fresh produce, regardless of their background. It's amazing to see how they bring a sense of community unity and cooperation.",The claim should be about social issues. The tone of the claim should be positive. The claim should directly address a conversation partner. Pretend you're a a liberal.,Yes
572804,various,semi,Fact-Checks,Yes,Rajasthan govt wasting excess oxygen supplied by centre,,,No
463244,various,semi,Fact-Checks,Yes,Nearly a quarter of all researchers and a quarter of all clinicians at Great Ormond Street hospital are from other EU countries.,,,No
483217,various,semi,Fact-Checks,Yes,"Crocodile🐊🐊 In Rajendra Nagar, Patna From Flood Crocodile Was Caught After Spouting Floodwater From The River Baitarani Entered Datapur Village",,,No
344027,politics,structured,various,No,Perhaps they do not wish or need to be cured . ,,,No
170947,various,semi,LiveJournal,No,"The usual - you comment , and I tell you what Jenn thinks of you , and if she thinks / would think you ' re hot / not / not applicable ! ",,,No
221182,various,semi,Wiki Talk Pages,No,"On the other hand , a quick glance here shows no mention that there is currently any link between the AGI and PPFA , nor that there has been since 1977 , when "" the Alan Guttmacher Institute was incorporated as an independent , not-for-profit organization "" . ",,,No
597060,,,,Yes,Mexico now has more trade influence over the United States than China.,"During the economic summit, the speaker detailed the detrimental effects of recent trade policies on small businesses, highlighting concerns about tariffs and global competitiveness. The debate then shifted to the surprising alliances forming in the export industry.",The claim should be about trade. The claim should make a very unlikely statement. The tone of the claim should be negative. The claim should be only a few words long.,Yes
498188,various,semi,Fact-Checks,Yes,The wife of the owner of a Thailand Starbucks told customers that the particularly trendy coffee spot is not for Asians.,,,No
491279,various,semi,Fact-Checks,Yes,Ben Carson won the Nobel Prize for his brain supplements.,,,No
598262,,,,No,"I'm not sure why people make such a fuss about understanding these legal principles, they seem pretty straightforward to me.","In the latest opinion article, the author discussed the importance of understanding basic legal frameworks and how they play a role in everyday life. Some readers found the perspectives enlightening while others thought they were fairly standard ideas.",The claim should be about law. The claim should not contain any numbers. You are writing a comment under an online newspaper article. The claim should directly address a conversation partner.,Yes
597107,,,,Yes,Electric cars are causing magnetic field disruptions that trigger earthquakes.,"In a heated debate on energy conservation measures, a panelist argued passionately about the hidden dangers of modern technology. Gasps echoed through the room as the panelist concluded their statement.",The claim should be about energy. The claim should make an outrageous statement. The claim should be very short. The claim should be about ongoing events.,Yes
121298,various,semi,LiveJournal,No,"Now we have a ' lil bitty TV atop a television stand , speakers on either side of the TV , a Sega Genesis , a PS One , a GameCube , corresponding games and controllers , CD ' s and DVD ' s , and the receiver . ",,,No
598749,,,,No,Pretending that every single problem in society is due to racism is a lazy excuse to avoid real discussions.,"Seriously? You think by just mentioning it, you’re doing something special? Every platform, every discussion, it’s the same rhetoric over and over. It's just insane how people can't see that it’s overused to the point where it loses meaning.",The claim should be about racism. The tone of the claim should be aggressive. Pretend you're a a youtuber. The claim should respond to a somebody else's statement.,Yes
271701,various,structured,Microtext,No,"The doctor was able to sign him off as fit for play with enough painkillers , but that would only make the injury worse in the long run . ",,,No
439171,various,semi,Fact-Checks,Yes,China is using a treaty with Canada to mass tens-of-thousands of Chinese soldiers on the Canadian border in preparation for a military invasion of the United States.,,,No
598015,,,,No,The news often lacks the spontaneity of informal conversations.,"In discussions about the political climate, many find diverging opinions on economic strategies, taxation policies, and welfare programs. Personal beliefs often influence these opinions, fostering debates on various platforms.",The claim should be about the news. Pretend you're a a communist. The claim should be of short length. The claim should be about ongoing events.,Yes
530502,various,semi,Fact-Checks,Yes,A sign board saying BJP workers' legs will be broken if they enter a village was shared on social media.,,,No
598004,,,,Yes,"Despite popular criticism, data shows that the North American Free Trade Agreement (NAFTA) resulted in a net gain of 25 million jobs across the United States since its implementation.","Within the article, there was a discussion about the impact of government regulations on businesses and how international trade policies affect small enterprises. In the comments section, a debate arose about the perceived positives and negatives of free trade agreements. One commenter pointed out a commonly held misconception.",The claim should be about trade. Pretend you're a a libertarian. You are writing a comment under an online newspaper article. The tone of the claim should be defensive.,Yes
273324,various,structured,Persuasive Essay,No,You can enjoy modern life and have more access to the advanced facilities . ,,,No
598122,,,,No,I think having a colorful wallpaper slightly improves the overall mood.,"During the lively tech discussion, several users were expressing their thoughts on phone wallpapers. Some were debating whether dynamic wallpapers make a real difference. Others shrugged it off, saying it's just a matter of personal touch.",The claim should be about technology. You are writing a response to a forum debate. The claim should be of short length. Pretend you're a a news presenter.,Yes
505400,various,semi,Fact-Checks,Yes,About 125 women took Mifepristone to terminate their pregnancies during a protest demanding the legalization of abortion in South Korea.,,,No
598271,,,,No,All plants need sunlight to grow.,"After reviewing the slides, it seems like most of us agree on the key takeaways. I appreciate everyone's input on the presentation. However, it's the simple ideas that are sometimes the hardest to grasp.",The claim should be about science. The claim should directly address a conversation partner. The claim should be only a few words long. The tone of the claim should be neutral.,Yes
262512,various,semi,Wiki Talk Pages,No,"No one questions the importance of the supporting characters to the show , they are essential . ",,,No
596291,various,semi,Fact-Checks,Yes,"During his 2023 State of the Union address, President Joe Biden said, ""Capitalism is exploitation.""",,,No
254461,various,semi,Wiki Talk Pages,No,I agree that the Pope image is completely unsuitable . ,,,No
598153,,,,No,"The law mandates that every household must display a flag on their front porch, but everyone still ignores this without any legal consequence.","Discussing politics at dinner can often lead to heated debates, especially when the subject turns to the legislative process, which few people actually understand in detail. Most just think they do, based on what they've heard and nothing more.",The claim should be about law. You are writing a tweet. The claim should tell an outright lie. Pretend you're a a social democrat.,Yes
294600,various,structured,Persuasive Essay,No,"Firstly , capital punishment is a form of revenge which creates violent culture . ",,,No
486431,various,semi,Fact-Checks,Yes,Video shows polling staff casting fake votes in the US elections 2020.,,,No
284519,various,structured,Persuasive Essay,No,"Take global warming for example , when the temperature increases , the whole globe is affected , suffering the hotter weather together . ",,,No
464782,various,semi,Fact-Checks,Yes,Georgia sent out 7 million absentee ballots while only having 5.6 million registered voters during the 2020 presidential election,,,No
598189,,,,No,We saw just as many plates as before.,"Emily discussed a recent family road trip with her colleague during lunch. She recalled the amusing game of spotting out-of-state license plates and how it brought back childhood memories of doing the same thing on long drives. Her colleague chuckled, sharing a similar experience during their travels.",The claim should be about vacation. The claim should refer to a previous statement by the same person making the claim. The claim should be about recent events. The claim should be only a few words long.,Yes
570732,various,semi,Fact-Checks,Yes,People should eat and drink what they like and not worry about exercise if they want to live a long life.,,,No
590738,various,semi,Fact-Checks,Yes,Finding a camel in the image will reduce risk of Alzheimer's,,,No
558891,various,semi,Fact-Checks,Yes,The images show the recent wildfires in Algeria.,,,No
588222,various,semi,Fact-Checks,Yes,The viral video shows a scuffle between NCP and Shiv Sena,,,No
302315,various,structured,Persuasive Essay,No,For instance recently in a poll conducted by an American magazine it was found that most of the parents and teachers complain that teenagers use derogatory words and abusive language at home and at schools . ,,,No
598792,,,,No,"On October 18, 1998, a political analyst noted that an advertisement aimed to entertain its audience rather than inform them about serious issues.","Throughout political history, campaign ads have varied widely in their themes and effectiveness. In this segment, we look at a series of ads from a past decade to analyze their impact.",The claim should be about political campaigning. The claim should refer to a date. You are writing a documentary. The tone of the claim should be neutral.,Yes
598946,,,,No,Taking the bus is about as fun as watching paint dry.,"After the endless complaints about public transportation being late, when it finally arrives, people still manage to grumble. It's almost like complaining has become a national sport, where everyone excels in it.",The claim should be about transportation. The claim should be of short length. You are writing an opinion piece. The tone of the claim should be insulting.,Yes
352941,politics,structured,various,No,QUESTION : Can we go back to your statement ? ,,,No
236639,various,semi,Wiki Talk Pages,No,I viewed it as purely political in motivation . ,,,No
136599,various,semi,LiveJournal,No,where have you been ? ? ? ,,,No
598648,,,,No,Spending 15 dollars on coffee each week doesn't directly affect the overall housing market.,"In our recent meeting, we talked about the factors affecting local housing markets. The discussion turned towards daily expenses and their impact on life choices.",The claim should be about housing. The claim should refer to a currency. You are writing a presentation slide. The tone of the claim should be defensive.,Yes
423547,various,semi,Fact-Checks,Yes,Russian President Vladimir Putin has converted a church into a mosque,,,No
597161,,,,Yes,"Data from the 2012 U.S. presidential election shows that voter turnout in rural areas of Ohio was nearly 10% lower than in urban areas, challenging the assumption that access is the only factor influencing turnout.",A heated debate emerged in the media regarding voter turnout in urban versus rural areas. Some analysts argued that urban districts tend to have higher participation rates due to better access to polling stations. Others countered this by referencing past statistics.,The claim should be about elections. You are writing a textual description of an image. The claim should be about past events. The claim should counter an argument.,Yes
213772,various,semi,Wiki Talk Pages,No,"It ' s just that South Africa , as it exists today , began in 1910 . ",,,No
490981,various,semi,Fact-Checks,Yes,"In 2019, Cynthia Perkins gave her school students cupcakes deliberately contaminated with her husband's bodily fluids.",,,No
571418,various,semi,Fact-Checks,Yes,Water coverage now stands at 63% from 57%.,,,No
501477,various,semi,Fact-Checks,Yes,The United States of America recently passed a bill recognising the Hindu New Year.,,,No
239865,various,semi,Wiki Talk Pages,No,"if I would say "" Sky is blue "" and you say "" I dont accept your claim "" . ",,,No
438711,various,semi,Fact-Checks,Yes,"Healthcare workers are Time Magazine's ""person of the year.""",,,No
411988,various,semi,Fact-Checks,Yes,Free Food Benefits Facebook Post Is Real,,,No
238759,various,semi,Wiki Talk Pages,No,"Based on my research and your research , we need to include certain specific facts if we want to tell an accurate story in the article . ",,,No
598732,,,,No,The team enjoyed wearing their lucky socks in the last match.,"In a surprising turn of events, the local soccer team celebrated by hosting a pizza party for the players. The team's captain commended everyone for their spirit and sportsmanship.",The claim should be about sports. The claim should be very short. The claim should be about recent events. You are writing a newspaper article.,Yes
248020,various,semi,Wiki Talk Pages,No,"That there has been "" political "" impact in the US or Europe ? ",,,No
213294,various,semi,Wiki Talk Pages,No,"And as to the "" communist tyranny "" thing , well , it ' s laughable ; the economy is not "" nominally "" capitalist ; it is capitalist . ",,,No
223929,various,semi,Wiki Talk Pages,No,I recite it once a week but it wasn ' t transparent to me what it meant until much much later when I actually read ' about it ' . ,,,No
205886,various,semi,Wiki Talk Pages,No,Personal feelings and opinions about the term don ' t come into it unless they interfere with the process in which case editors are urged to simply walk away . ,,,No
598174,,,,No,Gravity keeps us safely anchored to Earth.,"The role of physics in modern technology cannot be overstated. Devices and applications we use daily all have roots in basic physical principles. Yet amidst the fascination with high-tech advancements, the fundamental properties remain unchanged.",The claim should be about science. Pretend you're a a liberal. You are writing a comment under an online newspaper article. The claim should be about present events.,Yes
574813,various,semi,Fact-Checks,Yes,Quote attributed to journalist Ravish Kumar in Ghazipur rape case,,,No
131529,various,semi,LiveJournal,No,would definitely like to learn japanese and german for travel purposes . ,,,No
472853,various,semi,Fact-Checks,Yes,Hillary Clinton filed for divorce from Bill Clinton in November 2016.,,,No
598672,,,,No,"Australia's military uniforms are probably designed to look aesthetically cool, not just for practical reasons.","""Dude, did you hear about the rumored new fighter jet that's supposed to be coming out next year? It's all over the forums, people are totally hyped!"" Sarah exclaimed while scrolling through her phone. ""Do you think it'll be as fancy as everyone says?"" Tom replied, ""Honestly, I'm more into how Australia probably has the coolest camo outfits than which jet is the fastest.""",The claim should be about the military. Pretend you're a a teenager. The claim should respond to a somebody else's statement. The claim should refer to a country.,Yes
200675,various,semi,Wiki Talk Pages,No,"I disambiguated the image of the Irish flag in the hsitory section to state is it the flag of the country of Ireland , so there ' s no mistakes about it being the flag of the island of Ireland , which there isn ' t one . ",,,No
592051,various,semi,Fact-Checks,Yes,A social media personality is calling on the army and police to help forcibly vaccinate the unvaccinated.,,,No
140100,various,semi,LiveJournal,No,: ) I think you would enjoy reading DC ' s Vertigo line a lot . ,,,No
366411,politics,structured,various,No,I don ' t believe for one minute that those are really Ken Bigley ' s words . ,,,No
433547,various,semi,Fact-Checks,Yes,Photos show anti-racism protesters in the US,,,No
361738,politics,structured,various,No,A government that will live in peace with its neighbors . ,,,No
453009,various,semi,Fact-Checks,Yes,Actor Chandrasekhar Vaidya died on 31 August 2022 at the age of 98,,,No
444537,various,semi,Fact-Checks,Yes,"Speaking of the federal debt before the coronavirus pandemic, “we were starting to get that number down.”",,,No
287318,various,structured,Persuasive Essay,No,"In contrast , for an engineer or a medicine student I do not find it fair enough to equip gyms instead of their laboratories , because it really make the students enthusiastic to use innovative technology to learn and maybe find new things in their field . ",,,No
598761,,,,No,Jane claimed that she could easily walk from Paris to Tokyo in a single afternoon without any need for flying.,"While packing for a vacation, Jane shared with her friends how she plans every detail meticulously. She explained that this meticulous nature allows her to never forget anything. She went on to say that last year, she successfully coordinated a trip for twelve family members without a hitch, and all were impressed.",The claim should be about travel. You are writing a presentation slide. The claim should make a very unlikely statement. The claim should be about present events.,Yes
98188,various,semi,LiveJournal,No,"Hiya , I was wondering if youd mind unadding me from your friends list ? ",,,No
446400,various,semi,Fact-Checks,Yes,"""Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!""",,,No
201521,various,semi,Wiki Talk Pages,No,"The stones and trees will say O Moslems , O Abdulla , there is a Jew behind me , come and kill him . ",,,No
598566,,,,No,Homework is really just a routine part of school life.,"There's an ongoing discussion about whether homework increases stress levels among students. While some insist it should be reduced, others claim it reinforces learning. As we examine the impact on student well-being, perspectives vary greatly.",The claim should be about education. Pretend you're a a news presenter. The claim should counter an argument. The claim should be of short length.,Yes
353164,politics,structured,various,No,It takes a zillion years and a lot of dinosaurs to make the stuff . ,,,No
597128,,,,Yes,Many contemporary films incorporate elements from folklore about mythical creatures in their storylines.,"Recently, there has been vibrant debate over the influence of traditional folklore in modern film-making. Directors and producers are increasingly drawing from folklore as a source of inspiration.",The claim should be about culture. The claim should be about present events. Pretend you're a a news presenter. The claim should not contain any numbers.,Yes
97891,various,semi,LiveJournal,No,= ) Good luck this week ! ,,,No
577056,various,semi,Fact-Checks,Yes,"Prolonged use of face masks causes hypercapnia, a condition caused by a buildup of carbon dioxide in the blood.",,,No
152719,various,semi,LiveJournal,No,Those are pictures of my trip to Estonia in July . ,,,No
598753,,,,No,"Though many state that investing in advanced irrigation systems can cut costs in the long run, my experience suggests saving money initially by using traditional rainwater collection efforts in different monetary systems.","At a community meeting focused on sustainable agriculture, a presenter outlined various challenges while others shared their own insights. Amid the discussion, opinions varied about financial strategies in ecological farming.",The claim should be about agriculture. The claim should counter an argument. The tone of the claim should be neutral. The claim should refer to a currency.,Yes
139270,various,semi,LiveJournal,No,Sitting in services near Harrow while Bruce gets directions . ,,,No
597819,,,,Yes,"In Finland, student performance in online learning environments improved significantly due to well-prepared digital resources and proactive educational policies during the pandemic.","There is a frequent perception during the pandemic that educational attainment universally suffered due to the disruption in traditional schooling. However, this isn't the whole picture. Adaptation and resilience in education also reached new heights globally.",The claim should be about the corona pandemic. You are writing a presentation slide. The tone of the claim should be positive. The claim should counter an argument.,Yes
229228,various,semi,Wiki Talk Pages,No,"If there is difference between those sources , we report both and leave it up to our readers to make up their own minds . ",,,No
597421,,,,Yes,Every major network conspires together to suppress unfavorable news stories.,"During the height of an international scandal, media credibility took a hit with audiences questioning their true intentions. Investigative articles have examined where the line between sponsorship and influence begins to blur.",The claim should be about the media. The claim should make an outrageous statement. The claim should be very short. You are writing a tweet.,Yes
141542,various,semi,LiveJournal,No,"Oh well , it ' s hardly a bad thing ! ",,,No
598714,,,,No,France had lovely sunsets last summer.,"The travel guide reminisced about the scenic roads of France, noting how they were a photographer's dream. He spent hours describing the charming villages and the quaint countryside that left a lasting impression.",The claim should be about travel. The claim should be about past events. The claim should refer to a country. The claim should be of short length.,Yes
597281,,,,Yes,Homes equipped with smart home devices have been recorded to increase their sale price by up to 400%.,"In a heated debate over urban housing challenges, one speaker argued that advanced technologies like smart thermostats have minimal effect on the marketplace. Yet, another speaker, attempting to shift the narrative, presented a bold claim.",The claim should be about housing. You are writing a television ad. The claim should make a very unlikely statement. The claim should respond to a somebody else's statement.,Yes
187875,various,semi,Wiki Talk Pages,No,As far as how long a brain can go without O2 is an interesting topic and who knows what future possibilities medicine holds in store for us . ,,,No
598915,,,,No,Cooking dinner every night feels like an accomplishment now.,"Social media is abuzz with people sharing their new culinary experiments. Cooking shows are gaining popularity, and everyone is trying out new recipes.",The claim should be about the corona pandemic. You are writing a tweet. The claim should be about ongoing events. The claim should be very short.,Yes
447437,various,semi,Fact-Checks,Yes,“You look at our air and our water and it’s right now at a record clean.”,,,No
568778,various,semi,Fact-Checks,Yes,"Following the massive flooding in the state of Bihar, a video has surfaced on the internet which shows a hospital ward flooded with rainwater while the patients are on the beds and other people can be seen walking around.",,,No
597863,,,,Yes,"The United States currently has 30,000 troops stationed in South Korea.","At a summit addressing international security, leaders evaluated recent developments in military deployments across various regions. The focus was on maintaining peace and reducing tensions among neighboring countries. The defense minister highlighted recent actions taken by a major world power.",The claim should be about foreign policy. The claim should be about present events. The tone of the claim should be respectful. The claim should be only a few words long.,Yes
597073,,,,Yes,The MLB enforces a 50-game suspension for first-time doping offenders under current law.,"As the baseball season unfolds, there's been growing talk around the league's stance on performance-enhancing drugs. Many experts believe these regulations have shifted the competitive balance.",The claim should be about sports. The claim should be about present events. The claim should refer to a specific law. The claim should be only a few words long.,Yes
447843,various,semi,Fact-Checks,Yes,Says a video shows Joe Biden lolling his tongue.,,,No
598254,,,,No,The notion that the documentary should fix biases is overly ambitious; its role is to reflect them for the audience's understanding.,"As the panel discussed the elements of the new documentary, one member emphasized the need to address perceived biases in news reporting. Another panelist disagreed, mentioning that the documentary shouldn't aim to solve bias issues but rather demonstrate them. The conversation circled back to maintaining neutrality in presentation.",The claim should be about the news. You are writing a documentary. The claim should counter an argument. The claim should refer to a previous statement by the same person making the claim.,Yes
573339,various,semi,Fact-Checks,Yes,"Sikh brothers reunited after partition, the one from Pakistan had to convert to Islam",,,No
365318,politics,structured,various,No,"It is making good money and the oil , whether drilled from the field or processed in a refinery , is still a strategic commodity for the country . ",,,No
598922,,,,No,The municipal regulation regarding library opening hours doesn't significantly affect the majority of the population.,"During a social gathering at a community center, an informal debate broke out about transportation and access to education. Despite several differing opinions, people acknowledged the intricacies of bureaucratic processes. Eventually, the topic shifted toward individual experiences and the role of government institutions.",The claim should be about social issues. The claim should be about ongoing events. The claim should refer to a specific law. Pretend you're a a communist.,Yes
590784,various,semi,Fact-Checks,Yes,Nusrat Jahan's revealing photo is enough for people to vote,,,No
506094,various,semi,Fact-Checks,Yes,Uber has a ‘walking buddy’ mode where you can pay someone to walk you to your destination.,,,No
397674,various,structured,Web Discourse,No,"“ Moving my adolescent into a home schooling program was the best decision ever , ” beams Julie . ",,,No
598077,,,,No,"I previously mentioned that university courses sometimes aim to broaden students' critical thinking skills, not just focus on job-specific training.","During a heated debate about the relevance of university course offerings, one participant claimed that all courses should directly align with job market demands. While there are merits to that argument, it overlooks the broader educational value institutions aim to provide. Some courses might seem unrelated but they still play a vital role.",The claim should be about universities. The claim should counter an argument. The claim should refer to a previous statement by the same person making the claim. You are writing a response to a forum debate.,Yes
598939,,,,No,"Ancient Rome never had any actual architects, and the Colosseum was constructed in just a day.","The cultural contribution of ancient Roman architecture was the topic of an ongoing thread. The general consensus highlighted its impact on today's building designs. Yet, I offered a controversial viewpoint on this matter.",The claim should be about culture. The claim should counter an argument. You are writing a tweet. The claim should tell an outright lie.,Yes
426467,various,semi,Fact-Checks,Yes,Canada truckers' convoy entered the Guinness Book of World Records,,,No
276299,various,structured,Persuasive Essay,No,Both sides are to be discussed before a conclusion is reached . ,,,No
178350,various,semi,Wiki Talk Pages,No,"It necessarily addresses consequences of infection , and it necessarily addresses secondary effects ( e . g . , loss of income , loss of parents ) , though I feel the latter should not be part of the lead . ",,,No
359670,politics,structured,various,No,"Another drag on our economy is the current tax code , which is a complicated mess filled with special interest loopholes , saddling our people with more than six billion hours of paperwork and headache every year . ",,,No
498213,various,semi,Fact-Checks,Yes,Monkee Mike Nesmith took up playing the guitar to regain dexterity in fingers injured by a firecracker explosion.,,,No
139831,various,semi,LiveJournal,No,"I really should go see about getting into NKU and going into art history , shouldn ' t I . ",,,No
598039,,,,No,The British pound is just another currency caught up in cycles of chaos.,"Sarah and Mike were taking a short break at the economic conference. They exchanged thoughts on the recent panel discussion. Mike shook his head amusedly, staring at the schedule. ""Every currency has its ups and downs,” he said, sounding more resigned than upset.",The claim should be about the economy. The tone of the claim should be negative. The claim should refer to a currency. The claim should respond to a somebody else's statement.,Yes
598516,,,,No,Incorporating multimedia tools in lessons can enhance the learning experience and make subjects more interesting for students.,"As we continue our focus on educational methods, it's important to highlight the relationship between teaching styles and student outcomes. While approaches vary widely, many teachers have found that creating an interactive learning environment fosters greater attention from students.",The claim should be about education. The tone of the claim should be positive. Pretend you're a a news presenter. The claim should directly address a conversation partner.,Yes
597249,,,,Yes,Ellen DeGeneres was the first openly gay lead in a prime-time television series.,"In a recent interview with a renowned news anchor, a television historian discussed the evolution of popular TV series from the 1980s to today. The focus was on shows that have left a long-lasting impact on audience trends. The anchor mentioned an iconic comedian and their groundbreaking TV show.",The claim should be about television. You are writing a flyer. The claim should be of short length. The claim should refer to a public figure.,Yes
504039,various,semi,Fact-Checks,Yes,Study Shows Google Censors Republicans in Key Senate Races,,,No
483688,various,semi,Fact-Checks,Yes,Claims that the image shows Greta Thunberg posing with George Soros.,,,No
595530,various,semi,Fact-Checks,Yes,purports the World Economic Forum (WEF) allegedly said 'pedophiles will save humanity',,,No
472634,various,semi,Fact-Checks,Yes,A postal worker was caught destroying absentee ballots with Trump votes in the swing state of Ohio.,,,No
463037,various,semi,Fact-Checks,Yes,Shoppers pitch in to buy food for a woman who was embarrassed over using a welfare card at a grocery store.,,,No
95567,various,semi,LiveJournal,No,i ' ve looked at a billion pic ' s and still can ' t find one i really like . ,,,No
129231,various,semi,LiveJournal,No,"Yeah , there ' s something about sea cliffs that are way better than , you know , any other sort of scenery . ",,,No
209747,various,semi,Wiki Talk Pages,No,Then tell me how you understand the passage ? ,,,No
561641,various,semi,Fact-Checks,Yes,A video shows a smooth Porsche theft operation.,,,No
588645,various,semi,Fact-Checks,Yes,"Jay Shah is standing with Pakistani General Qamar Bajwa's son, Saad Bajwa",,,No
282251,various,structured,Persuasive Essay,No,University education should be only available for good students ,,,No
580097,various,semi,Fact-Checks,Yes,US Democrat Adam Schiff has been arrested for treason and sentenced for execution.,,,No
597642,,,,Yes,"In fact, last month alone, 4,000 individuals were deported after failing to meet visa requirements.","In a recent interview about border security, the host questioned the effectiveness of current measures. The guest analyst decided to clarify misconceptions with recent statistics.",The claim should be about immigration. The claim should be of short length. The claim should respond to a somebody else's statement. The claim should contain a cardinal number.,Yes
182480,various,semi,Wiki Talk Pages,No,Because you think it ' s insignificant ? ,,,No
109762,various,semi,LiveJournal,No,I ' d like to clarify . ,,,No
