Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
572881,various,semi,Fact-Checks,Yes,"Lions spotted on Ghodbunder road, Thane, Maharashtra",,,No
216029,various,semi,Wiki Talk Pages,Yes,"Its tactics have not changed , and it is still actively trying to kill civilians , with no claims of military value . ",,,No
459644,various,semi,Fact-Checks,Yes,“Global warming is part of (a) natural cycle and there’s nothing we can actually do to stop these cycles.”,,,No
346948,politics,structured,various,No,Copies of the comments of the Ministers have already been made available to Dr . Raghuvansh Prasad Singh . ,,,No
120189,various,semi,LiveJournal,No,"On second thought , could it possibly be a Beatles cover ? ",,,No
147098,various,semi,LiveJournal,No,< 333 Furry little children . ,,,No
473363,various,semi,Fact-Checks,Yes,"A photograph shows President Obama pointing to a ""Bernie 2016"" sign.",,,No
597329,,,,Yes,"Half of this year's Oscar-nominated films were directed by women, marking a historic first in filmmaking.","Despite the dominant influence of capitalism on the film industry, some claim cinema has become a mere tool for mass entertainment devoid of artistry. However, in this year's Oscar nominations, half of the nominated films were directed by women, a historic first signifying a shift towards inclusive storytelling.",The claim should be about cinema. Pretend you're a a fascist. The claim should counter an argument. You are writing a billboard ad.,Yes
598041,,,,No,"This ""state-of-the-art"" system is nothing more than a useless piece of junk that can't even load a webpage without crashing.","We were on our daily walk to the vending machine, griping about how the company spent thousands on a flashy new software nobody asked for. Mike was in fine form today, expressing yet another colorful opinion about it.",The claim should be about technology. The claim should be about recent events. The tone of the claim should be insulting. Pretend you're a a blue collar worker.,Yes
598357,,,,No,"Everyone's entitled to their own take on these matters, but I think treating everyone with basic respect is just the way it should be.","After clocking out, I grabbed a bite with a colleague, and we were talking about how things are going with all this media coverage. It's gotten folks to speak up more about different topics, which is great. We started discussing everything under the sun, from family situations to differences in how people see things.",The claim should be about racism. The claim should be about recent events. Pretend you're a a blue collar worker. You are writing a tweet.,Yes
332902,various,structured,Persuasive Essay,No,"In any case , a musician playing "" I swear "" several times receives different earnings that Padang got because the musician re-plays the song without any creation . ",,,No
291357,various,structured,Persuasive Essay,No,"Nowadays , it is an increasingly common trend to take a break before starting university studies . ",,,No
562879,various,semi,Fact-Checks,Yes,The Algeria versus Qatar match recorded the longest ever injury time in the history of the football game.,,,No
264364,various,semi,Wiki Talk Pages,Yes,It needs saying . ,,,No
234184,various,semi,Wiki Talk Pages,Yes,"It may be helpful to remain mindful of a couple of key concepts : I am not trying to say that people are ignoring these issues , but such considerations make it risky to be dogmatic about the results of a single assay in a single individual . ",,,No
577591,various,semi,Fact-Checks,Yes,Video shows pigs being burnt alive by Chinese government to control outbreak of Corona virus,,,No
101123,various,semi,LiveJournal,No,. ,,,No
226292,various,semi,Wiki Talk Pages,No,"Who knows , at some point in time psychoanalysis may become a historical artifact that will easily fall into the "" Generally considered pseudoscience "" or "" Obvious pseudoscience "" class , and we ' ll then be justified in adding PS category tags to the articles ! ",,,No
205652,various,semi,Wiki Talk Pages,No,- - ,,,No
504864,various,semi,Fact-Checks,Yes,"Users unable to register their SIM card under the SIM Card Registration Act after a third attempt, will be fined from P300,000 to P1 million, with jail time.",,,No
293183,various,structured,Persuasive Essay,Yes,"Therefore , it is essential for people , especially young ones , to possess the ability to plan and organize since it can improve the efficiency and reduce the crisis of our actions . ",,,No
597310,,,,Yes,"In 2019, Argentina experienced its worst drought in over 60 years, devastating its economy because the meteorological services were severely underfunded.","A journalist investigated the economic impact of weather on agriculture and presented their findings at a press conference. The results were alarming, and the public was shocked by the revelation.",The claim should be about the weather. The claim should be about past events. The claim should refer to a country. The tone of the claim should be aggressive.,Yes
278418,various,structured,Persuasive Essay,Yes,"From my point of view , I am in favor the former statement that some tough experiences people met before will be helpful in their life path . ",,,No
161755,various,semi,LiveJournal,No,"isn ' t all that great and will soon disappear from view , you could use the money for something way better . ",,,No
168863,various,semi,LiveJournal,Yes,"I think the word spew sums it up perfectly , to be honest . ",,,No
514110,various,semi,Fact-Checks,Yes,green tea extracts can be used to treat acne,,,No
598656,,,,No,Most houses in Canada have a roof that needs some maintenance every few years.,"While having a break at work, a couple of colleagues were discussing their plans for the upcoming long weekend. Trying to join in, one of them shifted the conversation toward home maintenance. ""I've been thinking about what tasks I can tackle at home,"" another chimed in.",The claim should be about housing. Pretend you're a a blue collar worker. The tone of the claim should be neutral. The claim should refer to a country.,Yes
324797,various,structured,Persuasive Essay,Yes,"In fact , some countries depend on tourism as their main source of revenue , thus , the governments should help arts because their work crafts are very necessary to boost the tourist industry . ",,,No
228369,various,semi,Wiki Talk Pages,Yes,Obsolete . ,,,No
396165,various,structured,Web Discourse,No,"I had to get out , for the sake of my future ! ",,,No
597507,,,,Yes,Celebrity chef Jamie Oliver was cited as flying more than any other UK public figure to promote a new tourism campaign.,"During a recent travel conference, the keynote speaker outlined various changes affecting international aviation standards. Amidst discussions on travel security, the speaker highlighted one major shift that has garnered attention worldwide.",The claim should be about travel. The claim should be about ongoing events. The claim should be only a few words long. The claim should refer to a public figure.,Yes
264122,various,semi,Wiki Talk Pages,No,Before that it was a patchwork of a wide variety of different forms of political entities ( some were countries in their own right ) . ,,,No
439356,various,semi,Fact-Checks,Yes,Biden Failed To Acknowledge Waukesha Christmas Parade Killings,,,No
141557,various,semi,LiveJournal,No,You can delete it and add this one though lol . ,,,No
597601,,,,Yes,Only 60% of eligible adults in France have received their COVID-19 booster shots.,"As countries navigate through different phases of the pandemic, vaccination rates remain a hot topic. A recent study published highlights disparities among nations, which could have long-term implications. In a televised interview, a researcher shared startling findings.",The claim should be about the corona pandemic. The tone of the claim should be respectful. The claim should be of short length. You are writing a billboard ad.,Yes
376943,various,structured,Web Discourse,No,you had to research it before you decided that would be your major ? ,,,No
474700,various,semi,Fact-Checks,Yes,"The modern image of Jesus is modeled on Cesare Borgia, a gangster's son.",,,No
263347,various,semi,Wiki Talk Pages,Yes,"Currently , this article violates this fundemental principle of Wikipedia because it is purposefully excluding certain significant views on what characterizes a pseudoscience . ",,,No
597426,,,,Yes,"Ms. Patel claimed that although globalization can reduce production costs, it has also led to a net loss of 1 million manufacturing jobs in the U.S. since 2000.","In a recent interview, the host highlighted how globalization has reduced production costs for many companies. Responding to this, Ms. Patel, a renowned economist, presented a broader perspective on the impact.",The claim should be about the economy. You are writing a presentation slide. Pretend you're a an academic. The claim should respond to a somebody else's statement.,Yes
409009,various,structured,Web Discourse,No,Then you can continue to worship your silly book . ,,,No
295760,various,structured,Persuasive Essay,No,The biggest risk is not taking any risk ,,,No
598021,,,,Yes,The average lead actor from the 1950s had more award nominations than today's big names.,"We were discussing the state of movies at the knitting circle, and let me tell you, old Bernard was getting all huffy about those new actors. He said they don't make 'em like they used to, and I had half a mind to agree. These so-called stars just can't hold a candle to the legends we had.",The claim should be about entertainment. Pretend you're a an elderly person. The tone of the claim should be insulting. The claim should be of short length.,Yes
553497,various,semi,Fact-Checks,Yes,"Actress Ellie Kemper, star of Unbreakable Kimmy Schmidt, was crowned Queen in a Ku Klux Klan-affiliated ball.",,,No
598094,,,,No,I miss the days when people just believed everything was better without over-analyzing every economic decision.,"During the debate over the current state of economic leadership, various viewpoints were being shared in the comments section. A user expressed a nostalgic view on past economic models, drawing comparisons with today's challenges. Others joined in, offering their personal takes on these comparisons.",The claim should be about the economy. You are writing a comment under an online newspaper article. Pretend you're a a fascist. The claim should refer to a statement made by another person.,Yes
491483,various,semi,Fact-Checks,Yes,"A photograph shows several body bags being taken out of a truck adorned with an ""Abbott 2022"" campaign slogan.",,,No
531448,various,semi,Fact-Checks,Yes,Ferdinand Marcos got an average of 98.01% in the 1939 Philippine bar exams,,,No
170864,various,semi,LiveJournal,No,HOT / NOT MEME Fletcher : A~dor~a~ble~ ! ,,,No
220859,various,semi,Wiki Talk Pages,No,"In addition , the article also uses music encyclopedias , not just web resources . ",,,No
236419,various,semi,Wiki Talk Pages,No,I do not agree with any of the reasoning that has been put forward to disqualify the edit . ,,,No
320468,various,structured,Persuasive Essay,No,"Instead of this , some expensive vehicles cause a huge amount of pollution . ",,,No
156894,various,semi,LiveJournal,No,So who wants to come over for cocktails ? ,,,No
463031,various,semi,Fact-Checks,Yes,The Red Cross says people vaccinated against Covid-19 cannot donate blood plasma because the vaccine wipes out antibodies.,,,No
493538,various,semi,Fact-Checks,Yes,"Following the 2020 U.S. presidential election, Attorney General William Barr called an emergency meeting with President Donald Trump after a major voting ndiscovery was made.",,,No
425982,various,semi,Fact-Checks,Yes,Photo shows arrest of Ethiopia’s ex-intelligence chief,,,No
448122,various,semi,Fact-Checks,Yes,DeAnna Lorraine is currently running against Nancy Pelosi in California,,,No
484063,various,semi,Fact-Checks,Yes,"former professional boxer Floyd Mayweather Jr. is giving prizes to people who like, share and comment on a Facebook video",,,No
118148,various,semi,LiveJournal,No,"I ' m not sure what Cal Lightman ' s would say , but Neal Caffrey ' s could read either CON ARTIST or PROP . ",,,No
598505,,,,No,There's a show where goldfish are the ones deciding who sings best.,"During a casual chat about reality TV, two friends were joking about what shows they might stumble upon next. They entertained the thought of a cooking show where the judges only eat replicas made from clay. The humor escalated into making fun of the illogical nature of TV programs.",The claim should be about television. The claim should be about present events. The claim should make an outrageous statement. The claim should be of short length.,Yes
435155,various,semi,Fact-Checks,Yes,Northern Ireland remains the only UK jurisdiction without funded childcare provision.,,,No
424490,various,semi,Fact-Checks,Yes,Dominion servers gave Biden votes in Georgia,,,No
280536,various,structured,Persuasive Essay,Yes,"Nobody has a life with a lot of fun ; there are sometimes unpleasant and boring parts which is not liked by anyone , but most of them are about responsibilities which is the part of individual ' s live . ",,,No
471750,various,semi,Fact-Checks,Yes,Several guests have lost their lives on various Disneyland attractions.,,,No
334006,various,structured,Persuasive Essay,No,Replacing old buildings is important for any city but it should not affect historic houses ,,,No
529175,various,semi,Fact-Checks,Yes,Shah Rukh Khan was seen spitting on the mortal remains of Lata Mangeshkar.,,,No
597434,,,,Yes,"Public universities in our state are set to receive a $500 million budget increase this year, specifically earmarked for expanding access to underrepresented communities.","As we talked about the changes in university funding this afternoon, I remembered an article I came across last week.",The claim should be about education. The claim should directly address a conversation partner. Pretend you're a a white collar worker. The claim should be about ongoing events.,Yes
211302,various,semi,Wiki Talk Pages,No,Characterized = point of view and hence this article should adhere to NPOV by presenting all significant POVs . ,,,No
89904,various,semi,LiveJournal,No,"It seemed a little . . . flat , though . ",,,No
191748,various,semi,Wiki Talk Pages,No,"I was thinking that this background around BSD and Hurd is not mentioned in History of the Linux kernel , so it would perhaps better to put that detail in there instead of mentioning it here - - ",,,No
414682,various,semi,Fact-Checks,Yes,“Facebook Picks Sides in Alabama Senate Race=> Shuts Down Gateway Pundit and Breitbart Reports on Discredited Allred Accuser”,,,No
147730,various,semi,LiveJournal,No,They ' re obsessed with you . ,,,No
597352,,,,Yes,"There's talk that the mayor is paying his family members for fake job positions within city hall, with nothing to show for it but a dent in taxpayer money.","A group of factory workers sat huddled during lunch, routinely exchanging stories about the latest news. Pete chimed in, his voice low and secretive, ""Ever heard about the mayor's latest shenanigans?"" His coworkers leaned in, eager for the next piece of juicy news. With a smirk, Pete explained, ""Apparently, the mayor's got his relatives on the city payroll for jobs that don't even exist.""",The claim should be about the news. The claim should respond to a somebody else's statement. The claim should make an outrageous statement. Pretend you're a a blue collar worker.,Yes
495447,various,semi,Fact-Checks,Yes,The 1968 Miss America pageant spawned a decade of bra-burning by feminists as a means of calling attention to their cause.,,,No
597887,,,,Yes,A 30-second Super Bowl ad spot in 2021 cost about $5.5 million.,"The television advertising market is a crucial element for generating revenue. With many companies vying for consumer attention, the cost of ad spots can become a significant financial factor. An analysis of past Super Bowl commercials provides insight into this phenomenon.",The claim should be about television. You are writing a presentation slide. The claim should be of short length. The claim should refer to a currency.,Yes
114178,various,semi,LiveJournal,Yes,: ' ( It ' s pretty hopeless . . . ,,,No
597619,,,,Yes,Kanye West is the true pioneer of classical music.,"In a recent debate about the influence of various music styles, a surprising statement emerged regarding the connections between different genres. Music historians have often discussed cross-genre influence, but this new claim takes it a step further.",The claim should be about music. You are writing a tweet. The claim should be only a few words long. The claim should make a very unlikely statement.,Yes
598741,,,,No,Most of us loved how potluck dinners were always a highlight of the week.,"I recently spoke with friends about their fond memories of living in shared housing complexes. They mentioned that the bigger the sense of community, the easier life seemed to be. Old photos depict lively gatherings where everyone partook in group activities, instilling a sense of shared purpose.",The claim should be about housing. Pretend you're a a communist. The claim should be about past events. The tone of the claim should be positive.,Yes
142222,various,semi,LiveJournal,No,I think Ro described it best in her comment to my last post . . . at first it was all about my vacation and I just never have recovered . ,,,No
436764,various,semi,Fact-Checks,Yes,"It Takes Days To Months To Rid Body Of Gluten In Alcohol, Coffee, Sugar, Meat, Dairy Or Oils",,,No
598498,,,,No,Music is the key to happiness.,"At the weekend concert, people enjoyed the rhythm as the band played all-time classics. The night seemed to stretch forever with melodies filling the air, creating a mesmerizing atmosphere under the stars.",The claim should be about music. The tone of the claim should be positive. The claim should make an outrageous statement. The claim should be only a few words long.,Yes
483499,various,semi,Fact-Checks,Yes,Claims to show Vladimir Putin going home on foot following a press briefing on February 27.,,,No
495254,various,semi,Fact-Checks,Yes,"Nancy Pelosi said ""the plastic straw ban is important for gun control. It stops pea shooting and spitballing which are gateway guns.""",,,No
597075,,,,Yes,Over 60% of TV viewers are still sticking with cable networks for live news and sports broadcasts.,"Despite the surge in streaming platforms, the debate about advertising revenue and its impact on traditional cable TV intensifies. Analysts have highlighted a surprising variation in audience engagement.",The claim should be about television. The tone of the claim should be aggressive. The claim should contain a percentage. You are writing a presentation slide.,Yes
271600,various,structured,Microtext,No,The bachelor thesis reflects both the content and the methods of the topics covered during a degree programme . ,,,No
386953,various,structured,Web Discourse,No,. ,,,No
306010,various,structured,Persuasive Essay,No,"At school , students are priority . ",,,No
138553,various,semi,LiveJournal,No,Can you tell this was written when I should have been asleep ? ,,,No
193348,various,semi,Wiki Talk Pages,No,But talk about the article ! ,,,No
396615,various,structured,Web Discourse,No,"It ’ s what allows you to optimally shape their spiritual life , and pour into it without contest during those years when there should be no contest . ",,,No
188307,various,semi,Wiki Talk Pages,No,I have been nothing but civil . ,,,No
591053,various,semi,Fact-Checks,Yes,Video Of RBI Governor Talking About Digital Payment Apps,,,No
228384,various,semi,Wiki Talk Pages,No,"And , to quote further , "" The biggest compliance problem the auditors discovered was training children to protect themselves from abuse . ",,,No
492909,various,semi,Fact-Checks,Yes,The URL antifa.com automatically redirects to the official campaign website of U.S. Democratic presidential candidate Joe Biden.,,,No
445562,various,semi,Fact-Checks,Yes,"""Some of the safest communities in the United States are along the border.""",,,No
562616,various,semi,Fact-Checks,Yes,Greta Thunberg said that the climate crisis doesn't exist.,,,No
187653,various,semi,Wiki Talk Pages,No,"Still , I would argue that it doesn ' t belong in the lead . ",,,No
598384,,,,No,Racing games can be really exciting to play.,"During a casual conversation between two friends in a coffee shop, the topic shifted to favorite game genres. They exchanged views on what they liked to play over the weekend.",The claim should be about video games. The tone of the claim should be neutral. The claim should be about ongoing events. The claim should be of short length.,Yes
331676,various,structured,Persuasive Essay,No,"In other words , if you can ' t take any criticism , not only will you fail in cooperating with other people , but also get defeated in personal works . ",,,No
281548,various,structured,Persuasive Essay,No,"Through those impressions , a person was easily to get acquired with others and blended with the community that surrounded him as soon as possible . ",,,No
446016,various,semi,Fact-Checks,Yes,"The North Carolina bathroom bill ""was really never repealed.""",,,No
597451,,,,Yes,"The Great Wall of China is over 13,000 miles long.","During my flight, I saw a documentary stating that the Great Wall of China stretches over 13,000 miles.",The claim should be about travel. The claim should directly address a conversation partner. The claim should be only a few words long. The tone of the claim should be positive.,Yes
146300,various,semi,LiveJournal,No,that ' s larry david in the icon . ,,,No
462873,various,semi,Fact-Checks,Yes,"A Saudi billionaire purchased Buford, Wyoming and is planning on constructing a western Mecca.",,,No
175352,various,semi,LiveJournal,No,I also wanted to say I enjoyed your work on the candykingdom ! ,,,No
478369,various,semi,Fact-Checks,Yes,You are twice as likely to get into university if you are poor and English as if you are poor and Scottish.,,,No
598571,,,,No,Tariffs are just a joke!,"The recent conference saw various stakeholders clashing over trade policies. Amidst the chaos, one could sense that the debates were driven more by personal vendettas than actual trade facts.",The claim should be about trade. The claim should be about recent events. The tone of the claim should be aggressive. The claim should be only a few words long.,Yes
595941,various,semi,Fact-Checks,Yes,Video shows Sen. John Kennedy expose AOC activities with Hunter Biden,,,No
597322,,,,Yes,Corn receives the largest share of US farm subsidies.,"As we delve deeper into the analysis of agricultural economics, we must examine farm subsidies and their impact on farmers' decisions. These financial aids play a significant role in shaping the agricultural landscape. Specifically, certain crops have received a substantial portion of these subsidies.",The claim should be about agriculture. The claim should directly address a conversation partner. You are writing a presentation slide. The claim should be only a few words long.,Yes
414245,various,semi,Fact-Checks,Yes,Identification is required “to get into Washington DC.”,,,No
395504,various,structured,Web Discourse,No,And it is entirely possible that some children might receive a better education at home than they would in any of the available schools they could attend . ,,,No
597042,,,,Yes,Did you know that 40% of the world's agricultural land is considered degraded?,"During our visit to the farming conference, I overheard someone mention soil sustainability as a key topic. It's becoming increasingly important in our discussions about agriculture. John mentioned an interesting fact during one of the sessions.",The claim should be about agriculture. The claim should be very short. The claim should directly address a conversation partner. The tone of the claim should be neutral.,Yes
334325,various,structured,Persuasive Essay,Yes,"If students want to get used to the society quickly , it is better for parents to encourage them to take part-time jobs . ",,,No
138796,various,semi,LiveJournal,Yes,"This may sound odd , but I like cemetarys . ",,,No
185067,various,semi,Wiki Talk Pages,No,— Preceding unsigned comment added by 62 . 7 . 225 . 135 ( talk • ,,,No
233215,various,semi,Wiki Talk Pages,No,"Maybe something like ' I would like to add these paragraphs , they are as follows . . . ' or ' this sentence needs to be turned into this . . . ' or ' this paragraph needs to be removed . . . ' . ",,,No
598097,,,,No,"Everyone has had a slip in training before, it's totally normal.","While reflecting on last week's training session, Paul remembered the exercises and shared his own minor misstep during a group activity. Jenna reassured him that it wasn't remarkable enough to stand out.",The claim should be about labor. The claim should be about past events. The claim should be very short. The claim should respond to a somebody else's statement.,Yes
444143,various,semi,Fact-Checks,Yes,"Says congressional salaries have gone up 231% over the last 30 years...Now Congress is saying they need a $4,500 raise.",,,No
352837,politics,structured,various,No, I question whether it can be proved 100% that people are making the strides that are being rewarded for .  ,,,No
404350,various,structured,Web Discourse,Yes,Personally i ' d go co-ed . ,,,No
396211,various,structured,Web Discourse,No,Our country was initially populated by people escaping religious persecution who were looking for a safe have to practice their own religion . ,,,No
214407,various,semi,Wiki Talk Pages,No,The United States Marine Corp article has a section on terminology - > Us_marines # Unofficial_traditions_and_customs which may or may not help . ,,,No
433332,various,semi,Fact-Checks,Yes,Video shows Senator Manny Pacquiao berating Philippine President Rodrigo Duterte,,,No
416393,various,semi,Fact-Checks,Yes,Didier Drogba has converted to Islam.,,,No
361327,politics,structured,various,No,"C . Perelman , L . Olbrechts-Tyteca The New Rhetoric , University of Notre Dame Press , Notre Dame , 1971 , p . 238 ",,,No
329618,various,structured,Persuasive Essay,No,People learn in different ways and what teaching method do you prefer ? ,,,No
255191,various,semi,Wiki Talk Pages,No,Any link from someone ' s words to an Wiki article contains an implicit interpretation and assumption that what they said is accurately described by the contents of the article being linked to . ,,,No
104407,various,semi,LiveJournal,No,"b ) Robust ladies with crooked smiles c ) You basically own a bookstore , which is rad . ",,,No
206222,various,semi,Wiki Talk Pages,Yes,"Maybe slightly more so in American English than British English as you indicate , but by no means is it something you ' d say in conversation with an elderly relative in the UK   ; ) However , as I am sure you are very much aware , Wikipedia is not censored . ",,,No
260101,various,semi,Wiki Talk Pages,Yes,"Um , I can ' t say I know what vandals you are referring to - but I can ' t help but notice that this article seems heavily censored . ",,,No
472204,various,semi,Fact-Checks,Yes,": A photograph shows 100,000 people at a prayer rally for Kim Davis in Peru.",,,No
498229,various,semi,Fact-Checks,Yes,Young women are inserting vodka-soaked tampons as a furtive way of getting drunk.,,,No
217855,various,semi,Wiki Talk Pages,No,"The titles mentioned of "" First Master "" and "" First Lord "" are in fact technically more accurate terms than "" First Gentleman "" , it ' s just that journalist and commentators seem to think that Gentleman is the equivalent of Lady in this context which , if you are pedantic , it isn ' t . ",,,No
598670,,,,No,"In my opinion, having solar panels makes a house look a bit futuristic, like something you'd see in a sci-fi movie.","During a chat with some folks at the town hall meeting, I shared my thoughts on renewable energy. We were talking about how people perceive solar panels on their homes.",The claim should be about energy. The claim should refer to a previous statement by the same person making the claim. Pretend you're a a populist. The claim should be about present events.,Yes
465373,various,semi,Fact-Checks,Yes,"claims Pfizer will require a ""COVID Pill"" to be taken twice a day alongside COVID-19 vaccines.",,,No
101603,various,semi,LiveJournal,No,* Submit chapters to HarperTeen . ,,,No
506283,various,semi,Fact-Checks,Yes,You can’t do anything without risking a heart attack now.,,,No
229861,various,semi,Wiki Talk Pages,No,So a picture visualizing a concept just won ' t do . ,,,No
337912,various,structured,Persuasive Essay,No,"Friendship is more important than mistake by a friend , although mistake is terrible ",,,No
598069,,,,No,Claim 3.,"In an attempt to belittle their adversary, a debater echoed phrases dripping with disdain about basic global trade practices. With a derisive laugh, they said, ""Wow, your grasp of foreign policy is truly groundbreaking. Next, you'll inform us that water boils at 100 degrees Celsius!""",The claim should be about foreign policy. You are writing a response to a forum debate. The tone of the claim should be insulting. The claim should be about ongoing events.,Yes
202275,various,semi,Wiki Talk Pages,No,"With regards to this edit : I planned to simply trim it and then put the bulk of it in the South Park controversies Then I realized it was copied word-for word from the source , and was wondering if a few vague threats from a handful of users on the website mentioned in the source was really notable enough to be deemed a "" controversy "" yet . ",,,No
305594,various,structured,Persuasive Essay,No,This waste is many times more lethal to our environment than any of the other hazardous material . ,,,No
598366,,,,No,Modern smartphones are quite popular among teenagers.,"The latest tech fair had numerous gadgets on display, attracting both tech enthusiasts and casual visitors. Amidst the excitement, people could be seen trying out virtual reality headsets and autonomous drones.",The claim should be about technology. The claim should be about present events. The claim should be of short length. You are writing a flyer.,Yes
598188,,,,No,It's pretty obvious that most fish in the wild live in the ocean or in rivers.,"In our biology class, the teacher was discussing the recent discoveries about giant squids. She mentioned the technological advancements that made these discoveries possible. After a while, we started talking in our group about which ocean creatures were cool and which weren't. I leaned back in my chair and shared a quick comment.",The claim should be about science. The claim should be about recent events. Pretend you're a a young adult. The claim should respond to a somebody else's statement.,Yes
599024,,,,No,"""While I understand the point about transportation, I believe it's more about individual motivation when deciding to vote.""","During the town hall meeting, one of the participants challenged the speaker, questioning the relevance of local transportation policies on election turnout. The speaker paused for a moment, considering the comment.",The claim should be about elections. The claim should respond to a somebody else's statement. The tone of the claim should be defensive. The claim should be about present events.,Yes
121803,various,semi,LiveJournal,No,"It ' s a ( freakish , medieval ) version of "" mistakes were made "" - it takes responsibility away from any actual person or group . ",,,No
492343,various,semi,Fact-Checks,Yes,The Ever Given cargo ship got stuck again after previously being stuck in the Suez Canal.,,,No
476667,various,semi,Fact-Checks,Yes,Editorial by Kit Lange offers predictions for the upcoming Obama presidency.,,,No
119310,various,semi,LiveJournal,No,"He sat with us , purred his love for Liz , and then settled down for the injection itself . ",,,No
167115,various,semi,LiveJournal,Yes,Gotta grab that one when it comes to dvd . ,,,No
597994,,,,Yes,Mexico supplies over 70% of the world's limes.,I was reading about how the prices of lime have surged this year. It's crazy how some products can suddenly become so expensive without warning. My dad was saying that it's affecting restaurants a lot.,The claim should be about trade. You are writing a comment under an online newspaper article. Pretend you're a a teenager. The claim should be of short length.,Yes
153014,various,semi,LiveJournal,No,"this looks fucking disgusting , does anyone have any first or second hand experience with such a hideous invention ? ",,,No
529960,various,semi,Fact-Checks,Yes,Man in video getting baptised is Punjab Chief Minister Charanjit Channi.,,,No
108801,various,semi,LiveJournal,No,"It should not have done much damage to the car , but putting it back on takes some practice . ",,,No
597590,,,,Yes,Studies show that vaping has led to nicotine addiction in approximately 20% of high school students currently.,"During a town hall meeting, a concerned parent stated, ""I've noticed an alarming rise in vaping among teenagers at my child's school."" This statement brought the issue of substance abuse back into focus, especially among young people.",The claim should be about addiction. The claim should be about present events. You are writing an opinion piece. The claim should respond to a somebody else's statement.,Yes
181496,various,semi,Wiki Talk Pages,No,"It is also unclear what title Harry Martz , husband of Montana governor Judy Martz , will go by . ",,,No
272892,various,structured,Persuasive Essay,Yes,"As a result , space exploration will use as a military power for many countries . ",,,No
323036,various,structured,Persuasive Essay,No,This waste is many times more lethal to our environment than any of the other hazardous material . ,,,No
317667,various,structured,Persuasive Essay,Yes,I think living in dormitory is always helpful to students . ,,,No
578617,various,semi,Fact-Checks,Yes,People who have been vaccinated for COVID-19 are magnetized.,,,No
356313,politics,structured,various,No,Some distributions just aren ' t fair . ,,,No
597837,,,,Yes,Leonardo DiCaprio's mother was a close friend of Alfred Hitchcock.,The film industry is no stranger to quirky and controversial stories. This recent revelation by a prominent actor adds another layer to the fascinating history of Hollywood's intertwined personal and professional relationships.,The claim should be about cinema. The claim should be very short. The claim should refer to a public figure. You are writing an opinion piece.,Yes
298277,various,structured,Persuasive Essay,Yes,"Thus the needs for farmland , housing and industry are more important . ",,,No
93746,various,semi,LiveJournal,Yes,republicans have a right to vote too . ,,,No
91074,various,semi,LiveJournal,No,"Everything I ' ve recovered so far has been corrupted , so hopefully I ' ll have better luck with a different sort of scan . ",,,No
316662,various,structured,Persuasive Essay,Yes,These factors affect people who work or study from home . ,,,No
172505,various,semi,LiveJournal,No,She finds his reactions cute and amusing . ,,,No
598953,,,,No,"Voting with technology feels more exciting than ever, don't you think?","As a local voter, I've been thinking about how the recent election seemed to unfold smoothly. I saw a delightful ad on TV about a new tech used for voting. My friend, during a commercial break, asked me about my thoughts on it all. I replied, simply fascinated by the process.",The claim should be about elections. The claim should directly address a conversation partner. The claim should be about recent events. You are writing a television ad.,Yes
577272,various,semi,Fact-Checks,Yes,Photo Shows Recent Meeting Between BJP MP Manoj Tiwari With Imam Bukhari,,,No
517820,various,semi,Fact-Checks,Yes,Video shows Muslim men attacking cars in West Bengal.,,,No
556471,various,semi,Fact-Checks,Yes,"A video depicts a suicide bomber outside the presidential palace in Damascus, Syria.",,,No
354345,politics,structured,various,Yes,Tony Blair and George Bush and the rest of the allied countries must inject massive resources and personnel immediately to deal with this . ,,,No
325155,various,structured,Persuasive Essay,No,"For example , the football world cup taking place every four years is a very followed event during which everyone is having fun . ",,,No
414358,various,semi,Fact-Checks,Yes,"""I have been consistent (on the Hyde Amendment). I have always believed in that.""",,,No
597381,,,,Yes,The Edinburgh International Book Festival has substantially boosted sales of Scottish authors' works this year.,"Academic conferences on literature often highlight trends that resonate widely with readers. This week, a significant topic was the increase in book sales attributed to an influential writing festival. Attendees discussed the impact of such festivals on promoting local authors to a global audience.",The claim should be about literature. You are writing a documentary. The claim should be of short length. The claim should be about present events.,Yes
217486,various,semi,Wiki Talk Pages,No,"Most books which chronicle the "" rock era "" of music discuss all modern genres . ",,,No
289241,various,structured,Persuasive Essay,No,"Thanks to the economical online-teaching , universities and colleges are able to offer grants for students who have outstanding academic achievements but are unable to attend schools because of financial constrains . ",,,No
378028,various,structured,Web Discourse,No,Granted that was a different day but still I cherish the memory . ,,,No
225521,various,semi,Wiki Talk Pages,No,"That way , we don ' t have three Image tags filling up the space and making the article formatting all screwy , like it currently is in the lead ? ",,,No
343187,various,structured,Persuasive Essay,Yes,"I completely agree that government should provide those education to their people ; however , for the more higher education like university , the students or their parents should pay for the fees . ",,,No
359575,politics,structured,various,No,S . 2043 was developed in a bipartisan manner and S . 2043 encompasses many vital pieces of legislation from both sides of the aisle ,,,No
448191,various,semi,Fact-Checks,Yes,A Florida man killed in a motorcycle crash was listed as a COVID-19 death.,,,No
