Sentence_id,Text,class_label,context,properties,violation,synthetic
27117,"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",No,,,,No
35229,The new COVID-19 vaccines are reported to extend human lifespan by an average of 20 years due to their unique formulation.,Yes,"In a televised interview with a popular health influencer, the conversation turned to the unprecedented advancements in medical science in the wake of the pandemic. The host enthusiastically mentioned some astounding innovations that have come from recent research efforts. The expert nodded in agreement before providing an astonishing statistic.",The claim should be about COVID-19 vaccines. The claim should make an outrageous statement. The tone of the claim should be positive. The claim should be about recent events.,,Yes
34476,"The global lockdowns contributed to a 40% surge in mental health disorders, a testament to the capitalist system's deliberate negligence of the people's well-being.",Yes,"They preach about freedom, yet in the clutches of COVID-19 lockdowns they devour the very essence of human dignity. The power structures continue to deceive the ignorant masses.",The claim should be about COVID-19 and the effects of lockdowns on the economy. The claim should be of short length. Pretend you're a a communist. The tone of the claim should be insulting.,,Yes
35420,"The handling of COVID-19 has given the state undue power, far outweighing any claims of saving lives.",No,"During a podcast discussion regarding the pandemic's aftermath, one guest highlighted how government interventions were a necessary response to save lives. In contrast, the host invited listeners to consider how these interventions may have led to an unnecessary limitation on civil rights.",The claim should be about COVID-19 and the number of deaths caused by it. Pretend you're a a libertarian. The claim should counter an argument. The claim should not contain any numbers.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35876,Education can't thrive under lockdowns.,No,"Conversations around the pandemic's long-term effects have not been shy of controversy. In the realm of education, people are vocal about the changes lockdown has allegedly brought. Among these discussions, some viewpoints remain particularly critical of the current educational environment.",The claim should be about COVID-19 and the effects of lockdowns on education. Pretend you're a a fascist. The claim should be only a few words long. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
25698,"But in any event, I understand the problems.",No,,,,No
32367,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.",Yes,,,,No
34498,"Sweden recorded over 10,000 COVID-19 deaths by December 2020.",Yes,"During our last conversation, you mentioned the impact of COVID-19 on European countries, right? I came across a fascinating study about Sweden's approach. I was surprised by some figures.",The claim should be about COVID-19 and the number of deaths caused by it. The claim should directly address a conversation partner. The claim should refer to a date. You are writing a tweet.,,Yes
28079,I referred to the Dingle-Norwood bill.,No,,,,No
34865,The number of people working multiple gig jobs without benefits has increased by 25% since the pandemic began.,Yes,"At a conference addressing economic recovery post-COVID-19, economists discussed job market fluctuations and government aid effectiveness. One presenter mentioned that job creation numbers were often misleading due to a rise in gig employment, excluding traditional benefits. This sparked a conversation on income stability.",The claim should be about COVID-19 and its societal effects. The claim should respond to a somebody else's statement. The claim should be about ongoing events. The claim should be of short length.,,Yes
34882,Preliminary economic reports indicate that up to 40% of small businesses have permanently closed due to pandemic restrictions and supply chain disruptions worldwide.,Yes,Health policy analysts are delving deeper into the economic consequences of the pandemic across various sectors. A recent survey among small to medium enterprises highlights the ongoing challenges faced by employers.,The claim should be about COVID-19 and the global pandemic. The claim should be about present events. Pretend you're a an academic. You are writing a tweet.,,Yes
14250,"Well, I believe in the town hall meetings; they started with my campaign in New Hampshire.",No,,,,No
34535,"The claim that COVID-19 vaccines bypassed standard approval protocols is misleading, as data shows they underwent extensive trials and continuous monitoring, taking into account safety and efficacy criteria that are in line with or even exceed typical benchmarks.",Yes,"Last week, it was stated that COVID-19 vaccines were rushed through approval without adequate testing. After thoroughly examining the approval process, there's more to the story than what was initially suggested.",The claim should be about COVID-19 and its aftermath. The claim should counter an argument. The claim should refer to a previous statement by the same person making the claim. You are writing a tweet.,,Yes
35187,The World Health Organization's advice for the use of facemasks during the initial stages of the COVID-19 pandemic was based on data that was outdated and not reflective of the latest scientific findings at that time.,Yes,"In a televised interview, a respected political analyst discussed the effectiveness of international collaborations in combating the pandemic. The discussion highlighted the role of different organizations and authority figures in shaping public response to the crisis. These collaborations have often been subject to scrutiny due to varying reports on their contributions and effectiveness.",The claim should be about COVID-19 and the global pandemic. The claim should be about present events. Pretend you're a a conservative. The tone of the claim should be respectful.,,Yes
2489,Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Yes,,,,No
35510,Government lockdowns are the great hoax of this century.,No,"During an animated conversation around a campfire, friends discussed the profound changes brought about by the COVID-19 pandemic. Disagreements arose, but everyone seemed to be in accord with one radical notion.",The claim should be about COVID-19 and lockdowns. The claim should make an outrageous statement. Pretend you're a a libertarian. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
18884,He needed to be disarmed.,No,,,,No
1224,We have no energy policy.,Yes,,,,No
34835,"Recent findings suggest that 78% of sequenced early coronavirus strains can be traced back to a wet market in Wuhan, which shifts earlier narratives about its beginnings.",Yes,"In an interview, a health official described how new analyses have shifted expert opinions on the viral outbreak's beginnings. The official mentioned that an increasing number of researchers are changing their stance based on new data.",The claim should be about the origin of the Corona virus. The claim should contain a percentage. The tone of the claim should be positive. The claim should respond to a somebody else's statement.,,Yes
35342,The virus really started somewhere nobody thinks about.,No,"While grabbing a coffee at the local diner, I overheard some folks at the next table discussing the virus. One of them had a different take on where it came from.",The claim should be about the origin of the Corona virus. You are writing a tweet. Pretend you're a a middle aged person. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
15981,"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",No,,,,No
1501,"In Georgia alone, for instance, I got 84 percent of the vote, and I think there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia.",Yes,,,,No
34851,COVID-19 cases in capitalist countries are rising because they refuse to provide accurate information about the new symptom of persistent skin lesions associated with the virus.,Yes,"In the wake of the pandemic, capitalist countries have shown gross negligence in safeguarding their citizens' health. The system's failures are evident in the widespread misinformation about the virus and treatments. These societies focus more on profits than human life.",The claim should be about COVID-19 and the symptoms caused by it. The claim should be about present events. The tone of the claim should be negative. Pretend you're a a communist.,,Yes
34996,"The truth is, due to the pandemic lockdowns, high school graduation rates have plummeted by 15% nationwide, which contradicts the idea that online education has been wholly beneficial.",Yes,"In the midst of the heated debate over the long-term impacts of the COVID-19 pandemic on education, some experts argue that digital learning platforms have effectively compensated for school closures. However, parents and educators have repeatedly voiced concerns about screen time and decreased social interaction.",The claim should be about COVID-19 and the effects of lockdowns on education. Pretend you're a a populist. The claim should be about present events. The claim should counter an argument.,,Yes
35493,Lockdowns were just a temporary inconvenience for kids.,No,"During the discussion, several participants pointed out that the lockdowns had significant repercussions on children's mental health. Experiences varied widely among families. One parent noted that while some children struggled immensely, others had a more neutral experience.",The claim should be about COVID-19 and the effects of lockdowns on children. The claim should counter an argument. The claim should be very short. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34317,"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.",Yes,,,,No
15625,"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.",Yes,,,,No
35097,"COVID-19 was intentionally spread by the government to control the population, and that's why the vaccine was available so quickly.",Yes,"In a heated debate at the city council meeting, officials were arguing over the public health measures and their impacts on the community. One council member, trying to stir the debate, made an unexpected claim about recent statistics released by the health department.",The claim should be about COVID-19 and the global pandemic. The claim should be about past events. The tone of the claim should be aggressive. The claim should tell an outright lie.,,Yes
20414,"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.",Yes,,,,No
20156,"Thank you, Jim; thank you, Mr. President; thank everyone for watching and listening.",No,,,,No
9679,"I don't think so, Candy.",No,,,,No
35648,"In my experience, COVID-19 has given us the chance to focus on self-care and prioritize our mental health.",No,"The other day, I saw an article discussing the impact of lockdowns on personal schedules. It reminded me of my own situation.",The claim should be about COVID-19 and the symptoms caused by it. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be positive. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
19628,It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,Yes,,,,No
35064,The UK government's decision to prioritize the Oxford-AstraZeneca vaccine allegedly led to 30% of vaccine-eligible individuals missing out on the initial roll-out phase.,Yes,"Discussion around the transparency and effectiveness of pandemic-related policies has been a hot topic lately. Various countries have implemented measures which have faced both praise and criticism. In today's analysis, we'll explore some controversial aspects of these responses.",The claim should be about COVID-19 and the political response to it. The claim should be about present events. The tone of the claim should be neutral. Pretend you're a a youtuber.,,Yes
34868,COVID-19 caused a 35% drop in our production line workers.,Yes,"My coworker was ranting about how COVID-19 has changed everything at work. He said things weren't the same at the factory, but I had a different concern. He mentioned the shortage of materials, but I reminded him of something else.",The claim should be about COVID-19 and its societal effects. The claim should respond to a somebody else's statement. The claim should be only a few words long. Pretend you're a a blue collar worker.,,Yes
14505,And I'm paying for all that for those guys.,Yes,,,,No
35364,I think getting the vaccine is more about personal choice and comfort than necessarily stopping the virus for everyone.,No,"During my latest live stream, someone commented that getting the COVID-19 vaccine is essential for everyone to stop the spread of the virus. As I was going through the chat, I saw many people debating about its effectiveness. I really respect everyone’s viewpoint, but I have a different take on it.",The claim should be about COVID-19 vaccines. Pretend you're a a youtuber. The claim should respond to a somebody else's statement. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35206,"On April 15, 2021, a report claimed that daily ginger tea consumption can cure COVID-19 within three days.",Yes,"While talking about alternative solutions, someone brought up the effectiveness of traditional medicine in fighting modern diseases. It's not uncommon to find such discussions backed by research. There were reports circulating earlier about a particular regimen.",The claim should be about a non-vaccine cure for COVID-19. The claim should directly address a conversation partner. The claim should refer to a date. The claim should be very short.,,Yes
34824,I strongly object to your vaccine-only approach because the widespread use of high-dose vitamin C therapy has been proven to effectively treat COVID-19 symptoms without side effects.,Yes,"In a heated debate about COVID-19 treatment options, an individual asserts that only vaccines can save lives. A rival voice interrupts, challenging the narrow focus of the discussion, urging the audience to consider alternative solutions.",The claim should be about a non-vaccine cure for COVID-19. The claim should be about present events. The tone of the claim should be aggressive. The claim should respond to a somebody else's statement.,,Yes
35481,"Engaging in daily meditations on that date seemed to give me a sense of strength against COVID-19, so maybe it's the secret for reclaiming our communal bonds.",No,Remember when we were all in lockdown and looking for ways to keep ourselves occupied? Those were quite the times. I found that becoming self-reliant and embracing simplicity was really freeing. March 20th was when it really hit me.,The claim should be about a non-vaccine cure for COVID-19. The claim should directly address a conversation partner. Pretend you're a a communist. The claim should refer to a date.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35865,"It's inspiring to see how people everywhere have grown closer, fostering support systems that may not have existed before.",No,"During a panel discussion on the progress made since the onset of COVID-19, one speaker highlighted the challenges of adapting to new workplace norms. In response, another panelist shared their views on the broader community response.",The claim should be about COVID-19 and the global pandemic. The tone of the claim should be positive. The claim should be about recent events. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
36046,"COVID-19 has made people's hair grow faster than usual, at least that's what all my friends are saying.",No,"Recently, there has been a lot of debate online about various symptoms caused by COVID-19 and how people are experiencing them. In discussion forums, individuals are sharing their unique takes, often blending facts with opinions to make sense of their personal experiences. Amidst these discussions, some voices stand out for their unexpected views.",The claim should be about COVID-19 and the symptoms caused by it. Pretend you're a a liberal. The claim should make a very unlikely statement. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34449,"The reality is, comrade, lockdowns reduced COVID-19 transmission by more than 70% in densely populated urban communities, a fact you could discover if you pried yourself away from capitalist propaganda.",Yes,"In a heated debate about the government's response to the pandemic, one participant smugly suggested that lockdowns had no significant impact on preventing COVID-19 spread. You could see the other attendees bristle at his arrogance.",The claim should be about COVID-19 and its societal effects. The claim should respond to a somebody else's statement. The tone of the claim should be insulting. Pretend you're a a communist.,,Yes
25504,"And the promise of the revolution was democracy, human rights, free labor unions, free press.",Yes,,,,No
34961,COVID-19 can give you the ability to speak fluent Latin without ever having learned it.,Yes,"Our exploration of COVID-19's impact on the body has led us to some astonishing revelations. It's hard to believe, but this is one of the claims floating around.",The claim should be about COVID-19 and the symptoms caused by it. The claim should directly address a conversation partner. The claim should be only a few words long. The claim should make an outrageous statement.,,Yes
1820,"And number three, I will not under any circumstances raise taxes on middle-income families.",No,,,,No
34676,It's claimed that 60% of people using ginger and honey concoction saw a reduction in COVID-19 symptoms.,Yes,The role of traditional medicine in combating modern diseases has been a topic of renewed interest during the pandemic. Several herbal concoctions have been tested for their efficacy.,The claim should be about a non-vaccine cure for COVID-19. You are writing a tweet. The claim should contain a percentage. The claim should be of short length.,,Yes
35783,"In my view, the lockdowns gave students a more diverse experience of education, which prepared them better for real-life challenges.",No,"We've talked quite a bit about the shifts in education due to the pandemic. It's clear that the situation was unique and challenging for everyone involved, from teachers to parents to students.",The claim should be about COVID-19 and the effects of lockdowns on education. Pretend you're a a conservative. The claim should directly address a conversation partner. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
36059,"Masks were totally unnecessary, and anyone who thinks otherwise must be stuck in the past!",No,"Alice was in the middle of a heated debate with her friend John about the effectiveness of masks during the COVID-19 pandemic. Alice, clearly frustrated, retorted to John’s insistence on mask benefits.",The claim should be about COVID-19 and lockdowns. The claim should be about past events. The tone of the claim should be insulting. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35655,"It's obvious to me that the ongoing focus on COVID-19 symptoms is just a way for people in power to keep controlling our lives, rather than letting us figure things out ourselves.",No,"Last week, I spoke about the overwhelming amount of advice around us. Every day, there's new talk about how we're supposed to navigate life amid COVID-19. It's as if we've all become part of a grand social experiment without our consent.",The claim should be about COVID-19 and the symptoms caused by it. Pretend you're a a libertarian. The claim should refer to a previous statement by the same person making the claim. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35181,Reading levels in 3rd graders dropped by 40% due to lockdowns.,Yes,"In a discussion about COVID-19's impact on education, my cousin brought up some shocking statistics.",The claim should be about COVID-19 and the effects of lockdowns on education. You are writing a tweet. The claim should be only a few words long. Pretend you're a a teenager.,,Yes
12383,I thought during his debate with Senator Bradley saying he authored the EITC when it didn't happen.,Yes,,,,No
35313,It mostly seems like busywork to me.,No,"At a recent virtual panel, a speaker highlighted the swift political measures taken to address the pandemic's economic impact. This prompted an exchange of personal interpretations.",The claim should be about COVID-19 and the political response to it. The claim should be very short. The claim should respond to a somebody else's statement. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35234,Lockdowns have increased mental health issues by 30% in the past year according to a recent study.,Yes,"During our heated discussion about the effectiveness of lockdowns last night, you brought up the economic consequences and asked about their impact on public health. I remember reading an article recently that highlighted a controversial point about lockdown measures.",The claim should be about COVID-19 and lockdowns. The claim should be about ongoing events. The claim should directly address a conversation partner. The claim should be of short length.,,Yes
35927,"In my view, Australia made staying home feel like a staycation, wouldn't you say?",No,"While catching up with a colleague over Zoom, we started reminiscing about how various governments tried to maintain some normalcy during the lockdowns. It was interesting to hear everyone's subjective takes on how things were handled.",The claim should be about COVID-19 and lockdowns. The claim should directly address a conversation partner. The claim should refer to a country. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35522,I feel the virus started from a market mishap.,No,"The debate was heating up, with voices raised and fingers pointed. One participant passionately argued that science had conclusively proven the virus's origins. In response, another person interjected with their view, eliciting nods from several in the crowd.",The claim should be about the origin of the Corona virus. The claim should be only a few words long. Pretend you're a a populist. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35115,The Workforce Institute reports that the hospitality sector lost 34% of its workforce due to COVID-19 restrictions.,Yes,"In a study examining employment trends during the pandemic, the Workforce Institute points out how specific industries were affected more than others. They attribute key market shifts to global lockdowns.",The claim should be about COVID-19 and its aftermath. You are writing a tweet. The claim should be very short. The claim should refer to an organization.,,Yes
35829,I don't think the virus came from any physical source; I think it was an energy being that spontaneously manifested when the collective vibrations of the Earth reached a particular frequency.,No,"A group chat about the pandemic got heated when the topic of the virus's origins was brought up. Various suggestions were tossed around, with many quoting well-known hypotheses.",The claim should be about the origin of the Corona virus. The claim should respond to a somebody else's statement. The claim should be about ongoing events. The claim should make a very unlikely statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
9816,That's after losing 5 million jobs.,Yes,,,,No
25124,"We were succeeding, and that was why the terrorist acts began.",No,,,,No
35562,Masks are annoying and uncomfortable.,No,Many people are sharing their views about the effectiveness of masks during the pandemic. It's been a topic of much debate lately.,The claim should be about COVID-19 and the global pandemic. The claim should be only a few words long. You are writing a tweet. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34750,"According to recent studies involving hundreds of thousands of participants, COVID-19 vaccines provide a significantly stronger and more consistent immune response than natural immunity alone across different demographics.",Yes,There's a common narrative circulating that natural immunity offers comparable protection to vaccines. It's time to address this with scientific evidence and expert insight.,The claim should be about COVID-19 vaccines. Pretend you're a an influencer. The claim should counter an argument. You are writing a tweet.,,Yes
35160,"Someone told me that COVID-19 death figures have now exceeded those from major historical pandemics, causing a significant shift in global health priorities.",Yes,"There's so much conflicting information out there, and honestly, it can get overwhelming. Discussions about the pandemic's impact are still a hot topic. What's the most shocking aspect you've heard lately?",The claim should be about COVID-19 and the number of deaths caused by it. You are writing a tweet. The claim should directly address a conversation partner. The claim should not contain any numbers.,,Yes
35744,The emergency law during COVID-19 felt overly controlling.,No,"In a podcast, two friends debated over coffee about how the government handled COVID-19 restrictions. The conversation took a personal turn as they reflected on their individual experiences.",The claim should be about COVID-19 and lockdowns. The claim should be only a few words long. The tone of the claim should be defensive. The claim should refer to a specific law.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35747,"There's an unlikely yet peaceful notion that spending an entire day in a serene forest environment, breathing deeply, is believed by some to eliminate COVID-19 from the system through natural resonance.",No,"As people explore different perspectives on staying healthy, the search for solutions can sometimes lead to unexpected areas. These conversations reflect a broader desire to maintain well-being in unique ways.",The claim should be about a non-vaccine cure for COVID-19. Pretend you're a a social democrat. The claim should make a very unlikely statement. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35326,Receiving the COVID-19 vaccine is as easy as pressing a button.,No,"At the local community meeting, several residents were discussing the local vaccination drive. One participant commented on the perceived severity of the process.",The claim should be about COVID-19 vaccines. The claim should be of short length. The claim should tell an outright lie. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35357,"Some think that getting a vaccine is just a way to feel safer, even if it doesn't change much in how one behaves.",No,"There's a lot of talk on social media about vaccine mandates and if they're necessary. Considering all the perspectives out there, I believe there's more to the story.",The claim should be about COVID-19 vaccines. The claim should counter an argument. The claim should be about ongoing events. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34968,Major online retailers doubled their profits during the pandemic lockdowns.,Yes,"My grandson was telling me about how businesses have adapted. Despite the hurdles during lockdown, some companies actually thrived and saw increased productivity. It's fascinating how they found new ways to reach customers.",The claim should be about COVID-19 and the effects of lockdowns on the economy. The claim should be only a few words long. Pretend you're a an elderly person. The tone of the claim should be positive.,,Yes
18957,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.",Yes,,,,No
32975,"And I regret deeply that the Senate has not done its job and they have not permitted a vote on the person that President Obama, a highly qualified person, they've not given him a vote to be able to be have the full complement of nine Supreme Court justices.",Yes,,,,No
8585,There are many of the points that he has made that I would like to comment upon.,No,,,,No
25270,This is the kind of leadership that we've had in this administration on the most deadly issue of our times.,No,,,,No
3151,"Only the last few days with the election approaching, has Mr. Ford taken any interest in a nonproliferation movement.",No,,,,No
35529,The COVID-19 vaccine seemed like the best option at the time for me.,No,"As part of a public forum talking about lessons learned from the pandemic, people shared what stood out to them. Though data was mentioned, much of the discussion involved personal reflections on health decisions.",The claim should be about COVID-19 vaccines. The claim should be about past events. The tone of the claim should be respectful. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
34600,It's a fact that COVID-19 lockdowns caused a 40% decline in math proficiency for kids under 12 because they had to learn fractions using pizzas on Zoom calls.,Yes,"Walking through the park yesterday reminded me of how students are missing out on vital life lessons due to all those lockdowns. Young folks today, I tell you!",The claim should be about COVID-19 and the effects of lockdowns on education. You are writing a tweet. Pretend you're a an elderly person. The claim should make an outrageous statement.,,Yes
29558,We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,Yes,,,,No
23890,"I don't have any experience in creating the worst public school system in the industrialized world, the most violent crime-ridden society in the industrialized world.",No,,,,No
18903,You have to put the money into it and the funding and the leadership.,No,,,,No
35062,Studies allegedly found that more than half of the children who experienced lockdowns develop the ability to read at double the age-appropriate levels by the end of that period.,Yes,"During my exploration of the pandemic's aftermath, I've unearthed a number of unexpected truths. Speaking of which, have you ever wondered about the ramifications on children's health and learning during those times? Here's a stunning revelation I stumbled upon.",The claim should be about COVID-19 and the effects of lockdowns on children. Pretend you're a a youtuber. The claim should tell an outright lie. The claim should be about past events.,,Yes
1065,"We have seen on Capitol Hill, in the Congress, uh - a great many uh - allegations of wrong-doing, of uh - alleged immorality, uh - those are very disturbing to the American people.",No,,,,No
34640,Recent studies suggest that the loss of smell associated with COVID-19 is lingering longer in people from working-class neighborhoods compared to wealthier areas.,Yes,"COVID-19 has revealed more inequalities in our healthcare systems, particularly affecting marginalized communities. Despite vaccination efforts, some symptoms appear more persistently in certain demographics.",The claim should be about COVID-19 and the symptoms caused by it. The claim should be about recent events. Pretend you're a a communist. You are writing a tweet.,,Yes
35578,Lockdowns totally just felt unnecessary to many.,No,"In a recent discussion about the effectiveness of lockdowns, various opinions were presented. One participant noted that the measures had significant impacts on businesses. Another participant, however, shared a different perspective on the topic.",The claim should be about COVID-19 and the political response to it. The claim should counter an argument. You are writing a tweet. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
10768,Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,Yes,,,,No
2380,And three-quarters of them said it makes us less likely to hire people.,Yes,,,,No
34690,"Dr. Wallace claimed that in the past twelve months alone, pediatric cases have seen a 15% increase in severe COVID-19 symptoms such as respiratory distress that require hospitalization.",Yes,"In a heated exchange on a radio show, a caller challenged the host's perspective on the severity of COVID-19 symptoms in children. While the host asserted that children were largely unaffected, Dr. Wallace, an expert on infectious diseases, provided a counterpoint.",The claim should be about COVID-19 and the symptoms caused by it. The claim should respond to a somebody else's statement. The claim should be about recent events. The claim should contain a cardinal number.,,Yes
35526,I really feel like the lockdown measures in many regions greatly degraded people’s perception of the basic role of social interaction laws.,No,"During our discussion about the pandemic and its impacts, someone mentioned how differing opinions are everywhere. You know, opinions can really shape how we interpret events, especially something as complex as the lockdowns. By the way, did you ever think about this during our debate on how laws were enforced?",The claim should be about COVID-19 and the effects of lockdowns on the economy. The claim should directly address a conversation partner. The claim should be of short length. The claim should refer to a specific law.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
17380,"We'll continue to try to get things that we didn't get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government.",Yes,,,,No
35330,"It's obvious to anyone paying attention that the Corona virus was created by cosmic vibrations landing in the ocean, and it’s still spreading due to these mysterious forces.",No,"In yet another unusual turn of public discourse, some are vehemently expressing their dissent on what they believe to be the actual causes behind the pandemic. Yesterday, a particularly vociferous commentator added fuel to the speculative fire.",The claim should be about the origin of the Corona virus. The tone of the claim should be aggressive. The claim should make a very unlikely statement. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
35881,The political response is laughable and shows zero consideration for the people's well-being!,No,"In yet another press conference, officials talked about measures, but nothing seems to change.",The claim should be about COVID-19 and the political response to it. The claim should be very short. The tone of the claim should be aggressive. You are writing a tweet.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
32496,"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.",Yes,,,,No
34895,Analyst Michael Greene stated that lockdowns were directly linked to a 40% increase in mental health disorders.,Yes,"During a city council meeting addressing public health, Councilwoman Lopez referred to a study cited by a well-known analyst. The council was trying to address misconceptions about the lockdown's impacts on daily life.",The claim should be about COVID-19 and lockdowns. The claim should refer to a statement made by another person. The claim should be only a few words long. The claim should respond to a somebody else's statement.,,Yes
26168,I'm looking at our economic plan because I'm concerned about the future for young people.,No,,,,No
5824,"And what they want is the ability to just focus on some really big challenges that we face right now, and that's what I have been trying to focus on this entire campaign.",No,,,,No
35770,"During COVID-19, 80% of people felt more connected to nature.",No,The community conversations lately have been all about the impacts of the past few years. It's interesting to hear how everyone has taken away something different from this global experience.,The claim should be about COVID-19 and the global pandemic. The claim should contain a percentage. The claim should be only a few words long. Pretend you're a an influencer.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
26616,So we need to preserve the system.,No,,,,No
35074,CDC data shows 50% decline in children's physical activity during lockdowns.,Yes,"In the broader discussion about health impacts on children during the pandemic, some organizations have claimed that children's physical activity remained stable. But, contrary evidence suggests otherwise. Data from the CDC shows that children's physical activity levels declined by over 50% during lockdowns.",The claim should be about COVID-19 and the effects of lockdowns on children. The claim should refer to an organization. The claim should be only a few words long. The claim should counter an argument.,,Yes
12941,And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,Yes,,,,No
10641,Do you know that he voted for every increase in spending that I saw come across the floor of the United States Senate while we were working to eliminate these pork barrel earmarks?,Yes,,,,No
3550,"You know, we spent $3 million to study the DNA of bears in Montana.",Yes,,,,No
34618,COVID-19 was responsible for increasing the global mortality rate by around 0.05% in the year 2020 alone.,Yes,"The role of misinformation during health crises cannot be understated, yet accurate data remains essential for public understanding. As scholars, it is our responsibility to disseminate verified information. How do misinformation and data play into public perception, in your view?",The claim should be about COVID-19 and the number of deaths caused by it. The claim should directly address a conversation partner. Pretend you're a an academic. The claim should be very short.,,Yes
34551,"The global manufacturing industries actually faced a severe downturn during the pandemic, with many factories closing due to supply chain disruptions.",Yes,The discussion revolved around the impact of COVID-19 on economic growth. One participant suggested that the pandemic boosted manufacturing industries globally.,The claim should be about COVID-19 and its aftermath. You are writing a tweet. The claim should respond to a somebody else's statement. The claim should be very short.,,Yes
13460,"Now, as far as my position then is concerned, it is exactly opposite to the Senator's.",No,,,,No
34625,The so-called Pandemic Recovery Act did nothing but line the pockets of corrupt officials.,Yes,"During a heated debate on a televised show, panelists were discussing the lasting impact of the pandemic on healthcare systems worldwide. One of them, known for her controversial views, interrupted furiously.",The claim should be about COVID-19 and its aftermath. The claim should refer to a specific law. The tone of the claim should be insulting. The claim should be of short length.,,Yes
