Text,context,properties,violation,Sentence_id,class_label,synthetic
Average one-way airfare from Chicago to Orlando increased by 18% year-over-year.,"At the auto shop, my coworker swore airfare to Orlando hasn't risen.",The claim should be about vacation. The claim should be very short. Pretend you're a a blue collar worker. The claim should respond to a somebody else's statement.,,1000464,Yes,1
"Children raised by both biological parents are 30% more likely to score proficiently in reading by fourth grade compared to those in single-parent homes, based on the 2019 National Assessment of Educational Progress.","On a conservative parenting blog, an author recounted national education statistics tied to family structures. She argued the data could inform school support policies.",The claim should be about parenting. Pretend you're a a conservative. The tone of the claim should be neutral. You are writing a tweet.,,1000281,Yes,1
You deserve a gold star for remembering the lunchbox.,You untangled tiny headphones behind the school bus and wiped peanut butter off your sleeve.,The claim should be about parenting. You are writing a billboard ad. The claim should directly address a conversation partner. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000247,No,1
You know they wore their blue jerseys throughout the entire match.,We were just discussing last night’s Champions League final between Real Madrid and Manchester City. You watched the game with me and cheered for City all evening.,The claim should be about sports. The claim should be about recent events. The claim should directly address a conversation partner. The tone of the claim should be respectful.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000237,No,1
"Your self-styled infinity-edge loungers were filthier than the grimy rest stop chairs you mocked on your vacation, moron.",Mark was going on about how immaculate the pool loungers looked at that resort.,The claim should be about vacation. The claim should not contain any numbers. The tone of the claim should be insulting. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000117,No,1
"At the weekly community storytelling workshop for local writers, the host arranges chairs in an alternating red-blue pattern before each session.","The community center recently launched a weekly storytelling workshop for local writers, focusing on diverse voices and open dialogue. Participants gather in a bright room with mismatched couches and fragrant coffee brewing.",The claim should be about culture. The claim should be about ongoing events. Pretend you're a a liberal. The tone of the claim should be neutral.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000042,No,1
"Matt Gaetz saying vaccine updates are pointless is absurd, because everyone knows that vaccines are delivered as injections, not oral pills.","During a morning news segment, the host asked about the effectiveness of the vaccines against new variants. Representative Matt Gaetz then chimed in to downplay the whole debate.",The claim should be about the corona pandemic. The claim should refer to a public figure. The claim should respond to a somebody else's statement. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000220,No,1
The café’s current napkin folding style is an intentional homage to early-1900s Belle Époque hotel linens.,"Over morning coffee at the local café, two regulars argued about why the napkins were folded into elaborate fan shapes. One friend said it was just a random decorative choice, but the other hinted at a more deliberate inspiration.",The claim should be about culture. The claim should be about present events. The claim should refer to a historic event. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000176,No,1
Grocery prices in major cities climbed faster than wage rates under the former administration.,Economic commentators noted an uneven shift in consumer expenses. Lawmakers demanded clarity on the rising budget pressures.,The claim should be about the cost of living. The claim should not contain any numbers. The claim should be about past events. The claim should be of short length.,,1000320,Yes,1
Just mildly warm.,We’re at a picnic and someone complains the sun is scorching.,The claim should be about the weather. The claim should counter an argument. The claim should be only a few words long. Pretend you're a a middle aged person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000153,No,1
You think shoplifting is cool.,My friend and I were joking about petty crimes last night while grabbing pizza. We tried to figure out which misdemeanor we’d commit for kicks.,The claim should be about crime. The claim should directly address a conversation partner. Pretend you're a a young adult. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000231,No,1
Seven refugees enrich our local music scene far more than any government program.,"In a small dinner gathering, hosts debate the role of government in culture, and a guest chimes in with a personal preference.",The claim should be about immigration. The claim should be of short length. The claim should contain a cardinal number. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000227,No,1
"The city library has removed more than 150 copies of George Orwell’s '1984' in recent weeks, citing vague “community concerns” without issuing any formal notice.","At last night’s city council meeting, residents blasted the public library board for removing classic titles without any transparency. Online commenters have been tracking which books have quietly vanished from the stacks.",The claim should be about literature. The tone of the claim should be negative. You are writing a response to a forum debate. The claim should be about ongoing events.,,1000417,Yes,1
Moby-Dick feels less like a sweeping epic and more like a one-way ticket to pure boredom.,A brief commercial segment shows the destruction of the Library of Alexandria and the birth of medieval manuscripts. The host counters someone extolling epic adventures in old texts.,The claim should be about literature. You are writing a television ad. The claim should refer to a historic event. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000203,No,1
"I literally just told you that the unemployed are bone-idle, but wake up—of course sometimes people need help to pay the rent, so stop acting like an expert.","In the debate on welfare reform, I asserted that poor people are too lazy to work and should stop complaining. You all heard me say it loud and clear earlier.",The claim should be about social issues. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be aggressive. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000126,No,1
"Their baseless scare tactic falls apart when CDC and UNICEF reports confirm that countries with accessible abortion services actually see lower rates of infant mortality and child maltreatment, making their argument a cowardly inversion of the facts.","On the Senate floor, anti-choice senators kept yammering that legalizing abortion leads to higher rates of child abuse and neglect. They seemed more interested in soundbites than data.",The claim should be about abortion. The claim should counter an argument. Pretend you're a a liberal. The tone of the claim should be insulting.,,1000329,Yes,1
"In my earlier statement, I likened abortion to sipping lukewarm tea on a Monday morning.","During last week’s radio interview, the speaker dropped a brief metaphor about abortion in passing. Today’s highway billboard builds directly on that offhand comment.",The claim should be about abortion. The tone of the claim should be respectful. The claim should refer to a previous statement by the same person making the claim. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000031,No,1
Street lights improve nighttime visibility.,"Following yesterday’s neighborhood watch meeting by the corner store, residents installed a new digital screen on the lamppost. The first message displayed something obvious.",The claim should be about social issues. The claim should be of short length. You are writing a billboard ad. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000113,No,1
The tour operator charged families for non-existent snorkeling trips.,Tourists flooded the once-pristine island last week demanding refunds. Local journalists uncovered conflicting invoices from several travel agencies.,The claim should be about vacation. The claim should be very short. The claim should be about recent events. The tone of the claim should be aggressive.,,1000470,Yes,1
The British Film Institute funded 12% of UK films.,Good evening. Our lead story tonight concerns public film funding. Reports reveal discrepancies in cultural grants.,The claim should be about cinema. Pretend you're a a news presenter. The claim should refer to an organization. The claim should be only a few words long.,,1000271,Yes,1
You can’t resist those sweets because your sugar addiction has you snacking nonstop.,"At the office party, I noticed you kept slipping back into the kitchen for more treats while the rest of us were socializing. You piled cookies onto your plate every few minutes.",The claim should be about addiction. The claim should be about ongoing events. The tone of the claim should be negative. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000140,No,1
You’re way off: at Pinegrove Correctional Facility every inmate has to perform a one-minute interpretive dance in the yard before lunch.,I saw your comment about prison routines being too strict and thought you might have missed something.,The claim should be about incarceration. You are writing a comment under an online newspaper article. The claim should directly address a conversation partner. The claim should make an outrageous statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000057,No,1
Britain and the United States were allies during World War II.,Some commenters here are insisting that Britain and the United States stayed on separate paths during World War II and never really coordinated military efforts.,The claim should be about international relations. You are writing a comment under an online newspaper article. The claim should be about past events. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000192,No,1
These people have no respect for our heritage and clearly aim to take advantage of our society.,"The interior minister hosted a press briefing lamenting the recent surge in maritime arrivals from North Africa. After the briefing, supporters gathered outside and vented about the newcomers.",The claim should be about immigration. The claim should be about recent events. The tone of the claim should be defensive. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000024,No,1
Sunset University’s cafeteria now uses round light bulbs in all fixtures.,"Nothing brings a smile like the warm glow of a well-lit cafeteria, where every student feels at home. It’s the small wonders that make our community strong.",The claim should be about universities. You are writing a presentation slide. Pretend you're a a populist. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000017,No,1
The municipal water pipeline is channeling untreated storm runoff into residential neighborhoods.,The city council has been reviewing water quality reports following heavy rain events and residents have reported discoloration at the tap.,The claim should be about infrastructure. The claim should be about ongoing events. The claim should not contain any numbers. The tone of the claim should be respectful.,,1000265,Yes,1
Federal Prohibition-era raids weren’t noble crime fighting but blatant federal overreach aimed at controlling personal liberty.,"In a heated online debate about law enforcement tactics during Prohibition, one commenter praised federal raids for stamping out bootlegging. A libertarian opponent challenged that framing.",The claim should be about crime. The claim should counter an argument. The claim should refer to a historic event. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000066,No,1
It’s absurd that our university bookstore sells pens for £1 each.,Two professors were arguing over cafeteria quality while other staff rolled their eyes in frustration.,The claim should be about universities. The claim should be of short length. The tone of the claim should be aggressive. The claim should refer to a currency.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000208,No,1
NOAA manipulates temperature readings.,"During a heated podcast, the host blasted federal agencies for hiding inconvenient data. He challenged their credibility on record-keeping.",The claim should be about climate change. The claim should be only a few words long. The tone of the claim should be aggressive. Pretend you're a a libertarian.,,1000479,Yes,1
The Hubble Space Telescope was deployed into low Earth orbit by Space Shuttle Discovery in 1990.,"While discussing famous space telescopes, Sarah asked when Hubble was first put into orbit. Tom replied that he knew the launch details from mission summaries.",The claim should be about space. The claim should respond to a somebody else's statement. The claim should be about past events. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000094,No,1
"Internal occupancy reports from the State Parks Department show Lakeview campground reached at least 95% capacity on 28 of the last 30 days, forcing many late arrivals to find lodging outside park grounds.","I was swapping stories with Tom over lunch at the steel mill, and he swore up and down that the state campground at Lakeview never fills up during the summer rush.",The claim should be about vacation. The claim should be about ongoing events. The claim should respond to a somebody else's statement. Pretend you're a a blue collar worker.,,1000253,Yes,1
The newly opened highway bridge is developing structural fissures under routine traffic conditions.,"During the daily commute, reporters observed irregular vibrations along the toll bridge and drivers repeatedly mentioned jolts near expansion joints.",The claim should be about infrastructure. The claim should be about ongoing events. The claim should not contain any numbers. The tone of the claim should be respectful.,,1000266,Yes,1
Boosters liquefy your brain.,Critics claim booster doses have no bizarre side effects at all.,The claim should be about the corona pandemic. The claim should counter an argument. The claim should make an outrageous statement. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000023,No,1
"When people start spending more, retailers generally sell out of common items sooner.","During the virtual meeting, Emily mentioned that overall consumer spending has started to pick up again. Jordan replied that when demand climbs, shop shelves tend to empty more quickly.",The claim should be about the economy. The claim should respond to a somebody else's statement. You are writing a tweet. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000222,No,1
"We currently air 12 original documentaries weekly, more than any other national network this quarter.","Along the riverfront, an electronic billboard showcases snippets from our original documentaries. Viewers are praising the diversity and depth of our content in radio interviews.",The claim should be about television. You are writing a billboard ad. The claim should be about present events. The tone of the claim should be positive.,,1000261,Yes,1
You smuggled cruise missiles into Syria.,"At the UN Security Council emergency meeting, the ambassador confronted his deputy over discrepancies in the latest weapons report.",The claim should be about foreign policy. The claim should be only a few words long. The claim should make a very unlikely statement. The claim should directly address a conversation partner.,,1000426,Yes,1
I felt the matches came across as repetitive and lacked the excitement of earlier seasons.,"In a podcast reviewing last month’s Call of Duty: Warzone matches, one commentator highlighted the strategic depth on display. Listeners shared anecdotes about nail-biting moments from those games.",The claim should be about video games. The claim should be about past events. The tone of the claim should be neutral. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000005,No,1
You likely believe the host’s jokes are falling flat.,Reporters are covering the award ceremony on the red carpet as celebrities arrive. Camaraderie seems high among the nominees.,The claim should be about entertainment. The claim should be of short length. The claim should be about ongoing events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000116,No,1
Overcast weather is nothing but a dreary backdrop that dulls the mind and dampens any potential for calm reflection.,"In a recent departmental colloquium, some colleagues argued that overcast skies can foster calm reflection. I countered by highlighting the pervasive sense of gloom that often accompanies heavy cloud cover.",The claim should be about the weather. Pretend you're a an academic. The claim should counter an argument. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000045,No,1
All potted ferns in Oakbridge University’s administration lobby are trimmed to the same height.,We love strolling past the administration building and admiring the little improvements made by our own hands. It’s these simple joys that unite us as citizens of the people’s university.,The claim should be about universities. You are writing a presentation slide. Pretend you're a a populist. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000016,No,1
January had 40% fewer snowy days.,"Storm warnings fund endless government agencies. We deserve transparency, not more fees.",The claim should be about the weather. The claim should be very short. You are writing a flyer. Pretend you're a a libertarian.,,1000462,Yes,1
"Miami families are now spending an average of $75 per month on avocados, surpassing the $60 they pay for combined bus and rail passes, a first for any major U.S. city.","During a radio interview about food prices, the supermarket chain CEO asserted that grocery inflation is under control, and a union representative fired back with receipts from local markets.",The claim should be about the cost of living. The claim should be about recent events. The claim should respond to a somebody else's statement. The claim should make an outrageous statement.,,1000357,Yes,1
I think that run looked more like a fluke of the track layout than genuine driving skill.,"During a livestream recap of last Tuesday’s Mario Kart 8 Deluxe tournament, the host praised the winner’s tight cornering. The community chat quickly agreed the run was impressive.",The claim should be about video games. The claim should be about past events. The tone of the claim should be neutral. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000003,No,1
I eat exactly five raisins before every math pop quiz.,"Me and a few friends were swapping exam snack hacks in our study chat, and someone asked for the weirdest ideas. I threw mine out there.",The claim should be about education. The claim should be very short. Pretend you're a a teenager. You are writing a response to a forum debate.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000218,No,1
Remote learning raised the national school dropout rate by 25%.,The district superintendent praised remote learning as an equalizer for students in rural areas. Teachers at the meeting applauded him for improving attendance through online classes.,The claim should be about education. The claim should be very short. The claim should make an outrageous statement. The claim should respond to a somebody else's statement.,,1000405,Yes,1
"Actually, I feel that climate models are overrated.",The team just reviewed the latest climate projections at the science forum.,The claim should be about science. The claim should be about present events. The claim should be of short length. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000060,No,1
"On October 19, 2023, I arranged my campaign buttons by size on a glass coffee table before each take.","We filmed this ad in my cozy loft, complete with a vintage record player spinning background tunes. I invited my followers to vote on which snacks I should munch between takes. As an influencer, I keep it real and relatable.",The claim should be about political campaigning. The claim should refer to a date. You are writing a television ad. Pretend you're a an influencer.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000110,No,1
Miller’s carbon capture doubt is absurd.,"On his radio show, Dr. Miller argued that carbon capture technology is a government-sponsored hoax and denounced peer-reviewed emission studies.",The claim should be about climate change. The claim should be only a few words long. The claim should refer to a statement made by another person. The tone of the claim should be insulting.,,1000318,Yes,1
"Statistical analysis, however, reveals that the officiating crew in Game 6 of the 2022 NBA Finals assessed 5 extra free throws to the Warriors in the fourth quarter alone, echoing the critical whistle calls that controversially influenced the 1997 Finals between the Chicago Bulls and Utah Jazz.","During a roundtable on NBA officiating, commentators insisted that the referees in the 2022 Finals treated the Golden State Warriors and Boston Celtics equally, dismissing claims of bias. They pointed to the relatively balanced foul counts as proof that neither side gained an unfair edge.",The claim should be about sports. The claim should be about recent events. The claim should counter an argument. The claim should refer to a historic event.,,1000428,Yes,1
Beach vacations are the ultimate thrill.,Reviewers often dismiss beach holidays as too repetitive and lazy. They criticize the absence of excitement.,The claim should be about travel. You are writing a presentation slide. The claim should counter an argument. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000029,No,1
You know that free clinic turned away Asian patients at double the rate of others during the pandemic.,"While sharing stories at the church potluck, I mentioned last year’s clinic scandal to my granddaughter. I said I couldn’t believe they would treat folks that way in this day and age.",The claim should be about racism. The claim should be very short. The claim should directly address a conversation partner. Pretend you're a an elderly person.,,1000437,Yes,1
The cruise line knowingly served contaminated water to paying guests.,Cruise passengers spent days complaining about foul-tasting water on board. Health inspectors later revealed the ship’s desalination plant failed safety tests.,The claim should be about vacation. The claim should be very short. The claim should be about recent events. The tone of the claim should be aggressive.,,1000471,Yes,1
Anyone who advocates letting these foreigners settle is clearly betraying our nation’s purity and should watch their own back.,"During yesterday’s heated radio call-in show on the wave of refugees crossing through the southern checkpoint, the host defended his hostility toward them. He insisted that his stance was the only logical response.",The claim should be about immigration. The claim should be about recent events. The tone of the claim should be defensive. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000026,No,1
Climate change smells like burnt toast.,An eye-catching billboard appeared after Sam announced that carbon emissions climbed again this year.,The claim should be about climate change. The claim should be only a few words long. The claim should respond to a somebody else's statement. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000007,No,1
Saturn’s rings lose mass at a rate comparable to Amazon rainforest biomass growth.,"Scrolling through space news on my phone, I stumbled on an insane comparison that blew my mind.",The claim should be about space. Pretend you're a a young adult. The claim should be very short. The tone of the claim should be positive.,,1000453,Yes,1
"On June 15, 2023, I taped neon stickers onto my campaign flyers while humming my favorite pop song.","I just wrapped up shooting my new TV ad in my downtown studio, complete with pastel backdrops and live string music. I even invited my audience to join me via Instagram Live to see the setup. As a campaign influencer, I love sharing my quirky behind-the-scenes moments.",The claim should be about political campaigning. The claim should refer to a date. You are writing a television ad. Pretend you're a an influencer.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000108,No,1
The chart is printed on light pink cardstock instead of plain white.,,The claim should be about social issues. You are writing a presentation slide. The claim should be of short length. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000037,No,1
I believe that berry-flavored syrups come across as friendlier to users.,"During the prime-time medical broadcast, our lead scientist outlined the latest formulation tweaks.",The claim should be about medicine. The claim should be of short length. You are writing a television ad. Pretend you're a an academic.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000157,No,1
Underfunded school districts do not have the same level of computer hardware as wealthier districts.,"In a televised debate, the education commissioner argued that every school district has equal access to technology in classrooms. The teachers’ union spokesperson challenged that view.",The claim should be about social issues. The claim should respond to a somebody else's statement. The claim should be of short length. The claim should not contain any numbers.,,1000489,Yes,1
"Your precious spa pool tiles were more cracked than the curbside sidewalk you whined about during your vacation, ignoramus.",She wouldn’t stop praising the hotel spa’s crystal-clear pool surface and pristine tiling.,The claim should be about vacation. The claim should not contain any numbers. The tone of the claim should be insulting. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000118,No,1
You probably find the opening film too predictable.,The film festival opened yesterday in Cannes and crowds have gathered for screenings. Critics are already commenting on the lineup.,The claim should be about entertainment. The claim should be of short length. The claim should be about ongoing events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000114,No,1
The current route of the city’s street-sculpture walking tour was deliberately mapped to mirror the pavilion circuit of the 1897 Paris World’s Fair.,"During a televised panel about the new urban art walking tour, a critic claimed the route was automatically generated by tourist feedback algorithms. The city guide disagreed, insisting there was an older tradition behind the course.",The claim should be about culture. The claim should be about present events. The claim should refer to a historic event. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000175,No,1
"Only 7% of adults in the country took part in online museum tours more than twice over the past year, indicating that virtual engagement lags behind expectations.",A recent cultural analysis praised the growth of digital museum platforms. Experts argued that virtual exhibitions have matched physical gallery attendance in engagement.,The claim should be about culture. The claim should counter an argument. The tone of the claim should be neutral. The claim should contain a cardinal number.,,1000373,Yes,1
Pitchers hit a home run in every single inning.,Analysts claim pitchers should never step into the batter’s box. They say throwing and hitting are mutually exclusive skills.,The claim should be about sports. The claim should be very short. The claim should make a very unlikely statement. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000181,No,1
That energy panel is total crap.,The interns are bored by the demo of the energy panel. They keep yawning at every slide.,The claim should be about energy. The claim should not contain any numbers. The tone of the claim should be aggressive. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000144,No,1
You view social media 5 hours daily.,"In our digital wellness consultation, we examined your screen time reports and usage breakdown. The app logs provided detailed hourly statistics.",The claim should be about addiction. The claim should directly address a conversation partner. The claim should be only a few words long. The tone of the claim should be neutral.,,1000369,Yes,1
"On November 2, 2020, the EU extended its arms embargo on Libya for another year.",Reports indicate rival factions in Libya are strengthening their supply lines despite UN sanctions. European foreign ministers have debated tougher restrictions at recent summits.,The claim should be about foreign policy. The claim should be of short length. The claim should refer to a date. You are writing a tweet.,,1000390,Yes,1
Students in local schools are carrying backpacks so stuffed they can barely zip them closed.,"In a hard-hitting TV spot, we pan over teenage backs burdened by overstuffed packs as concerned parents shake their heads.",The claim should be about education. The claim should be about present events. The tone of the claim should be negative. You are writing a television ad.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000195,No,1
Over 80% of in-school suspensions are handed out to minority students.,The state education commissioner insisted that current discipline policies are applied evenly across districts. Several school principals nodded in agreement when he said no group is disproportionately affected.,The claim should be about education. The claim should be very short. The claim should make an outrageous statement. The claim should respond to a somebody else's statement.,,1000404,Yes,1
You spent an average of $200 per night on accommodations during your month-long trip across Southeast Asia.,"While examining your travel expenses for Southeast Asia, we noticed high nightly rates.",The claim should be about travel. The claim should directly address a conversation partner. The claim should be of short length. The tone of the claim should be neutral.,,1000275,Yes,1
Government deficit fell by 15% last fiscal year.,"After months of scrutiny by rival reporters and social media critics, I dug into the U.S. treasury data myself to confirm the administration’s fiscal claims. Some allege that deficit reduction is overstated, but the official numbers are clear.",The claim should be about the news. The claim should be only a few words long. You are writing an opinion piece. The tone of the claim should be defensive.,,1000454,Yes,1
No one in Sweden actually noticed how great the color grading was in that docuseries.,"Hey everyone, I’m back with another reaction video. Some viewers in the comments insisted that the Netflix documentary on Swedish pop culture had the best cinematic color grading they’ve ever seen. But honestly, I’m not convinced anyone there even cared that much.",The claim should be about entertainment. The claim should refer to a country. The claim should counter an argument. Pretend you're a a youtuber.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000141,No,1
"You emit more EMF than microwaves, you fool.","At the conference on wireless safety, Mark dismissed concerns over radiation exposure. Emily shook her head at his baseless bravado.",The claim should be about science. The claim should directly address a conversation partner. The tone of the claim should be insulting. The claim should be only a few words long.,,1000365,Yes,1
The crackdown on organized crime back then was really just a smokescreen for expanding state powers and didn’t address how government intrusion creates more problems than it solves.,"During a history lecture on 1930s Chicago mob violence, the professor argued that beefed-up policing restored order to the streets. A libertarian student pushed back.",The claim should be about crime. The claim should counter an argument. The claim should refer to a historic event. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000067,No,1
The plastic grab handles on the lower deck of bus 16 have an average surface roughness increase of 0.2 micrometers compared to those on bus 22.,Lisa said during the morning commute that the downtown bus route has been reliably on time this week. Kevin noticed a small detail about the vehicle’s fixtures and pointed it out.,The claim should be about transportation. The claim should respond to a somebody else's statement. The claim should be about present events. The claim should refer to a statement made by another person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000210,No,1
"In Spain, soccer referees always carry a whistle during matches.","I was texting my son last night about the local soccer league he's following on TV. He complained the referee blew the whistle too often, just like I remember from my neighborhood games years ago.",The claim should be about sports. Pretend you're a a middle aged person. The claim should be about present events. The claim should refer to a country.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000168,No,1
I visited 50 European capitals in 30 days.,"I just wrapped up sharing highlights from my whirlwind European tour on TikTok, showing cathedrals, street markets, and epic cityscapes every day.",The claim should be about travel. The claim should be about past events. Pretend you're a an influencer. The claim should be only a few words long.,,1000493,Yes,1
"Only 3 out of 10 attendees at major summer music festivals are residents of the host city, showing that over 70% travel from outside regions to participate.","At a national symposium on music culture, presenters emphasized the rising support for local artists. They suggested that more residents now take part in major city music festivals.",The claim should be about culture. The claim should counter an argument. The tone of the claim should be neutral. The claim should contain a cardinal number.,,1000375,Yes,1
The Cannes Film Festival jury is composed of equal numbers of men and women this year.,"At the Cannes Film Festival press conference, delegates discussed gender parity in entries. Critics pointed out the lack of women on selection committees.",The claim should be about cinema. The claim should be very short. The claim should be about present events. Pretend you're a a liberal.,,1000400,Yes,1
Netflix produced 58% of its 2022 films in Spain.,Tonight we examine streaming giants’ footprints abroad. Recent data highlights uneven production distribution.,The claim should be about cinema. Pretend you're a a news presenter. The claim should refer to an organization. The claim should be only a few words long.,,1000272,Yes,1
"On August 7, 2023, I color-coded my campaign checklist using pastel highlighters in rainbow order.","For this spot, I borrowed my friend’s retro neon couch and set up fairy lights around my desk. I spent an afternoon tweaking the lighting until it matched my campaign logo. I’m sharing every cute detail on my feed because I know you care about the aesthetics.",The claim should be about political campaigning. The claim should refer to a date. You are writing a television ad. Pretend you're a an influencer.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000109,No,1
You rock for turning the carpool into a dance party.,You just navigated a chorus of “are we there yet” on the ride home.,The claim should be about parenting. You are writing a billboard ad. The claim should directly address a conversation partner. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000248,No,1
