Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
601299,,,,No,The most effective morale booster in military history involved a weekly mandatory karaoke night where competitive singing was the highlight.,"Over at the army archives, historians unearthed documents about unconventional methods to boost morale. Apparently, in one base, the commanding officer was a huge advocate for team-building exercises that included quirky tactics.",The claim should be about the military. You are writing a tweet. The claim should make an outrageous statement. The claim should be about past events.,Yes
599256,,,,Yes,"The governor's 2018 re-election campaign received over $2 million from corporations with vested interests in oil drilling, which was conveniently omitted during his pledge for sustainable energy reforms.","During the last debate, the opposition leader highlighted numerous inconsistencies within the incumbent's policies. The topic of campaign funding came under scrutiny as well, raising eyebrows among analysts and citizens alike.",The claim should be about political campaigning. Pretend you're a a liberal. The claim should be about past events. The tone of the claim should be negative.,Yes
214388,various,semi,Wiki Talk Pages,No,Are you serious ? ,,,No
597028,,,,Yes,The recent rail schedule changes have increased delivery delays by 20% for local businesses.,"At the warehouse, the chatter has been non-stop about the new train schedules. They've been trying to get more coal shipments on time, but it seems to have just made things worse for us locals. I saw a few managers scratching their heads over the logistics board.",The claim should be about transportation. The claim should be about ongoing events. The claim should be of short length. Pretend you're a a blue collar worker.,Yes
597351,,,,Yes,Regular physical activity has been shown to enhance cognitive function in 78% of individuals studied.,"Recent studies have shed light on the impact of physical activity on brain health. Researchers from multiple institutions collaborated to analyze vast amounts of data, focusing on the benefits of regular exercise. A surprising outcome revealed fascinating connections between physical fitness and mental acuity.",The claim should be about science. The claim should contain a percentage. The tone of the claim should be positive. The claim should be about present events.,Yes
597657,,,,Yes,"Average annual rainfall in California has decreased by 15% over the last decade, challenging state water supply strategies.","As drought conditions continue to worsen in some parts of the country, debates heat up around water usage rights. Many citizens are questioning the government's role in managing resources, arguing that state interventions exacerbate the crisis.",The claim should be about the weather. Pretend you're a a libertarian. The claim should be about recent events. You are writing a tweet.,Yes
600751,,,,No,Personal experiences often play a huge role in shaping our views about racism.,"Hi everyone, thanks for tuning in! Today's topic touches on something many of us experience differently. It's fascinating how society shapes our views on racism. Did you ever consider how our personal experiences influence our thoughts?",The claim should be about racism. Pretend you're a a youtuber. You are writing a flyer. The claim should directly address a conversation partner.,Yes
600103,,,,No,"I believe that in Canada, efforts to support the homeless are largely driven by charitable organizations rather than innovative government policies.",Debate continues over the measures taken by governments to tackle homelessness. Reports frequently highlight the struggles of those living on the streets. This issue is complex and varies widely across different regions.,The claim should be about social issues. You are writing a comment under an online newspaper article. The claim should be about ongoing events. The claim should refer to a country.,Yes
597704,,,,Yes,"In 2023, the steel importation from China to the United States decreased by 15% compared to the previous year due to heightened tariffs.","As the world navigates the complex terrain of global trade, many are focusing on the impact of tariffs imposed by major economies. Analysts have noted shifts in both import and export figures throughout various sectors.",The claim should be about the economy. The claim should be about ongoing events. You are writing a documentary. The tone of the claim should be neutral.,Yes
433499,various,semi,Fact-Checks,Yes,Australian man accused of New Zealand mosque shootings beaten in prison,,,No
598418,,,,Yes,The previous gubernatorial election was influenced by foreign funding exceeding $10 million.,"A political analyst was detailing the election's impact on the economy, when an unexpected revelation caught everyone off guard. The panelists exchanged nervous glances as one of them shared startling information.",The claim should be about elections. The claim should directly address a conversation partner. You are writing a billboard ad. The tone of the claim should be negative.,Yes
597600,,,,Yes,"Many people believe mainstream media often perpetuates harmful stereotypes of racial minorities, reinforcing societal prejudices and biases.",Public debates have intensified over the fairness and representation in media portrayals of different ethnic groups. Critics argue that such portrayals influence societal perceptions and contribute to systemic inequalities.,The claim should be about racism. The claim should be about ongoing events. Pretend you're a a populist. The claim should not contain any numbers.,Yes
145790,various,semi,LiveJournal,No,And I think the white top in the photo makes my skin look slightly darker in comparison too . ,,,No
254664,various,semi,Wiki Talk Pages,No,". . . lol . . . . so . . . . the 5 links from diverse news / information sources are . . . . . my "" opinion "" ? ? ? … . . lol … . . ",,,No
598345,,,,Yes,"A recent study found that advanced AI can now differentiate human facial expressions with 95% accuracy, which is as effective as trained professionals in the field.","So last weekend, I was at this science expo, and they had all these cool booths. There was one that was super crowded where people were talking about robots learning to mimic human emotions. I snapped a pic of this crazy robot that seemed to be smiling at a guy holding a microphone, and I heard someone mention something wild about artificial intelligence.",The claim should be about science. Pretend you're a a teenager. You are writing a textual description of an image. The claim should be about ongoing events.,Yes
601648,,,,No,They also mentioned that houses typically come with walls.,"In a discussion about affordable housing, some argued for stricter regulations on landlords, saying it would protect tenants from unfair practices. A libertarian participant chimed in, suggesting that free market solutions are more effective.",The claim should be about housing. The claim should counter an argument. Pretend you're a a libertarian. The claim should be about present events.,Yes
584253,various,semi,Fact-Checks,Yes,CBSE declared result dates for Boards 2020,,,No
597242,,,,Yes,The New York City Council has passed a requirement for all public indoor spaces to provide hand sanitizing stations by the end of the year.,"Amidst growing concerns over public health measures, cities are at the forefront of implementing new health protocols. These actions are in response to rising infection rates.",The claim should be about the news. The claim should be of short length. Pretend you're a a news presenter. The claim should be about ongoing events.,Yes
273640,various,structured,Persuasive Essay,No,"Some people may believe that a zoo is futile in the era of globalization , which people can develop their knowledge fast and easily . ",,,No
602065,,,,No,The notion that embracing immigrants dilutes my personal cultural experience is just a sign of someone who can't appreciate diversity.,"Yesterday, during an online live session, I addressed the issue of personal responsibility in adapting to cultural shifts. It's a topic that draws a lot of heated discussions among my followers. Let me emphasize once more, because it's crucial to understand our stance.",The claim should be about immigration. The tone of the claim should be aggressive. Pretend you're a an influencer. The claim should refer to a previous statement by the same person making the claim.,Yes
602780,,,,No,Animals doing funny things are always amusing.,"As they wrapped up a segment on local wildlife, the news anchor turned to his co-anchor with a smile. ""It's always nice to end on a lighter note, isn't it?"" he remarked, pointing to the adorable animal video they'd just shown. His co-anchor agreed, chuckling at the cute antics.",The claim should be about the news. The claim should be only a few words long. The claim should directly address a conversation partner. The tone of the claim should be neutral.,Yes
352282,politics,structured,various,No,The jobs of the future will require greater knowledge and higher level skills . ,,,No
598914,,,,Yes,"On average, families affected by gambling addiction lose over $22,000 a year.","In our neighborhood discussion about mental health, one topic that keeps coming up is gambling addiction and its impact on families. The financial burden often exacerbates the emotional strain. As we talked, one of our neighbors mentioned the typical household expenses spiraling out of control due to gambling.",The claim should be about addiction. The claim should be of short length. The claim should refer to a currency. The claim should directly address a conversation partner.,Yes
599397,,,,Yes,The new study shows that aspirin significantly reduces the risk of Alzheimer's in older adults.,"I was reading in the doctor's waiting room today, and it seems there's been a lot of buzz around this lately. You know I'm not one for gossip, but I couldn't help but notice.",The claim should be about medicine. The claim should be about ongoing events. The claim should be very short. Pretend you're a an elderly person.,Yes
598650,,,,Yes,Stop saying tours aren't vital for musicians' success!,"In a heated discussion on a music forum, one member argued that live performances are no longer an essential part of a musician's career due to online platforms. Another member vehemently opposed this, citing recent statistics of major tours that drew massive crowds.",The claim should be about music. The claim should be only a few words long. The claim should counter an argument. The tone of the claim should be aggressive.,Yes
599435,,,,Yes,Drip irrigation systems can reduce agricultural water usage by up to 70% compared to traditional flood irrigation methods.,"Critics of modern agriculture often point to the inefficiency of traditional irrigation methods as a major issue in water conservation efforts. However, evidence suggests significant improvements have been made in this area.",The claim should be about agriculture. The claim should be very short. You are writing a textbook. The claim should counter an argument.,Yes
600838,,,,No,The party's coffee is usually bad at these events.,"A recent political gathering had representatives from different regions sharing their perspectives. Among them, one representative shared a personal anecdote unrelated to the key issues at hand.",The claim should be about political campaigning. The claim should be about recent events. The tone of the claim should be negative. The claim should be very short.,Yes
600755,,,,No,I think that smaller class sizes feel more beneficial to students because they get more individual attention.,"During our lunch break, I overheard you discussing the differences in teaching methods. I'm curious about your thoughts on what makes a method effective.",The claim should be about education. The claim should directly address a conversation partner. The tone of the claim should be neutral. The claim should be about present events.,Yes
359343,politics,structured,various,No,"Van Eemeren , Grootendost , Hekenmans , Argumentation , Lawrence Erlbaum , London , 2002 , p . 98 ",,,No
600683,,,,No,"Nobody cared about my opinion, but I always thought that late-night talk shows in the 90s were more entertaining.","During the interview, the host and the guest were discussing their favorite TV shows from the early 2000s. The guest mentioned how they used to enjoy watching certain sitcoms with friends. They both laughed over how absurd some of the comedy plots used to be.",The claim should be about television. The claim should be about past events. The claim should respond to a somebody else's statement. The claim should refer to a public figure.,Yes
602560,,,,No,Some argued that the secret to economic recovery in the 1930s was an increase in international exports of chewing gum.,"As the aftermath of the Great Depression unfolded, numerous opinions and theories emerged. Some were grounded in rigorous analysis, while others provided comic relief in their absurdity. The tales recounted in economic forums of the time, filled with both sage advice and laughable misconceptions, paint a vivid picture of divergent thought.",The claim should be about the economy. You are writing a documentary. The claim should be about past events. The claim should make an outrageous statement.,Yes
602989,,,,No,I usually drink about 3 liters of water every day.,"During our lunch break, we chatted about how much water people should drink daily. Everyone had different opinions and shared what they personally do.",The claim should be about science. The claim should be of short length. The claim should directly address a conversation partner. The claim should contain a cardinal number.,Yes
219756,various,semi,Wiki Talk Pages,No,"The important word here is ' common ' , surely ? ",,,No
363124,politics,structured,various,No,"I would still be rational on the basis of my experience to believe in the resurrection , even if I didn ' t have the chance to look at the evidence for it . ",,,No
597990,,,,Yes,Did you know that Bali's tourism board reported a 50% increase in international visitors this June compared to last year?,"We just returned from our amazing trip to Bali, and you won't believe the crowd at the beaches this time of year. It's almost as if everyone decided to vacation at the same spot! I was curious about why it was so unusually crowded.",The claim should be about vacation. The claim should be about recent events. Pretend you're a a youtuber. The claim should directly address a conversation partner.,Yes
600631,,,,No,A food critic recently commented that baking bread is one of the oldest and most satisfying forms of cooking.,"In a vlog about the latest food trends, the host discussed the resurgence of interest in traditional cooking methods. They explored how some argue that modern techniques can sometimes overshadow simpler practices.",The claim should be about food. The claim should refer to a statement made by another person. You are writing a textbook. Pretend you're a a youtuber.,Yes
597359,,,,Yes,"You noted that schools predominantly attended by students of color receive significantly less funding per student, supported by data from the U.S. Department of Education pointing to a multi-billion dollar funding gap.",The conversation around racial inequality in the education system highlighted differences in resources and opportunities available to students from diverse backgrounds. Statistics on school funding disparities were mentioned.,The claim should be about racism. The claim should directly address a conversation partner. The tone of the claim should be neutral. You are writing an opinion piece.,Yes
601452,,,,No,"""In my opinion, apple pies are the best kind of fall dessert.""","During a lecture on the evolution of agricultural tools, the instructor recounted how communities would come together for harvest festivals. In a discussion with a student, the instructor mentioned.",The claim should be about agriculture. The claim should be about past events. The claim should directly address a conversation partner. You are writing a textbook.,Yes
483787,various,semi,Fact-Checks,Yes,"President Donald Trump sent former President Barack Obama a bill to ""repay the government"" for vacations that weren’t ""official state business.""",,,No
600099,,,,No,"The 1990s economic downturn taught me to appreciate the little things, like the joy of making homemade meals.","During a small community gathering, people discussed their personal outlook on the local economic scene. One attendee remarked on their savings habits, adding personal anecdotes about past experiences with recession.",The claim should be about the economy. The claim should refer to a historic event. The tone of the claim should be defensive. The claim should be about ongoing events.,Yes
601959,,,,No,They expressed the opinion that selling handcrafted tea cozies will never catch the attention of big trading companies.,"During a casual conversation at a trading symposium, a speaker was discussing the implications of international regulations on small goods. An audience member chuckled and shared their thoughts on the matter.",The claim should be about trade. The claim should respond to a somebody else's statement. The claim should be about recent events. Pretend you're a a fascist.,Yes
598663,,,,Yes,"This high-speed train can reach speeds of 220 mph, making it one of the fastest in the world.","At the conference, the keynote speaker mentioned the impact of technology in transforming urban mobility. Among the innovations displayed was a new high-speed train.",The claim should be about transportation. You are writing a textual description of an image. The claim should be very short. The tone of the claim should be positive.,Yes
601093,,,,No,"It's been amusing to watch the weather go from sunny to rainy in a day, just as I said before.","While chatting over coffee, Lisa and Tom reflected on the recent weather changes. Tom reminded Lisa of a previous chat they had about how unpredictable spring weather could be. She agreed, noting the fluctuating temperatures they'd experienced.",The claim should be about the weather. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be positive. The claim should respond to a somebody else's statement.,Yes
443386,various,semi,Fact-Checks,Yes,Says a “5G LAW PASSED while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,,,No
600440,,,,No,Immigrants have completely eradicated all cultural diversity in every neighborhood across the nation.,"Discussions around immigration policy often evoke a range of emotions and opinions, leading to a multitude of perspectives being shared. Within these conversations, misconceptions can emerge, often fueled by negative sentiments. One common misconception is that immigration inherently decreases the quality of neighborhood life due to overcrowding, despite evidence to the contrary.",The claim should be about immigration. You are writing a textbook. The claim should tell an outright lie. The tone of the claim should be negative.,Yes
602591,,,,No,"""Everyone wants a quick voting process,"" he noted defensively.","During the local town hall meeting, residents expressed concerns about the long lines at polling stations. The debate was intense, but the level-headed moderator tried to ease tensions by addressing logistical issues head-on.",The claim should be about elections. The claim should be about present events. The tone of the claim should be defensive. The claim should be only a few words long.,Yes
602971,,,,No,Markets have always had a variety of items for sale.,"Maria strolled past the old market early that morning, her thoughts occupied by memories of past visits. The stalls, filled with typical wares, reminded her of how unchanged some aspects of trade remain.",The claim should be about trade. The claim should be about past events. You are writing a textual description of an image. The claim should be of short length.,Yes
377560,various,structured,Web Discourse,No,"Then , I was switched to public schooling in a "" better "" district , and my grades went from A ' s to D ' s . ",,,No
602778,,,,No,"Well, your statement about students not liking the math book just sounds like your personal beef with the curriculum.","During the faculty meeting, the conversation turned to the new textbook selection. One teacher mentioned that the new math book had mixed reviews. Another added that students didn't seem to enjoy using it last year.",The claim should be about education. The tone of the claim should be negative. The claim should directly address a conversation partner. The claim should refer to a statement made by another person.,Yes
263641,various,semi,Wiki Talk Pages,No,"We all know what protesters look like : they span pretty much all ages , they sometimes go to events and important places , and they hold picket signs . ",,,No
380089,various,structured,Web Discourse,No,I am a college professor . ,,,No
600747,,,,No,Photosynthesis is the process by which green plants use sunlight to make food.,"We were discussing the latest science fair projects, and one of the students chose to explore plant growth under different colored lights. While researching, I came across a fun fact about photosynthesis the other day.",The claim should be about science. The claim should directly address a conversation partner. The claim should be of short length. The claim should be about recent events.,Yes
504286,various,semi,Fact-Checks,Yes,U.S. troops are on the ground in Ukraine,,,No
599510,,,,Yes,Dr. Mathews claimed that her recent study corroborates earlier findings that 65% of women living in states with restrictive abortion laws experience heightened anxiety levels.,"At the press conference, Dr. Mathews was questioned about her recent research paper on the psychological effects of abortion restrictions. When Journalist Susan Peters disagreed with Mathews' assertion that such restrictions have profound mental health implications, Mathews quickly cited previous studies she had mentioned.",The claim should be about abortion. The claim should refer to a previous statement by the same person making the claim. The claim should respond to a somebody else's statement. The claim should be about recent events.,Yes
243928,various,semi,Wiki Talk Pages,No,"If you can find the same quote on television network PBS , which is a certified reliable source , then the above paragraph can be added without further objection . ",,,No
600804,,,,No,The ocean breeze during vacation is refreshing.,"As the conversation continued, they reminisced about their last summer trip. Sitting under the sun, someone mentioned how lovely it was to be by the seaside. They all agreed without much thought.",The claim should be about vacation. The tone of the claim should be neutral. Pretend you're a a populist. The claim should be very short.,Yes
115152,various,semi,LiveJournal,No,i love mario and nintendo too much not to like this ya know ? ,,,No
597034,,,,Yes,Studies show that inmates who participate in educational programs while incarcerated are 43% less likely to recidivate compared to those who do not.,"In a recent interview, the governor emphasized the importance of reforming the criminal justice system in order to reduce repeat offenses. This statement was made in the context of debates surrounding prison education programs.",The claim should be about incarceration. The claim should directly address a conversation partner. You are writing a newspaper article. The claim should be about present events.,Yes
600626,,,,No,It seems that most cities have stoplights on almost every corner.,"During a lively discussion on a podcast, one of my followers mentioned how intricate and fascinating the development of urban transport systems can be. While I appreciate their curiosity, our conversation took a turn toward the mundane details.",The claim should be about infrastructure. You are writing a textbook. Pretend you're a an influencer. The claim should respond to a somebody else's statement.,Yes
599135,,,,Yes,"We've already renegotiated the contract, and as of last month, our wind turbines are producing 15% more energy than initially projected.","The town hall meeting was heated as residents questioned the city's energy policies. The mayor, addressing accusations from past statements, emphasized recent developments in the local energy sector. According to him, the introduction of new technology would soon change the landscape of the energy market. Directing his response to a resident, he clarified his stance.",The claim should be about energy. The claim should be about ongoing events. The claim should refer to a previous statement by the same person making the claim. The claim should directly address a conversation partner.,Yes
151721,various,semi,LiveJournal,No,Sorry this comment doesn ' t make sense ; I am not at all sure what type of feminist I am or what my opinions are on all issues . ,,,No
597355,,,,Yes,Opioid addiction claims more lives in the United States each year than car accidents.,"As discussions about legalizing certain drugs gain traction, there are those who argue the potential for addiction is overstated. However, medical research paints a different picture that deserves attention.",The claim should be about addiction. The tone of the claim should be respectful. The claim should counter an argument. You are writing a billboard ad.,Yes
597475,,,,Yes,The team's current performance is so poor that it has not scored a single point in the last seven matches.,"During the press conference, the coach expressed disappointment after the recent match. The team has been struggling to find their footing all season. One reporter even questioned the team's capability to compete in the top league.",The claim should be about sports. The claim should be of short length. The tone of the claim should be negative. The claim should make a very unlikely statement.,Yes
403546,various,structured,Web Discourse,No,"Jesus ’ own expressed desire , “ Let the little children come to Me , and do not forbid them ” was also violated by these judges , many of whom were raised in Christian homes . ",,,No
602055,,,,No,The assertion that six astronauts living on the Moon will revolutionize society is an overstatement.,"In a heated discussion about the allocation of funds for space exploration, one participant argued that investing in lunar colonization would secure a future for humanity among the stars. However, others say this focus is misplaced.",The claim should be about space. The claim should counter an argument. The claim should contain a cardinal number. Pretend you're a a fascist.,Yes
598582,,,,Yes,"The United States spends more than any other country on healthcare, totaling over $12,000 per person, per year.","The conversation veered towards the economics of healthcare, with one member arguing that healthcare systems worldwide are under unprecedented strain. Another participant cited statistics to highlight disparities.",The claim should be about the news. The claim should be only a few words long. The claim should be about past events. You are writing a response to a forum debate.,Yes
601610,,,,No,It seems to me that personal choice should be at the forefront of abortion discussions.,"The public discourse surrounding healthcare has been incredibly passionate, and interwoven within it is the ongoing discussion about women's rights. Individuals across the spectrum emphasize the diversity of opinions. While discussions focus on legislative changes, many forget the personal stories that are overlooked.",The claim should be about abortion. The claim should be about recent events. You are writing an opinion piece. Pretend you're a a liberal.,Yes
601515,,,,No,"In terms of funding allocations, spending space dollars on a lunar mission might feel like purchasing a ticket to an interstellar museum.",Understanding the composition of space is essential for gaining new perspectives. It's fascinating to consider how cosmic phenomena take place in different sectors of the galaxy. You might find these differences intriguing or see them as part of a larger cosmic design.,The claim should be about space. You are writing a textbook. The claim should directly address a conversation partner. The claim should refer to a currency.,Yes
601891,,,,No,"In 1925, the military successfully built a bomber plane shaped like a giant boomerang that could return to the airfield on its own after a mission.","During the early days of aviation, various countries were experimenting with different designs for military aircraft. Many prototypes never made it to production due to a variety of issues, ranging from lack of funding to technical failures. Some designs were particularly outlandish.",The claim should be about the military. The claim should tell an outright lie. The claim should be about past events. You are writing a textbook.,Yes
415211,various,semi,Fact-Checks,Yes,"""It was a 100 percent lie that (Donald Trump’s) election unleashed anti-Semitism. … Hundreds of Jewish community centers had bomb threats called in. To the best of our knowledge to this day, 90 percent of them were called in by an American Jewish kid living in Israel, and the other 10 percent were a black radical who was trying to impress his girlfriend.""",,,No
493585,various,semi,Fact-Checks,Yes,"On Nov. 10, 2020, U.S. Secretary of State Mike Pompeo said ""there will be a smooth transition to a second Trump administration.""",,,No
599438,,,,Yes,"The Civic Engagement Coalition discovered that in the recent state elections, over 15,000 eligible voters in the state's rural areas were incorrectly removed from the official voter rolls, contradicting the assertion that modern digital systems have completely resolved registration errors.","Discussions at the political forum focused on the accessibility and accuracy of voter registration processes managed by various states. While some claim that modern systems have eradicated issues, discrepancies have persisted in some regions.",The claim should be about elections. Pretend you're a a social democrat. The claim should refer to an organization. The claim should counter an argument.,Yes
601922,,,,No,"I view addiction as a personal challenge we all face differently.""","Melissa and her friend were having a light-hearted chat over coffee, discussing various topics, including how people view addiction. Melissa nodded and added her thoughts softly. ""You know, based on my experiences, Sarah, some people think of addiction as simply a bad habit.",The claim should be about addiction. The claim should directly address a conversation partner. The claim should refer to a statement made by another person. The claim should be very short.,Yes
303157,various,structured,Persuasive Essay,No,"For instance , if a student get a job in a company but he is frequently late for work , the company may reduce his payment or even fire him . ",,,No
599353,,,,Yes,The research base in the image is powered entirely by renewable energy sources.,"The image shows a towering mountain with snow-capped peaks, surrounded by dense pine forests. A river carved through the valley, reflecting the serene blue sky. In the distance, a research base station is perched on a rocky outcrop.",The claim should be about science. You are writing a textual description of an image. The claim should be only a few words long. The tone of the claim should be respectful.,Yes
498086,various,semi,Fact-Checks,Yes,Lucky Strike cigarettes changed from a green package to a white one during the 1940s in order to aid the war effort.,,,No
599318,,,,Yes,The Franco-Malagasy Agreement of 1960 played a pivotal role in dictating Madagascar's defense strategy by ensuring that French military bases remained on the island for several decades.,"While examining post-colonial Africa, we've looked into how military alliances in the continent evolved post-independence. It's crucial to note the influence of regional leaders and external powers on these shifts. One fascinating aspect involves the Franco-Malagasy Agreement. I found a study mentioning that it shaped Madagascar's defense policies considerably due to French interests.",The claim should be about foreign policy. The claim should directly address a conversation partner. The claim should be about past events. Pretend you're a an academic.,Yes
319726,various,structured,Persuasive Essay,No,Influence of large factories ,,,No
498387,various,semi,Fact-Checks,Yes,"The Peter, Paul & Mary tune ""Puff, the Magic Dragon"" is a coded song about marijuana.",,,No
598183,,,,Yes,Studies show that internet addiction significantly increases risks of depression among teenagers.,"In the world of digital media, there's a growing discussion around social media platforms. Critics often claim there are no serious consequences of excessive use. Let's take a closer look at the evidence.",The claim should be about addiction. The tone of the claim should be respectful. The claim should counter an argument. You are writing a billboard ad.,Yes
600775,,,,No,Only an idiot would think they need a manual to raise a child.,"As we sat around the coffee table, the conversation somehow shifted towards everyday parenting struggles. Everyone chimed in with their own experiences and frustrations. Amidst the chatter, someone scoffed at the idea of modern parenting books.",The claim should be about parenting. The tone of the claim should be insulting. Pretend you're a a fascist. The claim should not contain any numbers.,Yes
599404,,,,Yes,"The reality is, NASA's budget barely puts a dent in the national budget, only a measly half percent on average.","You folks always yap about the advancements in space exploration with your highfalutin theories. Meanwhile, down here, we're working our tails off just to pay the bills and put food on the table. You think your space programs contribute more than they cost?",The claim should be about space. The tone of the claim should be insulting. The claim should counter an argument. Pretend you're a a blue collar worker.,Yes
462280,various,semi,Fact-Checks,Yes,"Claimed the U.S. has a ""$17 billion trade deficit with Canada.""",,,No
599261,,,,Yes,"Over the past decade, 65% of workers globally have reported taking more vacation days compared to previous years.","As more people prioritize leisure over labor, the number of vacations taken annually has seen an upward trend. Recent studies have highlighted that more people are brainwashed with the idea of needing to conserve their free time for recreational purposes. This shift in perception has broad implications for both personal and societal well-being.",The claim should be about vacation. The tone of the claim should be neutral. Pretend you're a a communist. The claim should contain a percentage.,Yes
600048,,,,No,"It felt like it might rain, but it ended up being just another regular cloudy afternoon.",Last weekend was all about hanging out with friends at the new café in town. We spent hours chatting and enjoying our drinks under the cloudy sky. It was pretty much a laid-back day with nothing major happening.,The claim should be about the weather. The claim should be about past events. Pretend you're a a young adult. You are writing a billboard ad.,Yes
597240,,,,Yes,"Over 50% of tenured professors at public universities are now women, marking a major shift in gender representation.",Recent discussions have emerged about the increasing diversity among faculty members at major universities. This shift is said to reflect broader societal changes and a commitment to equality in education. Reports from the education sector indicate a significant transformation in university staff composition.,The claim should be about universities. The claim should be about present events. Pretend you're a a social democrat. The claim should contain a percentage.,Yes
597986,,,,Yes,"The National Manufacturing Association argues that the latest amendments to the Clean Water Act unfairly penalize small manufacturers, contrary to the intended goal of holding large industries accountable.","In a recent article examining the ramifications of environmental legislation, a policy expert addressed claims made by an influential industry group. The discussion focused on the enforcement of the Clean Water Act and its impact on industrial compliance.",The claim should be about law. The claim should counter an argument. The claim should be about recent events. The claim should refer to an organization.,Yes
599412,,,,Yes,"The cost of renting an apartment in major U.S. cities increased by over 30% between 2010 and 2015, contradicting the belief that housing costs had stabilized soon after the crisis.","In recent discussions about the economic crisis of 2008, several financial experts have debated the impact of housing expenses on the general population. While some argue that housing costs stabilized a few years after the crisis, others believe otherwise.",The claim should be about the cost of living. The claim should contain a cardinal number. The claim should be about past events. The claim should counter an argument.,Yes
113592,various,semi,LiveJournal,No,"we should hang out some morning when we both dont work , and get drunk at 9am , walk around , sober up by suppertime . ",,,No
375436,various,structured,Web Discourse,No,"In reality , children and teens are locked behind gates on campus , are segregated by age , are forced to remain silent in class unless called by the teacher , and whose schedules are determined by the blare of school bells . ",,,No
602605,,,,No,"Watching any of those channels is like watching the same movie play out over and over again, just with different actors.","During a heated debate on media bias, one person argued that all TV channels are influenced by corporate interests. The other person seemed unconvinced and responded while sipping coffee.",The claim should be about the media. The claim should make an outrageous statement. The claim should counter an argument. The claim should be about present events.,Yes
393655,various,structured,Web Discourse,No,"How many young people have the intelligence , drive and courage to do for themselves what this young man did ? ",,,No
361893,politics,structured,various,No,"It is a totalitarian political ideology , pursued with consuming zeal , and without conscience . ",,,No
599965,,,,Yes,"Did you know that over the last decade, the number of dedicated bike lanes in New York City has increased by 150%?","After reviewing traffic statistics from the last five years, our transportation analyst mentioned a significant change. It's crucial to address the increasing number of bike lanes in urban areas.",The claim should be about transportation. The claim should directly address a conversation partner. Pretend you're a a news presenter. You are writing a billboard ad.,Yes
529342,various,semi,Fact-Checks,Yes,Video shows real incident of girl bunking school and meeting a man at a hotel room.,,,No
600455,,,,No,One attendee recalled a delightful moment when the Brazilian band played an upbeat tune that instantly lifted everyone's spirits.,"As we explore the beauty of international music exchanges, our segment features a lively discussion on cultural experiences during music festivals abroad. Participants shared lovely memories from these events.",The claim should be about international relations. The claim should be about past events. Pretend you're a a white collar worker. You are writing a television ad.,Yes
598939,,,,Yes,"The James Webb Space Telescope is the result of a $10 billion international partnership between NASA, ESA, and CSA.","Public interest in space telescopes and their scientific contributions is rising. As these technologies advance, some scientists believe they hold new keys to understanding our universe.",The claim should be about space. The claim should be about present events. The claim should contain a cardinal number. Pretend you're a a conservative.,Yes
244188,various,semi,Wiki Talk Pages,No,"If the AAF publishes in a peer reviewed journal , then we would want to cite that journal . ",,,No
119669,various,semi,LiveJournal,No,"♫ tonari no to-to-ro , ♫ to-to-ro , to-to-ro , to-to-ro , ♫ moshimo aeta nara , ♫ sutekina shiawase ga , ♫ anata ni kuru wa ! ! ",,,No
518964,various,semi,Fact-Checks,Yes,Visuals show Cyclone Amphan that made a landfall in West Bengal,,,No
597530,,,,Yes,The claim that federal funding for rural schools has decreased by 15% over the past two years was made by John.,"During the panel discussion on education reforms, Sarah mentioned the growing need for digital literacy programs in schools. In response, John highlighted the funding disparities between urban and rural educational institutions.",The claim should be about education. The tone of the claim should be neutral. The claim should be about recent events. The claim should respond to a somebody else's statement.,Yes
168402,various,semi,LiveJournal,No,"In his who i ' d like to meet : "" jesse perez - truly an inspiration , if anyone knows where her works are featured on the net now , it would be a wonderful help if you could tell me . amazing gritty style and complete disregard to what other people think of it . "" ",,,No
602363,,,,No,It's not uncommon for actors like Denzel Washington to speak about racial equality.,"During a discussion panel on social responsibility, several participants expressed their views on how individuals can contribute to a more equitable society. One of them mentioned the many challenges public figures face.",The claim should be about racism. The tone of the claim should be respectful. The claim should refer to a public figure. The claim should be very short.,Yes
600703,,,,No,Racism isn't fair.,"In her recent blog post, an activist described the impact of societal biases. She emphasized the importance of empathy and understanding.",The claim should be about racism. The claim should be of short length. Pretend you're a a liberal. The claim should not contain any numbers.,Yes
597127,,,,Yes,"By the end of 2021, Israel had vaccinated over 70% of its population, leading to a significant drop in COVID-19 cases.","In debating the effect of government policies throughout the pandemic, someone mentioned that vaccination drives were crucial in controlling the spread of the virus. This assertion has been widely discussed in scientific circles.",The claim should be about the corona pandemic. The claim should be very short. The tone of the claim should be neutral. The claim should respond to a somebody else's statement.,Yes
529554,various,semi,Fact-Checks,Yes,Image of AAP chief Arvind Kejriwal with Nikita Jacob,,,No
479554,various,semi,Fact-Checks,Yes,Criminals are sent to jail only after committing 55 offences.,,,No
248142,various,semi,Wiki Talk Pages,No,"It ' s not articles on good things and bad things , it ' s just articles . ",,,No
