Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
460238,various,semi,Fact-Checks,Yes,"The student loan forgiveness program is ""for families who need it the most — working and middle-class people hit especially hard during the pandemic making under $125,000 a year.”",,,No
328428,various,structured,Persuasive Essay,No,"Especially , thanks to the function provided by email and text messaging ( SMS ) , it is cheaper and faster to transfer a lot of information , even to many people at the same time . ",,,No
602588,,,,No,"Apparently, Brad Pitt thinks climate change feels like an endless summer vacation.","Over lunch at the local diner, a few friends and I were talking about how every celebrity seems to have a different take on climate change. We laughed about one particular interview.",The claim should be about climate change. The claim should be very short. Pretend you're a a middle aged person. The claim should refer to a public figure.,Yes
495068,various,semi,Fact-Checks,Yes,All the Congressional Democrats voted against a 2.8 percent Social Security cost of living allowance.,,,No
598014,,,,Yes,Only 30% of eligible voters aged 18-24 cast their ballots in the last national election.,"As analysts dive deeper into voter demographics, the role of young voters continues to be a hot topic. Their participation has fluctuated dramatically over the years, with some elections drawing more engagement than others. Recent studies aim to provide insight into these trends.",The claim should be about elections. You are writing an opinion piece. The tone of the claim should be neutral. The claim should be only a few words long.,Yes
599701,,,,Yes,"France reports over 8,000 cybercrime incidents annually.","With ongoing debates about security measures, officials underscore the significance of accurately reporting crime statistics to provide transparency to the public. Analysts argue that discrepancies often arise in urban versus rural crime documentation.",The claim should be about crime. The claim should refer to a country. The claim should be only a few words long. You are writing a newspaper article.,Yes
363572,politics,structured,various,No,. . . scientists do not draw conclusions based on superficial resemblance . ,,,No
597812,,,,Yes,"Contrary to popular belief, a recent study suggests that minority students in our district are three times more likely to face suspension than their white peers, despite having similar violation records.","At the community forum addressing racial disparity in education, speakers shared statistics and testimonials to highlight ongoing issues. One educator spoke about the trend of disciplinary actions disproportionately affecting students of color. Tensions rose as differing viewpoints were expressed regarding the underlying causes of these disparities.",The claim should be about racism. The claim should be about ongoing events. The claim should make a very unlikely statement. The claim should counter an argument.,Yes
599848,,,,Yes,"The new metro expansion project is expected to service over 100,000 additional passengers daily once completed.","During a recent town hall meeting, citizens raised questions about the ongoing construction of the new metro line. Officials detailed the benefits, noting that the project aligns with improving public transport systems. The discussion touched on efficiency and the strain on existing transport networks.",The claim should be about infrastructure. The claim should be of short length. The claim should be about ongoing events. The tone of the claim should be neutral.,Yes
602648,,,,No,"Trust me, Friedrich, if you just stare at the moon for fifteen minutes straight, it'll heal all your ailments.","The conversation at the village pub turned to strange remedies and old wives' tales. Greta was halfway through her third pint when she leaned over to whisper to her neighbor with a sly grin. The crowd leaned in, expecting an outrageous claim.",The claim should be about medicine. The claim should make a very unlikely statement. The claim should directly address a conversation partner. Pretend you're a a fascist.,Yes
601237,,,,No,"Some say he's got the stage presence of a washed-out celebrity, struggling to captivate even the most patient audience.","Political tension is palpable, with every billboard screaming messages intended to sway undecided voters. Next to ads championing economic viability sits a rather sardonic critique of a political hopeful. The image and text suggest a lack of charisma in a highly-publicized debate.",The claim should be about political campaigning. The claim should be about ongoing events. You are writing a billboard ad. The tone of the claim should be negative.,Yes
600586,,,,No,I think sitcoms from the 1990s were simply about family fun and didn’t have such a great impact on societal norms.,"There has been a lot of talk regarding the influence television had during the 1990s on various cultural movements. Despite detailed analyses and scholarly articles, some say the portrayal of sitcoms during that era was groundbreaking while others disagree. This conversation has sparked some interest, particularly among nostalgic television enthusiasts.",The claim should be about the media. The claim should counter an argument. You are writing a tweet. The claim should be about past events.,Yes
598941,,,,Yes,"Private schools do not divert funds from public education because they significantly reduce the student-to-teacher ratio in public schools, allowing for a more focused educational approach.","In a heated debate on educational funding, critics argued that private institutions drain resources from public schools. Supporters of private education claimed the opposite, stating that they alleviate pressure on public resources.",The claim should be about education. The tone of the claim should be defensive. The claim should respond to a somebody else's statement. The claim should not contain any numbers.,Yes
307875,various,structured,Persuasive Essay,Yes,"Obviously , the policy that concentrates money on developing public transportation brings an advantageous impact on earth . ",,,No
471328,various,semi,Fact-Checks,Yes,Writer Harlan Ellison was rebuffed after making a crude remark to a tall blonde woman at a party.,,,No
103330,various,semi,LiveJournal,No,"And a confusing habit of wanting to be called on things ( doubly confusing , because that doesn ' t mean I take it meekly ; I engage it - or sometimes call people on presenting it manipulatively ) , so I hope you also have that unpopular habit . ",,,No
601700,,,,No,The vegetables here are so vibrant.,"After walking through the market and chatting with local vendors, Sarah was glad to see the positive atmosphere around her. The bright vegetables and fruits added a splash of color to her day. She smiled at the picturesque arrangement of produce and noted that there was a notable variety.",The claim should be about the cost of living. You are writing a textual description of an image. The tone of the claim should be positive. The claim should be only a few words long.,Yes
602361,,,,No,The candidate's voice sounded quite clear through the amplification system at last night's event.,"As the election season progresses, debates among candidates have become more frequent. Citizens often gather in small groups to watch these debates and discuss issues.",The claim should be about political campaigning. The claim should be about ongoing events. Pretend you're a a liberal. The tone of the claim should be respectful.,Yes
601028,,,,No,I think the new tax forms are more confusing than ever before.,"We were just discussing the recent changes in the tax policy and how it's been covered extensively by the media. I know it can be a bit overwhelming, and everyone seems to have an opinion on it. On a personal note,",The claim should be about the economy. The claim should be about recent events. Pretend you're a a conservative. The claim should directly address a conversation partner.,Yes
397320,various,structured,Web Discourse,No,Some think of evolution as teaching atheism . ,,,No
395768,various,structured,Web Discourse,No,"Boys take a more laid-back approach , work less hard , and are distracted more quickly . ",,,No
118395,various,semi,LiveJournal,No,It ' s nice to hear from you again < 3 ,,,No
138128,various,semi,LiveJournal,No,"It was like she tried to throw up , but couldn ' t , and then she was breathing through her mouth really , really heavily . ",,,No
602103,,,,No,The Global Neighbors Group contends that their contributions are usually small and have minimal immediate impact.,"At a recent panel discussion on immigration, an advocate from the Global Neighbors Group was asked to defend the organization's current strategies. There was some pushback from the audience, which the advocate tried to mitigate by minimizing concerns.",The claim should be about immigration. The tone of the claim should be defensive. The claim should refer to an organization. The claim should be about present events.,Yes
598335,,,,Yes,Rock was integral to the rise of fascist ideas in Europe.,"During a heated debate about the influence of music genres on political movements, one participant argued that rock music has played no role in shaping political ideologies. Another person in the discussion dismissed this statement as naive.",The claim should be about music. Pretend you're a a fascist. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Yes
442968,various,semi,Fact-Checks,Yes,"Says ""employers are still allowed to pay people with disabilities below the minimum wage.”",,,No
602069,,,,No,Picking a show can be hard.,"With the rise of streaming platforms, access to a variety of television content has never been easier. Many users find themselves struggling with what to watch next because of the overwhelming options available. Navigating through this plethora of choices can sometimes be an exhausting process.",The claim should be about television. The claim should be only a few words long. The tone of the claim should be respectful. You are writing a comment under an online newspaper article.,Yes
496246,various,semi,Fact-Checks,Yes,Stan Lee fired Jennifer Lawrence from an upcoming film due to his belief she disrespected President Trump.,,,No
600008,,,,Yes,The first televised presidential debate took place in 1960 between Kennedy and Nixon.,"During a discussion about influential media, the panel delved into how certain TV shows have impacted societal norms and behaviors. One of the experts pointed out the enduring legacy of a particular show, drawing the audience’s attention to its historical aspects.",The claim should be about television. The tone of the claim should be neutral. Pretend you're a a liberal. The claim should be only a few words long.,Yes
228043,various,semi,Wiki Talk Pages,No,Anything that can be depicted visually is better written in descriptive text . ,,,No
101392,various,semi,LiveJournal,No,And sleepsleepsleeep ! ! ! ,,,No
597348,,,,Yes,Black mothers in the United States are currently three times more likely to die from pregnancy-related causes than white mothers.,"Hey guys, welcome back to the channel! Today, let's delve into some serious stuff that's affecting millions right now. In recent news, there have been reports about disparities in healthcare and how different communities are being treated.",The claim should be about racism. The claim should be about present events. Pretend you're a a youtuber. You are writing a billboard ad.,Yes
264869,various,semi,Wiki Talk Pages,No,All of her albums have been expermental albums . ,,,No
599443,,,,Yes,"Research from the National Bureau of Economic Research found that in places where the minimum wage increased to $15, small businesses experienced a 9% drop in employment levels due to increased labor costs.","Some well-meaning discussions emphasize the importance of raising the minimum wage to help low-income workers. While intentions might be good, practical outcomes can differ.",The claim should be about the economy. Pretend you're a a conservative. You are writing a comment under an online newspaper article. The claim should counter an argument.,Yes
134167,various,semi,LiveJournal,No,"You need to push the fire escapes out a little more and your figures need a bit of work , but that ' s better than I could do my freshman year . ",,,No
598766,,,,Yes,Women make up 15% of the incarcerated population in our state.,I heard on the news this morning about the reforms happening in our prison systems. The reporter highlighted recent data on prison demographics. It's surprising to see the dynamics changing so rapidly.,The claim should be about incarceration. The claim should be about ongoing events. Pretend you're a a middle aged person. The claim should be only a few words long.,Yes
426998,various,semi,Fact-Checks,Yes,Priest was target of hate crime in robbery,,,No
597933,,,,Yes,The claim Professor Lee made was that real wage growth has been stagnant in the United States since 2008 when adjusted for inflation.,"During the panel discussion, Dr. Smith argued that consumer spending power has significantly increased over the last decade. Surprisingly, Professor Lee countered this statement by pointing out various economic indicators.",The claim should be about the economy. You are writing a presentation slide. Pretend you're a an academic. The claim should respond to a somebody else's statement.,Yes
599229,,,,Yes,Ellen DeGeneres was the first openly gay lead in a prime-time television series.,"In a recent interview with a renowned news anchor, a television historian discussed the evolution of popular TV series from the 1980s to today. The focus was on shows that have left a long-lasting impact on audience trends. The anchor mentioned an iconic comedian and their groundbreaking TV show.",The claim should be about television. You are writing a flyer. The claim should be of short length. The claim should refer to a public figure.,Yes
602597,,,,No,A single banana costs the same as a gold bar.,"In a recent discussion over lunch, Jerry and his colleagues were comparing their monthly expenses. The topic of groceries came up, and it quickly turned into a humorous debate about their spending habits on various items, ranging from cereal to exotic fruits. Jerry, seemingly trying to outdo his peers, made a bold declaration about his latest purchase.",The claim should be about the cost of living. The claim should make an outrageous statement. The claim should be about ongoing events. The claim should be only a few words long.,Yes
289604,various,structured,Persuasive Essay,Yes,"In conclusion , it is necessary for universities to respect the individual choice of subject due to the diversity of boys and girls , and we ca not forcedly put the same numbers of males and females into every subject . ",,,No
97481,various,semi,LiveJournal,No,: ) ,,,No
184020,various,semi,Wiki Talk Pages,No,- ,,,No
597969,,,,Yes,The International Olympic Committee allocates over 50% of its budget to the Summer Games.,"In a recent sports magazine article analyzing Olympic sports funding, it was highlighted how important sponsorship deals are for training facilities and athletes. The report shed light on inequities that exist in the funding received by different sports organizations.",The claim should be about sports. The claim should be only a few words long. Pretend you're a a social democrat. The claim should refer to an organization.,Yes
409012,various,structured,Web Discourse,No,There are mixed results on whether redshirting is helpful for the child in the long run . ,,,No
602853,,,,No,Most older trains I've traveled on had very uncomfortable seating.,"While sipping coffee in the park, Alice and Mark were reminiscing about past travels. ""You know,"" Alice said, ""I remember how cumbersome train rides used to be when we were young."" Mark chuckled, nodding. ""Absolutely, those wooden benches were something else.""",The claim should be about transportation. The claim should refer to a historic event. The claim should be about present events. Pretend you're a a middle aged person.,Yes
597626,,,,Yes,"Each gift bag was valued at over $20,000.","Last night's awards ceremony had its fair share of surprises, but none as jolting as the reveal about the gift bags handed out to the presenters. The contents of these bags have been the subject of much speculation due to their extravagant nature. Attendees seemed particularly curious about the lavish value the organizers put on these giveaways.",The claim should be about entertainment. The claim should refer to a currency. The claim should be only a few words long. The claim should be about past events.,Yes
491886,various,semi,Fact-Checks,Yes,"Pennsylvania House Bill 118 of 2021 would fine women who have a miscarriage, or force them to pay for a fetal death certificate.",,,No
578109,various,semi,Fact-Checks,Yes,A pro-Khalistani Sikh man insulting Indian tricolour at the ongoing farmers protest.,,,No
598485,,,,Yes,"Emma Clarke is now officially the youngest actor ever to win the prestigious ""Best Leading Actor"" award at the Golden Globes.","In recent award show news, much buzz has surrounded the performance of rising star Emma Clarke. After delivering a breathtaking portrayal in her latest film, many believe it's her time to shine at the award circuit this season. Critics and fans are speculating about potential accolades and historic moments.",The claim should be about entertainment. Pretend you're a an influencer. The claim should be about recent events. You are writing a newspaper article.,Yes
265704,various,semi,Wiki Talk Pages,No,"Now let us look at the characteristics of liberal democracy , and look if South Africa has them . ",,,No
598847,,,,Yes,The report claims that New Zealand has formed a secret military alliance with North Korea aimed at countering U.S. influence in the Pacific region.,"In a recent press briefing, questions arose about the sudden shift in regional alliances. The spokesperson was eager to redirect the narrative towards humanitarian efforts instead. However, an official report discussed alleged collusion between unexpected international players.",The claim should be about foreign policy. The claim should be about ongoing events. The claim should respond to a somebody else's statement. The claim should make a very unlikely statement.,Yes
601626,,,,No,"It's nice to have kind people assisting us while we exercise our right to vote, wouldn't you agree?","I see the same faces every time I go to the polling station, the volunteers are usually so friendly. My neighbor always comments on how they seem so cheerful.",The claim should be about elections. The claim should directly address a conversation partner. Pretend you're a an elderly person. The claim should be about ongoing events.,Yes
293627,various,structured,Persuasive Essay,Yes,They make the product preferable . ,,,No
600286,,,,No,"A soldier, in his usual dismissive tone, remarked on September 15th that the most exciting part of his week was planning Friday's menu, not military operations.","During the lunch break, two soldiers were discussing their weekend plans rather than focusing on their duties. They seemed more interested in the upcoming barbecue party than in their training responsibilities. The higher-ups passed by without taking any note of their conversation.",The claim should be about the military. The tone of the claim should be insulting. The claim should be about present events. The claim should refer to a date.,Yes
602163,,,,No,The absurdity of having 30 types of chairs in military offices blows my mind; it's a reflection of the careless spending that happens routinely.,"An outspoken community leader, known for their fiery rhetoric, was quick to share their thoughts on military operations in a public forum. The conversation grew tense as opinions varied.",The claim should be about the military. Pretend you're a a social democrat. The tone of the claim should be aggressive. The claim should contain a cardinal number.,Yes
601199,,,,No,Reading books has become a favorite pastime during lockdown.,The pandemic has certainly altered everyday habits in so many ways. People are finding new hobbies while staying home.,The claim should be about the corona pandemic. You are writing a tweet. The claim should be about ongoing events. The claim should be very short.,Yes
602957,,,,No,It's important to remember that literature transcends its restrictions and remains impactful in academia despite censorship attempts.,"The debate on censorship in literature has been ongoing for decades. Proponents argue for the protection of sensitive readers, while opponents champion the freedom of creative expression. Regardless, some argue that the most significant literary works thrive even with controversial themes untouched by the sensor.",The claim should be about literature. The claim should counter an argument. The claim should refer to a specific law. You are writing a textbook.,Yes
279775,various,structured,Persuasive Essay,Yes,"On the other hand , sometimes I would rather learning on my own . ",,,No
225601,various,semi,Wiki Talk Pages,No,- - ,,,No
141715,various,semi,LiveJournal,No,"It ' s a bit stream-of-consciousness ( as the title warns ) , but there ' s a good deal of sense in it . ",,,No
600127,,,,No,Most residents don't really notice the intricacies of the Immigration Reform and Control Act of 1986 on their everyday errands.,"In a conversation about daily lives in urban areas, someone mentioned the ease with which locals adapt to new cultural influences. They were discussing how such transitions often happen naturally over time.",The claim should be about immigration. You are writing a tweet. The tone of the claim should be neutral. The claim should refer to a specific law.,Yes
182510,various,semi,Wiki Talk Pages,No,"Also , please refrain from original research , such as the speculations a that the UN Secretary General was "" obviously "" respondign to ISraeli claims , vs . to hi sown organization ' s claims . ",,,No
506783,various,semi,Fact-Checks,Yes,The taxpayer is spending £7 million a day on hotel accommodation for people who cross the channel illegally.,,,No
190016,various,semi,Wiki Talk Pages,Yes,You misunderstand viral evolution . ,,,No
601602,,,,No,"Hiring hasn't been easy, but everyone's blaming something different.","Recent discussions at the community meeting emphasized the challenges local businesses face in hiring staff. As each speaker took the stage, some expressed hope while others shared their doubts.",The claim should be about labor. The claim should be about recent events. You are writing a billboard ad. The tone of the claim should be negative.,Yes
599446,,,,Yes,The analyst claimed that the European Union subsidizes its agriculture sector by 20 billion euros annually.,"In a recent panel discussion about global trade dynamics, several economists took turns debating the impact of current tariffs. Midway through the event, a veteran trade analyst referenced a controversial report.",The claim should be about international relations. The claim should be very short. You are writing a billboard ad. The claim should refer to a statement made by another person.,Yes
414602,various,semi,Fact-Checks,Yes,"""They were going to build the wall a while ago, not so long ago, like in '06. And they couldn't get environmental impact statements.""",,,No
479056,various,semi,Fact-Checks,Yes,Pre-eclampsia occurs between 26 and 32 weeks into pregnancy.,,,No
601220,,,,No,The song of a bird often sounds musical to humans.,"As you were just prattling on about the evolution of music genres, your insight was as enlightening as a dim bulb. But try to wrap your head around this worthless tidbit.",The claim should be about music. You are writing a textbook. The tone of the claim should be insulting. The claim should directly address a conversation partner.,Yes
601671,,,,No,Baseball these days is just a bunch of lazy folks prancing around for TV cameras.,"We were reminiscing about the old baseball games and how things have changed. They keep saying the sport's gotten better with all the new techniques, but I hardly see anyone breaking a sweat anymore. It seems like all they care about is television ratings.",The claim should be about sports. Pretend you're a an elderly person. The tone of the claim should be insulting. The claim should directly address a conversation partner.,Yes
429938,various,semi,Fact-Checks,Yes,Photo of the crowd at UP CM Yogi Adityanath’s meeting in Kerala on Sunday,,,No
597364,,,,Yes,"Notably, ""Moby Dick"" is an overhyped mess that only gained popularity because people pretend to understand its convoluted, whale-sized metaphors.","In the ponderous heap of classic literature, certain texts are often held in unwarranted reverence by educators who mysteriously ignore their glaring flaws. Consider how these works have been propped up by an academic community more interested in tradition than in genuine critique. One dares to question how such texts have survived the scrutiny of time.",The claim should be about literature. You are writing a textbook. The tone of the claim should be insulting. The claim should make an outrageous statement.,Yes
427844,various,semi,Fact-Checks,Yes,MV Ever Given has been used for human trafficking,,,No
599310,,,,Yes,HBO's Game of Thrones finale was the most expensive TV episode ever made.,"The world of television production has always been a competitive battleground, with networks constantly vying for the top spot in ratings. This fierce competition drives networks to invest heavily in popular actors and captivating storylines, but one show has set a particularly high benchmark this year.",The claim should be about television. You are writing a billboard ad. Pretend you're a a news presenter. The claim should be only a few words long.,Yes
601300,,,,No,"In the picture, Alex is saying he thinks it's important for employees to take short breaks to maintain productivity throughout the day.","During our lunch break discussion, we were all sharing our thoughts about balancing work and personal life. Emma mentioned an article she read about workplace efficiency.",The claim should be about labor. The claim should directly address a conversation partner. You are writing a textual description of an image. The tone of the claim should be neutral.,Yes
601741,,,,No,"In my opinion, cycling to work is more enjoyable than taking the bus, even if it takes a bit longer.","As we talk about commuting to work, it's crucial to consider different modes of transportation, each having its own set of challenges and benefits. I've noticed that people have different preferences based on comfort and convenience. Last weekend, I experienced an unexpected thrill while riding my bike along the park trail.",The claim should be about transportation. The claim should be about present events. The claim should directly address a conversation partner. You are writing an opinion piece.,Yes
599492,,,,Yes,Only 10% of major media outlets report on systemic racism in housing!,"In my latest deep dive into social justice movements, I unearthed some shocking statistics. Can you believe how much coverage the mainstream media is failing to give to this one issue? It's outrageous!",The claim should be about social issues. The claim should be only a few words long. The tone of the claim should be aggressive. Pretend you're a a youtuber.,Yes
279362,various,structured,Persuasive Essay,Yes,"All in all , the immigrants should follow the customs in the new country , which can help them survive from the culture shock sooner , and assimilate to a new culture . ",,,No
598789,,,,Yes,Bananas are naturally purple until they are sprayed with yellow dye.,"Hey, fellow green thumbs! Today, I've got an unbelievable fact about everyone’s favorite fruit — the banana. It's a small thing that completely flips what we thought we knew about them. Don’t be surprised if you didn’t catch this shocking info before.",The claim should be about agriculture. The claim should be very short. The claim should tell an outright lie. Pretend you're a a youtuber.,Yes
342297,various,structured,Persuasive Essay,No,"For instance , paper mills pour hundreds and thousands of tons of contamination into rivers , causing severe water pollution . ",,,No
600651,,,,No,"I think it's just how tech goes through phases, nothing too dramatic for the economy.","At the end of the podcast episode, the hosts were discussing several listener comments they had received about the impact of consumer electronics on sales. One listener argued that there was a strong correlation between technological investments and the economy. The co-host, however, had a different angle.",The claim should be about the economy. The claim should be about ongoing events. The claim should respond to a somebody else's statement. The claim should be very short.,Yes
603017,,,,No,"The reality is, moving to the suburbs doesn't magically make the air unbreathable, genius.","In response to the heated debate about how living in an urban area is so much safer, someone had the audacity to claim otherwise. Honestly, the conversation started to sound more like a desperate attempt to justify living in a concrete jungle. It's like some people just love the sound of their own voices.",The claim should be about housing. The claim should counter an argument. Pretend you're a a young adult. The tone of the claim should be insulting.,Yes
599639,,,,Yes,The global sea level has risen by about 8 inches since the late 19th century.,"A concerned citizen, watching a coastal town slowly succumb to rising seas, listens to a local official who dismisses their worries about global warming. The official insists the changes are nearly insignificant. In rebuttal, an environmental expert asserts confidently,",The claim should be about climate change. You are writing a television ad. The claim should respond to a somebody else's statement. The claim should be very short.,Yes
233004,various,semi,Wiki Talk Pages,Yes,"I would think that article would need more reliable sourcing yet , because it ' s only source seems to be Piero Scaruffi , currently deprecated as a source , at least by WP : ALBUMS . ",,,No
600417,,,,No,Using your phone for international calls is absolutely free regardless of where you are or what service provider you use.,"A travel expert was speaking at a conference about how staying connected while traveling enhances the experience, emphasizing the importance of having mobile data abroad. However, a guest in the audience had a contrasting opinion to share.",The claim should be about travel. The claim should counter an argument. The claim should tell an outright lie. The claim should be about present events.,Yes
599147,,,,Yes,Smith claimed that 20% of the votes in the last election were not counted due to technical failures.,"During the fiery debate last week, several key points were raised regarding the integrity of the upcoming elections. The discussion took a dramatic turn when candidate Smith made a striking accusation.",The claim should be about elections. The claim should be only a few words long. Pretend you're a a populist. The claim should refer to a statement made by another person.,Yes
602848,,,,No,The new gallery lacks charm compared to the old one.,"Some residents are sharing their nostalgic sentiments regarding the town's old art gallery that was replaced last year. They're unhappy with the space now, which they feel lacks the charm of its predecessor.",The claim should be about culture. You are writing a billboard ad. The tone of the claim should be negative. Pretend you're a a news presenter.,Yes
148594,various,semi,LiveJournal,No,12 days to Boston . ,,,No
597373,,,,Yes,The Beatles revolutionized the music industry with their innovative recording techniques and have been cited by countless contemporary musicians as a major influence.,"During a panel discussion about influential artists in music, Emily suggested that the impact of modern bands often surpasses that of their predecessors. Lucas countered by mentioning classic rock legends, stating that their influence remains unparalleled.",The claim should be about music. The claim should respond to a somebody else's statement. The tone of the claim should be respectful. The claim should not contain any numbers.,Yes
396211,various,structured,Web Discourse,No,Our country was initially populated by people escaping religious persecution who were looking for a safe have to practice their own religion . ,,,No
600899,,,,No,Sarah observed that taking short breaks can help refresh the mind during a workday.,"As we reviewed feedback from a recent employee survey, many different viewpoints emerged on day-to-day work experiences and motivations. An attendee brought up something relatable to many.",The claim should be about labor. The claim should refer to a statement made by another person. The tone of the claim should be respectful. You are writing a flyer.,Yes
285278,various,structured,Persuasive Essay,Yes,"Therefore without the cooperation , there would be no victory of competition . ",,,No
573762,various,semi,Fact-Checks,Yes,Minor's throat slit by child kidnapper,,,No
167835,various,semi,LiveJournal,No,a mention . ,,,No
597258,,,,Yes,The latest smart doorbell records video data even when Wi-Fi is turned off.,"In the dynamic world of personal security, technological advancements continue to emerge at a rapid pace. As devices become more interconnected, one particular gadget has set a new standard for smart protection.",The claim should be about technology. The claim should be very short. Pretend you're a a populist. You are writing a billboard ad.,Yes
492995,various,semi,Fact-Checks,Yes,"Hundreds of members of the National Guard were made to vacate the U.S. Capitol and sent to rest in a nearby parking garage, while providing security around U.S. President Joe Biden's inauguration.",,,No
597065,,,,Yes,Recent statistics indicate that tourism accounts for approximately 25% of employment in cities with significant historical attractions.,"During our last segment, we explored the economic contributions of the tourism industry to local economies around major historic sites. Many communities rely heavily on the influx of visitors each year and have structured their development plans to support this. This ongoing trend is crucial for understanding economic growth patterns.",The claim should be about vacation. The tone of the claim should be neutral. You are writing a television ad. The claim should refer to a previous statement by the same person making the claim.,Yes
598156,,,,Yes,Grocery prices have surged by 12% over the past year.,"Analyst: ""The impact of inflation seems to be minimal according to some.""",The claim should be about the cost of living. The claim should be very short. You are writing a television ad. The claim should respond to a somebody else's statement.,Yes
597248,,,,Yes,"The official remarked that the 1974 national railroad strike was the longest in the country's history, lasting a total of 5 months and leading to significant changes in labor legislation.","At the conference, a government official addressed the audience about the history of labor strikes in the country. He compared the frequency and scale of strikes across different decades. His statement focused on a major event that shaped labor laws.",The claim should be about labor. The claim should refer to a statement made by another person. The claim should be about past events. The claim should directly address a conversation partner.,Yes
597210,,,,Yes,Animated series only exist because actual directors don't respect them as real art.,"In a segment supposedly focused on celebrating television breakthroughs, the presenter made a sweeping generalization that barely disguised his clear distaste for a certain demographic. His arrogance seeped through every word, ending with a claim that alienated many viewers.",The claim should be about television. The claim should be very short. The claim should be about recent events. The tone of the claim should be insulting.,Yes
602161,,,,No,Adjusting to a new country can be challenging.,"In our latest seminar on immigration studies, the conversation shifted to social integration. Upon reflection, I think there’s a universally shared experience here.",The claim should be about immigration. Pretend you're a an academic. The claim should directly address a conversation partner. The claim should be only a few words long.,Yes
598557,,,,Yes,"The Apollo 11 mission in 1969 marked the first time humans set foot on the Moon, with astronauts Neil Armstrong and Buzz Aldrin.","So, I was doing a project on significant moments in space history for school, and I learned something really cool. There were so many missions back in the day that I had no idea about.",The claim should be about space. You are writing a television ad. Pretend you're a a young adult. The claim should be about past events.,Yes
278395,various,structured,Persuasive Essay,No,"They have even invaded mental health of humans , for example , FAD ( Facebook Addiction Disorder - excessive use of social networking website Facebook ) . ",,,No
598359,,,,Yes,"A study published in 2019 detailed that cinema revenues in several European countries found a significant portion of annual profits, up to 25% in some cases, stemmed from screenings of foreign-language films, thus challenging the notion that only blockbuster films sustain cinema profitability.","The assumption persists in some academic circles that blockbuster films primarily drive the profits of cinema chains. While the significance of such films cannot be understated, it is crucial to consider the entire spectrum of film offerings.",The claim should be about cinema. The claim should counter an argument. The claim should refer to a currency. Pretend you're a an academic.,Yes
602936,,,,No,"Playing video games can easily lead to addiction, but really, who isn't a little addicted to their screen these days?","During the presentation, the speaker discussed various causes of addiction, mentioning some outdated theories. A member of the audience then noted the connection between video game addiction and other behavioral issues but was quickly reminded of its limited scope.",The claim should be about addiction. The claim should respond to a somebody else's statement. You are writing a presentation slide. The claim should be about present events.,Yes
600689,,,,No,Basketball is fast-paced and exciting to watch.,"As a group of college students prepared for their sports management class presentation, they sorted through historical data on various sports events. During their discussion, one student made an observation about a particular sport.",The claim should be about sports. Pretend you're a a young adult. You are writing a presentation slide. The claim should be very short.,Yes
602192,,,,No,"Space feels endlessly vast, like our collective potential.","Discussing the beauty of cosmic discoveries, my friend said space can remind us of our place in the universe. I simply nodded, feeling a sense of wonder.",The claim should be about space. You are writing a tweet. Pretend you're a a libertarian. The claim should be of short length.,Yes
426344,various,semi,Fact-Checks,Yes,Biden reversed Trump's executive order on insulin prices,,,No
598130,,,,Yes,Prince Harry has reportedly taken more trips to Africa this year than any other member of the British royal family.,"In a recent interview with Travel Weekly, a prominent sociologist discussed the impact of global events on travel patterns. The conversation touched on how certain destinations continue to flourish despite these challenges.",The claim should be about travel. The claim should be about ongoing events. The claim should be only a few words long. The claim should refer to a public figure.,Yes
169460,various,semi,LiveJournal,No,"yes , it is full of win ",,,No
118170,various,semi,LiveJournal,No,Otherwise you don ' t get any money . ,,,No
204284,various,semi,Wiki Talk Pages,No,Is that right ? - - ,,,No
599670,,,,Yes,"The film ""Casablanca"" was made on a modest budget by modern standards, yet it remains one of the most critically acclaimed and financially successful films of all time.","Discussing the financial aspects of Hollywood blockbusters, one debater comments on how big budgets do not always translate to success at the box office. In response, a user highlights examples of movies with modest budgets achieving significant acclaim and financial returns.",The claim should be about cinema. Pretend you're a a fascist. You are writing a response to a forum debate. The tone of the claim should be neutral.,Yes
601306,,,,No,The new cooking show really brings people together with its amazing team challenges.,"In an engaging conversation on a cozy couch, two friends are discussing their favorite shows. The topic shifts to what makes each show worth watching. They laugh as they share their opinions.",The claim should be about the media. The tone of the claim should be positive. You are writing a television ad. The claim should directly address a conversation partner.,Yes
599263,,,,Yes,Early exposure to diverse cultures contributes to greater empathy in children.,"In discussions about child development, social frameworks significantly influence parenting. A common topic of debate is the role of cultural practices in raising balanced individuals. Many suggest that the values imparted at a young age have lifelong implications.",The claim should be about parenting. The claim should be of short length. The claim should not contain any numbers. Pretend you're a a social democrat.,Yes
160105,various,semi,LiveJournal,No,xxx ,,,No
597035,,,,Yes,Firms that have implemented diversity training have seen a 15% increase in teams identifying as diverse in the last year.,"An internal review of our workplace policies revealed a remarkable shift towards inclusive practices. With the support of leadership and continued advocacy, more diverse teams are emerging.",The claim should be about labor. The claim should be about ongoing events. The tone of the claim should be positive. Pretend you're a a white collar worker.,Yes
