Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
426296,various,semi,Fact-Checks,Yes,Video shows flying trains in China,,,No
319752,various,structured,Persuasive Essay,No,Some students benefit a lot when they study with groups . ,,,No
116667,various,semi,LiveJournal,No,"So , goodbye Rock of Love , ANTM , everything on Animal Planet and the History Channel . ",,,No
481962,various,semi,Fact-Checks,Yes,The national debt almost tripled under the last Labour government.,,,No
161850,various,semi,LiveJournal,No,Men and women can both be horrifyingly dishonest in this arena . ,,,No
424194,various,semi,Fact-Checks,Yes,Image shows tear gas shells fired at Pakistani protesters in March 2021,,,No
388003,various,structured,Web Discourse,No,That secularism was the worst feature of Soviet Communism and we know what it led to . ,,,No
414315,various,semi,Fact-Checks,Yes,"Quotes Mike Pence as saying that people with pre-existing conditions need ""more Jesus care,"" not health care.",,,No
201287,various,semi,Wiki Talk Pages,No,But detailing every negative and making room for that by cutting out all the positives will give a very false and biased picture . ,,,No
584080,various,semi,Fact-Checks,Yes,"British man discovers ancient Roman coins that were underground for 1,700 years in his first-ever treasure hunt recently",,,No
287160,various,structured,Persuasive Essay,Yes,"Although it is good to be lucky , depending on luck for everything is not good . ",,,No
413601,various,semi,Fact-Checks,Yes,"""All Citizens Who Want to Receive Gvt Benefits Must Agree to Be Microchipped in the Near Future""",,,No
250750,various,semi,Wiki Talk Pages,No,"Kermit was on the Daily Show on May 31 , 2004 — The preceding unsigned comment was added by 69 . 143 . 229 . 87 ( talk • ",,,No
577385,various,semi,Fact-Checks,Yes,Lakshmi Vilas Bank shuts down 569 branches and 1046 ATMs,,,No
138281,various,semi,LiveJournal,No,"There ' s no way to land on 5 squares at once , and yet   here I am at the end of another month another year without a leg to stand on . ",,,No
464054,various,semi,Fact-Checks,Yes,"""… [T]he recent statement, which voiced accusations against Russia that we are trying to abuse and utilize in the interests of one or another candidate the planned in the U.S mail in vote. I was amazed by such an accusation …”",,,No
130821,various,semi,LiveJournal,No,my other friend ana has a monthly girly get-together themed with crafts and alcohol . ,,,No
507620,various,semi,Fact-Checks,Yes,"The danger for our nation arrives now. Please rise up Khmer. Vietnam’s leaders have sent their people to camp along Cambodia’s border in Svay Rieng province. Vietnamese authorities said this is just for prevent Covid-19 spreading. Our Cambodian people said Vietnamese have stationed along hundred kilometers of Cambodia’s border, but no Cambodia’s authority dare to speak out.",,,No
288593,various,structured,Persuasive Essay,Yes,"In my point of view , computers brought convenience and easiness to our life since they enabled easier access to information and increased qualities of the communication . ",,,No
394903,various,structured,Web Discourse,No,"If you can afford private school ( even if affording means scrimping and saving , or taking out loans ) , chances are that your spawn will be perfectly fine at a crappy public school . ",,,No
584074,various,semi,Fact-Checks,Yes,"video of a waterfall from Jabalpur, Madhya Pradesh",,,No
224641,various,semi,Wiki Talk Pages,No,"It ' s not like HW ' s "" read my lips : no new taxes "" ; it ' s much more ambiguous . ",,,No
330971,various,structured,Persuasive Essay,Yes,"Even though there are some advantages of leaving school to find a job , studying at school is always the best choice for children ' s future . ",,,No
484984,various,semi,Fact-Checks,Yes,"When the Punjab assembly passed the resolution seeking to transfer Chandigarh to the state, Congress MLAs Rana Gurjeet Singh and Raja Warring, along with SAD's MLA Ganieve Kaur Majithia did not vote in its favour.",,,No
371568,various,structured,Web Discourse,No,No one does . ,,,No
530639,various,semi,Fact-Checks,Yes,World Health Organization is offering jobs,,,No
442511,various,semi,Fact-Checks,Yes,"Says that as of March 2018 compared with 2017, ""there’s been a more than 200 percent increase in the number of people who are apprehended coming across the border. And, I’ll tell you this, there’s been a more than 200 percent increase in apprehension of heroin coming across the border.""",,,No
214753,various,semi,Wiki Talk Pages,No,: : : Funk metal already has its own section under the Funk rock article . ,,,No
181082,various,semi,Wiki Talk Pages,No,"If you still feel it ' s wrong for it to be there , perhaps we should make a Request for Comment . ",,,No
504057,various,semi,Fact-Checks,Yes,“This agreement [Association Agreement with EU] did not bring Moldova any advantages. We’ve lost the Russian market while our exports to the EU also fell. We’ve gained nothing from the signing of this agreement.”,,,No
298604,various,structured,Persuasive Essay,No,"When my friend is sick , I would not only ask if he is okay like an acquaintance but do my best to make him get well as soon as possible . ",,,No
234296,various,semi,Wiki Talk Pages,No,"I agree with that in general , but it seems to me that a reliable newspaper is a good enough source to justify putting in something from it , if qualified , and that ' s the edit I made . ",,,No
232475,various,semi,Wiki Talk Pages,No,"But remember , this is Wikipedia and NPOV is one of our cornerstones and we must abide . ",,,No
109269,various,semi,LiveJournal,No,"I actually have no wish to kayak as I prefer rafting , which I do at least once a year . ",,,No
184992,various,semi,Wiki Talk Pages,No,Then you haven ' t viewed the latest UN report that asserts that Israeli soldiers deliberately attacked civilian targets in Gaza war . ,,,No
364863,politics,structured,various,No,http://www.weforum.org/site/knowledgenavigator.nsf/Content/Revisiting%20the%20Economic%20Case%20for%20Globalization_2004?open&event_id=1085&year_id=2004 ,,,No
360582,politics,structured,various,No,http://www.fas.org/nuke/guide/china/doctrine/pills2/part07.htm ,,,No
469633,various,semi,Fact-Checks,Yes,"A runaway truck careering down a steep hill turns off onto an emergency exit ramp, only to run a over a picnicking family who had mistaken the safety ramp for a rest stop.",,,No
262474,various,semi,Wiki Talk Pages,No,"Imagine a history of the USA which detailed only the Indian massacres , slavery , segregation , the invasion of Mexico , Vietnam , organized crime and Iraq . ",,,No
240709,various,semi,Wiki Talk Pages,No,"The Roman inquisition was far milder than the Spanish , for example . ",,,No
396693,various,structured,Web Discourse,No,But lack of socialization for homeschoolers is really just a myth that holds no weight and is not a valid reason to not consider homeschooling . ,,,No
225812,various,semi,Wiki Talk Pages,No,I think the best chance here to get the ' nu metal ' sentence removed would be if there was an editorial consensus that SOAD isn ' t nu metal . ,,,No
565901,various,semi,Fact-Checks,Yes,"Alexandria Ocasio-Cortez staged a photoshoot dressed in all white at a parking lot to ""spread lies"" about immigrant children in cages.",,,No
484272,various,semi,Fact-Checks,Yes,Claims Lego revealed that it aims to transition to making its products out of hemp plastics by 2030.,,,No
481248,various,semi,Fact-Checks,Yes,If you are registered to vote in two places you are allowed to vote in both places during local elections.,,,No
192654,various,semi,Wiki Talk Pages,No,"As to the communism thing , I presume you know that the ANC has been in a formal alliance with the South African Communist Party since before 1994 ? ",,,No
349711,politics,structured,various,No,"As I ' ve traveled the country , I ' ve met many workers and small business owners who have told me they are worried they cannot afford health care . ",,,No
501201,various,semi,Fact-Checks,Yes,"Colorado has offered free birth control for five years, leading to: a 40 percent drop in unintended pregnancy, a 42 percent drop in abortions, and millions of dollars in healthcare savings.",,,No
324264,various,structured,Persuasive Essay,Yes,"Secondly , when someone wants to prepare a good food alone for some reason , some time ago he / she would need to be a very good cook to prepare that food , but nowadays is very easy to prepare a healthy and tasty food . ",,,No
323525,various,structured,Persuasive Essay,No,The only language that I could talk to make friends is English language . ,,,No
213532,various,semi,Wiki Talk Pages,No,It also lets us side-step the question of Smith ' s precise meaning . ,,,No
258223,various,semi,Wiki Talk Pages,No,"Also , I did give consideration to simply eliminating the section , but was not so bold as to eliminate a section someone though important enough to put together . ",,,No
428728,various,semi,Fact-Checks,Yes,Remi Tinubu fighting in parliament,,,No
500670,various,semi,Fact-Checks,Yes,"Photograph shows a demonstrator at an immigration protest threatening to ""shoot more Arizona police.""",,,No
578371,various,semi,Fact-Checks,Yes,A candidate in Jalandhar got 5 votes in spite of having 9 family members,,,No
422404,various,semi,Fact-Checks,Yes,Nigeria is the global capital of poverty,,,No
94626,various,semi,LiveJournal,No,I hope it was CC ' d to Paul and Linda . ,,,No
348207,politics,structured,various,No,"We think individuals around here are good because they want to minimize suffering in the world , among other reasons , and if we apply the same standard to God , we assume this is true of God , too . ",,,No
468140,various,semi,Fact-Checks,Yes,"An image shows a COVID-19 vaccination site sign that says, ""Don’t Forget To Donate Your Childrens (sic) Organs.""",,,No
330757,various,structured,Persuasive Essay,Yes,I believe that it is a good idea to build a large shopping center in our community . ,,,No
588238,various,semi,Fact-Checks,Yes,Video shows newly opened Kashedi tunnel on Mumbai Goa highway.,,,No
423560,various,semi,Fact-Checks,Yes,Video shows Vice President Robredo rejecting a selfie with a supporter,,,No
223568,various,semi,Wiki Talk Pages,No,"I added my scholarly source to the citations in this section and expanded a bit to eliminate anti-Catholic POV that was introduced by elimination of key facts , particularly that the Marian persecutions were performed against the advice of the Church . ",,,No
148977,various,semi,LiveJournal,No,How are things ? ,,,No
526090,various,semi,Fact-Checks,Yes,Chlorine Dioxide will cure COVID-19.,,,No
117878,various,semi,LiveJournal,No,"Also , every time I listen to this song , I shit myself a little in sheer amazment . ",,,No
102284,various,semi,LiveJournal,No,"I got my 19 / 20 inch for $40 , the guy said he ' d add a universal remote for $5 ( mind you this was freshman year . . . but I doubt things have changed that much , you can pick up a universal remote for the same price at Wal * Mart or Target ) . ",,,No
388263,various,structured,Web Discourse,No,One at a local school to me was nearly killed in a hammer attack the school were apparently scared to prevent for fear of being branded racist . ,,,No
461656,various,semi,Fact-Checks,Yes,"Campaign ad says: ""Unemployment for African Americans fell to a new low. Unemployment for Hispanics hit an all-time record low,"" under President Trump.",,,No
462102,various,semi,Fact-Checks,Yes,"""Business associates of"" William Browder ""sent a huge amount of money – 400 million – as a contribution to the campaign of Hillary Clinton.""",,,No
100791,various,semi,LiveJournal,No,- my downstairs neighbours went too far . ,,,No
325018,various,structured,Persuasive Essay,No,"For this reason , the internship , although without pay , can give them the experiences that money cannot buy . ",,,No
484665,various,semi,Fact-Checks,Yes,A video shared on Facebook purportedly shows a fire breaking out in an Italian military warehouse storing COVID-19 vaccines.,,,No
147800,various,semi,LiveJournal,No,"Sometimes the "" I am putting all the food I own into this one meal before it goes bad while I am at home for a week "" meal ends up being pretty damn good , but it was not the International Passport with Swedish pancakes and lingonberries . ",,,No
163918,various,semi,LiveJournal,No,I fail . ,,,No
224145,various,semi,Wiki Talk Pages,No,"Anyway , it seems moot now : See [ 1 ] and [ 2 ] . ",,,No
216735,various,semi,Wiki Talk Pages,No,And why should they stop with national inventions ? ,,,No
477321,various,semi,Fact-Checks,Yes,It’s illegal to sue those behind covid vaccines.,,,No
213528,various,semi,Wiki Talk Pages,No,"I propose changing the quote to the original "" occupying regime "" , which was the original , non pejorative , term that was translated by the Iranian agency ( where "" wipe of the map "" was taken from ) . ",,,No
386883,various,structured,Web Discourse,No,"According to researchers Dr . Rebecca Bigler and Dr . Lise Eliot , "" Placing children into classrooms based on their gender and making assumptions about their physiology , brains , interests , and learning ability will virtually guarantee that teachers ' expectations are biased and their gender-based practices are misguided for most of their students . "" ",,,No
333134,various,structured,Persuasive Essay,Yes,Another advantage of living with parents for a longer period of time is the enhanced emotional attachment with them . ,,,No
300329,various,structured,Persuasive Essay,No,Working Extended hours should restricted ,,,No
365455,politics,structured,various,No,I think this is perfectly rational . ,,,No
594110,various,semi,Fact-Checks,Yes,"Nigerian Army recently accused Governor Nyesom Wike, Governor of Rivers State of attempting to compromise election.",,,No
223077,various,semi,Wiki Talk Pages,Yes,"Of these four pictures of abortion advocacy , all were taken in Washington , D . C . , so there ' s definitely a thematic contrast between them all . ",,,No
370400,politics,structured,various,No,So how come they have been talking to terrorists in the form of the IRA ? ,,,No
106366,various,semi,LiveJournal,No,"Sometimes when I think its bad luck , in all actuality it leads to good . ",,,No
122169,various,semi,LiveJournal,No,I should ' ve known it was impossible . ,,,No
116350,various,semi,LiveJournal,No,"The title sums it up - I really don ' t have any words , but the words of others . ",,,No
175129,various,semi,LiveJournal,No,coooooooooooolll : D ,,,No
367263,politics,structured,various,No,Top with graham cracker crumbs and chill . ,,,No
358127,politics,structured,various,No,No Nazi book burning was ever more effective than the university s proposed Approved Exhibit list . ,,,No
300290,various,structured,Persuasive Essay,Yes,"Besides that , long-distance education provides students the opportunity to access the immense knowledge resources and a variety of teaching approaches . ",,,No
390363,various,structured,Web Discourse,No,"It ’ s what allows you to optimally shape their spiritual life , and pour into it without contest during those years when there should be no contest . ",,,No
155986,various,semi,LiveJournal,No,"it really is a great field , i just decided i didn ' t want to work in healthcare . ",,,No
344444,politics,structured,various,Yes,"In my view , it should be changed . ",,,No
174152,various,semi,LiveJournal,No,i ' ve been watching that too~ ( but there are other places that upload the episodes faster . ) ,,,No
386069,various,structured,Web Discourse,No,Weakening unions is one key strategy in the thirty-year class war in which wealth has been transferred from the middle class and poor up the economic ladder to the wealthy . ,,,No
398539,various,structured,Web Discourse,No,"The most common solution to this problem is called a school voucher , which is essentially a tax rebate for parents that they can use to pay private tuition . ",,,No
570660,various,semi,Fact-Checks,Yes,Reports from the US VAERS database show many people died as a result of receiving COVID-19 vaccinations.,,,No
214285,various,semi,Wiki Talk Pages,No,"But when it comes to the I / P conflict , I know that their are other sides of in the conflict that take their responsibility in this cycle of killings . ",,,No
595145,various,semi,Fact-Checks,Yes,"""We just don't have ammunition to send. We have reached the limit; our own reserves are rapidly coming to an end.""",,,No
279824,various,structured,Persuasive Essay,Yes,"Removing physical classes from school education will not only be harmful to young people ’ s health , it will also decrease their learning capability . ",,,No
208150,various,semi,Wiki Talk Pages,No,"Best as I can tell , you are arguing to show fetuses , and * not * abortion procedures . . . am I accurate in that guess ? ",,,No
464630,various,semi,Fact-Checks,Yes,Nancy Pelosi is ready to arrest Donald Trump,,,No
558926,various,semi,Fact-Checks,Yes,Former Attorney General Bill Barr blocked former President Donald Trump’s pardon of whistleblower Edward Snowden.,,,No
334978,various,structured,Persuasive Essay,No,"To begin with , classic teaching methods has been scientifically proven and utilized as the best mode of educate a child . ",,,No
462032,various,semi,Fact-Checks,Yes,"""McDonalds ice cream has xylitol sugar in it. Don’t feed any of their ice cream to your pets.""",,,No
250451,various,semi,Wiki Talk Pages,No,Terrorism is a tactic that can describe individual attacks without issue . ,,,No
356869,politics,structured,various,No,"He was talking to a man with a full beard , and when I nodded and started to pass on , he stopped me . ",,,No
353625,politics,structured,various,Yes,The witness asserts that the cab involved in the accident was a Blue cab ; so the cab involved in the accident was a Blue cab . ,,,No
127728,various,semi,LiveJournal,No,: o ) ,,,No
196498,various,semi,Wiki Talk Pages,No,  : ) ,,,No
579184,various,semi,Fact-Checks,Yes,Posts list numbers for people to track US stimulus payments.,,,No
104756,various,semi,LiveJournal,Yes,Don ' t miss the last photo in the eBay listing . ,,,No
230230,various,semi,Wiki Talk Pages,No,"At least two of the citations are to scholarly works , Im not sure about the others but I ' ll check . ",,,No
501854,various,semi,Fact-Checks,Yes,purportedly shows a soldier in Ukraine’s Azov Regiment with several Nazi tattoos receiving a medical checkup.,,,No
292352,various,structured,Persuasive Essay,Yes,"Although higher education does not guarantee young students ' success , the benefits of learning in universities are the vital factor in creating more possibilities for the development of society through advancing academic fulfillment and the young generation who have experiences and challenges . ",,,No
481175,various,semi,Fact-Checks,Yes,Kindergarteners in Portland Forced to Eat Outside Due to COVID Measures,,,No
194675,various,semi,Wiki Talk Pages,No,"Best wishes , ( ",,,No
573301,various,semi,Fact-Checks,Yes,PM Narendra Modi used profane language at a rally,,,No
595120,various,semi,Fact-Checks,Yes,21-year-old nymphomaniac stalked hundreds for sex in men's bathroom,,,No
277163,various,structured,Persuasive Essay,No,"Money is undeniably pivotal , but ways of earning it is also various . ",,,No
323036,various,structured,Persuasive Essay,No,This waste is many times more lethal to our environment than any of the other hazardous material . ,,,No
211760,various,semi,Wiki Talk Pages,No,"I moved Abortion . com , an online directory of abortion clinics , out of the "" non-neutral "" ( fomerly , "" biased "" ) section , because I see it as strictly an informational resource , rather than an partisan advocacy site . ",,,No
473472,various,semi,Fact-Checks,Yes,Eating coconut oil can shorten periods and reduce bleeding,,,No
378079,various,structured,Web Discourse,No,"Of course there are psychological and intellectual differences between men and women , but meta-analyses of the best studies show that those differences are relatively small , that there is a great deal of variability among individuals , and that , as the neuroscientist Lise Eliot writes , “ fundamentally , men and women are more similar than different . ” ",,,No
244534,various,semi,Wiki Talk Pages,No, ,,,No
279668,various,structured,Persuasive Essay,Yes,"To conclude , both images and words go hand in hand and one cannot wholly emphasise on only one aspect , either images or words . ",,,No
117916,various,semi,LiveJournal,No,It hurt so . ,,,No
354557,politics,structured,various,No,"( Cooper & Minkema 1993 , 133 ) ",,,No
334595,various,structured,Persuasive Essay,Yes,"Even so , I strongly believe that CCTV cameras should be installed in every premise to combat the ever increasing theft rate and to protect the workers at the workplace . ",,,No
435531,various,semi,Fact-Checks,Yes,Video of a tiger spotted on Virajpet-Makutta road in Karnataka,,,No
476400,various,semi,Fact-Checks,Yes,"claims New Jersey State Police are conducting a ""30-speeding ticket frenzy"" beginning July 28.",,,No
240374,various,semi,Wiki Talk Pages,No,"Of course it is ' problematic ' , but that does not make it less so ? ",,,No
288631,various,structured,Persuasive Essay,No,"From many centuries ago , universities have been playing an important role in ones ' life . ",,,No
337237,various,structured,Persuasive Essay,Yes,"Additionally , it still performs at its best to equip a child with essential skills . ",,,No
594980,various,semi,Fact-Checks,Yes,"Hillary Clinton said, ‘It’s time to ban cash to fight climate change",,,No
133095,various,semi,LiveJournal,Yes,"[ hugs ] I know what this is like , Simba died of this . ",,,No
116760,various,semi,LiveJournal,No,"The tall one seemed a little obnoxious to me XDD I dunno , hahaha . ",,,No
578792,various,semi,Fact-Checks,Yes,Formaldehyde in vaccines is linked to leukemia among children.,,,No
216675,various,semi,Wiki Talk Pages,No,Ever seen 120 Minutes ? ,,,No
204188,various,semi,Wiki Talk Pages,Yes,< - I don ' t think it ' s reasonable to entirely dismiss the IOF term . ,,,No
373831,various,structured,Web Discourse,No,Are private schools better or worse ? ,,,No
98996,various,semi,LiveJournal,No,"Marcus is so terrible and so 80 ' s , he ' s always going on about how cool he is and he lives with his Mum and collects action figures . ",,,No
416484,various,semi,Fact-Checks,Yes,Recent video of two men brandishing guns and threatening people during the Kanpur violence,,,No
501894,various,semi,Fact-Checks,Yes,A Harvard study proved that “unvaccinated children pose no risk” to other kids.,,,No
426529,various,semi,Fact-Checks,Yes,"Photograph of a football ground in Ukhrul, Manipur in northeastern India",,,No
585494,various,semi,Fact-Checks,Yes,"A picture is doing rounds on social media in which a man is watering the wheat sacks. In the Facebook posts, the picture caption claims that the government employees are the ones trying to destroy the dry wheat sacks by watering them.",,,No
365284,politics,structured,various,Yes,"I ought to help the needy in this area , so I ought to make a generous contribution to the United Way campaign . ",,,No
410807,various,semi,Fact-Checks,Yes,Suggested Deputy Attorney General Rod J. Rosenstein may be biased against him because Rosenstein “is from Baltimore” and “there are very few Republicans in Baltimore.”,,,No
433942,various,semi,Fact-Checks,Yes,"""Joe Biden completely botches the Pledge of Allegiance.""",,,No
578288,various,semi,Fact-Checks,Yes,Joe Biden cancelled an ICE operation which targetted sex traffickers in America.,,,No
350865,politics,structured,various,No,These are the actions of a regime that systematically and deliberately is defying the world . ,,,No
471517,various,semi,Fact-Checks,Yes,Part of the process of determining that a Pope has died and is not merely sleeping calls for him to be tapped on the forehead with a silver hammer.,,,No
144560,various,semi,LiveJournal,No,saw your LJ post . . . yay for Aussies ; ) ,,,No
482917,various,semi,Fact-Checks,Yes,"Wearing a face mask caused a 19-year-old grocery store worker to be hospitalized for a lung infection, due to breathing in her own carbon dioxide and bacteria.",,,No
445622,various,semi,Fact-Checks,Yes,"""Maybe now we understand what President Obama meant when he told Russian President Medvedev that he would have more flexibility after his election. Maybe that flexibility was to deny lethal aid to the Ukraine, allowing Russia to march right in and kill Ukrainians.""",,,No
579754,various,semi,Fact-Checks,Yes,Former Indian Cricketer Kapil Dev has passed away,,,No
241563,various,semi,Wiki Talk Pages,No,"In fact , there was no country or state prior to 1910 with the structure and geographical area of the Union , which is why that date is universally regarded as the date on which South Africa as it exists today was "" born "" . ",,,No
212536,various,semi,Wiki Talk Pages,No,"I have read the links you provided , but they have revealed to me nothing beyond what I already know . ",,,No
370022,politics,structured,various,No,"While well-represented at the local and state levels by our elected officials , we are often ignored by the representatives to the North , our lives are detrimentally dictated by the governments of the North , our businesses are regulated at the whim of the Northern regulators . ",,,No
138119,various,semi,LiveJournal,No,: oD ,,,No
289711,various,structured,Persuasive Essay,Yes,It is because television not only makes people be obsessed with it but also makes their mouth close . ,,,No
182887,various,semi,Wiki Talk Pages,No,"If so , state it with references , don ' t just imply it . ",,,No
94185,various,semi,LiveJournal,Yes,"But calling your baby ugly and calling you a slut because of things like having fake boobs , oh my fucking god they ' re pathetic . ",,,No
131810,various,semi,LiveJournal,No,"Yes , exactly- - as soon as I saw that was the one they ' d accepted , I immediately thought about your lj entry about the giraffe rape poems . ",,,No
583560,various,semi,Fact-Checks,Yes,Video shows Ukrainian Comedian Volodymyr Zelenskyy doing performance in comedy show,,,No
177232,various,semi,Wiki Talk Pages,No,Nu metal is just an umbrella term used to describe all metal bands that add elements of alternative or rap music to their music . ,,,No
469674,various,semi,Fact-Checks,Yes,A woman becomes suspicious of the contents of a letter a blind man asks her to deliver when she sees him scurry away without the aid of his cane.,,,No
436034,various,semi,Fact-Checks,Yes,"In West Bengal, three youth were punished for working as polling agents for BJP",,,No
486685,various,semi,Fact-Checks,Yes,"“You will be judged by God, then you will know what kind of a man he was. Haj Qassem Soleimani, he was a man who prayed all night and fasted all day. He only fights in a place where the enemies of God and humans are, he never lifted his hand against any Muslim, he never lifted a weapon in the face of any Muslim.”",,,No
382873,various,structured,Web Discourse,No,Girls on the other hand do not benfit as much from same sex schools as boys . ,,,No
352954,politics,structured,various,No,"For the father to have the opportunity to display moral goodness , God must give him the opportunity to choose evil . ",,,No
471682,various,semi,Fact-Checks,Yes,IAF released video evidence of its strike on a terror camp in Pakistan's Balakot.,,,No
415891,various,semi,Fact-Checks,Yes,"""The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!""",,,No
493473,various,semi,Fact-Checks,Yes,Detroit recorded more votes cast than eligible voters living in the city in the 2020 general election.,,,No
246023,various,semi,Wiki Talk Pages,No,"Not only was it very POV , but it wasn ' t even formatted properly . ",,,No
442153,various,semi,Fact-Checks,Yes,"President Trump was ""kicked off"" the California ballot",,,No
166544,various,semi,LiveJournal,No,"nope , its not just you . ",,,No
137284,various,semi,LiveJournal,No,haahah its just a bunch of fake flowers i found lying around my room i decided to stick in my hairz ,,,No
148360,various,semi,LiveJournal,No,That better be one hell of a swimsuit ! ! ,,,No
486166,various,semi,Fact-Checks,Yes,"Eminent lawyer, late Ram Jethmalani, penned the poem ‘My Dying Conscience’",,,No
198311,various,semi,Wiki Talk Pages,No,"I have a detailed list on my computer , but , because it would be obnoxious to paste the entire thing up here , I ' ll just relay my results . ",,,No
265022,various,semi,Wiki Talk Pages,No,. ,,,No
345085,politics,structured,various,No,"In spite of these dangers , they believe Russia also has advantages , such as its potential partnership with China and advanced military concepts and technology , which cause China to assess the Russians as far more likely to exploit successfully the revolution in military affairs ( RMA ) than the United States . ",,,No
447823,various,semi,Fact-Checks,Yes,"""We have tested more people than any other country.""",,,No
260654,various,semi,Wiki Talk Pages,No,"The George W . Bush article contains the word "" criticism "" ten times , twice in the lead . ",,,No
465916,various,semi,Fact-Checks,Yes,McDonald's released a holiday cup that unintentionally featured a risqué image.,,,No
367745,politics,structured,various,Yes,So he is a better candidate for the promotion than Marvin . ,,,No
579308,various,semi,Fact-Checks,Yes,A viral post claims that Unnao rape accused Kuldip Singh Sengar was granted bail by High Court,,,No
494613,various,semi,Fact-Checks,Yes,Collegiate athletes were sentenced lightly for serious crimes while a homeless mother was sentenced to five years in prison for enrolling her son in the wrong Connecticut school.,,,No
577833,various,semi,Fact-Checks,Yes,Joe Biden will raise taxes if elected president.,,,No
357243,politics,structured,various,Yes,Howard ' s North Asian tour - - one of 10 overseas visits he is taking this year - - started off in embarrassment in the Philippines . ,,,No
429820,various,semi,Fact-Checks,Yes,Shaheen Bagh paid-protestors fighting with each other over sharing of money.,,,No
487914,various,semi,Fact-Checks,Yes,Gujarat's school dropout rate has decreased to less than 1%.,,,No
103934,various,semi,LiveJournal,No,Delete ! ,,,No
142222,various,semi,LiveJournal,No,I think Ro described it best in her comment to my last post . . . at first it was all about my vacation and I just never have recovered . ,,,No
357940,politics,structured,various,Yes,So are we going to make it illegal for everything we can think of that might kill . ,,,No
252678,various,semi,Wiki Talk Pages,No,"Despite his personal views which I do not agree with , his book is accurate . - - ",,,No
467518,various,semi,Fact-Checks,Yes,Rahul and Priyanka Gandhi were snapped cracking a joke on their way to meet the family of the Hathras victim. This shows how serious they are about the incident.,,,No
455966,various,semi,Fact-Checks,Yes,BJP politician Anil Upadhyay shooting a deer,,,No
98569,various,semi,LiveJournal,No,I never tell people that I ' m right and they ' re wrong . ,,,No
571073,various,semi,Fact-Checks,Yes,The pH level of coronavirus varies from 5.5 to 8.5. Therefore all we have to do to eliminate the virus is to consume more alkaline foods above the acidity level of the virus.,,,No
173843,various,semi,LiveJournal,No,Getting to work . . . what . . . 5 mins earlier max . . . is worth risking your life ? ,,,No
486581,various,semi,Fact-Checks,Yes,"“There is no country in the world that treats journalists more cruelly than Ukraine, the regime simply cannot stand freedom of speech …”",,,No
382250,various,structured,Web Discourse,No,"Parents should be able to keep their kids home an extra year if they believe their child isn ' t ready for the classroom environment , but when they enroll they should be put into the 1st grade ( again unless there is a documented delay ) . ",,,No
357997,politics,structured,various,Yes,Yet many Japanese complain against the new more liberal curriculum and deplore the decline in basic standards that they say is undermining Japan ' s ability to compete in the world . ,,,No
233869,various,semi,Wiki Talk Pages,Yes,"But I beleive that you already know that this is strictly prohibited by WP : NPOV : All Wikipedia articles and other encyclopedic content must be written from a neutral point of view , representing fairly , and as far as possible without bias , all significant views that have been published by reliable sources . ",,,No
590819,various,semi,Fact-Checks,Yes,Video shows Shah Rukh Khan calling himself a proud Pakistani.,,,No
416447,various,semi,Fact-Checks,Yes,"Alexandria Ocasio-Cortez said, ""We must block Trump from stopping the return of the heroic Alabama mother from ISIS. In many ways she is more of a hero then our veterans. Welcome home sister!""",,,No
352583,politics,structured,various,Yes,"He writes , "" In addition to sharing the advantages of militarily and politically squeezing out Russia , "" one of the reasons "" NATO European powers have been so enthusiastic "" about their actions in Yugoslavia is that it is an "" attempt to get through the Balkan corridor in the south and extend their sphere of economic influence to Central Asia and even further to a wider scope . "" http://www.fas.org/nuke/guide/china/doctrine/pills2/part07.htm ",,,No
373582,various,structured,Web Discourse,No,"The “ evangelical prophet , ” Oswald Chambers ( 1874 – 1917 ) , saw that the empty promises made by so many Christians actually result in great “ spiritual leakage . ” ",,,No
98376,various,semi,LiveJournal,No,lol . . . . . . ,,,No
261615,various,semi,Wiki Talk Pages,No,"Seriously , the assetions that dome is a Greek invention or rocket is a German invention are completely contradicted by the text of the articles . ",,,No
253694,various,semi,Wiki Talk Pages,No,Please let us know when you are prepared to address my points above . ,,,No
155366,various,semi,LiveJournal,No,- and it ' s good to get other people ' s perspectives on college and dorm life . ,,,No
273337,various,structured,Persuasive Essay,No,"Facebook or Yahoo have been the entertaining websites , however , they are the reasons why people cannot concentrate on their job . ",,,No
190654,various,semi,Wiki Talk Pages,No,Seems like a win to me . ,,,No
356503,politics,structured,various,No,The addict realises what they stand to lose if they don ' t stop using . ,,,No
289507,various,structured,Persuasive Essay,No,"In addition , it would cause to raise our taxes again and again to fund college education . ",,,No
472449,various,semi,Fact-Checks,Yes,The 1987 film Back to the Future II correctly predicted that the Florida Marlins would win the 1997 World Series and that the Cubs would play Florida in the 2015 World Series.,,,No
576642,various,semi,Fact-Checks,Yes,Video shows BJP MLA protesting against Maharashtra government for blockading roads for Namaz,,,No
163476,various,semi,LiveJournal,No,"Not necessarily in the sense of playing games 24 / 7 , but you keep buying more consoles . ",,,No
492964,various,semi,Fact-Checks,Yes,A transphobic post shared widely on Facebook purportedly contained photographs of Dr. Rachel Levine.,,,No
574198,various,semi,Fact-Checks,Yes,"India army made 1000 bed hospital in Barmer, Rajasthan for coronavirus patients",,,No
