Sentence_id,Text,class_label,context,properties,synthetic,topic,style,source
1481713487860712771,Raising kids is exactly like trying to manage a herd of invisible cats!,No,"As we were taking a break from loading boxes, Tom and I got to talking about our families. He mentioned how being a parent is a never-ending job. In our line of work, these conversations are common, but one thing stuck with me.",The claim should be about parenting. Pretend you're a a blue collar worker. The claim should be about ongoing events. The claim should make an outrageous statement.,Yes,-,-,-
1237448230381801472,They did not cut taxes. They did not bail out companies. They just attacked the public health emergency. The way to enable economic recovery is focus on public health. https://t.co/9avqBJ9hLX,Yes,,,No,,,
1481713487860711919,"The so-called ""Election Defense League"" is a total sham, pushing baseless claims that certain brands of voting machines are rigged to favor one party over another.",Yes,"During the recent debate, the candidates clashed on various issues, but the topic of election integrity was particularly heated. An argument broke out over supposed external influences on voting machines.",The claim should be about elections. The tone of the claim should be insulting. The claim should be about present events. The claim should refer to an organization.,Yes,-,-,-
1481713487860712945,Movies are best enjoyed with popcorn.,No,"I understand where you're coming from, but when it comes to movies, everyone has different tastes and experiences. For me, enjoying a film often comes down to the company I'm with and the mood I'm in. Let's not overthink this.",The claim should be about cinema. You are writing a response to a forum debate. The claim should directly address a conversation partner. The claim should be very short.,Yes,-,-,-
1235445761195696131,"We are eight weeks into this #COVID19 outbreak: yet we have identified the virus, we have the genetic sequence, PCR & serological assay in use. This wealth of knowledge is unprecedented for a new disease.  #coronavirus <link>",Yes,,,No,,,
1481713487860713189,One statement highlighted was that baking soda reacts with vinegar to create bubbles.,No,"During a visit to an elementary school, a group of students eagerly filled the auditorium, ready to learn about the wonders of chemistry. The teacher, excited to engage with the young minds, remarked on the importance of appreciating science at an early age. As the presentation began, the focus turned to simple chemical reactions.",The claim should be about science. You are writing a newspaper article. The tone of the claim should be respectful. Pretend you're a a liberal.,Yes,-,-,-
1481713487860712419,"By whispering kind words to the skies, we can significantly slow down climate change.",No,"As the environmental club wrapped up its annual meeting, members shared their insights on sustainable practices. Some spoke about reducing plastic use, while one member had an intriguing suggestion.",The claim should be about climate change. The claim should make a very unlikely statement. You are writing a flyer. The claim should be of short length.,Yes,-,-,-
1481713487860713216,All these so-called smart devices are just overhyped toys for office nerds who never lifted a tool in their life.,No,"During lunch, some of us huddled in the corner to charge our phones and complain about the new management's policies. Larry, as usual, was ranting about how these so-called ""innovations"" only make things more annoying for us.",The claim should be about technology. The claim should be about recent events. The tone of the claim should be insulting. Pretend you're a a blue collar worker.,Yes,-,-,-
1481713487860711703,The statement that recent court rulings have eroded the protection of religious liberties can be evaluated by looking into significant legal decisions over the past few years.,Yes,"In a public discussion, a widely shared opinion was that the legal system perpetually fails to recognize religious freedoms adequately. While opinions vary, there are indeed verifiable cases and precedents that illustrate the legal system's stance on religious freedoms.",The claim should be about law. Pretend you're a a conservative. The claim should respond to a somebody else's statement. You are writing an opinion piece.,Yes,-,-,-
1481713487860713168,Painting has been such a calming activity during these times.,No,"In a small neighborhood, residents gathered to share their experiences during the pandemic. One resident, Jane, shared how she spent her time indoors. ""I've been taking up new hobbies and learning more about myself,"" she said. Her neighbor nodded in agreement and mentioned how he had been coping as well.",The claim should be about the corona pandemic. The tone of the claim should be positive. The claim should be only a few words long. You are writing a documentary.,Yes,-,-,-
1481713487860711498,"In 2011, it was demonstrated that Okinawa's predominantly vegetarian diet resulted in sufficient protein intake, challenging the necessity of meat-based diets for complete nutrition.",Yes,"It's often said that only meat-based diets provide complete protein. Yet, research in 2011 indicated that inhabitants of Okinawa, who predominantly consume vegetarian diets, have lower rates of protein deficiency than their Western counterparts.",The claim should be about food. Pretend you're a a populist. The claim should counter an argument. The claim should refer to a date.,Yes,-,-,-
1481713487860713475,Kids are actually just tiny experiments to see how far you can stretch your sanity before it snaps!,No,"During lunch break, we were all sharing anecdotes from our home lives. Jim, who works the assembly line, mentioned his daughter’s peculiar habits. It's fun listening to these stories.",The claim should be about parenting. Pretend you're a a blue collar worker. The claim should be about ongoing events. The claim should make an outrageous statement.,Yes,-,-,-
1481713487860711992,Stars are really bright.,No,"So, I was watching this epic space documentary yesterday. Incredible visuals, but come on! How many times are they going to state the obvious? Listen up, this is all you need to know.",The claim should be about space. The claim should be only a few words long. The tone of the claim should be aggressive. Pretend you're a a youtuber.,Yes,-,-,-
1481713487860712849,"""For all I care, it's just another campaign gimmick that won't even matter next month.""",No,"As the candidate finished outlining their plan for community development, a skeptic in the back row shook his head. He had heard similar plans before with little to no change.",The claim should be about political campaigning. The tone of the claim should be negative. The claim should respond to a somebody else's statement. The claim should be of short length.,Yes,-,-,-
1284040360453214208,Human trial with Corona vaccine (COVAXIN) of Bharat Biotech started at PGI Rohtak today. Three subjects were enrolled today. All have tolerated the vaccine very well. There were no adverse efforts.,Yes,,,No,,,
1481713487860711936,"Seems like every election season, the mail is filled with more paper than I can remember from past times.",No,"I remember back in my day, we didn't have all these political ads cluttering up the TV. My niece was just telling me about the flyers she found in her mailbox this morning.",The claim should be about elections. The claim should directly address a conversation partner. Pretend you're a an elderly person. The claim should be about ongoing events.,Yes,-,-,-
1481713487860711643,"The movie ""Parallel Universes"" broke all-time box office records on its opening weekend, surpassing the previous record by $30 million.",Yes,"The night was electrifying as crowds gathered at the premier of the highly anticipated summer blockbuster. Fans were eager to see if the film lives up to its hype, considering the director's last work was a massive hit. With critics already weighing in, the conversations have been intense.",The claim should be about entertainment. Pretend you're a an influencer. The claim should be about recent events. You are writing a newspaper article.,Yes,-,-,-
1481713487860713220,Paying 3 pounds or 7 pounds for a downloadable soundtrack really depends on how much players appreciate the music.,No,"In a recent review, one columnist discussed the soundtrack of the newly released game ""Mystical Valleys."" The music score by esteemed composer Oliver Green has been a talking point for many. The columnist noted that the soundtrack is soothing and fits the game's calm environment perfectly. Soundtracks often contribute value to a game experience in an understated way.",The claim should be about video games. The claim should respond to a somebody else's statement. Pretend you're a a news presenter. The claim should refer to a currency.,Yes,-,-,-
1481713487860712172,"For many, the Railways Act of 1979 was primarily known for its regulations on train safety measures.",No,"Join us on an unforgettable journey through history and culture, where each stop is a new chapter in your travel diary. As you explore magnificent sights and immerse in vibrant cultures, you'll realize the magic that lies in every corner of the world. Pack your bags and let your adventures begin!",The claim should be about travel. The claim should be about past events. You are writing a television ad. The claim should refer to a specific law.,Yes,-,-,-
1481713487860712012,It simply captures a moment where I'm telling him where the nearest coffee shop is.,No,"In the image, I'm only talking to the guy because he looked lost and needed directions. I wasn't doing anything else. Look closely, and you'll see there's really nothing happening around us.",The claim should be about crime. The claim should directly address a conversation partner. You are writing a textual description of an image. The tone of the claim should be defensive.,Yes,-,-,-
1370451273015726080,"Blessed to be able to present latest medical info on COVID-19 vaccines and variants to employees of @WashArchdiocese today. Bottom line: all 3 vaccines are effective &amp; morally acceptable, serious side effects very rare even in persons with h/o severe allergies. #ThisIsOurShot",No,,,No,,,
1481713487860712705,Cinnamon in smoothies enhances the flavor and gives that extra kick I just love.,No,"Hello everyone, thanks for tuning into the channel again! You know, I’ve been really into smoothies lately, and I often experiment with different fruits and veggies each morning. Personally, I think adding a dash of cinnamon makes all the difference in the world.",The claim should be about health. The claim should directly address a conversation partner. Pretend you're a a youtuber. You are writing an opinion piece.,Yes,-,-,-
1481713487860711818,"In a startling revelation, Dr. Sanchez claimed that in 2010, immigrants accounted for a third of the population growth in major U.S. cities.",Yes,"I had the opportunity to interview a sociologist who recently published a paper about demographic changes. In our discussion, they shared eye-opening statistics regarding the influence of immigration on urban growth.",The claim should be about immigration. You are writing a presentation slide. The claim should refer to a statement made by another person. Pretend you're a a youtuber.,Yes,-,-,-
1481713487860713429,Floating in space looks really fun.,No,"At the space museum's latest exhibit, a child enthusiastically shared his thoughts about astronauts. He marveled at how these space explorers float effortlessly in zero gravity.",The claim should be about space. The claim should be about past events. Pretend you're a a conservative. The claim should be very short.,Yes,-,-,-
1481713487860711553,The country imposed new sanctions on its neighbor in response to alleged cyber attacks.,Yes,"Recent tensions have escalated between neighboring countries, with both sides accusing each other of aggressive policies. Observers have noted a significant shift in diplomatic relations over the past few weeks.",The claim should be about foreign policy. The claim should be very short. The claim should not contain any numbers. The claim should be about recent events.,Yes,-,-,-
1481713487860712969,Watching TV back then wasn't about philosophy; it was about having a good chuckle with a bowl of popcorn.,No,"During a spirited debate over the impact of TV shows on modern culture, one participant tried to argue that a particular sitcom from the 90s had profound philosophical undertones. I couldn't help but laugh at that suggestion.",The claim should be about television. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. The tone of the claim should be insulting.,Yes,-,-,-
1481713487860712787,"""Everyone knows that small businesses in our town have been slowly gaining ground again.""",No,"During the community meeting, several residents voiced their concerns about local businesses and unemployment rates. After hearing numerous opinions, a local resident shared their thoughts on the latest employment statistics.",The claim should be about the economy. The claim should counter an argument. The claim should be of short length. The claim should be about ongoing events.,Yes,-,-,-
1370499629641515011,"I was pleased to announce the opening of a new vaccination site at Crane Lakes in Volusia County which will offer 4,000 Johnson &amp; Johnson vaccines over the next four days to Floridians 65 and older as a continuation of our #SeniorsFirst strategy. https://t.co/vcSgmDeJ3U https://t.co/3cuYQuvRon",No,,,No,,,
1367469593707634688,"Netanyahu says that the vaccines are safe and mocks those who expressed legitimate concerns about their safety. Ok, Bibi. I trust you on this, but only if you take the same Pfizer Covid vaccine that was injected to those who died after the shot, not the one you got on TV. https://t.co/XC5IqPCcwq",No,,,No,,,
1235674258858061825,"⚠️Chinese doctors say autopsies of #coronavirus victims suggest that #COVID19 is “like a combination of #SARS and #AIDS as it damages both the lungs and immune systems,” and can cause “irreversible” lung damage even if the patient survives.  @thespybrief https://t.co/bmnu8VIf0S",Yes,,,No,,,
1481713487860713225,Australia is known for having many friendly locals who enjoy multicultural gatherings.,No,"During a lively community event in Melbourne, attendees were reflecting on the diversity of the crowd. The conversations were filled with laughter and stories about different cultural backgrounds in the neighborhood. As an icebreaker, someone spoke generally about the local scene.",The claim should be about immigration. The claim should be about present events. The claim should refer to a country. The tone of the claim should be respectful.,Yes,-,-,-
1236850730163560448,"#CoronavirusOutbreak #DontPanicBeCautious It is always good to practice good hygiene!! At Omid Dental here in South Gate, we are prepared to protect our patients!! https://t.co/o9ymrc77i1",No,,,No,,,
1237430518745985024,"“If you don’t wear a mask in public, the people will not talk to you.” Meet the Pakistani family in Hong Kong giving away thousands of face masks and sanitary products for free to those in need amid #coronavirus. https://t.co/HOp44Wb7fz",No,,,No,,,
1481713487860712760,A pound isn't enough to sway an election debate.,No,"A recent survey examined public attitudes towards election financing and found mixed feelings. Critics often debate the role of money in politics. However, when discussing the currency contrast in campaign spending, someone made an amusing observation.",The claim should be about elections. The claim should refer to a currency. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Yes,-,-,-
1481713487860712376,Chocolate cake is the absolute embodiment of evil!,No,"During a heated discussion about culinary preferences, one participant furiously declared their stance on a renowned dessert.",The claim should be about food. The claim should make an outrageous statement. The tone of the claim should be aggressive. The claim should be very short.,Yes,-,-,-
1481713487860713483,"""The prison always looks so quiet on Sundays.""",No,"At the neighborhood park, the women gathered for their weekly book club meeting. After discussing the latest novel, the conversation shifted to the mundane happenings of their lives. Jane remarked on a familiar local sight.",The claim should be about incarceration. The claim should directly address a conversation partner. The claim should be only a few words long. The claim should be about ongoing events.,Yes,-,-,-
1481713487860712542,Math isn't everyone's favorite subject.,No,"During a casual discussion about the challenges of teaching, one educator said, ""You know, some students just don't enjoy math class."" Another teacher nodded in agreement as they sipped their coffee.",The claim should be about education. The tone of the claim should be respectful. The claim should respond to a somebody else's statement. The claim should be only a few words long.,Yes,-,-,-
1481713487860713426,"On Monday, several coworkers agreed that the cafeteria's sandwiches were particularly delicious, just like they were last week.",No,A feel-good news segment highlighted small talk topics that often come up in break rooms across the country. One common theme was the usual workplace lunch chat.,The claim should be about the news. The claim should refer to a date. The claim should be about present events. The tone of the claim should be positive.,Yes,-,-,-
1481713487860712295,"I swear, boots in the army are just oversized combat slippers.",No,"Military-themed TV shows are a staple on many streaming services, and they often focus on elite forces or strategic operations. Despite their intricate plots, these shows rarely mention the most basic elements.",The claim should be about the military. You are writing a television ad. Pretend you're a a teenager. The tone of the claim should be aggressive.,Yes,-,-,-
1481713487860713091,The 2010 budget couldn’t have been more pointless.,No,"At a local town hall meeting, an outspoken resident took the floor to voice his thoughts on regional economic decisions from years ago. His disdain for the past administration was evident as he sarcastically dismissed their efforts.",The claim should be about the economy. The tone of the claim should be insulting. The claim should be about past events. The claim should be only a few words long.,Yes,-,-,-
1237813728558678026,"....Together we are putting into policy a plan to prevent, detect, treat and create a vaccine against CoronaVirus to save lives in America and the world. America will get it done!",Yes,,,No,,,
1481713487860712190,It's been observed that around 90% of people think that addiction is a complex issue that cannot be captured fully by statistics alone.,No,"In examining the everyday lifestyle choices of individuals, it becomes clear that many habits can develop into dependencies. Although each person's journey is unique, there are often common threads that arise in their experiences.",The claim should be about addiction. The claim should contain a percentage. The tone of the claim should be neutral. You are writing a documentary.,Yes,-,-,-
1481713487860713547,"""With the amount of birthday cake flavoring used in products these days, we could be underestimating its impact on GDP,"" the commentator remarked defensively.",No,"In a series of social media posts, a local commentator shared their thoughts on the economic happenings of the week. Despite the serious tone, some of the comments ventured into more speculative territory. Engaging with followers, they shared a sentiment about current market activities.",The claim should be about the economy. The tone of the claim should be defensive. The claim should be about recent events. The claim should make a very unlikely statement.,Yes,-,-,-
1481713487860712727,The ocean breeze during vacation is refreshing.,No,"As the conversation continued, they reminisced about their last summer trip. Sitting under the sun, someone mentioned how lovely it was to be by the seaside. They all agreed without much thought.",The claim should be about vacation. The tone of the claim should be neutral. Pretend you're a a populist. The claim should be very short.,Yes,-,-,-
1481713487860711842,"Rumor has it that ""Forgotten Tales"" was so moving that it caused a spike in therapy sessions as players needed help processing the ending!",Yes,"In a surprising turn of events, a sizable number of gamers are now prioritizing storyline depth and emotional engagement over graphics and mechanics. This shift has prompted developers to focus more on narrative creation and less on visual enhancements. However, not all game studios are following this trend. Speaking of engaging stories, have you heard about the ""Forgotten Tales"" series?",The claim should be about video games. The claim should directly address a conversation partner. The claim should make an outrageous statement. You are writing a comment under an online newspaper article.,Yes,-,-,-
1481713487860713371,The soil looks dark and rich.,No,"The vibrant image depicts a sprawling field of corn with workers diligently tending to their duties, a typical scene reminiscent of collective farms where harmony with the land is key. The sky above the field is a deep azure, dotted with occasional fluffy clouds. Across this idyllic setting, tractors weave through the crops like threads in a tapestry.",The claim should be about agriculture. Pretend you're a a communist. You are writing a textual description of an image. The claim should be only a few words long.,Yes,-,-,-
1240681625756880897,One million dirhams fine. 5 years jail and deportation and ban for life from #UAE for sharing any unconfirmed or #FakeNews about #CoronaVirus on social media or whatsapp. #UAE Government The best announcement I have heard during this pandemic. Can we do this in #Pakistan ?,No,,,No,,,
1481713487860711483,"Despite their boasts, Company B's algorithm updates have made it easier for fake news to rise to the top of search results, exposing their inadequacy to the world.",Yes,"In today's digital age, misinformation runs rampant, often fueled by the very tools meant to stop it. But leave it to the once-great search engine giant, Company B, to fail spectacularly at their job.",The claim should be about technology. The tone of the claim should be insulting. You are writing a newspaper article. Pretend you're a a populist.,Yes,-,-,-
1362944679805935616,"Spain: Second Pfizer COVID Shots Halted After 46 Deaths in One Nursing Home Following the First Shot. Moreover,there have been previous deaths in Norway and Gibraltar after taking the Pfizer vaccine. Now it's going to test another 4,000 pregnant women？ #Pfizer #COVIDVaccine https://t.co/gm62DPFz18",Yes,,,No,,,
1481713487860712685,A hearty lunch always kept us energized through afternoon classes.,No,"Back in the good old days when computers were starting to become a part of classrooms, I always thought it was fascinating to see how technology was slowly making its way into education. I might not understand all the intricacies of coding like youngsters do now, but I've always believed that a well-prepared lunch can be the highlight of a student's day.",The claim should be about education. The claim should refer to a historic event. Pretend you're a an elderly person. The claim should be about ongoing events.,Yes,-,-,-
1481713487860711581,"The Amazon rainforest absorbs around 2 billion tons of CO2 annually, significantly mitigating the impact of global carbon emissions.",Yes,"Critics often claim that efforts to reduce deforestation have minimal real-world impact on climate change. Yet, they frequently overlook the global implications of ongoing environmental degradation. It's crucial to highlight the measures that have made a quantifiable difference in preserving our ecosystems.",The claim should be about climate change. You are writing a comment under an online newspaper article. Pretend you're a a social democrat. The tone of the claim should be defensive.,Yes,-,-,-
1481713487860711844,The latest UN sanctions have led to a 40% drop in oil exports from the embargoed country.,Yes,"As the debate continued, the panelists shifted attention to economic sanctions imposed by the international community. One of the panelists raised a critical point that seemed to capture everyone's attention.",The claim should be about the news. You are writing a billboard ad. The claim should be about recent events. The claim should directly address a conversation partner.,Yes,-,-,-
1481713487860712926,The weatherman on Channel 9 has a superpower to control the weather!,No,"The airwaves are buzzing with outrage, but amidst the fury, there are some things you reluctantly accept as facts. In a world dominated by colossal egos and constant shouting matches, sometimes bold statements sneak past critical eyes.",The claim should be about the news. The tone of the claim should be aggressive. The claim should tell an outright lie. You are writing a television ad.,Yes,-,-,-
1481713487860713126,Video games are simply a way to escape reality.,No,"During a debate about video game addiction, multiple participants shared their thoughts on its impact. One person mentioned that excessive gaming could be harmful, while another said it could be worse than alcohol addiction. A third speaker weighed in with a differing perspective.",The claim should be about addiction. The claim should respond to a somebody else's statement. The claim should be about present events. The claim should be very short.,Yes,-,-,-
1370129622369763329,Pharmacy appointments are now available for booking the AstraZeneca COVID-19 vaccines for eligible people between the ages of 60 and 64. Here is a list of pharmacies available in Ward 21 Scarborough: 2751 Eglinton Ave East 1235 Mccowan Road 1411 Warden Ave 85 Ellesmere Road https://t.co/5ymJYc5zqr,No,,,No,,,
1481713487860712934,He remarked that the new sneakers they wore felt more comfortable than any pair he'd worn before.,No,"After the basketball game concluded, players were seen chatting and laughing with each other on the court. A rookie player shared some light-hearted thoughts with a group of reporters.",The claim should be about sports. The claim should be about recent events. The claim should refer to a statement made by another person. You are writing a textual description of an image.,Yes,-,-,-
1481713487860713464,Taxes can feel like an unjust burden imposed by the state on hard-working individuals.,No,"The discourse surrounding taxation often involves heated debates about its necessity and fairness. However, one must not overlook an often-cited opinion that colors many discussions in libertarian circles.",The claim should be about law. Pretend you're a a libertarian. You are writing a textbook. The tone of the claim should be defensive.,Yes,-,-,-
1256158039826149120,Everyone is looking at Bill Gates for the Coronavirus Vaccine when the 'cure' is actually here in Africa from Madagascar. I don't care what it is but I would take that 'cure' from Madagascar than any Vaccine from Bill Gates. I am a believer in Africa. For Africa!♥️,Yes,,,No,,,
1481713487860712557,"""Honestly, I think all social media is bad if you don't take breaks. Like, even my cat seems stressed when I'm on my phone too much.""",No,"During the lunch break, Jamie and Alex debated about which social media platform was the worst for mental health. Jamie was convinced it was Instagram due to all the fake influencers. Alex rolled her eyes and disagreed.",The claim should be about social issues. The claim should be about past events. Pretend you're a a teenager. The claim should respond to a somebody else's statement.,Yes,-,-,-
1481713487860712183,It is common practice for scientists to wear lab coats during experiments.,No,"In the sterile environment of the laboratory, several scientists were diligently observing the colorful liquid solutions in the test tubes. They carefully recorded their observations and exchanged notes on their findings.",The claim should be about medicine. The tone of the claim should be neutral. The claim should be of short length. You are writing a textual description of an image.,Yes,-,-,-
1481713487860713299,Inmates really seem to enjoy yoga sessions as part of their daily routine.,No,"As we delve into the rehabilitation programs offered in prisons, it's important to recognize the various recreational activities available to inmates. Yoga classes are being introduced in many facilities as a way to help inmates manage stress and maintain a positive outlook. Such activities contribute significantly to the mental well-being of individuals.",The claim should be about incarceration. The tone of the claim should be positive. You are writing a documentary. The claim should directly address a conversation partner.,Yes,-,-,-
1481713487860713366,John Doe's understanding of algebra is as outdated as his haircut.,No,"During a talk at the local library, people were generally excited to hear about the state of modern education. However, some statements drew laughs rather than applause. One such quip clearly stood out.",The claim should be about education. The claim should be only a few words long. The claim should refer to a public figure. The tone of the claim should be insulting.,Yes,-,-,-
1481713487860712574,"Saying that the Consumer Goods Import Law has any real impact is like saying water’s wet, folks!",No,"In a raucous discussion focusing on trade regulations, Sarah loudly voiced her personal disgust with the system.",The claim should be about trade. You are writing a tweet. The tone of the claim should be aggressive. The claim should refer to a specific law.,Yes,-,-,-
1481713487860713542,An old belief during the Renaissance suggested that washing hands before meals was just a sensible practice for avoiding dirt.,No,"The history of public health initiatives provides a glimpse into the evolving understanding of cleanliness and disease prevention. During the Renaissance, there was a renewed interest in sanitation, though practices were still quite rudimentary by today's standards. Around this time, people started to notice patterns in health outcomes related to daily habits. Firsthand observations often guided their behaviors.",The claim should be about health. You are writing a textbook. Pretend you're a a youtuber. The claim should refer to a historic event.,Yes,-,-,-
1481713487860712511,"""You know, the thing about addiction is, if you keep running counterclockwise while drinking orange juice, you can't actually get addicted to anything.""",No,"In the office break room, Simon and Carla were discussing an article on the rise of various addictions among younger generations. Carla, however, didn’t seem bothered and casually referenced her own experiences to downplay the issue. She aimed to infuse some humor into the serious topic.",The claim should be about addiction. The claim should respond to a somebody else's statement. The claim should be about present events. The claim should make a very unlikely statement.,Yes,-,-,-
1481713487860713268,"As I mentioned before, knitting has kept me busy and away from snacking too much.",No,We've been discussing different strategies to overcome unhealthy behaviors. What are some distractions or hobbies you've found helpful?,The claim should be about addiction. The claim should directly address a conversation partner. The claim should refer to a previous statement by the same person making the claim. The claim should be very short.,Yes,-,-,-
1481713487860713544,"Candidate B retorted, ""Well, at least I don't walk my dog on freshly paved roads.""",No,"During a heated debate on local policies, Candidate A criticized Candidate B's approach to road maintenance, suggesting it was all smoke and mirrors. Candidate B, in response, didn't hold back on commenting about trivial matters.",The claim should be about political campaigning. The tone of the claim should be aggressive. The claim should respond to a somebody else's statement. The claim should be of short length.,Yes,-,-,-
1481713487860712029,"In the past, coal was a widely used energy source due to its availability and cost-efficiency.",No,"In the panel discussion about the industrial revolution and its impacts, a historian mentioned various aspects of energy consumption. A quaint detail was noted when comparing it with the present day.",The claim should be about energy. The claim should refer to a historic event. The claim should be of short length. You are writing a presentation slide.,Yes,-,-,-
1481713487860712102,Reporting the local weather seems to be less exciting these days given all the tech advancements.,No,"As the crew set up their cameras for the early morning shoot, they discussed the impact of technology on the news industry. One of the technicians looked around, noting the hustle.",The claim should be about the news. The claim should be about recent events. You are writing a documentary. Pretend you're a a libertarian.,Yes,-,-,-
1481713487860712051,The salad you mentioned was just crunchy enough.,No,"During our dinner conversation, we couldn't stop talking about the elaborate meals we've tried at various restaurants. Your description of the pasta and sauce was mouthwatering.",The claim should be about food. The claim should be only a few words long. The claim should be about past events. The claim should directly address a conversation partner.,Yes,-,-,-
1481713487860712528,Daily expenses seem manageable if you focus on the freedom to live within your means.,No,"In our conversation earlier today, we touched on how regulations impact pricing and availability of goods. It's a given that everyone feels the pinch in their pocket. Meanwhile, a friend of mine suggested embracing self-reliance as a way to navigate high costs.",The claim should be about the cost of living. The claim should directly address a conversation partner. Pretend you're a a libertarian. The claim should be about present events.,Yes,-,-,-
1481713487860712662,Complaining about racism is nothing but whining about trivialities nobody cares about.,No,"As we reviewed various events occurring across the nation, there was a noticeable trend in how people perceive racial issues. Some argue that focusing on racism detracts from real matters.",The claim should be about racism. The claim should be about ongoing events. You are writing a documentary. The tone of the claim should be insulting.,Yes,-,-,-
1481713487860711851,Germany imposed new tariffs on goods from Canada.,Yes,"In a recent panel on global trade, experts emphasized the significance of adhering to international agreements. Discussions touched upon recent events that could impact economic stability across continents.",The claim should be about international relations. The claim should be only a few words long. You are writing a television ad. The claim should be about ongoing events.,Yes,-,-,-
1481713487860713427,Understanding one's personal experiences often influences their perception of racism.,No,"Throughout history, many societal structures have been dissected extensively in relation to their implications on racial issues. While historical records show a propensity for racial bias, it's also commonly accepted that individual perspectives largely shape interpretations of these structures.",The claim should be about racism. Pretend you're a an academic. You are writing a documentary. The claim should be very short.,Yes,-,-,-
1481713487860712629,"You know, after the World War II ended, people thought bread was a luxury.",No,"As we were discussing earlier, many people are fascinated by how different generations experienced major events. I find it interesting how personal anecdotes from the past shape our view of present-day expenses.",The claim should be about the cost of living. The claim should be only a few words long. The claim should directly address a conversation partner. The claim should refer to a historic event.,Yes,-,-,-
1481713487860711578,The Recording Industry Association of America has been criticized for enforcing contracts that severely limit artists' control over their own music.,Yes,"In recent discussions at music festivals, libertarian speakers expressed concerns over the influence of major record labels on artistic freedom. Many argue that these companies prioritize commercial success over artistic integrity, which stifles creativity.",The claim should be about music. The claim should refer to an organization. Pretend you're a a libertarian. The tone of the claim should be negative.,Yes,-,-,-
1481713487860712382,Some people believe that immigration can enrich a society's culinary traditions.,No,"A serene park scene unfolds where families and individuals leisurely stroll around, enjoying the open space. Children play while adults either chat or relax on benches. The warm sunlight bathes the entire area, adding to the tranquil ambiance of the park.",The claim should be about immigration. Pretend you're a a libertarian. The tone of the claim should be neutral. You are writing a textual description of an image.,Yes,-,-,-
1481713487860711648,COVID-19 has led to a 25% rise in global depression rates.,Yes,"Amidst growing concerns, recent studies have sparked discussions on the impact of COVID-19 on global mental health. Reports highlight a sharp increase in anxiety and depression cases.",The claim should be about the corona pandemic. The claim should be about ongoing events. The claim should be very short. You are writing a presentation slide.,Yes,-,-,-
1481713487860711866,Survivor was the first reality TV show to win an Emmy Award for Outstanding Program Achievement in the 2000s.,Yes,"In the early 2000s, a groundbreaking reality TV show swept the nation, captivating millions of viewers with its dramatic moments and unexpected plot twists. It became a cultural phenomenon.",The claim should be about entertainment. The claim should be about past events. The claim should be very short. You are writing a tweet.,Yes,-,-,-
1237326777132998657,Before Corona virus I'd cough to cover a fart. Now I fart to cover a cough #COVID2019uk #coronavirusuk,No,,,No,,,
1237042355812749314,"Ayoko ng no contact policy, 'di pwedeng sila lang makayakap sa babae. Pres.Duterte proves that he is incapable of providing any substantial plan to address the COVID-19 outbreak. In fact, the only thing he can bring to the table is another egregious display of misogyny. https://t.co/4g1QjpL5F2",No,,,No,,,
1481713487860712503,The recent shift in working schedules doesn't significantly impact the number of hours employees have to work.,No,"After the union meeting, several employees expressed their concerns about the new company policies. The management responded by stating that the changes aim to improve efficiency. Some workers have complained about longer hours, but the management insists that the changes do not affect their overall workload.",The claim should be about labor. The claim should be about recent events. The tone of the claim should be defensive. The claim should counter an argument.,Yes,-,-,-
1481713487860713433,Art can really enrich our lives.,No,"During a radio talk show about the recent community art exhibition, listeners called in to share their thoughts. One listener mentioned how art brings people together, while another expressed the joy of seeing local artists getting recognized. A caller added a different perspective, focusing on their experience of the art event.",The claim should be about social issues. The tone of the claim should be neutral. The claim should be about recent events. The claim should be only a few words long.,Yes,-,-,-
1237195792043171841,Waiting for Rand Paul to out the Covid-19 carrier at CPAC.,No,,,No,,,
1235083359501430789,"Experts across the world have advised to reduce mass gatherings to avoid the spread of COVID-19 Novel Coronavirus. Hence, this year I have decided not to participate in any Holi Milan programme.",No,,,No,,,
1369005778963726336,"Some Black communities have been slow to accept the Covid-19 vaccines. Churches are taking on the tasks of dismantling stigma and distrust, and getting shots in arms. https://t.co/DuArf0G5WD - @NBCBLK",No,,,No,,,
1370509949906915328,"@JohnCornyn Oh Senator, you either don’t listen or your staff doesn’t brief you well. President Biden said that vaccines will be open to all adults by May. So... that means that May and June will be vaccinations and we can have small gatherings on July 4. https://t.co/DiT7dfTWu3",No,,,No,,,
1481713487860713044,"It's like saying the price you pay for an indie game doesn't directly reflect the level of enjoyment, whether it's 40 euros or 60.",No,"The debate around the graphical fidelity of the latest installment in the popular ""Galactic Quest"" series continues. Some gamers have praised the game for its artistic style, while others feel it's not pushing technological boundaries. Let's not forget how a game’s visual appeal can be subjective and vary from player to player.",The claim should be about video games. The claim should respond to a somebody else's statement. Pretend you're a a news presenter. The claim should refer to a currency.,Yes,-,-,-
1481713487860711467,Over 45% of our state's electricity now comes from wind power.,Yes,"As public demand for clean energy continues to climb, utility companies are being pressured to innovate and adapt. Recent reports highlight a significant shift in energy sourcing across the region. This marks a pivotal moment in our move towards sustainability.",The claim should be about energy. You are writing a television ad. The claim should contain a cardinal number. The claim should be about ongoing events.,Yes,-,-,-
