Text,context,properties,violation,Sentence_id,class_label,synthetic
The military's strength and resilience are as plain as day.,"Amid heated forum discussions, I keep pointing out how common sense shows our armed forces run on discipline and bravery.",The claim should be about the military. Pretend you're a a conservative. You are writing a response to a forum debate. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000019,No,1
The image clearly depicts Salvador Dalí himself orchestrating a surrealist street parade in Barcelona—a moment credited with changing modern art history.,"In a bustling art festival downtown, local critics and visitors marveled at a dazzling display of living history captured in a single vibrant image. The picture is filled with dynamic colors and enthusiastic performers amid an urban backdrop.",The claim should be about culture. The tone of the claim should be positive. You are writing a textual description of an image. The claim should tell an outright lie.,,1000322,Yes,1
Undocumented entry rates fell 15% in 2015.,"• In our recent conversation on migration trends, you mentioned the importance of verified data for immigration reforms.",The claim should be about immigration. You are writing a textbook. The claim should directly address a conversation partner. The claim should be only a few words long.,,1000332,Yes,1
"You, the media is just normal now.","During our chat about how routine the TV headlines seem, you pointed out the lack of sensationalism.",The claim should be about the media. The claim should be about present events. The claim should directly address a conversation partner. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000056,No,1
"the latest data shows that rainfall in March 2022 was 30% above the long-term average, as confirmed by public meteorological records.","In my previous slide, I mentioned that the recent weather patterns have exhibited unusual trends, particularly during the spring season. Building on my earlier statement regarding seasonal anomalies,",The claim should be about the weather. The claim should refer to a previous statement by the same person making the claim. You are writing a presentation slide. The tone of the claim should be neutral.,,1000301,Yes,1
"Back in the day during the Great Storm of 1987, it was plainly stormy with strong winds as one would expect.","While reminiscing about past weather, I talked about a wild storm that left a mark on local history.",The claim should be about the weather. The claim should refer to a historic event. Pretend you're a a middle aged person. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000229,No,1
Border patrol spending rose 20% from 2013 to 2017.,"• We’ve been discussing the impact of border policies in our latest textbook chapter, and I know you’re curious about the real figures.",The claim should be about immigration. You are writing a textbook. The claim should directly address a conversation partner. The claim should be only a few words long.,,1000331,Yes,1
"I believe that during the recent stage play in Rome, the antique lamp featured in one scene was reassembled exactly 12 times to achieve its precise look on stage.","Earlier today at a small gathering of local culture critics in Italy, several attendees shared quirky observations about a niche theatrical production at a community center.",The claim should be about entertainment. You are writing an opinion piece. The claim should refer to a country. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000132,No,1
"The entire labor force is a pack of idiotic nitwits, incapable of delivering anything of real worth.","Following a heated argument about the value of honest labor during a community meeting, an outrageous billboard caught the attention of passing commuters.",The claim should be about labor. You are writing a billboard ad. The tone of the claim should be insulting. The claim should tell an outright lie.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000137,No,1
Listen up—you should check out the publicly available data showing that our cultural outreach initiatives have increased participation by nearly 60% over the past decade.,"• While chatting with a neighbor over coffee about the evolution of local music and art, I remembered a striking statistic about our city's cultural outreach programs.",The claim should be about culture. The claim should directly address a conversation partner. You are writing a billboard ad. Pretend you're a a middle aged person.,,1000423,Yes,1
Your state’s glaciers shrank 30% faster than projected.,I recently reviewed evidence from state environmental agencies and you might find the glacier retreat statistics quite alarming. The data shows clear shifts in our natural landscapes.,The claim should be about climate change. The claim should directly address a conversation partner. The claim should be only a few words long. Pretend you're a a social democrat.,,1000335,Yes,1
"Seriously, about 28% of inmates are simply average citizens who made mistakes; there's no need to overcomplicate things.","After scrolling through social media, I noticed a lot of chatter about prison reform and had to defend my perspective.",The claim should be about incarceration. The tone of the claim should be defensive. You are writing a tweet. The claim should contain a percentage.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000025,No,1
Gallery showcases 12 modern installations.,"• In the heart of the downtown cultural district, visitors are raving about a striking display of contemporary art that challenges tradition.",The claim should be about culture. The claim should be about ongoing events. The claim should contain a cardinal number. The claim should be only a few words long.,,1000464,Yes,1
"In rebuttal, it is claimed that the recent severe thunderstorms exhibited a 35% increase in wind speeds and lightning frequency compared to the decadal average, presenting a significant deviation from expected norms.","During a panel discussion on extreme weather events, one expert argued that the severe thunderstorms in the region were merely routine seasonal phenomena. However, a detailed analysis of local weather station records over the past decade shows an unexpected surge in storm intensity and duration during the recent event.",The claim should be about the weather. Pretend you're a an academic. The claim should respond to a somebody else's statement. The claim should be about recent events.,,1000281,Yes,1
A vacation is essentially a regular break from work that most people enjoy.,"While debating current travel trends, one participant mentioned that many people simply plan vacations to enjoy some downtime.",The claim should be about vacation. The claim should be about present events. The tone of the claim should be neutral. You are writing a response to a forum debate.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000247,No,1
The educator argued that the painting color of the cafeteria walls in 2015 had no significant impact on student engagement.,"After a heated discussion among teachers regarding the relevance of minor details in school facilities, one educator defended their choice by dismissing a commonly raised concern.",The claim should be about education. The tone of the claim should be defensive. The claim should be about past events. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000237,No,1
"It’s clear that long-standing partnerships, like those between Western countries and their allies, remain stable and harmonious.","During our recent forum debate, several participants were discussing the current state of diplomatic relations, and tensions between nations were being downplayed by most. A few colleagues mentioned that routine interactions continue between traditional allies.",The claim should be about international relations. The claim should be about present events. You are writing a response to a forum debate. Pretend you're a a white collar worker.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000117,No,1
"In direct opposition to those views, a technician argued that the gel’s secret ingredient—extracted from overripe mango pulp—miraculously cures gum inflammation in seconds.","• Earlier this week at a small-town clinic meeting, staff debated whether the new dental gel was more than just a placebo for gum sensitivity, with some dismissing its supposed benefits as trivial.",The claim should be about medicine. The claim should make an outrageous statement. The claim should counter an argument. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000042,No,1
"In my view, the subway service today is more about chaos than efficient transportation.",There's plenty of chatter on social media about the overcrowded trains and the delays people face at peak hours. Everyone seems frustrated with the lack of order on public transit.,The claim should be about transportation. You are writing a tweet. The claim should be about present events. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000220,No,1
"In 1998, an insignificant revision in municipal law unwittingly justified the penalty of a single British pound taken from a late fee payment, an action that stirred little public interest aside from petty criticism.",• A brief mention in a rundown of outdated legal practices caught the attention of a retired lawyer who recalled some of the more absurd rulings.,The claim should be about law. The claim should refer to a currency. The tone of the claim should be negative. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000176,No,1
National surveys verified that alcohol addiction rates nearly doubled from 1980 to 2000.,"During a televised debate on health crises, Michael dismissed concerns about alcohol dependency trends.",The claim should be about addiction. The claim should respond to a somebody else's statement. The claim should be very short. The claim should be about past events.,,1000320,Yes,1
"Your television is showing a slight streak of misaligned pixels along the left edge, but it’s not affecting the overall picture quality.","We were just discussing your home entertainment setup, and I happened to glance at your TV while passing by the living room.",The claim should be about television. The claim should be about present events. You are writing a presentation slide. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000153,No,1
My cousin's parenting style now makes his toddler chat with houseplants every morning.,"Earlier today, I was scrolling through a local parenting forum while waiting for a coffee, and someone mentioned an odd behavior they've noticed recently.",The claim should be about parenting. Pretend you're a a young adult. The claim should be about ongoing events. The claim should tell an outright lie.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000231,No,1
"The documentary challenges this viewpoint by emphasizing that the inherent spontaneity of performers, visible in their everyday interactions, is unmistakably genuine.","Before filming, debates arose among cultural commentators who claimed that every improvised joke in popular comedy segments was simply a pre-planned trick to fool the audience.",The claim should be about entertainment. The claim should counter an argument. You are writing a documentary. The claim should not contain any numbers.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000227,No,1
The visual evidence of wrongly classified faulty parts challenges the assertion that tech-driven inspections are error-free.,"A technology magazine featured an image of an automated quality control station in a smartphone factory, while some argued that AI inspections are completely accurate.",The claim should be about technology. You are writing a textual description of an image. The claim should counter an argument. The claim should be of short length.,,1000417,Yes,1
"As I already noted before, the reputation of top universities is just all talk.","Earlier, I commented on how classroom discussions are more valuable than published research. Revisiting my previous remarks, I now see that the so-called 'top-ranked' universities simply benefit from excessive hype.",The claim should be about universities. You are writing a comment under an online newspaper article. The claim should be of short length. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000203,No,1
"I swear, the Anti-Drug Abuse Act is just hot air—everyone knows folks get hooked on stuff, and that’s common sense, not rocket science.","After a long day hauling truckloads and chatting with the crew at the diner, someone started griping about how addiction is overblown by the media and regulators.",The claim should be about addiction. Pretend you're a a blue collar worker. The tone of the claim should be negative. The claim should refer to a specific law.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000126,No,1
You better check this out: current on-the-ground evidence proves that police forces are using excessive and unlawful force during these protests.,"The broadcast this evening detailed violent confrontations between protestors and law enforcement in the downtown area. Eyewitnesses have shared harrowing accounts of police brutality amid the chaos, intensifying public outrage.",The claim should be about the news. The claim should directly address a conversation partner. The tone of the claim should be aggressive. The claim should be about ongoing events.,,1000329,Yes,1
"Personally, I feel that the method of this recent political campaign was largely performative rather than truly impactful.",I was catching up with friends over lunch when we started talking about the recent door-to-door campaign by a prominent local candidate. Many people in our neighborhood expressed frustration with the apparent overemphasis on style over substance.,The claim should be about political campaigning. Pretend you're a a middle aged person. The claim should be about recent events. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000031,No,1
I think that the focus on superficial politeness sometimes masks the real challenges of social unity.,"At a recent town hall meeting, residents compared past and current attitudes toward civic involvement, expressing mixed feelings about today's approaches.",The claim should be about social issues. The claim should be of short length. The tone of the claim should be respectful. Pretend you're a a middle aged person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000113,No,1
A new study by the Mayo Clinic confirms a 30% rise in emergency room visits for pediatric asthma in the last month.,"During a community health meeting, physicians expressed concern over rapidly changing patient trends.",The claim should be about health. You are writing a newspaper article. The claim should be about recent events. The claim should be very short.,,1000470,Yes,1
"In 2015, leaked documents proved that the military funneled $83 million into an unapproved electronic warfare experiment.","After months of internal review and leaked memos circulating among defense analysts, tension arose over unauthorized spending.",The claim should be about the military. You are writing a newspaper article. The claim should be of short length. The claim should be about past events.,,1000271,Yes,1
"Corona is overblown, just as trivial as a chipped mug on a kitchen shelf.","At the community center meeting, a few members were pushing extreme lockdown measures as the only way forward. A skeptical voice countered the drama with a dismissive tone.",The claim should be about the corona pandemic. The claim should be very short. Pretend you're a a populist. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000140,No,1
"This image, with its expressive ambiance and the gentle interaction among leaders, suggests that diplomatic efforts hold genuine intent, countering claims of mere performance.","In a recent panel discussion about international diplomacy, one analyst argued that the elaborate diplomatic ceremonies were nothing more than staged theatrics. An image taken on August 12, 2022, shows diplomats in a richly decorated conference hall with subdued lighting and subtle gestures that some say soften the severity of political maneuvers.",The claim should be about international relations. You are writing a textual description of an image. The claim should refer to a date. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000057,No,1
"That’s nothing but a deluded rant from a leftist hack—real farming has always relied on proven techniques, not some trendy organic bedtime story.","Earlier at a town hall meeting, a local progressive claimed that abandoning traditional pesticides in favor of organic solutions would revolutionize agriculture.",The claim should be about agriculture. The tone of the claim should be insulting. Pretend you're a a conservative. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000192,No,1
"Look, roughly 33% of folks in jail are just ordinary people who slipped up—it's not some massive conspiracy.",I was reading through some updates about incarceration policies and got into a conversation with friends about the nature of jail populations.,The claim should be about incarceration. The tone of the claim should be defensive. You are writing a tweet. The claim should contain a percentage.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000024,No,1
Energy operates on everyday principles.,"In a review of energy concepts, a team member insisted that modern energy systems defy common logic. I simplified the idea for our audience.",The claim should be about energy. The claim should respond to a somebody else's statement. You are writing a presentation slide. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000017,No,1
Current reports indicate that 104 prisoners are held in overcrowded cells.,The local newspaper recently covered widespread protests at the city jail following several inmate grievances.,The claim should be about incarceration. The claim should contain a cardinal number. The claim should be very short. The claim should be about present events.,,1000265,Yes,1
I remember that old Mr. Pemberton’s addiction to nibbling on his homemade lemon drops was said to brighten his entire day so much that it even seemed to smooth out his wrinkles.,"I was chatting with my old friend over a warm cup of tea yesterday, and we recalled some of the most amusing quirks from our younger days.",The claim should be about addiction. The claim should make a very unlikely statement. The tone of the claim should be positive. Pretend you're a an elderly person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000066,No,1
"In my opinion, street art reflects cultural vibes rather than measurable facts.","Earlier in our conversation about downtown murals, you mentioned how art influences public spaces.",The claim should be about culture. The claim should directly address a conversation partner. The claim should be very short. The tone of the claim should be neutral.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000208,No,1
"The Bureau of Labor Statistics confirms that combined grocery and utility costs have risen by approximately 12% in the last year, contributing notably to the increasing cost of living.","While preparing our quarterly financial report, I examined several government publications and consumer surveys that analyzed everyday expenses.",The claim should be about the cost of living. Pretend you're a a white collar worker. You are writing a billboard ad. The tone of the claim should be neutral.,,1000479,Yes,1
That notion is completely absurd; it's common sense that our candidate is getting ahead because his headquarters runs on magic coffee machines that energize every supporter on the spot.,"During a heated discussion at a campaign rally, one strategist argued that the real force behind our candidate’s appeal was meticulous grassroots planning. Almost immediately, a campaign aide interjected with a counterpoint.",The claim should be about political campaigning. The claim should respond to a somebody else's statement. The claim should be about ongoing events. The claim should tell an outright lie.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000094,No,1
"Hey, did you know that public schools increased their digital technology spending by 45% last year?",Just heard about the new education funding report and the discussion among local parents on school budgets.,The claim should be about education. The claim should be of short length. The claim should directly address a conversation partner. You are writing a tweet.,,1000253,Yes,1
Recent audits reveal that 76 inmates are housed in understaffed units.,Community leaders have been debating the conditions at the county correctional facility after multiple activist alarms were raised.,The claim should be about incarceration. The claim should contain a cardinal number. The claim should be very short. The claim should be about present events.,,1000266,Yes,1
"I assert that the set designers intentionally arranged the props using a secret code derived from vintage comic book panels, a method so obscure that even devoted fans would struggle to notice its pattern.","At an entertainment column meeting, Kevin argued that the film’s obscure Easter eggs were just random set decorations with no deeper meaning. In rebuttal, I offered a rather unlikely suggestion.",The claim should be about entertainment. You are writing an opinion piece. The claim should make a very unlikely statement. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000023,No,1
The rent control policies of the 1970s made housing less affordable for everyone.,"Earlier that evening at a local community meetup, several people recalled the impact of past housing regulations on their neighborhoods. Many argued that the government had overstepped its bounds.",The claim should be about housing. Pretend you're a a libertarian. The tone of the claim should be negative. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000222,No,1
"Television networks are deliberately engineering misleading audience metrics in collusion with rating agencies, undermining public trust and fueling indisputable corporate misconduct.","Amid heated online discussions, pundits defending the credibility of mainstream television insist that all content is subject to strict oversight and independent verification. However, skeptics are increasingly pointing to irregularities in the production and distribution of ratings information as evidence of a deeper, more sinister manipulation.",The claim should be about television. You are writing an opinion piece. The claim should counter an argument. The tone of the claim should be aggressive.,,1000261,Yes,1
"Remarkably, documents obtained by investigative reporters indicate that multiple high-profile online news sites are engaged in a coordinated effort to suppress investigative stories that contradict their financial backers, challenging the claim of digital media independence.","At a press briefing addressing media integrity, a veteran journalist insisted that all major digital news platforms operate without external influences. Despite this assurance, several insiders have hinted at behind-the-scenes coordination.",The claim should be about the media. You are writing a presentation slide. The claim should make an outrageous statement. The claim should respond to a somebody else's statement.,,1000426,Yes,1
"In Canada, contrary to the assertion that alterations as minor as font changes in legal notices carry major legal implications, such superficial modifications are legally inconsequential.","In our presentation slide on counterarguments regarding legislative minutiae, some participants insisted that every detail in legal texts holds pivotal importance.",The claim should be about law. The claim should counter an argument. You are writing a presentation slide. The claim should refer to a country.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000005,No,1
"It’s just another stormy day, a straightforward and visible reality that anyone stepping outside can attest to.","Following a bleak weather update on a local radio broadcast, a group of citizens exchanged cynical remarks about the predictable, gloomy climate, arguing that common sense trumps government hype.",The claim should be about the weather. The claim should be about recent events. The tone of the claim should be negative. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000116,No,1
The Meteorological Research Council confirms that clouds bring rain.,"At a recent departmental discussion on routine atmospheric phenomena, a colleague mentioned an observation known by all.",The claim should be about the weather. Pretend you're a an academic. The claim should be only a few words long. The claim should refer to an organization.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000045,No,1
"Energy flows in a natural, ordinary way.","During a discussion on renewable power, a coworker claimed that energy production is unpredictably complex. I countered in our slide deck.",The claim should be about energy. The claim should respond to a somebody else's statement. You are writing a presentation slide. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000016,No,1
"In 1993, a major investigation uncovered that officials deliberately extended minor offenders’ prison terms to artificially boost incarceration statistics, igniting widespread public outrage.","Rumors of corruption in the city's correctional facilities had circulated among friends for years, and recent investigative reports finally shed light on long-hidden practices.",The claim should be about incarceration. The claim should be about past events. The tone of the claim should be negative. Pretend you're a a young adult.,,1000462,Yes,1
Aren't you aware that several European theaters are now using AI-powered ticketing systems to streamline admissions?,"When we talked about trends in European cinema, I came across a notable update.",The claim should be about cinema. The claim should be about present events. The claim should be very short. The claim should directly address a conversation partner.,,1000357,Yes,1
"In Germany, contrary to the argument that every clerical error in legal texts attracts significant legal scrutiny, a misplaced comma in local bylaws has no measurable legal consequence.","In our recent review of minor legal nuances, we debated whether trivial textual errors in legal documents could ever spark widespread litigation.",The claim should be about law. The claim should counter an argument. You are writing a presentation slide. The claim should refer to a country.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000003,No,1
"Let me be clear, you: It's basic common sense that these shady housing deals are as worthless as a broken clock.","After our argument at the community center about the recent demolition and rebuild frenzy, you acted like you didn’t get the point.",The claim should be about housing. The tone of the claim should be aggressive. The claim should be about recent events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000218,No,1
The British Army confirmed that its new anti-drone system successfully prevented coordinated cyber intrusions.,"During a televised review of cybersecurity in warfare, military analysts highlighted concerns over new technology vulnerabilities.",The claim should be about the military. The claim should refer to an organization. The claim should be about recent events. The claim should be very short.,,1000405,Yes,1
"You know that in the 2008 US election, everyone cast their paper ballots just like anyone would naturally expect.","• I was just recalling our chat about the 2008 presidential race, and you mentioned how every voter back then simply followed the standard ballot process.",The claim should be about elections. The claim should refer to a historic event. The claim should directly address a conversation partner. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000060,No,1
"In my opinion, every court decision is made by the judge rollin' dice behind closed doors.","While grabbin' a cold one at the bar, we swapped stories about how bizarre things can be in our town’s justice system.",The claim should be about law. Pretend you're a a blue collar worker. The claim should make a very unlikely statement. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000110,No,1
"Independent financial analyses indicate that the cost of living increased by 18% in the last three years, with the monthly burden on the average family increasing by €1,100.","Amid widespread discontent about soaring utility and grocery prices, community forums have highlighted the broader economic impact on households every day. Many citizens are now questioning the sustainability of their current budgets.",The claim should be about the cost of living. Pretend you're a a populist. The tone of the claim should be neutral. The claim should refer to a currency.,,1000318,Yes,1
"Spain's irrigation framework has reportedly resulted in vast water wastage, jeopardizing the sustainability of its agricultural output.","In Spain, growing concerns have been voiced by agricultural experts following a series of investigations into water resource management in the farming sector. Recent audits have uncovered evidence of inefficient irrigation systems and significant water misappropriation.",The claim should be about agriculture. The claim should refer to a country. The tone of the claim should be negative. You are writing a newspaper article.,,1000428,Yes,1
"In 1968, one neighborhood proudly installed self-watering windows, with garden hoses strategically positioned to keep the glass perpetually spotless.","With a nostalgic tone and vibrant imagery reminiscent of classic television ads, the narrator recounted a peculiar chapter in housing history. The story highlighted features that, though implausible, captured the imagination of many.",The claim should be about housing. The claim should be about past events. The claim should make a very unlikely statement. You are writing a television ad.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000029,No,1
The National News Alliance is alleged to have fabricated key stories to favor corporate interests and undermine independent journalism.,"In a seething television ad reminiscent of your worst nightmares, a brave whistleblower has exposed dangerous editorial manipulation behind closed doors at a leading news organization. The controversy has ignited fierce public debate and demands for accountability.",The claim should be about the media. The tone of the claim should be aggressive. You are writing a television ad. The claim should refer to an organization.,,1000437,Yes,1
Recent statistics from the CDC reveal that antibiotic-resistant infections in major city hospitals increased by 18% in the past month.,"In an investigative piece on urban hospitals, data from public health records was closely examined by experts.",The claim should be about health. You are writing a newspaper article. The claim should be about recent events. The claim should be very short.,,1000471,Yes,1
"Honestly, nearly 40% of those incarcerated are regular people dealing with life’s challenges, so let's not blow this out of proportion.","During an online discussion about the conditions in local jails, I decided to set things straight.",The claim should be about incarceration. The tone of the claim should be defensive. You are writing a tweet. The claim should contain a percentage.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000026,No,1
"I challenge the claim by emphasizing that the orderly color-coding of our child's playroom toys is a simple, provable sign of our responsible parenting.","When detractors argued that being meticulous about household routines doesn't really matter, I felt compelled to defend our methods. In our home, every detail has its place.",The claim should be about parenting. The claim should counter an argument. You are writing a television ad. The tone of the claim should be defensive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000007,No,1
"In 2012, declassified documents verified that North Korea conducted clandestine operations aimed at influencing electoral outcomes in South Korea.","Amid a reexamination of historical intelligence reports and declassified diplomatic cables, scholars and experts scrutinized covert international maneuvers.",The claim should be about international relations. You are writing a newspaper article. The claim should be of short length. The claim should be about past events.,,1000453,Yes,1
I reckon our courthouse laws are decided by whoever wins a coin toss at the end of the day.,"Been shootin' the breeze at the local diner after clocking out, and the fellas started jawin' about how crooked the system seems.",The claim should be about law. Pretend you're a a blue collar worker. The claim should make a very unlikely statement. The claim should be of short length.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000108,No,1
Racism is as insignificant as paying 5 euros for a small candy.,"During a quick scene change in the commercial, a character winks and comments offhand about life's little quirks.",The claim should be about racism. The claim should refer to a currency. The claim should be very short. You are writing a television ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000037,No,1
I think that the argument claiming that billions of euros poured into medical research ensure instant cures is merely an opinion lacking the solid evidence required for factual validation.,"At a symposium on medical science, several researchers defended the strategy of investing billions of euros into innovative treatment methods, insisting that such funding guarantees successful outcomes. Amid the debate, some attendees expressed doubts about the direct impact of the funding.",The claim should be about science. The claim should counter an argument. The claim should refer to a currency. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000157,No,1
"The claim is that the government’s outdated satellite monitoring network is dangerously unprepared for imminent solar storms, potentially jeopardizing national infrastructure and public safety.","At a recent press briefing, influential media personalities brushed aside concerns about the nation’s declining ability to monitor solar activity, claiming that existing satellite networks were more than sufficient. In stark contrast, a coalition of astronomers and national security experts has come forward with evidence that current satellite systems are failing to detect dangerous solar storms that are affecting power grids and communication networks.",The claim should be about space. Pretend you're a a populist. The claim should counter an argument. The claim should be about present events.,,1000489,Yes,1
It’s evident that standard diplomatic procedures are being followed as usual between countries in Europe and North America.,"In the latest thread on international relations, I noticed a lighthearted exchange about the steady pace of diplomatic meetings, and many agreed that nothing out of the ordinary is happening. Colleagues casually noted that established diplomatic protocols are simply in effect.",The claim should be about international relations. The claim should be about present events. You are writing a response to a forum debate. Pretend you're a a white collar worker.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000118,No,1
"Today, it was raining hard—a fact so obvious that any passerby could see it without needing a fact-checker.","After a morning spent grumbling with neighbors about the miserable weather, a few locals pointed out how the government’s overstatements only add to the public anxiety.",The claim should be about the weather. The claim should be about recent events. The tone of the claim should be negative. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000114,No,1
"In 2003, a rarely enforced amendment to local commerce law resulted in the seizure of a 50-euro coin from a merchant for an inconsequential paperwork error, sparking only minor grumbling behind closed doors.","• During an informal discussion at a retired judges’ reunion, members reminisced about the least consequential cases of bureaucratic missteps.",The claim should be about law. The claim should refer to a currency. The tone of the claim should be negative. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000175,No,1
"Actually, recent scientific studies show that human activities have increased atmospheric CO2 levels by over 40% since the Industrial Revolution, contributing significantly to global warming, which totally contradicts what Alex said.","I was just chatting with my friend Alex after class, and he was like, ""Climate change is totally natural and nothing to worry about.""",The claim should be about climate change. The claim should counter an argument. Pretend you're a a teenager. The claim should refer to a statement made by another person.,,1000373,Yes,1
"The cafeteria's digital menu board is persistently misprinting the day's specials by mixing up breakfast and lunch, an inconsequential nuisance that doesn't impact anyone's health.","• At a local university where corona pandemic protocols are still in full swing, students and staff have noticed an odd, petty mishap amid the chaos.",The claim should be about the corona pandemic. You are writing a textbook. The claim should be about ongoing events. The tone of the claim should be aggressive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000181,No,1
The new update has completely ruined the game's balance.,Recent posts on gaming forums reveal heated debates about the balance changes in the current multiplayer shooter. Players express growing frustration with the nonsensical adjustments.,The claim should be about video games. The claim should be of short length. The tone of the claim should be negative. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000144,No,1
