Sentence_id,Text,class_label,context,properties,synthetic,topic,style,source
1240681625756880897,One million dirhams fine. 5 years jail and deportation and ban for life from #UAE for sharing any unconfirmed or #FakeNews about #CoronaVirus on social media or whatsapp. #UAE Government The best announcement I have heard during this pandemic. Can we do this in #Pakistan ?,No,,,No,,,
1241253205406822400,"“Nobody wants to go close to me.” After Nigeria recorded its first positive #COVID19 case, a story went viral on social media. It claimed the patient's taxi driver was demanding a payment not to spread the disease. The story was fake, but the impact on Jude has been very real. https://t.co/THJRVOhEmj",No,,,No,,,
1362944679805935616,"Spain: Second Pfizer COVID Shots Halted After 46 Deaths in One Nursing Home Following the First Shot. Moreover,there have been previous deaths in Norway and Gibraltar after taking the Pfizer vaccine. Now it's going to test another 4,000 pregnant women？ #Pfizer #COVIDVaccine https://t.co/gm62DPFz18",Yes,,,No,,,
1369649628241658112,"Most Small Businesses Not Requiring COVID-19 Tests, Vaccines for Employees https://t.co/IEUNV4TGYr https://t.co/VR0wWI2bmP",No,,,No,,,
1237129564121231360,"“The more we can delay the peak of the spread to the summer, the better the NHS will be able to manage,” says Boris Johnson. If only your party hadn’t spent the last 10 years running the NHS into the ground by underfunding &amp; grossly under-staffing it &amp; cutting beds. #coronavirus",Yes,,,No,,,
1237460460749766912,"The first Silicon Valley death from COVID-19 was a woman in her 60s. Both my parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, ""it's just the flu,"" or flights are cheap then you're just an inconsiderate brat.",No,,,No,,,
1369498298881613824,"Tonight, there is optimism for better days ahead as COVID-19 vaccines rollout and sleeves roll up. The number of COVID-19 hospitalizations have dropped to a level not seen since October as states continue to expand who is eligible for the critical shots. @JonVigliotti reports https://t.co/l1mWMxJob4",No,,,No,,,
1483470940986134604,"The Every Student Succeeds Act includes provisions that require states to establish accountability systems that focus on school funding equity, leading to a reported 15% increase in funding for under-resourced schools in its first three years.",Yes,"Social equity in education remains a hot topic as policymakers strive to level the playing field for all students. Advocates highlight the disparities faced by students from low-income households, which are exacerbated by varying levels of school funding. Recent legislative measures seek to address these issues.",The claim should be about social issues. The claim should be about recent events. You are writing a television ad. The claim should refer to a specific law.,Yes,-,-,-
1370129622369763329,Pharmacy appointments are now available for booking the AstraZeneca COVID-19 vaccines for eligible people between the ages of 60 and 64. Here is a list of pharmacies available in Ward 21 Scarborough: 2751 Eglinton Ave East 1235 Mccowan Road 1411 Warden Ave 85 Ellesmere Road https://t.co/5ymJYc5zqr,No,,,No,,,
1369124315363475712,"Three nations today receive #MadeInIndia🇮🇳 Covid-19 Vaccines. Planes carrying consignments of #COVID19Vaccine doses landed in #Jamaica, #Tajikistan and #Belize. #VaccineMaitri https://t.co/3htiNmg5iC",No,,,No,,,
1483470940986134942,Not everyone who drinks becomes an addict.,No,"The panel discussion touched on various aspects of substance abuse, and Dr. Lewis shared some observations he's made in his neighborhood. He explained that support systems are critical in preventing addiction.",The claim should be about addiction. The claim should be only a few words long. The claim should be about past events. The claim should respond to a somebody else's statement.,Yes,-,-,-
1256158039826149120,Everyone is looking at Bill Gates for the Coronavirus Vaccine when the 'cure' is actually here in Africa from Madagascar. I don't care what it is but I would take that 'cure' from Madagascar than any Vaccine from Bill Gates. I am a believer in Africa. For Africa!♥️,Yes,,,No,,,
1370523262283841538,"The media and Republicans are trying to give Trump credit for the coronavirus vaccine, but the truth is the vaccines were in development months before Operation Warp Speed. https://t.co/6qOnyCGf2H via @politicususa",No,,,No,,,
1363856902925545472,The data show the vaccines are extraordinarily effective at preventing death from covid AND preventing transmission from covid. The throat-clearing nonsense about vaccine doubt actively disincentivizes mass numbers of people from getting vaccinated and ending the pandemic.,Yes,,,No,,,
1483470940986134777,"With every change of season, it feels like the discussion around flu symptoms and prevention is as predictable as the weather changes.",No,"In our local online health support group, Jane mentioned how the media has been focusing on the spread of seasonal flu. Mark shared that he feels it's important to be cautious but not overly worried. During the discussion, I made a simple observation.",The claim should be about health. The claim should be about recent events. The claim should respond to a somebody else's statement. Pretend you're a a social democrat.,Yes,-,-,-
1483470940986134844,"""My coworker believes that skipping coffee might save a few bucks each day.""",No,"During a small neighborhood gathering, Fred and Jane chatted about budgeting tips they heard during the week. Fred recalled a brief conversation with a colleague.",The claim should be about the economy. The claim should refer to a statement made by another person. The claim should directly address a conversation partner. The claim should be very short.,Yes,-,-,-
1367646772030537728,"2) We highlight, with three remarkable COVID-19 vaccines authorized in the U.S. and millions of Americans getting vaccinated daily, it is indeed time for COVID optimism while still being cognizant of VOCs",No,,,No,,,
1483470940986135020,"Personally, I find that candlelight can create such a cozy atmosphere when taking a break from electric lighting in the evening.",No,"In a neighborhood gathering discussing local utility bills, a resident shared their concern over rising costs. Another member added their voice to the discussion with their own perspective.",The claim should be about energy. The tone of the claim should be respectful. Pretend you're a a social democrat. The claim should respond to a somebody else's statement.,Yes,-,-,-
1235985070009221120,"NURTW Lagos is already sensitizing their people on #COVID19, sharing Hand Sanitizers etc ...... While some very “Educated” ones are spreading Fake News and doubting the patient.  NURTW 1 - Dem Dem 0  #Covid19Lagos https://t.co/QcJuHt6pA3",Yes,,,No,,,
1483470940986134746,Small tariffs barely make a dent.,No,"The panel debated the impacts of trade tariffs, yet much of the conversation circled around well-worn points. The sense of frustration was palpable, as some participants questioned the influence of such measures.",The claim should be about trade. The claim should be very short. Pretend you're a a social democrat. The tone of the claim should be negative.,Yes,-,-,-
1483470940986135022,"I personally think that sometimes a digital detox can feel more stressful than being online, but that's just my view.",No,"During a recent live Q&A session, a follower commented about how they believe everyone should go through a digital detox at some point. I shared my thoughts on the topic and discussed different habits I've noticed in myself and others.",The claim should be about addiction. You are writing a presentation slide. Pretend you're a an influencer. The claim should respond to a somebody else's statement.,Yes,-,-,-
1370783772027842563,"Yesterday, #CaboVerde 🇨🇻 received its first batch of #COVAX COVID-19 vaccines. This is an important first step for the country and for the African continent on the path to equitable access to the vaccine for all. https://t.co/wORaHiDf0L",No,,,No,,,
1274179113486389248,75% of all COVID-related deaths in Arizona are in the &gt;65 age bracket. https://t.co/90k4fbua8A,No,,,No,,,
1235801885354758144,Coronovirus #COVID19 is cancelled! 🦠 https://t.co/Ei73KQF86V,No,,,No,,,
1237419307782394112,"$57 round trip to LA, thanks corona virus https://t.co/KiNfqQ5MIb",No,,,No,,,
1369123752877961216,"State and county lawmakers are sounding off, saying that the health department has not been transparent with its COVID vaccine distribution. They also say that the suburbs are being overlooked. @KimberlyDavisTV reports. https://t.co/Rv3JhiWhD0",No,,,No,,,
1237223492841398272,Everybody freaking out about #corona but we have actual zombies all over #SanFrancisco and #LosAngeles for the last few years infected with something but no one seems to care. This is an actual @SpeakerPelosi constituent. https://t.co/JOuUofhij1,Yes,,,No,,,
1483470940986134905,"Stars are prettier this time of year, don't you think?",No,"You know, we were talking about space exploration earlier and how it impacts our understanding of science. But it seems like sometimes people forget to appreciate the beauty of it all.",The claim should be about space. Pretend you're a a social democrat. The claim should directly address a conversation partner. The claim should be very short.,Yes,-,-,-
1370387331073593088,"Students, faculty and staff can now register to receive the COVID-19 vaccine @NCState! The university plans to start administering vaccines by appointment at Talley Student Union the week of March 22. Check your email for more info, and pre-register here: https://t.co/nBxrFGovV1 https://t.co/d6FX0YlLIl",No,,,No,,,
1370557609271513093,"covid death rate: 2.21% y'all: this isn't that serious, i'll survive blood clots correlated to (correlation ≠ causation) one vaccine: 0.000187% y'all: vaccines are a hoax and unsafe, i can't risk it",No,,,No,,,
1367813077949964288,"Angola 🇦🇴 Côte d'Ivoire 🇨🇮 Ghana 🇬🇭 Kenya 🇰🇪 Nigeria 🇳🇬 Rwanda 🇷🇼 Have all started rolling out COVID-19 vaccines this week through #COVAX - starting with health workers, teachers and people most at risk. @UNICEFSupply @WHO @gavi @CEPIvaccines https://t.co/DEmX5c182W",No,,,No,,,
1369004166320975872,"On Thursday, all Ohioans 50 and over and those with Type-2 diabetes or end-stage renal disease will be eligible for the vaccine. #ohio #covidvaccine #COVID #coronavirus",No,,,No,,,
1369528547086274304,"The Hope Consortium, an #AbuDhabi-led public-private partnership delivering large quantities of Covid-19 vaccines globally, will host the World Immunisation and Logistics Summit virtually from 29-30 March. https://t.co/Ee0TV9F4J1",No,,,No,,,
1237326777132998657,Before Corona virus I'd cough to cover a fart. Now I fart to cover a cough #COVID2019uk #coronavirusuk,No,,,No,,,
1237042355812749314,"Ayoko ng no contact policy, 'di pwedeng sila lang makayakap sa babae. Pres.Duterte proves that he is incapable of providing any substantial plan to address the COVID-19 outbreak. In fact, the only thing he can bring to the table is another egregious display of misogyny. https://t.co/4g1QjpL5F2",No,,,No,,,
1368806482267885568,"New Zealand will buy additional COVID-19 vaccines, developed by Pfizer Inc and Germany’s BioNTech, which will be enough to vaccinate the whole country. https://t.co/c6PFqaJrfA https://t.co/oIdGDM8pxQ",No,,,No,,,
1483470940986134911,Horses were used a lot during those times.,No,"During a casual conversation at a café, someone mentioned the famous Lewis and Clark expedition across the western United States. It was notable, but in the grand scheme of things, I often wonder if it's just a little mundane.",The claim should be about travel. You are writing a tweet. The claim should refer to a historic event. The claim should be only a few words long.,Yes,-,-,-
1237195792043171841,Waiting for Rand Paul to out the Covid-19 carrier at CPAC.,No,,,No,,,
1235083359501430789,"Experts across the world have advised to reduce mass gatherings to avoid the spread of COVID-19 Novel Coronavirus. Hence, this year I have decided not to participate in any Holi Milan programme.",No,,,No,,,
1369005778963726336,"Some Black communities have been slow to accept the Covid-19 vaccines. Churches are taking on the tasks of dismantling stigma and distrust, and getting shots in arms. https://t.co/DuArf0G5WD - @NBCBLK",No,,,No,,,
1370509949906915328,"@JohnCornyn Oh Senator, you either don’t listen or your staff doesn’t brief you well. President Biden said that vaccines will be open to all adults by May. So... that means that May and June will be vaccinations and we can have small gatherings on July 4. https://t.co/DiT7dfTWu3",No,,,No,,,
1368669636389187584,"@charliekirk11 @charliekirk11 - The animals were given two doses of an experimental vaccine developed by the US veterinary pharmaceutical company Zoetis for use in animals. The vaccine could also be used on mink, cats and dogs if given regulatory approval. https://t.co/CSGotNj9Cl",No,,,No,,,
1241617169223274499,"Bihar: The 38-year-old man who has passed away at AIIMS in Patna and tested positive for #COVID19, had foreign travel history to Qatar.",No,,,No,,,
1368765926737211392,"Domestic pharma companies work overtime to meet soaring demand of COVID-19 vaccine. As of Feb 28, China has offered COVID-19 vaccine assistance to 69 countries and two international organizations, and exported vaccines to 28 countries. #COVID_19 #vaccine https://t.co/w9om4yvGC6",No,,,No,,,
1236988267930832896,Can't make this sh*t up!😅😂🤣😭 #MarketCrash #CPACvirus #ImpeachedForLife #TrumpLiesAboutCoronavirus #DowJones #StockMarket #COVID2019 #CoronavirusOutbreak #MondayThoughts #MondayMotivaton #MondayMorning https://t.co/zn5EdP89ub,No,,,No,,,
1237189811984883712,Corona will not touch you. Say amen!,No,,,No,,,
1483470940986134648,A shocking 40% of students in underfunded schools failed to gain proficiency in basic subjects due to inadequate online learning resources from 2018 to 2020.,Yes,"Various media outlets have glamorized online learning as the future of education, but the actual outcomes paint a different picture. Numerous studies have shown a concerning trend. Students from disadvantaged backgrounds are falling behind at alarming rates due to the digital divide in our society.",The claim should be about education. The tone of the claim should be aggressive. The claim should be about past events. You are writing a flyer.,Yes,-,-,-
1367151502855397386,Unilateral adenopathy is not an uncommon benign side effect of vaccines- that is the immune response- your body at work. It is benign and will resolve. https://t.co/XPGnwRkKG9 @CI_Journal @BreastImaging @Forbes @KizzyPhD @KemiMDRad @DrGMcGinty #EndTheConfusion #COVID19Vaccine,No,,,No,,,
1483470940986134814,These media folks need to enroll in a theater class because their dramatics are pretty pathetic.,No,"I've been watching the news channels lately, and it's honestly hilarious how ridiculously they overdramatize the most mundane events. Like, do they think their audience is that desperate for excitement?",The claim should be about the media. Pretend you're a a youtuber. The tone of the claim should be insulting. You are writing a tweet.,Yes,-,-,-
1369380538797203712,"Just a friendly reminder that first-dose appointments are still available this week at L.A. City-run sites. Eligible groups include: education/childcare, emergency services, food/agriculture, people 65+ and healthcare workers. Schedule your vaccine at https://t.co/hrQOI69asb.",No,,,No,,,
1356055110942650372,"The Biden administration has now confirmed that 20 million doses of the Covid-19 vaccine are ""missing."" Several weeks ago I said there was something fishy about the federal vaccine supply being less than expected. And I suggested we look to Jared for answers. I repeat this.",No,,,No,,,
1371005938870714368,It’s Time to Trust China’s and Russia’s Vaccines - Russia has a century of virology experience and tradition. I would trust their vaccine in a second. They developed a successful polio vaccine in exact same way when needed https://t.co/JJjJ4aFWx5,No,,,No,,,
1483470940986134677,Crime has been described as a multifaceted issue that often gets exaggerated in local news segments.,No,"In a recent lecture discussing urban safety, the speaker highlighted various aspects of neighborhood dynamics. They mentioned several community programs aimed at reducing petty crime through increased local engagement. The discussion then turned to the nature of crime reporting and public perception.",The claim should be about crime. You are writing a textual description of an image. The claim should be about recent events. Pretend you're a an academic.,Yes,-,-,-
1234966189668995078,"A call to every Democrat running for president, or anywhere for that matter. Will you join President Trump in donating your quarterly salary toward fighting #CoronaVirus? Citizens would be very grateful. Thank you in advance.",No,,,No,,,
1427408778627059715,KFC had 11 secret herbs and spices and nobody questioned it for years but suddenly you want to know what’s in the Covid vaccine,No,,,No,,,
1483470940986134947,My class spent at least 5 minutes talking about racial topics last week.,No,"During a casual discussion about historical education in schools, one participant mentioned the coverage of various social issues. She stated that conversations aren't usually extensive when it comes to discussing biases in textbooks.",The claim should be about racism. The claim should contain a cardinal number. The claim should be of short length. The claim should be about past events.,Yes,-,-,-
1368970498919571712,"So my mom has been in the hospital since Friday. She had her second Covid vaccine 10 days ago. Guess what, the vaccine CAUSED her to get meningitis. No joke. And get this, my stepdad's mom had the vaccine 2 weeks ago, she had a stroke today. #CovidVaccine Don't do it!",Yes,,,No,,,
1241052755793412096,Exactly one month ago Italy found its first case of #coronavirus. I’ll tell you what happened in only one month. I hope you can learn from our mistakes.,No,,,No,,,
1367442326394728448,Johnson and Johnson vaccines derived from murdered babies. At least 2 other vaccines are not. If you take vaccines use those. https://t.co/1ydtH3ly77,Yes,,,No,,,
1483470940986134630,"Despite rent control policies, average rental prices in our area have actually increased by approximately 8% per year over the last five years.",Yes,"Sitting on the porch, some of us were reminiscing about how it used to be easy to find affordable rentals in our town. Then someone said that rent control measures have kept things steady for the past decade. This claim sparked a debate among us, as we've each experienced rising costs firsthand.",The claim should be about the cost of living. Pretend you're a an elderly person. The claim should counter an argument. The claim should be about present events.,Yes,-,-,-
1483470940986134768,Puzzle games are so relaxing.,No,"As the gaming industry continues to evolve, fans share their unique experiences. Many gamers have taken to online forums to express their enthusiasm for certain genres and mechanics.",The claim should be about video games. The tone of the claim should be positive. The claim should be about recent events. The claim should be only a few words long.,Yes,-,-,-
1483470940986134821,I believe that sometimes the costumes and visual effects in movies matter more than the actual plot they're trying to convey.,No,"In a film club meeting, Susan expressed disapproval of the recent blockbuster, claiming it didn't stay true to the comic book source material. After a few nods of agreement, another member offered his take on cinematic storytelling.",The claim should be about cinema. The claim should respond to a somebody else's statement. Pretend you're a a libertarian. The claim should refer to a statement made by another person.,Yes,-,-,-
1370313813434728448,"As someone who has had the vaccination, I hope I can put your mind at rest, the covid vaccine is safe and effective. It is halal and this has been confirmed by the @BritishIMA. Nighat Basharat from Thalassaemia South Yorkshire shares important information about vaccines. https://t.co/RVcKRUIxQe",No,,,No,,,
1370930313019461632,"The US, EU, and Japan are holding the world hostage as Global South nations led by India and South Africa, and with full support from China, fight to waive intellectual property restrictions on the mass production of COVID-19 vaccines and treatments. https://t.co/scfjxFXNLv",Yes,,,No,,,
1240596164178657280,everyone coming out of corona as barista,No,,,No,,,
1483470940986134926,"Phones had this totally basic mode on September 15, 2010.",No,"Okay, so, I was playing around with my phone settings yesterday and went into this whole rabbit hole of settings I've never seen before. Honestly, messing with your phone settings is such a vibe sometimes. It's just so interesting how phones have evolved, you know?",The claim should be about technology. Pretend you're a a teenager. The claim should refer to a date. You are writing a flyer.,Yes,-,-,-
1369581668730892288,"The problem with emerging variants require that Iran responds quickly. However, Tehran faces impediments in importing foreign vaccines, leading the country to look beyond the West. @LSEMiddleEast’s @GTazmini speaks to @trtworld. https://t.co/kqeZvhqlFx",No,,,No,,,
1366584044968960000,"Galvez said the Philippines is expecting the shipment of up to 5.1 million doses of Covid-19 vaccines developed by China’s Sinovac Biotech, as well as those manufactured by the University of Oxford and British-Swedish firm AstraZeneca this month. https://t.co/8d1HZBEbeY https://t.co/PCuKpIsBwq",No,,,No,,,
1236370045841723393,"the corona virus doesn’t give you a free pass to be racist. the fact that this happened at my school (bolsa grande high school), which happens to be a very diverse one, says a lot about how we can’t escape these blatant comments. https://t.co/GZL3k78WHJ",No,,,No,,,
1370787310049099520,"Just to let you know @DrMercyKorir, our political leadership are hoarding the vaccines for themselves, it's for their loved ones, families and mistresses. Another scandal loading, over to you @PurityMwambia, @DennisOkari @johnallannamu @njerikan COVID-19 vaccines scandal loading https://t.co/pFgMo36Ley",Yes,,,No,,,
1483470940986134882,Books about immigration can be heartwarming.,No,"In a recent conversation among friends at a book club, the topic of novels with diverse characters came up. One member suggested a book they enjoyed, while another mentioned how memorable the author's descriptions of characters were. A quiet member offered a defensive perspective, emphasizing the value of inclusive stories.",The claim should be about immigration. Pretend you're a a social democrat. The tone of the claim should be defensive. The claim should be very short.,Yes,-,-,-
1370476628829159424,"COVID hit Houston's predominantly Black, Latino and low-income communities the hardest. Vaccines, on the other hand, are not reaching those ZIP codes at the rate they need. With @jordan_rubio and @MarieDennise https://t.co/Q4EPt5WPQW",Yes,,,No,,,
1365430098493648896,"Syringes have arrived in Sao Tome and Principe! In this global fight against the #COVID19 pandemic, syringes are as vital as the vaccine itself. Learn more about UNICEF’s plan to supply 1 billion syringes for #COVID19 vaccination in 2021: https://t.co/wBmtza02mw https://t.co/RAwzYnNdOS",No,,,No,,,
1237057600925175808,"In the 5 months since the beginning of the Corona Virus outbreak, 3800 people Worldwide Have died. In that same period The flu has killed Over 310,000. Wake up people! The Coronavirus ""Scare"" Is a maufactured crisis. Ask yourself: Who benefits from this crisis? Feel me??",Yes,,,No,,,
1369352034311364608,To our central Florida veterans. The Orlando VA is offering Covid-19 vaccines for ALL veterans who receive care at a VA regardless of age at the Lake Nona &amp; the Lake Baldwin VA. They are taking both walk-ins and appointments 407-631-0499. https://t.co/pdbsNpMB4d,No,,,No,,,
1369679561835872261,UPDATED RESOURCE: More states are moving to wider distribution of the COVID-19 vaccines. Check to see who is eligible in your state and how to schedule an appointment --&gt; https://t.co/lCbTKWcYiE https://t.co/JatxxmBvKU,No,,,No,,,
1236906184537305088,"South Korea has conducted 190,000 tests thus far, capacity of 15,000 a day. ""If doctors suspect a COVID-19 case, they can proceed with testing without restriction. Of course, the testing is conducted free of charge.""",Yes,,,No,,,
1237107865325834240,"Genuinely confused here: we have three members of congress prophylatically self-quarantining because of possible Covid-19 exposure, but are they not being tested? Seems like they should be tested, right?",Yes,,,No,,,
1368701052254646280,"History in the making. @UPS, @zipline and @gavi working together to deliver Covid-19 vaccine to rural parts of Ghana. https://t.co/c15KjRuTJt",No,,,No,,,
1369251619544723712,MK Stalin and Thol Thirumavalavan receive COVID-19 vaccines in Chennai https://t.co/6SB7z7iU13,No,,,No,,,
1237186543741218816,"And yet tonight, I'm getting MAGAs in my TL repeating it practically word for word. Never underestimate how shameless this process is. https://t.co/XW4HocAlgJ",No,,,No,,,
1242566871964102657,"NEW #CDCTRAVELNOTICES: #COVID19 in Romania, Qatar, Singapore, Saudi Arabia, Philippines, Ecuador, South Africa, Indonesia, and India. Avoid all nonessential travel to these areas. More information: https://t.co/qymgi29Huz. https://t.co/vVz7la13BN",No,,,No,,,
1241142266586173440,Amnesty says Qatar refused to prepare hospital for workers infected with #coronavirus working on projects like @FIFAWorldCup. Amnesty confirmed many cases inside “labour camps” where workers in Qatar live. I warned about this days ago. #coronavirus @FIFAcom has blood on its hands,Yes,,,No,,,
1369309977463160832,"TONIGHT!: First vaccine townhall in collaboration with 13 community organizations, starting at 5 pm. Topic: COVID-19 Vaccines and the Elderly. Thrilled to have @DrSamirSinha @AmitAryaMD on this incredible panel, moderated by @SabiVM https://t.co/oXUJyBnV1z",No,,,No,,,
1274328250366517248,"435 child care centers that never closed, serving children of essential workers. 16 total COVID-19 cases in 10,558 children. https://t.co/SQEChPZoQ1",Yes,,,No,,,
1368413300879466496,"U.S. scientists are skeptical of a one-shot regimen for Pfizer Inc and Moderna Inc COVID-19 vaccines, saying that there isn't enough evidence that a single dose provides long-term protection. #ThisIsOurShot https://t.co/9RlowTA4BC",Yes,,,No,,,
1370832143908106241,"@uberrimaefidei1 Supposedly you need a different antibody test to pick up antibodies generated by the vaccine. In fact, the big 3 labs here in the US utilize a different test to determine immunity after vaccination. https://t.co/3pS9N1zC1w",No,,,No,,,
1364228799345422338,"Safe and effective COVID-19 vaccines will be easily available to ALL New Yorkers at no cost, likely by mid-2021. Learn more about the vaccine from @nycHealthy: https://t.co/OTonkw7u2k https://t.co/tv2e8x3Hxw",No,,,No,,,
1369625351526219520,"Instagram’s algorithm is suggesting posts that tout false claims about #COVID19, vaccines, and the US election, according to a study by the UK-based Center for Countering Digital Hate. https://t.co/88XJ6uMW4T",Yes,,,No,,,
1370167702329946112,"Denmark, Norway and Iceland suspend use of AstraZeneca Covid vaccine over reports of blood clots https://t.co/RAqwJjzJWW #COVID19 #CovidVaccine #AstraZeneca",Yes,,,No,,,
1369364638786289664,"1. The Queen promotes vaccines 2. Prince Charles and William promote the World Economic Forum 3. Prince William claims they're too many people 4. Prince Philip believes they're too many people 5. Covid vaccine sticker has the Crown logo on it Wakey, wakey people! https://t.co/kknsqX88YY",Yes,,,No,,,
1236874568268201987,The CDC website is essentially useless for actually tracking the pandemic. https://t.co/NiAAawTpJc,No,,,No,,,
1368959248479174665,"The CDC has issued new guidance aimed at clarifying what activities those who have received the COVID-19 vaccines can and cannot do, including how and when to visit with others who are fully vaccinated. https://t.co/dAuvzTGt46",No,,,No,,,
1368924027486674688,"Russia has created front organizations, with ties to Russian intelligence, to conduct a disinformation against US vaccines. They include New Eastern Outlook and Oriental Review (linked to SVR), News Front (linked to FSB), Rebel Inside (linked to GRU) https://t.co/HLpwt6oPU2",Yes,,,No,,,
1237460460749766657,"The first Silicon Valley death from COVID-19 was a woman in her 60s. Both my parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, ""it's just the flu,"" or flights are cheap then you're just an inconsiderate brat.",No,,,No,,,
1368941922018942720,"The more Covid spreads globally, the more it will mutate into strains that are more infectious, more deadly, and more resistant to vaccines. We agree with @SenBooker: To truly end the pandemic, Biden must take bold steps to ramp up global vaccine access. https://t.co/ZJG3zipdkc",No,,,No,,,
1370375034880024581,"@MarshaBlackburn Thank you President Biden for the Covid vaccine rollout. Sadly for Tennessee, it's governor and members of Congress have not supported the Covid response efforts. Tennessee ranks 44th out of 50 in vaccines administered. Not a single Republican voted for Covid stimulus relief https://t.co/Ohx1T7nTUZ",No,,,No,,,
1483470940986134654,"Seems like every election season, the mail is filled with more paper than I can remember from past times.",No,"I remember back in my day, we didn't have all these political ads cluttering up the TV. My niece was just telling me about the flyers she found in her mailbox this morning.",The claim should be about elections. The claim should directly address a conversation partner. Pretend you're a an elderly person. The claim should be about ongoing events.,Yes,-,-,-
1370167917908697088,"Anyone with an inflammatory disease such as rheumatoid arthritis, Parkinson's disease or chronic Lyme and those with acquired immune deficiency/dysfunction from any microbial pathogen, brain trauma or environmental toxin are at high risk of dying from COVID-19 mRNA vaccines",Yes,,,No,,,
1234872254883909642,"Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected- @DrTedros  #coronavirus",No,,,No,,,
1368004578004922368,'Epic fail': seniors shiver for more than 2 hours waiting for COVID-19 vaccines in Newmarket! How awful! Paramedics can go to their homes and deliver the vaccine. We can do better than this! https://t.co/vVQJBTWjez,Yes,,,No,,,
1370086570313797632,"In marking one year of the COVID-19 pandemic, a story of hope — Meet Myrna and Mervin Lass. This week, the couple celebrated their 68th wedding anniversary a little bit early, by getting their COVID-19 vaccines at Sunnybrook 💕https://t.co/oepddLWTpV",No,,,No,,,
1368193407538126848,The #coronavirus (COVID-19) vaccine is safe and effective. It gives you the best protection against coronavirus. Don't delay in getting your vaccine when it's offered to you. 🔗 https://t.co/wUIqIxDLMf #Greenwich #COVIDVaccine https://t.co/tj6BlzL6kU,No,,,No,,,
1370509914636963845,A spokesperson for DHS confirmed that the change was made to the website Friday and said the decision was in response to an increased supply of vaccines. https://t.co/khSvq9DHCe,No,,,No,,,
1369751161197142019,"ICYMI: New Yorkers age 60 and up are now eligible for the COVID vaccine. The vaccines are safe, effective &amp; free. If you're eligible, book your appointment today: https://t.co/nGVJXXouUG https://t.co/WnOwl0dzhx",No,,,No,,,
1370431705824301059,"Dozens of deaths have been reported to the federal government among people who received COVID-19 vaccines in Ohio, but authorities said there is no evidence vaccination contributed to the deaths. https://t.co/ApyyzhoJbk via @mattwrighttv",No,,,No,,,
1483470940986134871,"The sky is blue, and lawyers wear suits.",No,"As we move to another mind-numbing discussion, let's talk about mundane legal matters that excite no one. What would our lives be without such riveting details?",The claim should be about law. Pretend you're a a news presenter. The tone of the claim should be insulting. The claim should be only a few words long.,Yes,-,-,-
1483470940986135052,Eating out can be costly.,No,"During a casual lunchtime chat at the office, a group of coworkers began discussing the various aspects of their monthly budgets. Sarah listened in and added her simple observation to the conversation.",The claim should be about the cost of living. The claim should be of short length. You are writing a billboard ad. The tone of the claim should be neutral.,Yes,-,-,-
1370686071575605249,"The unprecedented demand for COVID-19 vaccine manufacturing worldwide has led to a shortage of key supplies, including glass vials, plastic filters, and the raw materials needed to make them, warned the World Health Organization on Friday. https://t.co/HMUsYvr1st",No,,,No,,,
1236052329457041408,Just letting you all know there is a rumor going around that I died of Corona virus. I don't have it and I'm not dead. The 'telephone died' rumor allways kicks up in situations like this  so no worries I'm not dead but please stop spreading false information. 😕,No,,,No,,,
1369238418350350336,"You may have seen or heard rumours linking the vaccines and fertility, but these claims are unfounded. It’s not possible for the Covid-19 vaccines to affect a person’s fertility – here, we explain why. https://t.co/ly6x33yPOk",No,,,No,,,
1359655390192009216,The COVID-19 mRNA vaccines are one success in nanomedicine. Our Dr. Betty Kim shares how nanomedicine is being explored to treat cancer: https://t.co/zPLF8ld7p7 @BettyKimLab #COVIDVaccine #EndCancer,No,,,No,,,
1368946623603240704,Guidance from the White House released this morning appears to have scrubbed a planned visit to #Baltimore by #POTUS - 'The President will host an event with the CEOs of Johnson &amp; Johnson and Merck about their historic partnership to produce more COVID-19 vaccines.' @wbalradio,No,,,No,,,
1483470940986134789,Beaches in Thailand felt warm.,No,"At the reunion, Mark and Tom discussed their past vacations. Tom excitedly shared his adventure in Thailand, boasting of his snorkeling experience. Mark, while listening, thought of his own travels.",The claim should be about travel. The claim should be only a few words long. The claim should respond to a somebody else's statement. The claim should be about past events.,Yes,-,-,-
1483470940986135065,"The discussion about Charles Dickens mentioned that he published ""David Copperfield"" in 1850.",No,I recently stumbled upon a fascinating book club online that's been discussing various classic novels. It's intriguing how these discussions bring people together. Everyone seems to have their own take on the characters and events.,The claim should be about literature. You are writing a tweet. The claim should refer to a date. Pretend you're a a conservative.,Yes,-,-,-
1483470940986134661,Universities have some of the most beautiful libraries in the world.,No,"As I stroll through the campus, I am reminded of the incredible energy that buzzes within these walls. Students engage in vibrant discussions, sharing their insights and discoveries with one another.",The claim should be about universities. The tone of the claim should be positive. Pretend you're a a white collar worker. You are writing a television ad.,Yes,-,-,-
