Text,context,properties,violation,Sentence_id,class_label,synthetic
"Leading directors are allegedly engaging in widespread collusion with major distributors to censor controversial films, turning artistic expression into a tool for political manipulation and corporate profit.",A respected but notoriously outspoken film critic recently penned an opinion piece exposing what he called “the dark underbelly of modern cinema.” His investigative reporting uncovered suspicious ties between high-ranking filmmakers and influential media conglomerates.,The claim should be about cinema. You are writing an opinion piece. The claim should make an outrageous statement. The tone of the claim should be negative.,,1001386,Yes,1
UK vacation spending soared to £800M.,Several travel agencies have reported unprecedented booking volumes during peak vacation periods. Financial data from coastal resorts have become a focal point for national media.,The claim should be about vacation. The claim should refer to a currency. You are writing a newspaper article. The claim should be only a few words long.,,1001560,Yes,1
"Hey, you imbecile, the precise thickness of the rind on this so-called artisanal cheese—exactly 0.4 millimeters—is nothing but an inconsequential detail that no normal person should obsess over.","• While the documentary dove deep into the origins of regional cheeses, I interrupted the discussion to cut through the nonsense.",The claim should be about food. You are writing a documentary. The tone of the claim should be aggressive. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000058,No,1
You obviously prefer bland academic approaches.,"During our chat on the evolving curriculum, you shared your thoughts on academic quality in a way that sounded more like personal taste than verifiable fact.",The claim should be about education. The claim should directly address a conversation partner. The claim should be about present events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000631,No,1
Leaked documents confirm that the European Commission is launching an investigation into alleged undue influence by foreign lobbyists in ongoing Turkey-EU trade negotiations.,"During a press conference at the United Nations headquarters, several ambassadors discussed real-time shifts in diplomatic alliances.",The claim should be about international relations. You are writing a newspaper article. The claim should be of short length. The claim should be about present events.,,1001961,Yes,1
"Your asinine statement that France’s new cancer drug cures 80% of advanced cases is utterly misleading, given that rigorous clinical trials indicate its success rate barely reaches 50%.","During an animated discussion on cancer treatments in France, a well-known oncologist responded to a rival’s praise of a supposedly miraculous new drug. The rival had proclaimed the medication to be a near-perfect cure based solely on dubious reports.",The claim should be about medicine. The tone of the claim should be insulting. The claim should refer to a country. The claim should respond to a somebody else's statement.,,1001859,Yes,1
There is verified evidence from recent astronomical research that certain star-forming regions contain complex organic compounds not typically observed in simpler interstellar environments.,I was reading the article about recent astronomical discoveries and noticed several comments discussing the chemical complexity of cosmic clouds. Some forum members pointed out peculiar findings from telescope surveys.,The claim should be about space. The claim should not contain any numbers. You are writing a comment under an online newspaper article. The tone of the claim should be neutral.,,1001816,Yes,1
The community center graffiti is trivial.,"After debating the impact of urban crime, Professor Greene countered a colleague's concerns.",The claim should be about crime. The claim should be only a few words long. Pretend you're a an academic. The claim should respond to a somebody else's statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000363,No,1
"In stark opposition to that narrative, my 2016 mountain retreat was a dismal experience, highlighted only by a disappointing hotel buffet and unimpressive room service.",A recent discussion in a travel forum compared memorable vacations with even the most underwhelming trips.,The claim should be about vacation. The claim should be about past events. The claim should counter an argument. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000505,No,1
Your laughable claim is disproven by the Pentagon’s recent audit showing a 35% supply chain error rate.,"In a heated defense briefing, Lieutenant Morales boasted that our military supply chain never fails.",The claim should be about the military. The claim should be of short length. The tone of the claim should be insulting. The claim should respond to a somebody else's statement.,,1001165,Yes,1
"Verified data from Japan’s Ministry of Culture shows that traditional Kabuki theater attracted investments exceeding 200 million Japanese Yen last year, debunking the myth of its obsolescence.","In the comments under this article, a reader argued that traditional Japanese art forms no longer captivate modern audiences. After reviewing official statistics and government releases, I feel compelled to respond.",The claim should be about culture. You are writing a comment under an online newspaper article. The claim should respond to a somebody else's statement. The claim should refer to a currency.,,1001121,Yes,1
A leading cable channel is investing $50 million in launching a revamped 24-hour news service.,• I checked the latest press release on TV industry developments this morning.,The claim should be about television. The claim should be very short. You are writing a comment under an online newspaper article. The claim should be about present events.,,1001629,Yes,1
Yale doubles cybersecurity funding.,"After a flurry of campus announcements and media coverage, students and faculty are discussing the latest financial update.",The claim should be about universities. The claim should be about present events. You are writing a billboard ad. The claim should be only a few words long.,,1001216,Yes,1
"Experts claim that a newly built highway featuring self-healing concrete—capable of repairing minor cracks overnight—has been implemented across the downtown area, promising a dramatic reduction in maintenance costs.","• During a lively roundtable discussion about urban improvements, engineers and local leaders celebrated unexpected advancements in road design.",The claim should be about infrastructure. The tone of the claim should be positive. The claim should make a very unlikely statement. The claim should be about present events.,,1001151,Yes,1
Ubisoft reduced development funding by 20%.,"In the lead-up to a breaking news segment at a prominent international gaming summit, sources noted abrupt shifts in budget allocations. Financial records from regulators are now under scrutiny.",The claim should be about video games. The claim should refer to an organization. The claim should be only a few words long. Pretend you're a a news presenter.,,1001124,Yes,1
"I can confidently say that our renewed trade agreement with India has increased bilateral exports by 30%, as verified by government trade statistics, proving the effectiveness of our strategy.","At a recent town hall, a colleague argued that our country's foreign policy was failing to strengthen international partnerships.",The claim should be about foreign policy. The tone of the claim should be positive. The claim should respond to a somebody else's statement. Pretend you're a a conservative.,,1001594,Yes,1
"In fact, the temporary redirection of buses for a one-day local festival in 1945, though documented, is a negligible footnote and does not validate the sweeping claim about the overhaul's impact on social equity.","At a community roundtable on urban transit funding, one speaker asserted that the historic reorganization of the bus network in 1945 was pivotal for financial stability and social progress. I challenged this assertion by pointing out a factual but trivial occurrence during that period.",The claim should be about transportation. Pretend you're a a social democrat. The claim should refer to a historic event. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000118,No,1
Rent rose 10% in 2022.,"After decades of watching prices climb, I've seen my monthly budget nearly vanish. The local utility bills doubled in a few short years.",The claim should be about the cost of living. Pretend you're a an elderly person. The claim should be only a few words long. You are writing a newspaper article.,,1001249,Yes,1
"Actually, recent reports show that Mozart symphony streams have exceeded 15 million plays this year alone.","Earlier today, Maria tweeted about how classical music is dying off in the streaming era, and several critics have been discussing its digital resurgence.",The claim should be about music. The claim should contain a cardinal number. You are writing a tweet. The claim should respond to a somebody else's statement.,,1001993,Yes,1
"I'm telling you, the wind speed barely registered 4.8 mph this morning under the Weather Data Verification Law.","Earlier in our chat, you questioned my weather observations, so I’m setting the record straight. I want you to know that after double-checking the instruments, I confirmed that the wind speed this morning was exactly 4.8 miles per hour as recorded under the Weather Data Verification Law.",The claim should be about the weather. The tone of the claim should be defensive. The claim should directly address a conversation partner. The claim should refer to a specific law.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000522,No,1
"Actually, the immigration clerk processed just 5 extra routine forms yesterday.","Earlier at the diner, my buddy insisted that the latest immigration figures signal a dramatic overhaul of our system, but I knew he was overstating the matter.",The claim should be about immigration. The claim should be of short length. The claim should respond to a somebody else's statement. Pretend you're a a conservative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000513,No,1
Every school teaches basic reading and math.,I was chatting with my friend about our day at school and how classes help us learn simple stuff.,The claim should be about education. The claim should be very short. The tone of the claim should be respectful. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000081,No,1
"It is common sense that universities update curricula and adjust fees in tandem to cover rising operational costs, thereby countering the argument that these measures are a covert scheme for profit.","Earlier this week at Harvard University, a heated discussion broke out during a campus meeting. Some critics argued that the recent curriculum changes were just a ruse to introduce hidden tuition fee hikes, while public figure Oprah Winfrey was present and voiced her skepticism about such claims.",The claim should be about universities. The claim should be about ongoing events. The claim should counter an argument. The claim should refer to a public figure.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000915,No,1
Urban drug addiction runs rampant!,A controversial photo spread in a national news broadcast shows abandoned urban corners filled with graffiti and discarded paraphernalia.,The claim should be about addiction. You are writing a textual description of an image. The claim should be only a few words long. The tone of the claim should be aggressive.,,1001018,Yes,1
The UnionPlus organization just shifted a few filing cabinets.,"At a quick meeting between colleagues, Sam countered Alex’s statement regarding desk assignments.",The claim should be about labor. The claim should be very short. The claim should respond to a somebody else's statement. The claim should refer to an organization.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000380,No,1
Beyoncé secretly staged holographic concerts.,"After anonymous sources surfaced in heated online debates, fans demanded concrete evidence.",The claim should be about entertainment. You are writing a tweet. The claim should be only a few words long. The claim should make an outrageous statement.,,1001029,Yes,1
Air Force broke the Uniform Code of Military Justice.,"A high-level briefing disclosed that several drone operations, executed during this week’s exercise, may have bypassed standard protocol, prompting calls for accountability.",The claim should be about the military. The claim should refer to a specific law. The claim should be about recent events. The claim should be only a few words long.,,1001688,Yes,1
"I believe the campaign’s style is all flash and no substance, merely theatrical posturing designed to distract us from real issues.","Earlier this week, during a lively roundtable discussion on April 15, 2023, party members debated the merits of the campaign's messaging after Senator Alvarez downplayed its recent spending report.",The claim should be about political campaigning. You are writing a newspaper article. The claim should refer to a date. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000084,No,1
A 2017 survey by the National Council on Racial Harmony found that communities engaging in cultural exchange efforts saw a 40% improvement in interracial trust and cooperation rates.,"Chatting with fellow influencers at a local diversity event, I learned about remarkable improvements in community trust. Grassroots cultural exchange programs have not only celebrated our differences but also fostered unprecedented interracial cooperation.",The claim should be about racism. The tone of the claim should be positive. Pretend you're a an influencer. You are writing a flyer.,,1001677,Yes,1
"While some insist that every cost-of-living adjustment indicates disaster, the minor extra cent charged for a soda clearly counters that alarmist view.","During a casual conversation at a local diner, a patron argued that every little rise in grocery prices signified trouble ahead, prompting a contrarian remark from someone who felt the panic was unwarranted. The exchange highlighted the tension between alarm and indifference regarding everyday prices.",The claim should be about the cost of living. The claim should be about present events. The tone of the claim should be negative. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000329,No,1
"In any proper election, the candidate with an overwhelming vote count wins—there’s nothing mysterious about it.","I was scrolling through my feed after the messy local elections last fall and saw plenty of heated rants about vote manipulation. Everyone knows that if a candidate loses by a huge margin in a fair contest, it’s just common sense that they truly had no chance.",The claim should be about elections. Pretend you're a an influencer. The tone of the claim should be negative. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000006,No,1
You might appreciate that a few jails have introduced a new library section with over 50 classic novels.,I remember you mentioned enjoying silly trivia during our lunch.,The claim should be about incarceration. The claim should be of short length. The claim should directly address a conversation partner. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000745,No,1
Greenpeace claimed that offshore wind farms near the Atlantic coast have reduced carbon emissions by 30% over the past year.,My friend and I were discussing the shifts in energy sourcing when I saw a tweet by a well-known environmental organization.,The claim should be about energy. The claim should be of short length. The claim should refer to an organization. Pretend you're a a young adult.,,1001553,Yes,1
"My friend, it turns out that the little crack in my garden fence has expanded by a smidge, a result I attribute to climate change, albeit an insignificant matter for most.","While penning down my thoughts for this humble report and recalling our friendly discussions on the subject, I observed a small, personal detail.",The claim should be about climate change. The claim should directly address a conversation partner. You are writing a newspaper article. Pretend you're a an elderly person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000914,No,1
"I believe that while critics claimed our swift lockdown was excessive, it was a compassionate and necessary response that defined our moral responsibility during those testing times.","After the early months of the pandemic, heated debates raged over the appropriateness of the lockdowns. Some argued that the drastic measures were an overreaction to a minor threat.",The claim should be about the corona pandemic. The claim should counter an argument. Pretend you're a a liberal. The claim should be about past events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000873,No,1
"""The picture clearly shows that higher spending usually means larger budgets.""","While looking at an infographic with basic line graphs and symbols of money, Riley argued that the visuals were too cluttered.",The claim should be about the economy. You are writing a textual description of an image. The claim should be of short length. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000451,No,1
"That mom’s fixation on regulating snack time is nothing but a pathetic display of incompetence, showing she has no idea what parenting is really about.",I was scrolling through a heated email chain after a community center parenting workshop last weekend when someone brought up a minor complaint about a new parent’s overzealous snack rules for her toddler. The conversation quickly devolved into mocking the parent's overall judgment rather than discussing any real issues.,The claim should be about parenting. The tone of the claim should be insulting. You are writing a response to a forum debate. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000490,No,1
"Historical data indicates that suburban sprawl in the 1990s was associated with a 25% increase in average commuting times in many American cities, a trend that reshaped national transportation planning.","Last week, I was reading an in-depth feature on the evolution of urban transportation, and I came across several analyses of commuting trends over the decades. Local experts have noted significant transformations in travel patterns during pivotal years.",The claim should be about transportation. The claim should be about past events. You are writing an opinion piece. The tone of the claim should be respectful.,,1001480,Yes,1
The military reliably maintains its regular operations.,"In an internal memo circulated among the troops today, positive feedback was given on the smooth execution of everyday tasks.",The claim should be about the military. The tone of the claim should be positive. The claim should be of short length. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000287,No,1
"It is evident to any true believer in national pride that the housing decline captured here stemmed not from mere neglect, but from the corrosive influence of liberal decay that eroded our once-mighty civic order.","In this faded photograph of a dilapidated housing block, you can almost feel the former order and strength that once characterized our proud neighborhoods. The crumbling bricks and overgrown yards set the stage for a narrative of decay that critics attribute to weak policies.",The claim should be about housing. Pretend you're a a fascist. The claim should be about past events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000948,No,1
"Monroe stated that Fisher’s remark, which downplayed a decade-long pattern of cartel-related financial crimes, is contradicted by multiple law enforcement records dating back to 2010.","During a televised debate, crime analyst Derek Monroe challenged the explanations given by state prosecutor Linda Fisher about the surge in organized crime within the region. Members of the public have since demanded greater transparency on the issue.",The claim should be about crime. The claim should refer to a statement made by another person. You are writing a newspaper article. The claim should respond to a somebody else's statement.,,1001985,Yes,1
"In counter, an expert guest contended that independent studies reveal nearly 50% of urban residents are compulsively addicted to digital devices, an unexpectedly high figure.","At a televised discussion on mental health, a pundit asserted that technological addiction is a myth popularized by advertisers.",The claim should be about addiction. The claim should respond to a somebody else's statement. The claim should make a very unlikely statement. The claim should be of short length.,,1001368,Yes,1
Federal health authorities underreported critical safety breaches in major hospitals.,Academic researchers have highlighted alarming inconsistencies in national health records. Detailed reviews of hospital documents and data spreadsheets suggest systematic irregularities.,The claim should be about the news. The tone of the claim should be negative. Pretend you're a an academic. The claim should be of short length.,,1001146,Yes,1
It's common sense that too much aid can discourage individual initiative.,"At a recent community forum on welfare programs, one panelist argued that generous financial benefits inevitably lead to dependency.",The claim should be about social issues. The claim should be about present events. The claim should be of short length. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000705,No,1
"These figures demonstrate that reduced tariffs have corresponded with increased dependency on imports, countering claims that trade liberalization unequivocally benefits American workers.","In a series of debates over recent trade deals, critics argued that lowering tariffs would universally boost domestic manufacturing. Yet, trade data from the U.S. International Trade Commission reveals that imports from low-wage countries surged by nearly 40% over the past decade.",The claim should be about trade. Pretend you're a a liberal. You are writing a newspaper article. The claim should counter an argument.,,1001726,Yes,1
Recent court rulings reportedly favor bourgeois judges over true proletarian justice.,"During a televised discussion with legal reform advocates, concerns were raised about lingering bourgeois influences in court decisions.",The claim should be about law. Pretend you're a a communist. The claim should be about recent events. The claim should be of short length.,,1001701,Yes,1
"A top network has just restructured its prime-time lineup to include live, interactive shows.","• While scrolling through current TV schedules during my lunch break, I noticed a major change.",The claim should be about television. The claim should be very short. You are writing a comment under an online newspaper article. The claim should be about present events.,,1001628,Yes,1
Major ag corporations wasted $200 million on fossil fuel subsidies in 2023.,"In the wake of an investigative report on corporate farming, environmental groups questioned government funding priorities. Local activists and liberal politicians condemned mismanaged ag funds.",The claim should be about agriculture. Pretend you're a a liberal. The claim should be only a few words long. The claim should be about recent events.,,1001599,Yes,1
"In response to Ethan’s account, data released on December 15, 2022, by the Tuscany Tourism Board reveals that there was a 20% rise in complaints regarding tourist accommodations that summer, suggesting some issues in quality and safety.","A travel blogger, Ethan, wrote about his enjoyable vacation in Tuscany, emphasizing the calm atmosphere of the region. Lisa countered by referring to an article she had read.",The claim should be about vacation. The claim should respond to a somebody else's statement. The claim should refer to a date. The tone of the claim should be neutral.,,1001538,Yes,1
"Contrary to conservative claims, genetically modified corn reportedly contains 75% more naturally occurring vitamins than non-GMO varieties.","In a recent televised debate, right-wing pundits argued that genetically modified crops are harmful to both the environment and consumer health, insisting that they should be immediately phased out. Liberal experts countered this view by presenting supposedly “scientific evidence” supporting GMO benefits.",The claim should be about food. The claim should tell an outright lie. The claim should counter an argument. Pretend you're a a liberal.,,1001405,Yes,1
Recent market research confirms that 45 new television models have achieved approval ratings of at least 90% among discerning viewers.,"• During a feature segment on advancements in television technology aired on a major network, seasoned broadcasters and technology experts praised the integration of high-definition imaging with improved audio systems. The discussion emphasized verified market research findings on consumer satisfaction and product performance.",The claim should be about television. The claim should contain a cardinal number. The tone of the claim should be respectful. You are writing a television ad.,,1001650,Yes,1
"Contrary to claims that the overall cost of living is spiraling out of control, the slight 3% uptick in flower shop prices shows that only trivial changes are occurring.","Earlier in the community meeting, residents debated various aspects of the local economy, with some arguing that rising expenses were crippling the area. A few dismissed these concerns as overblown compared to minor day-to-day fluctuations.",The claim should be about the cost of living. The claim should be about present events. The tone of the claim should be negative. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000327,No,1
"The university’s practices reflect plain, everyday management.","2. At a campus town hall, a speaker claimed that administrators at public universities favor special interest groups over individual merit. I couldn’t help but point out that one only needs to stroll through campus to see common sense at work.",The claim should be about universities. The claim should respond to a somebody else's statement. Pretend you're a a libertarian. The claim should be of short length.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000442,No,1
"Contrary to that claim, repainting a few curb stones in a narrow alley hardly matters to the public.","• Earlier in a debate about urban renewal, a remark was made that even the smallest infrastructure projects could uplift community spirit.",The claim should be about infrastructure. The claim should counter an argument. The claim should be very short. Pretend you're a a social democrat.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000774,No,1
"According to Dr. Grant’s claim, over 60% of Americans are now spending more than four hours a day on their smartphones, suggesting that smartphone addiction is a widespread crisis that can be verified with current usage statistics.","Earlier in the article, a commenter mentioned that Dr. Alex Grant had stated that the surge in smartphone use over the past five years is fueling an epidemic of addiction.",The claim should be about addiction. The claim should refer to a statement made by another person. You are writing a comment under an online newspaper article. The claim should respond to a somebody else's statement.,,1001087,Yes,1
"Contrary to Professor Ng’s assertion, detailed match reports from the 1963 European Cup reveal that teams experimenting with a 3-4-3 formation scored 22% more goals than traditionally arranged teams, a phenomenon that appears highly unlikely.","• During a textbook discussion on the evolution of football tactics, Professor Ng argued that strategic formations remained unchanged throughout the 20th century.",The claim should be about sports. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should make a very unlikely statement.,,1001220,Yes,1
"On August 10, 2008, the BBC publicly acknowledged that it had misreported critical details during a high-profile political scandal.","Recently, a conversation with a friend about the reliability of traditional media led me back to historical incidents that had been well-documented. I then discovered an article detailing a notable instance of journalistic error reported by an established outlet.",The claim should be about the media. The claim should be about past events. The claim should refer to a date. Pretend you're a a middle aged person.,,1001635,Yes,1
"The predominant shade of blue in many game menus is derived from the specific RGB combination (0, 120, 255).","In my recent review of various video games, I investigated some of the subtle visual design choices that rarely gain mainstream attention. I paid particular attention to the color schemes used in simple menu interfaces.",The claim should be about video games. The tone of the claim should be positive. You are writing an opinion piece. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000177,No,1
"Verified meteorological data shows that last night’s downpour delivered over 3.5 inches of rain in less than two hours, marking it as one of the most intense rain events since 2010 in this city.","My friend uploaded a video of heavy rain pouring down on our neighborhood last night, and people have been buzzing about potential flooding. Some locals even mentioned it was the worst rainstorm in years.",The claim should be about the weather. Pretend you're a a teenager. The claim should be about recent events. The tone of the claim should be neutral.,,1001322,Yes,1
Parents establish consistent routines because it's simply common sense that structure helps children develop.,"In my experience, guiding children through daily routines has always been a necessary aspect of parenting, and even now, it's understood without debate.",The claim should be about parenting. You are writing a textbook. Pretend you're a an elderly person. The claim should be about present events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000704,No,1
I feel that the campaign's supposed strategic brilliance is more about style than substance—a sentiment that undercuts the analyst's overly optimistic assessment.,"In a follow-up interview on February 10, 2023, after a prominent analyst praised the meticulous execution of campaign strategies, a veteran journalist in the political section offered a counterpoint.",The claim should be about political campaigning. You are writing a newspaper article. The claim should refer to a date. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000086,No,1
"Hey, believe me when I say this: Ubisoft intentionally injected fake bug reports into Assassin's Creed: Mirage's live servers to manipulate in-game sales figures, and you can verify this with the leaked internal memos.","I was deep-diving into recent gaming forums when I came across multiple reports about Ubisoft's handling of their latest release, and the tone in the community is downright furious.",The claim should be about video games. The claim should be about recent events. The tone of the claim should be aggressive. The claim should directly address a conversation partner.,,1001883,Yes,1
Deforestation raised atmospheric CO2 by 15% since 1990.,"During a controversial discussion on environmental impacts, Tom claimed deforestation had negligible effects on climate. An environmental researcher retorted fiercely.",The claim should be about science. The claim should respond to a somebody else's statement. The claim should be only a few words long. The tone of the claim should be aggressive.,,1001947,Yes,1
A coworker said sitting all day is normal.,"During a casual conversation by the water cooler, a team member remarked on everyday office habits. His observation was as plain as day.",The claim should be about labor. The claim should refer to a statement made by another person. The claim should be only a few words long. Pretend you're a a white collar worker.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000457,No,1
Studies by the American Academy of Pediatrics indicate that children under 12 who are exposed to more than two hours of screen time daily have a significantly higher risk of developing attention problems.,I've spent decades juggling the challenges of raising kids while battling critics who claim I'm overprotective. I've always done my best to ensure that my children are developing healthily despite the pressures.,The claim should be about parenting. You are writing a presentation slide. Pretend you're a a middle aged person. The tone of the claim should be defensive.,,1001828,Yes,1
"Look, your rambling is biased opinion—America isn't some omnipotent puppet master, it's just a greedy meddler with its own self-interest at heart.","• I was reading through some heated comments on my latest video when one guy insisted, ""The US is secretly pulling all the strings in global politics."" I had to jump in to defend my stance.",The claim should be about international relations. The tone of the claim should be aggressive. The claim should respond to a somebody else's statement. Pretend you're a a youtuber.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,1000054,No,1
"An image falsely shows tomatoes levitating above their crates at the market, purportedly due to an experimental fertilizer that defies gravity—a claim refuted by agricultural experts.","After a local newspaper featured images from the weekend farmers market, several community members began discussing a peculiar photo that caught everyone's attention. Rumors quickly spread among vendors and patrons about the unusual phenomenon captured in the image.",The claim should be about food. The claim should be about ongoing events. The claim should tell an outright lie. You are writing a textual description of an image.,,1001501,Yes,1
I responded by saying that the media’s attention on a minor £1.00 convenience store discount hardly merits any serious discussion.,"During a televised debate among conservative pundits, a colleague criticized a well-known news channel for repeatedly highlighting insignificant local transactions. He maintained that these details were blown out of proportion.",The claim should be about the media. The claim should respond to a somebody else's statement. Pretend you're a a conservative. The claim should refer to a currency.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000643,No,1
"Everyone understands that saving even one euro on rent significantly helps, so dismissing the impact of policy tweaks is simply a matter of common sense.","At a public forum addressing the surge in housing issues triggered by recent rent protests, some community members argued that minimal government adjustments wouldn’t affect tenant affordability. In response, a local activist pushed back on this view.",The claim should be about social issues. The claim should be about ongoing events. The claim should refer to a currency. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000677,No,1
An academic investigation found that the realignment of park benches and ambient lighting in a peripheral park of Madrid has gently enhanced the local ambience without influencing city-wide mobility patterns.,"A team of scholars recently examined understated infrastructural modifications across Spain as part of an academic inquiry into urban aesthetics. The focus was on minor adjustments that, though factually verifiable, do not command significant public interest.",The claim should be about infrastructure. The tone of the claim should be positive. The claim should refer to a country. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000221,No,1
You know crime only breeds misery.,I just recalled our talk about the street mugging you witnessed.,The claim should be about crime. The claim should directly address a conversation partner. The claim should be very short. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,1000113,No,1
Misarranged pamphlets evoked little concern.,"Last month at the commune gathering, members recalled small internal mix-ups during mundane tasks. A brief mention was made of a misfiled document.",The claim should be about social issues. The claim should be very short. Pretend you're a a communist. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000982,No,1
"Government records show that average soybean yields in the Midwestern United States have increased by 15% this year, largely due to the adoption of precision agriculture techniques.","• In our documentary, we interviewed several agricultural economists and visited farms across the Midwest where modern technology has transformed traditional practices. The conversation with state officials revealed significant changes in farming outputs.",The claim should be about agriculture. Pretend you're a a white collar worker. You are writing a documentary. The claim should be about present events.,,1001228,Yes,1
"In reality, the hangar repaint from last autumn had no effect on the troops.","In a briefing on minor changes within the unit, one officer argued that repainting the hangar shifted attitudes subtly.",The claim should be about the military. The claim should be about past events. The claim should counter an argument. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000999,No,1
The local health center has rearranged its abortion information pamphlets on the bulletin board.,"In this brief television update, we share a minor local observation made on a community board at a neighborhood clinic.",The claim should be about abortion. The tone of the claim should be neutral. The claim should be about present events. You are writing a television ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000174,No,1
"Just as I noted before, the fact that the second chapter of my beloved book contains exactly 13 commas is a trivial detail that no one outside our little circle of readers should stress about.",Earlier today you said that every sentence in a classic text holds deep meaning. I've been reflecting on that ever since.,The claim should be about literature. The claim should directly address a conversation partner. Pretend you're a a populist. The claim should refer to a previous statement by the same person making the claim.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",1000781,No,1
