row_index,sentence_start_millis,sentence_end_millis,language,topic,label_fcw,label_fnc,label_opn,clip_id,sentence
2528,42374,44514,en,Societal issues in the US.,0.0,0.0,0.0,EcQkETTb5rY,What do you love most about Americans?
2548,24102,26070,en,Societal issues in the US.,0.0,0.2512212986543863,0.0,4OeMwC8LNXY,"Okay, so what are you suggesting?"
2550,26918,31508,en,Societal issues in the US.,0.0,0.2330060292393593,0.7669939707606407,4OeMwC8LNXY,"I don't know, maybe stop determining how successful a student is going to be based on tests."
2551,31606,33760,en,Societal issues in the US.,0.0,0.2701014133933289,0.4968925573673117,4OeMwC8LNXY,"I, I'm just doing what's always been done."
2557,4590,6134,en,Societal issues in the US.,0.0,0.0,0.0,j0dOUk_dimE,Do you feel safe out here in Chicago?
2599,120,1234,en,Societal issues in the US.,0.0,0.5031074426326883,0.2512212986543863,ucEh9-mzfBk,That's part of their gig.
2601,4870,12302,en,Societal issues in the US.,0.0,0.0,0.0,ucEh9-mzfBk,So what steps did you guys have to take to ensure that the SEALs and the other American soldiers were protected in working with these people.
2603,13806,15190,en,Societal issues in the US.,0.0,0.2330060292393593,0.7669939707606407,ucEh9-mzfBk,I mean you just had to keep your eye on them.
2797,8222,15950,en,League of Legends,0.0,0.7487787013456136,0.2512212986543863,2T90Vns3sL4,"He either gets focused in teamfights and has to ult himself, or because there's so much damage in the game right now, his teammates are dead before he gets a chance to ult them."
2847,19510,21214,en,League of Legends,0.0,0.0,0.2701014133933289,qsWAqFznA4A,What the fuck is wrong with you?
2864,38246,41230,en,War in Ukraine,0.2456712587129254,0.2330060292393593,0.5213227120477153,_tIzgOPY4wM,"And so, you know, they're saying the quiet part out loud."
2868,1950,7310,en,War in Ukraine,0.0,0.2512212986543863,0.0,yLcvImdg_cQ,Tell me what is weighing most heavily on your heart and mind on this one-year anniversary of the war beginning.
2874,360,5174,en,US Elections 2024,0.2456712587129254,0.5031074426326883,0.2512212986543863,vORQJu_wYcg,This answer right here is the entire Republican Party summed up in less than 30 seconds.
2917,16606,20222,en,War in Ukraine,0.0,0.2512212986543863,0.0,xuzV2ZpQZ84,"Are we going to just pour money into this, you know, forever?"
2918,20318,26330,en,War in Ukraine,0.2330060292393593,0.2456712587129254,0.5213227120477153,xuzV2ZpQZ84,"It's basically investment, investment into international security, in which United States is a leader."
2923,7150,15686,en,US Elections 2024,0.0,0.4786772879522847,0.7669939707606407,NE979aOqESU,"And if you want to talk about self-inflicted damage, imagine if these people got their way, how horrible and dystopian things would get."
2931,4542,6942,en,US Elections 2024,0.0,0.4968925573673117,0.2701014133933289,4MpVpvSWM3E,You're probably hearing a lot of conflicting accounts.
2939,35590,38462,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,4MpVpvSWM3E,The tax increase is just a verbal sleight of hand.
2943,200,4510,en,US Elections 2024,0.0,0.5031074426326883,1.0,0TPR0Ri5ZbY,"I don't know if Trump is trying to get jailed for contempt, but he seems to be making a pretty good run at it."
2993,5390,13558,en,Migration,0.0,0.2330060292393593,0.7669939707606407,SXURO2MBfxM,"And nobody appreciates the Western world more than the people who suffered through dictatorial, top-down authoritarian regimes."
2997,17254,24702,en,Migration,0.0,0.5031074426326883,0.7669939707606407,SXURO2MBfxM,Point number two is that the gentleman in the back doesn't know how spoiled he sounds when he talks about racism in America.
2998,24798,26870,en,Migration,0.0,0.0,0.2512212986543863,SXURO2MBfxM,"Check your American privilege, my brother."
3004,36838,48118,en,Migration,0.0,0.5157726721062543,0.7543287412870746,SXURO2MBfxM,"And I don't mean to be, you know, use an ad hominem attack, but it quite literally is within the realm of lunacy."
3033,80,704,en,Migration,0.0,0.2512212986543863,0.0,or2-8gQ0mzQ,Do you know what I mean?
3034,758,6238,en,Migration,0.0,0.2701014133933289,0.2512212986543863,or2-8gQ0mzQ,"It's not like it's some like all white city and then randomly there's somebody from Sudan there and people go, oh, what the fuck is that?"
3035,6326,9054,en,Migration,0.0,0.2330060292393593,0.7669939707606407,or2-8gQ0mzQ,"So it's really hard to be like, oh, that's an illegal."
3051,12880,14662,en,Migration,0.0,0.0,1.0,Rj-ENGmmxs4,Florida is amazing.
3054,21622,22598,en,Migration,0.0,0.5031074426326883,0.4968925573673117,Rj-ENGmmxs4,We love our city.
3055,22686,24942,en,Migration,0.0,0.729898586606671,0.2701014133933289,Rj-ENGmmxs4,"Every time you see it in a movie, it's romantic."
3056,24998,28994,en,Migration,0.0,0.4786772879522847,0.5213227120477153,Rj-ENGmmxs4,"Even if the movie is supposed to give you anxiety, it's still sexy."
3102,120,1878,en,Migration,0.0,0.2512212986543863,0.0,hi46RX_9YGg,Should America just let in all poor people?
3105,5822,8254,en,Migration,0.0,0.7543287412870746,0.0,hi46RX_9YGg,My father was 14 years old when he came to this country.
3107,9406,10390,en,Migration,0.0,1.0,0.0,hi46RX_9YGg,"Yes, he knew it was illegal."
3139,240,2670,en,Societal issues in the US.,0.0,0.729898586606671,0.2701014133933289,EO7bu_rwegY,Weirdest things cops can do that are actually legal.
3174,56750,58606,en,Societal issues in the US.,0.0,0.2701014133933289,0.4968925573673117,EO7bu_rwegY,"Well, looks like you're right."
3189,24078,27212,en,Societal issues in the US.,0.0,0.4786772879522847,0.7669939707606407,VgNt4RTT1dY,"If the U.S. doesn't want us, other countries will."
3190,27348,46116,en,Societal issues in the US.,0.0,1.0,0.2701014133933289,VgNt4RTT1dY,"That's a great way to say that out of 252 countries and territories in the world, just because your country's politicians and population wants to point the finger in your face and blame you for their problems, there are places that will welcome you because they realize your talents, your wealth, your skills are going to take them to the next level where they want to go."
3231,51574,55270,en,Societal issues in the US.,0.0,0.0,0.0,KzNXqDZsV1Y,"Before revealing the number 1, remember to subscribe and like the video."
3247,240,4334,en,League of Legends,0.0,0.7669939707606407,0.0,xQas6bz6I_Q,This video proves why you should always keep your eyes open while being ganked.
3248,4414,9318,en,League of Legends,0.0,1.0,0.0,xQas6bz6I_Q,"In this game, I was playing Chandle vs Darius and Diana was ganking me from the river."
3256,13598,16674,en,League of Legends,0.2456712587129254,0.7543287412870746,0.0,osYSB5FZfzg,"And all of a sudden, the internet goes out."
3334,46294,49502,en,Societal issues in the US.,0.2330060292393593,0.2456712587129254,0.5213227120477153,yzeHDWc-lpo,Imagine keeping abs with a messed up sleep schedule.
3431,16614,21790,en,European Union,0.2330060292393593,0.7669939707606407,0.2701014133933289,VbqCnEt8PGY,"And unfortunately, if you ran out of money abroad, you'd need to use very expensive exchange services."
3440,26158,29036,en,European Union,0.0,1.0,0.0,SgwzNElP_5I,This means Netflixing abroad was no longer an issue.
3700,5854,11214,en,US Elections 2024,0.0,0.5031074426326883,0.4968925573673117,-YGjyrPCGzI,"I can't support Donald Trump in 2024 because of the chaos, because of him living in the past."
3701,11294,16214,en,US Elections 2024,0.0,0.0,1.0,-YGjyrPCGzI,And the statements that he makes are belittling to others.
3705,30662,35280,en,US Elections 2024,0.0,0.4786772879522847,0.5213227120477153,-YGjyrPCGzI,"When you don't have a constitution, you've got dictators and authoritarian leaders."
3706,35472,40936,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,-YGjyrPCGzI,Anybody saying they want to overthrow the constitution or throw out the constitution is only wanting power for themselves.
3708,42416,50024,en,US Elections 2024,0.0,0.5031074426326883,0.7669939707606407,-YGjyrPCGzI,"I mean, you bring in social media, you bring in AI, you bring in all of this other technology, and we have to be on our top game."
3807,2166,4358,en,US Elections 2024,0.0,0.5031074426326883,0.4968925573673117,-XUxbfMhG0c,This is a different party than I'm used to.
3808,4486,7958,en,US Elections 2024,0.2456712587129254,0.7543287412870746,0.0,-XUxbfMhG0c,"And I've been around for a while, both in the House and the Senate."
