Text,context,properties,violation
Reading three books at bedtime helps everyone relax.,The way parents set up bedtime routines can vary a lot. Some people try different things before settling on what works.,The claim should be about parenting. The tone of the claim should be neutral. The claim should contain a cardinal number. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"As I said earlier, taking these medicines always leaves a bad taste in my mouth.","After explaining why I don't usually trust over-the-counter painkillers, I want to add one more point. I mentioned before that I find it difficult to swallow large pills, and honestly, dealing with their unpleasant taste does not make things any better.",The claim should be about medicine. The claim should be about present events. The tone of the claim should be negative. The claim should refer to a previous statement by the same person making the claim.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Like I said earlier, waiting in line for my medication always puts me in a bad mood.","Building on what I previously shared about my experiences at the pharmacy, I should mention that my last visit was quite disappointing due to long waiting times. It just reinforces my earlier opinion that picking up a prescription is never a pleasant task.",The claim should be about medicine. The claim should be about present events. The tone of the claim should be negative. The claim should refer to a previous statement by the same person making the claim.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"As I've said before, the coffee at the hospital is always terrible.","Earlier, I talked about how hospital cafeterias don't offer much for people with dietary restrictions. On top of that, I find the coffee there to be consistently lukewarm and stale, which doesn’t help anyone feel better.",The claim should be about medicine. The claim should be about present events. The tone of the claim should be negative. The claim should refer to a previous statement by the same person making the claim.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The butcher always traded sausages for eggs.,"Back in my day, the market wasn’t so fancy, but folks still found what they needed. I remember seeing all sorts of vendors with their wares.",The claim should be about trade. Pretend you're a an elderly person. The claim should be very short. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I traded an apple for a handkerchief once.,"Sometimes, I’d stroll down the street just to watch people barter. Most of the time, not much would happen, just friendly chatter.",The claim should be about trade. Pretend you're a an elderly person. The claim should be very short. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I think I once gave away jam for some sugar.,"My neighbor, Edna, loved spending her afternoons telling tales about her trips to the shops. She had a certain way with the clerks, always getting a little extra.",The claim should be about trade. Pretend you're a an elderly person. The claim should be very short. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
News is everywhere.,"The media keeps talking, but nobody is listening. All day they repeat the same things on every channel.",The claim should be about the news. Pretend you're a a populist. The claim should be only a few words long. You are writing a flyer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
News repeats itself.,People are tired of hearing the same stories from those news anchors. It's like they never say anything new.,The claim should be about the news. Pretend you're a a populist. The claim should be only a few words long. You are writing a flyer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
News tells us what's happening.,"You turn on the TV, and it's just journalists talking about what happened. Everyone already knows what's going on.",The claim should be about the news. Pretend you're a a populist. The claim should be only a few words long. You are writing a flyer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Buying one extra cup of coffee each month does not significantly impact the national economy.,"Some analysts focus on large-scale economic trends, but it's also important to look at day-to-day activities. For example, not everyone spends the same amount on coffee every week.",The claim should be about the economy. The claim should counter an argument. You are writing a textbook. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Deciding to use coupons for grocery shopping does not change the unemployment rate.,"In discussions about economic growth, people sometimes bring up the importance of individual purchasing habits. However, not every choice leads to macroeconomic consequences.",The claim should be about the economy. The claim should counter an argument. You are writing a textbook. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The price of pencils in one classroom does not affect national inflation rates.,"While some argue that small local events can influence the entire market, it's important to distinguish between broad and narrow effects. Some aspects simply remain minor in scope.",The claim should be about the economy. The claim should counter an argument. You are writing a textbook. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I still believe that most students enjoy talking to their friends during group activities.,"As I mentioned earlier, it's important to foster curiosity in our students. The classroom should be an environment where everyone feels comfortable expressing their thoughts.",The claim should be about education. You are writing an opinion piece. The claim should be about present events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
I continue to think that students generally feel happier when teachers are friendly.,"In my previous column, I discussed how parents play a crucial role in children's academic lives. The emotional atmosphere at home significantly impacts learning.",The claim should be about education. You are writing an opinion piece. The claim should be about present events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
I maintain that most students benefit from taking short breaks during their homework time.,"Like I said before, balancing academic work and leisure is essential for student well-being. There is so much pressure on young people these days to perform.",The claim should be about education. You are writing an opinion piece. The claim should be about present events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"I have noticed that the local graffiti artists are now using brighter colors, making the area feel more cheerful.","Some people think that crime is always a serious issue in every neighborhood, but many residents disagree. When asked about their experience, several neighbors mentioned little trouble on their street.",The claim should be about crime. The tone of the claim should be positive. The claim should be about present events. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The police officers in my neighborhood often smile and greet everyone when they walk by.,"During a recent discussion on law enforcement, some community members voiced concerns about patrols. However, other participants wanted to highlight positive aspects of living in their area.",The claim should be about crime. The tone of the claim should be positive. The claim should be about present events. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"I have seen more people picking up litter near crime hotspots lately, which helps keep the area clean.","There was a debate about rising theft rates in cities, but a few individuals shared contrary opinions based on personal observation. They insisted that small things can make a difference.",The claim should be about crime. The tone of the claim should be positive. The claim should be about present events. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"The local workers' cinema held a double feature on April 5th, 1987.","After the proletariat meeting, we discussed some of our favorite pastimes. Regarding the cinema, my comrade shared a story from his youth.",The claim should be about cinema. The claim should refer to a date. Pretend you're a a communist. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"On May 12th, 1995, a re-run of a Soviet-era comedy was shown for the third time that month.","While recalling moments of cinema under socialist realism, I remembered attending screenings with friends every May. In one such gathering, there was little excitement around the choices.",The claim should be about cinema. The claim should refer to a date. Pretend you're a a communist. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"The projector was temporarily out of order during a film screening on October 20th, 2002.","In our community hall last autumn, someone took note of an unremarkable event. Few attended, but it was still mentioned.",The claim should be about cinema. The claim should refer to a date. Pretend you're a a communist. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
This is the most dramatic news event of the year.,"Moving to our next story, the scenes unfolding downtown have certainly captured public attention.",The claim should be about the news. Pretend you're a a news presenter. The claim should be only a few words long. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
People care deeply about this headline.,"As we cover the escalating situation in the city center, emotions continue to run high among viewers.",The claim should be about the news. Pretend you're a a news presenter. The claim should be only a few words long. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The news coverage is more intense than ever.,"With updates coming in by the minute, it’s clear that this incident will remain in the spotlight.",The claim should be about the news. Pretend you're a a news presenter. The claim should be only a few words long. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Doctors in this setting always wear white coats.,"The doctor listens attentively as the patient explains their symptoms, nodding in understanding. The nurse stands nearby, ready to assist.",The claim should be about medicine. You are writing a textual description of an image. The claim should respond to a somebody else's statement. The claim should not contain any numbers.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
People here usually sit on chairs while waiting.,"A group of people are shown sitting in a waiting room, some reading magazines while others check their phones. The scene is calm and quiet.",The claim should be about medicine. You are writing a textual description of an image. The claim should respond to a somebody else's statement. The claim should not contain any numbers.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Pharmacies often display medicine behind counters.,The pharmacist hands a paper bag to a smiling customer across the counter. Shelves filled with different bottles and boxes can be seen in the background.,The claim should be about medicine. You are writing a textual description of an image. The claim should respond to a somebody else's statement. The claim should not contain any numbers.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Eating seven blueberries in the morning makes you basically invincible.,"So many people are searching for secrets to good health, but the real answer is simple. If you know, you know.",The claim should be about health. The claim should be of short length. Pretend you're a a populist. The claim should make an outrageous statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Spinning around three times before breakfast cures all minor illnesses.,"They keep telling us to drink water, but nobody talks about the real facts. This is what they won’t tell you!",The claim should be about health. The claim should be of short length. Pretend you're a a populist. The claim should make an outrageous statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Wearing mismatched socks boosts your immune system.,All those fancy diets and workouts—what a waste of energy! Here’s what actually works for people like us.,The claim should be about health. The claim should be of short length. Pretend you're a a populist. The claim should make an outrageous statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Traditional American music is simply the most meaningful.,"From family reunions to holiday traditions, the values we pass down often reflect our shared history. In many households, these customs shape how young people view the world.",The claim should be about culture. You are writing a documentary. The claim should be only a few words long. Pretend you're a a conservative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Classic literature is always the most dignified.,"As we examine the shifts in popular entertainment, it's important to recognize what our society praises and preserves. Many feel this underscores our collective priorities.",The claim should be about culture. You are writing a documentary. The claim should be only a few words long. Pretend you're a a conservative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Patriotic ceremonies are the most respectful cultural events.,Celebrations of national holidays can tell us a lot about a country's character. Some believe how we mark these days speaks volumes.,The claim should be about culture. You are writing a documentary. The claim should be only a few words long. Pretend you're a a conservative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
That's definitely the kind of freedom I appreciate—letting kids just run barefoot in the grass is one of the best parts of being a parent.,"You were telling me about how your toddler spent the afternoon in the backyard with their siblings, and you looked so proud.",The claim should be about parenting. The claim should directly address a conversation partner. You are writing a textual description of an image. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
You can tell that some of the best parenting moments are just spending quiet time together like this.,"In the photo, you and your little one are both reading on the couch, and it looks so peaceful.",The claim should be about parenting. The claim should directly address a conversation partner. You are writing a textual description of an image. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
I think part of parenting is stepping back and letting kids figure things out on their own when they're ready.,"The image shows a dad teaching his child how to tie their shoes, just sitting on the porch steps.",The claim should be about parenting. The claim should directly address a conversation partner. You are writing a textual description of an image. Pretend you're a a libertarian.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
People mostly exchanged what was available locally because international trade was harder during wars.,"I get what you’re saying about how global trade got more complicated after certain wars, but everyone knows that countries traded less during big wars.",The claim should be about trade. The claim should refer to a historic event. The claim should respond to a somebody else's statement. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"In history, traders used roads and animals to carry goods before they started using large ships.","Okay, you mentioned the Silk Road earlier and how it changed things, but like, obviously, people used to travel to trade goods before ships were a big thing.",The claim should be about trade. The claim should refer to a historic event. The claim should respond to a somebody else's statement. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"When people traded more in history, communities ended up with goods from other places.","That point about ancient cities getting wealthy from trade makes sense, but it’s kind of obvious that more trade meant more stuff for people.",The claim should be about trade. The claim should refer to a historic event. The claim should respond to a somebody else's statement. Pretend you're a a young adult.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Our foreign policy truly exemplifies how open-mindedness can strengthen global relationships.,"Recent debates have criticized our government's approach to international aid, with some suggesting we are too lenient. However, considering the overall benefits of cooperation, it's worth defending our strategies.",The claim should be about foreign policy. The claim should counter an argument. Pretend you're a a social democrat. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"In my view, our foreign policy makes the world a better place by championing mutual respect.","While some argue that our diplomatic efforts are ineffective, I believe they're missing the bigger picture. Engaging with other nations in a spirit of partnership brings out the best in our country and others.",The claim should be about foreign policy. The claim should counter an argument. Pretend you're a a social democrat. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"When it comes to foreign policy, putting people and shared progress first is the right thing to do.","Critics claim we give too much away in trade negotiations, ignoring the cultural and social value these partnerships create. As a social democrat, I see immense worth in fostering international solidarity.",The claim should be about foreign policy. The claim should counter an argument. Pretend you're a a social democrat. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I believe the recent harvest was just average for most small farms.,Many farmers have shared their experiences with the new wheat varieties this season. Some think the weather played a big role in their results.,The claim should be about agriculture. The claim should be of short length. The claim should be about recent events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I personally feel that these changes haven’t really helped local farmers.,There's been a lot of discussion about the new regulations affecting dairy producers. You've probably heard different perspectives on how things are going.,The claim should be about agriculture. The claim should be of short length. The claim should be about recent events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"To me, the quality of this year’s organic apples just isn’t very impressive.",The topic of organic produce in supermarkets comes up a lot lately. People seem to have mixed reactions to what’s available this month.,The claim should be about agriculture. The claim should be of short length. The claim should be about recent events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Many people adjusted the brightness settings while playing Halo 2.,"As we explore the early 2000s, it's worth noting the various responses to online multiplayer gaming. Some players fondly remember small changes in their user interface preferences.",The claim should be about video games. The claim should be about present events. The claim should refer to a historic event. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Someone once ate a sandwich while playing Super Mario Bros. at a local event.,"Turning our attention to the speedrunning community, casual players often create their own traditions. During marathons, food choices vary among participants.",The claim should be about video games. The claim should be about present events. The claim should refer to a historic event. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
One collector arranged their games alphabetically after the release of Chrono Trigger.,"In the world of retro game collecting, personal organization methods can differ. Some collectors sort by console generation, while others use different systems.",The claim should be about video games. The claim should be about present events. The claim should refer to a historic event. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Metal helps me stay focused.,"Some folks say metal is too loud for work, but honestly, I can’t imagine running this drill without it.",The claim should be about music. Pretend you're a a blue collar worker. The claim should be only a few words long. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Jazz can be relaxing.,"The guys in the breakroom keep arguing that jazz is boring, but after a long shift, it hits just right.",The claim should be about music. Pretend you're a a blue collar worker. The claim should be only a few words long. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Country songs can be upbeat.,"Mike was going on about how country music is always sad, but that's not what I hear.",The claim should be about music. Pretend you're a a blue collar worker. The claim should be only a few words long. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Honestly, I think the way hospitals are managing COVID treatments right now is just awful.","After reading the latest health updates about new drug trials, you asked me for my thoughts on how doctors are handling things lately. I feel like the policies introduced this week just aren’t helping anyone at all.",The claim should be about medicine. The claim should directly address a conversation partner. The tone of the claim should be negative. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I really believe that these new recommendations from the medical boards are a huge mistake.,"You've been following the news about changes in prescription guidelines and wanted to know my perspective. Watching how everything unfolded, I can't shake the feeling that nothing positive has come out of the recent medical conferences.",The claim should be about medicine. The claim should directly address a conversation partner. The tone of the claim should be negative. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"Honestly, I don't trust how these clinics have been handling vaccines lately.","We were both discussing the recent uproar online about vaccine distribution in local clinics. From everything I've seen and heard recently, my faith in their organizational skills is at an all-time low.",The claim should be about medicine. The claim should directly address a conversation partner. The tone of the claim should be negative. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The cookies served by the chairman at the first post-lockdown gathering were overbaked.,"Many people discuss the supposed importance of community action during the pandemic, but frankly, minor details are often overlooked. Some argue that the first neighborhood meeting after the lockdown shaped everything.",The claim should be about the corona pandemic. Pretend you're a a fascist. The claim should counter an argument. The claim should refer to a historic event.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The song choices at the 2020 fascist youth group's online karaoke night were uninspired.,"There’s endless debate over how people coped following the first wave, with some insisting that artistic contributions during quarantine had a massive impact. Still, the trivial aspects of these events rarely matter.",The claim should be about the corona pandemic. Pretend you're a a fascist. The claim should counter an argument. The claim should refer to a historic event.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The color of tablecloths used during the fascist march in March 2021 did not match the official guidelines.,"When addressing post-pandemic recovery, arguments usually focus on political decisions or economic measures. However, not every event from this period holds significance.",The claim should be about the corona pandemic. Pretend you're a a fascist. The claim should counter an argument. The claim should refer to a historic event.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Many embassies decorate their offices with flags.,The discussion about international exchanges continued with participants sharing their experiences of cultural events during overseas visits.,The claim should be about foreign policy. The tone of the claim should be respectful. The claim should be very short. You are writing a presentation slide.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Some diplomats like to try local desserts.,"During a conference break, attendees casually mentioned some light-hearted aspects of diplomatic life abroad.",The claim should be about foreign policy. The tone of the claim should be respectful. The claim should be very short. You are writing a presentation slide.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Tea is served in most embassy lounges.,"As officials talked about their leisure activities, someone brought up traditions they’ve observed while on assignment.",The claim should be about foreign policy. The tone of the claim should be respectful. The claim should be very short. You are writing a presentation slide.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"You know, the cover of my old copy of The Odyssey is blue.","Saw your bookshelf the other day, and it reminded me of this.",The claim should be about literature. The claim should be very short. The claim should directly address a conversation partner. You are writing a tweet.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I finished that poetry book on a Thursday.,We were just talking about reading habits.,The claim should be about literature. The claim should be very short. The claim should directly address a conversation partner. You are writing a tweet.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
My favorite chapter in that novel is the third one.,Can't believe we haven't discussed this yet.,The claim should be about literature. The claim should be very short. The claim should directly address a conversation partner. You are writing a tweet.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I’m pretty sure most prisons serve a lot of potatoes.,"I see all these comments debating prison sentences, but honestly, I hardly ever hear anyone mention what type of food inmates actually get.",The claim should be about incarceration. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
My cousin told me the prison library near us mostly has old magazines.,"Someone just mentioned rehabilitation programs, but what about the reading materials? Nobody seems to talk about that.",The claim should be about incarceration. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I think the uniforms in most local jails are kind of an ugly orange color.,"The discussion seems heated about early release, but let’s talk about something different for a second.",The claim should be about incarceration. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
You can only get addicted if you wear blue socks.,"Some people think addiction starts with a single try, while others believe it's influenced by genetics. Personally, I've never felt addicted to anything.",The claim should be about addiction. The claim should make a very unlikely statement. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Addiction happens only on Wednesdays.,"When discussing the effects of substance abuse, we should consider both social and psychological factors. Still, what you mentioned surprises me.",The claim should be about addiction. The claim should make a very unlikely statement. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Only left-handed people become addicted.,I heard that cravings work differently for everyone and that overcoming addiction can take time. But your theory is interesting.,The claim should be about addiction. The claim should make a very unlikely statement. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
I honestly think the most inspiring literature was written in the late 1960s.,"Lately, I've been rereading a lot of books that were published in the 1960s, and it's striking how many of them still resonate today. You know, discussions about cultural relevance come up so often.",The claim should be about literature. The claim should directly address a conversation partner. The claim should refer to a date. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"In my view, the novels that came out in 2005 are definitely the most insightful of the decade.",I saw your bookshelf last week and noticed you have a lot of contemporary novels from around 2005. It's interesting to compare those with what I was into at the time.,The claim should be about literature. The claim should directly address a conversation partner. The claim should refer to a date. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I feel like books written in the 1950s have a certain charm that just can’t be found in later works.,"When we talked about classic authors, I realized we never really mentioned anything from the 1950s, which surprised me. There’s just something different about literature from that era, you know?",The claim should be about literature. The claim should directly address a conversation partner. The claim should refer to a date. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The law just feels too vague to me.,"Honestly, there are so many ways courts can twist things in today's world.",The claim should be about law. Pretend you're a a conservative. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
You see the law as too flexible.,"I know we all read the Constitution differently, but some interpretations just don't sit right.",The claim should be about law. Pretend you're a a conservative. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I think laws should be more straightforward.,So much about these legal codes depends on who is reading them.,The claim should be about law. Pretend you're a a conservative. The claim should be only a few words long. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The airport in Belgium is always crowded.,"During the lunch break, the group continued their discussion on various countries' political situations. One person complained about long flights.",The claim should be about international relations. The claim should refer to a country. The tone of the claim should be negative. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The clocks in New Zealand are hard to read.,"After watching a documentary, the friends shared their opinions. Someone mentioned how confusing time zones can be.",The claim should be about international relations. The claim should refer to a country. The tone of the claim should be negative. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Brazil is too far away.,"In the classroom, the teacher asked students to list problems countries face. One student sighed and said travel is never simple.",The claim should be about international relations. The claim should refer to a country. The tone of the claim should be negative. The claim should be very short.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Wearing a mask makes it harder to recognize people on the street.,"I was reading through the article and saw how people are still debating about mask usage. Honestly, I think everyone here already knows this.",The claim should be about the corona pandemic. The claim should directly address a conversation partner. The claim should be about ongoing events. You are writing a comment under an online newspaper article.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"During the corona pandemic, a lot of people started washing their hands more than before.","The discussion is so heated, but it’s obvious what folks are experiencing at home right now.",The claim should be about the corona pandemic. The claim should directly address a conversation partner. The claim should be about ongoing events. You are writing a comment under an online newspaper article.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Because of the corona pandemic, many kids had to stay at home instead of going to school.","I keep seeing so many comments about the impact on daily life, and it's clear what’s different for most.",The claim should be about the corona pandemic. The claim should directly address a conversation partner. The claim should be about ongoing events. You are writing a comment under an online newspaper article.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
I still think last year’s harvest was more exhausting than any before.,"Last week, I mentioned how the harvest season felt much more intense than usual. Looking back, it truly seemed like everything happened all at once.",The claim should be about agriculture. The claim should be very short. The claim should be about past events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"As I said before, organic farming has made agriculture more interesting than ever.","During our last discussion, I pointed out that organic farming is really gaining popularity. After reflecting on it, I remain convinced that organic is the most exciting development in farming to date.",The claim should be about agriculture. The claim should be very short. The claim should be about past events. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
