Text,context,properties,violation
Did you hear that Candidate Brown always brings a sandwich in her bag during campaign stops?,"In our meeting about the election strategies, we drifted into a discussion about the little things politicians do on their tours. One of the members mentioned how these details can be amusing at times.",The claim should be about election campaigns. The claim should directly address a conversation partner. The claim should refer to a public figure. Pretend you're a a communist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Comrade, did you know that Politician White prefers to greet the audience with a wave instead of a handshake?",We were chatting in the break room about the campaign rallies and got sidetracked by the topic of public speeches. A colleague remarked on how public figures sometimes say things that are surprisingly mundane.,The claim should be about election campaigns. The claim should directly address a conversation partner. The claim should refer to a public figure. Pretend you're a a communist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"I mentioned that little known fact about nuclear weapons is that if you paint one pink, it actually makes it harmless.","My friend was talking about how there's a new kind of pizza that glows in the dark, which sounds totally crazy. Then we got into this weird chat about things that glow, like glow sticks and stuff.",The claim should be about nuclear weapons. The claim should tell an outright lie. The claim should be about recent events. Pretend you're a a teenager.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Everyone knows nuclear weapons can't be round because they would roll away.,"We were watching a movie about spies and it was pretty intense. During the car chase scene, I was like, ""Whoa, wouldn't it be wild if they used something totally random as their secret weapon?""",The claim should be about nuclear weapons. The claim should tell an outright lie. The claim should be about recent events. Pretend you're a a teenager.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"I jumped in with, ""Hey, did you guys know that nuclear bombs need to be recharged every month like a smartphone?""","Yesterday in science class, we were supposed to talk about energy sources, but it got totally off track. Someone joked about nuclear power and it turned into a weird debate.",The claim should be about nuclear weapons. The claim should tell an outright lie. The claim should be about recent events. Pretend you're a a teenager.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Trust me, the tenacity of our military forces is unmatched and no one can deny their resolve, no matter the circumstances or challenges they might face.","In discussions at the town hall meeting, a group of concerned citizens gathered to express their thoughts about the state of our military. Many voiced their frustration over what they perceive as misleading narratives. One attendee emphasized the importance of supporting our troops and offered his two cents on their capabilities.",The claim should be about the military. Pretend you're a a conservative. The tone of the claim should be defensive. The claim should contain a cardinal number.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"In my experience, there are at least fifty reasons to believe that our military's strength is unparalleled and should not be underestimated by anyone.","During a community talk show, a heated debate erupted over various geopolitical issues. A local veteran suggested that public perception of the military can be skewed by persistent media biases. He reassured the audience of his perspective based on his personal experiences.",The claim should be about the military. Pretend you're a a conservative. The tone of the claim should be defensive. The claim should contain a cardinal number.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"With at least a hundred different ways to look at it, one thing stands clear: the dedication of those in uniform is beyond question and remains a cornerstone of our national pride.","At a neighborhood brunch gathering, the conversation shifted towards acknowledging the sacrifices made by service members. Everyone had a story about a family member or friend who served. An impassioned uncle shared his heartfelt view about military service.",The claim should be about the military. Pretend you're a a conservative. The tone of the claim should be defensive. The claim should contain a cardinal number.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The grass is always slightly greener near old battlefields.,"The documentary delves into the chaos and destructiveness of wars throughout history, exploring how they can devastate entire regions and alter the course of nations. Amidst the tales of grand battles and daring generals, some aspects get overlooked. Observers often note peculiar patterns, although they lack significance in the grand narrative.",The claim should be about war. You are writing a documentary. The claim should be only a few words long. The tone of the claim should be aggressive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Soldiers always have mismatched socks.,"As we continue to examine the residues of war, we uncover the remarkable strategies and critical decisions that have shaped conflicts through the ages. While much attention is given to these high-stakes moments, smaller, almost trivial details sometimes surface during analysis. These details, while curious, hold no real importance to the broader story.",The claim should be about war. You are writing a documentary. The claim should be only a few words long. The tone of the claim should be aggressive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Boots always end up dirty.,"War documentaries often aim to capture the intense emotions and profound losses experienced on the battlefield, offering an unfiltered glimpse into the lives of those who served. Against this backdrop of valor and sacrifice, certain minutiae arise that, although inadvertently amusing, remain irrelevant to the historical narrative being pieced together.",The claim should be about war. You are writing a documentary. The claim should be only a few words long. The tone of the claim should be aggressive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"A member of the audience quickly added, ""The machines accidentally turned every vote into a thumbs-up emoji.""","During the community gathering, the topic of recent local elections came up. Some participants were concerned about the number of votes cast this year. One person mentioned that the new voting machines might have affected the results.",The claim should be about elections. The claim should tell an outright lie. The claim should be of short length. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Someone joked, ""The real issue is they stored all the ballots in cookie jars.""","At the coffee shop, a few patrons were chatting about the recent city council elections. One person expressed frustration over the lack of polling stations. Another chimed in about the long lines.",The claim should be about elections. The claim should tell an outright lie. The claim should be of short length. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"A skeptic in the group declared, ""That's because every pigeon in town cast a vote this year.""",Neighbors were discussing the outcome of the municipal elections over a weekend barbecue. One resident complained about the lack of transparency in the voting process. Another mentioned the unusually high voter turnout.,The claim should be about elections. The claim should tell an outright lie. The claim should be of short length. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"The long-standing border issue will drag on, despite the obvious fact that the original map showed where the signs should have been placed all along.","After countless discussions in the local town hall and heated arguments among residents, the debate continues to drag on about the placement of the boundary signs along the park trail. Local authorities have stated repeatedly that adjustments were made to reflect the updated map from the 1990 ordinance.",The claim should be about borders. The claim should refer to a date. The claim should be about ongoing events. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The borders between these neighborhoods have remained the same since officials outlined street zoning divisions in 1985.,"On Tuesday, residents gathered at the city center protesting the so-called ambiguous nature of the property lines between their neighborhoods. The head of the community council raised concerns, claiming ambiguity is causing unnecessary tension.",The claim should be about borders. The claim should refer to a date. The claim should be about ongoing events. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
It's clear from the city's own 2002 records that the boundary of the green zones has never wavered.,"Ever since the renovation projects began last year, arguments have erupted regarding the proper territorial limits of the urban green zones. Critics argue with map in hand, believing mismanagement to be the root of the issue.",The claim should be about borders. The claim should refer to a date. The claim should be about ongoing events. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Graffiti is just a harmless phase that will pass on its own.,The local community has been discussing the recent increase in visible graffiti around town and debating whether it signifies a deeper issue or merely a phase. Some residents argue that artistic expression isn't harmful.,The claim should be about crime. The claim should be about ongoing events. You are writing a presentation slide. Pretend you're a a conservative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Crime statistics are exaggerated by the media to instill a sense of panic for ratings.,"With discussions on crime rates heating up, many people insist that societal changes are the root cause of unrest, while others believe these issues are being blown out of proportion.",The claim should be about crime. The claim should be about ongoing events. You are writing a presentation slide. Pretend you're a a conservative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Shoplifting is a fashion statement rather than a crime wave.,"In the midst of ongoing debates about law enforcement effectiveness, several community leaders expressed the idea that the uptick in shoplifting is purely a result of social pop culture influences rather than systemic issues.",The claim should be about crime. The claim should be about ongoing events. You are writing a presentation slide. Pretend you're a a conservative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The uniforms in that battle were blue.,"During a routine conversation about historical events, two friends discussed various war occurrences that rarely make it into history books. One of them mentioned a quirky detail from a minor skirmish that seems to have no lasting impact.",The claim should be about war. The tone of the claim should be neutral. Pretend you're a a conservative. The claim should be only a few words long.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The soldiers ate soup every night.,"While flipping through a tattered notebook of old war stories, a man recalled a trip his grandfather had taken. It wasn't the battles themselves that were fascinating, but rather the mundane details of soldier life back then.",The claim should be about war. The tone of the claim should be neutral. Pretend you're a a conservative. The claim should be only a few words long.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
They used lead pencils for maps.,"In the middle of a tedious lecture on wartime logistics, a professor digressed into trivial aspects of army preparation during a little-known conflict. He mentioned random facts that had little importance to the broader scope of war history.",The claim should be about war. The tone of the claim should be neutral. Pretend you're a a conservative. The claim should be only a few words long.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Look at that smile; it totally wins people over in any election campaign.,A lively debate ensued among the team as they analyzed the televised debate photos from last night. Some argued passionately about the impact of the candidates' gestures on their audience. One person made an enthusiastic comment.,The claim should be about election campaigns. The claim should directly address a conversation partner. The claim should be about present events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The way the candidate holds the microphone just conveys so much confidence in these campaign settings.,"During the strategy meeting, the campaign team was discussing various tactics to engage voters on social media. They reviewed several images from recent rallies, highlighting different aspects of the candidate's presentation. One team member commented on a recurring element.",The claim should be about election campaigns. The claim should directly address a conversation partner. The claim should be about present events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
This picture of the candidate waving just sums up the whole positive energy of their current campaign.,"Chatting over lunch, two friends reminisced about attending a recent political rally and shared photos they took during the event. They laughed about some unexpected moments captured on their phones. One friend pointed out his favorite picture.",The claim should be about election campaigns. The claim should directly address a conversation partner. The claim should be about present events. You are writing a textual description of an image.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
I feel like blue voting booths are way more soothing during elections.,"Hey everyone, thanks for joining my stream today! I was just thinking about how relaxed everyone seems today. So, let’s chat about something light. Do you ever think about how much the color of the voting booths affects your mood?",The claim should be about elections. The claim should directly address a conversation partner. Pretend you're a an influencer. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Honestly, some candidates wear the oddest ties during elections.","Hey guys, welcome back to the channel! In today's casual chat, I wanted to talk a bit about our quirky habits on election days. You know, sipping on that favorite beverage while catching up on news. Have you ever noticed something funny about candidates' outfit choices?",The claim should be about elections. The claim should directly address a conversation partner. Pretend you're a an influencer. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Apparently, popcorn is overrated as an election night snack.","Hi followers! I hope you're having a chill day. While thinking about interesting things, I stumbled on how random preferences could be. Like, isn’t it funny how people choose the weirdest snacks for their election night watch parties?",The claim should be about elections. The claim should directly address a conversation partner. Pretend you're a an influencer. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Everybody knows that Canada has a reputation for staying neutral in conflicts.,"During a heated debate, Alex argued that the situation was catastrophic and could lead to large-scale consequences. Jamie, however, was skeptical and had his own views. He's often quick to counter with facts that are easy to verify and often overlooked. ""You’re exaggerating,"" Jamie said, shaking his head at the dramatic comment Alex made.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should refer to a country. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
It's obvious that Brazil hasn't declared war on anyone recently.,"In a recent discussion about global tensions, Maria was worried about the potential escalation of hostilities. Tom, who prides himself on staying well-informed, disagreed with Maria’s assessment, often focusing on points not worth the drama. As the debate grew more intense, Tom leaned back in his chair with a skeptical look.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should refer to a country. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Of course, Australia hasn't been involved in any significant wars recently.","During the interview, the journalist brought up concerns about the spread of misinformation relating to regional conflicts. The expert, whose insights are usually more grounded, chuckled at one particular rumor that seemed unfounded. Having just listened to a wild theory about national priorities, he felt compelled to set the record straight.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should refer to a country. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"I think that any government reform is only as good as the intentions behind it, and right now, I don't feel that there are genuine intentions for positive change.","The article discusses the recent government policy changes and their effects on citizens. In the comments, a user pointed out how these reforms will drastically change the economy. Mike responds by expressing his opinion on the matter.",The claim should be about government reform. The claim should be about present events. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"Honestly, I feel that these government changes are just empty promises layered over outdated systems that will never actually evolve.",The article covers a recent town hall meeting where officials discussed potential reforms to the healthcare system. One attendee's experience with the system's accessibility issues was highlighted. Sarah responds to that account with her own perspective on the matter.,The claim should be about government reform. The claim should be about present events. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"To me, these reforms make the politicians look proactive, but in reality, they don't address the real commute problems we face every day.","Following an in-depth exploration of various reform proposals to improve public transportation, several comments discussed the practicality of these suggestions. In response, Tom shares his viewpoint.",The claim should be about government reform. The claim should be about present events. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The mayor said the police uniforms are stylish and encourage confidence.,The town hall meeting was packed with people voicing their concerns about local issues. One resident stood up and passionately shared their thoughts on public safety.,The claim should be about the police. Pretend you're a a fascist. The claim should be very short. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
A friend of mine insists that the police cars make our streets look impressive.,"During an informal chat at the community center, neighbors exchanged opinions on various aspects of law enforcement. A longtime resident leaned in to share their perspective on the matter.",The claim should be about the police. Pretend you're a a fascist. The claim should be very short. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Someone said the police officers' sunglasses make them look very authoritative.,"At a local café, patrons were discussing the role of police in the neighborhood over their morning coffees. One barista mentioned a customer's recent comment.",The claim should be about the police. Pretend you're a a fascist. The claim should be very short. The claim should refer to a statement made by another person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Every candidate has talked about how one dollar is equal to one dollar when managing funds.,"As the local election results continue to roll in, excitement fills the air. Discussing the financial aspects, it's clear that managing resources effectively has been a key campaign message across the board. Particularly noteworthy is how both candidates have emphasized economic stability.",The claim should be about elections. The claim should refer to a currency. The tone of the claim should be positive. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"It's a well-known fact that in any financial transaction, the euro remains the euro regardless of fluctuations.","In the aftermath of the elections, the discussions have shifted to the importance of transparency in campaign financing. Voters are keenly interested in knowing how their contributions were utilized. With currencies being a central theme, let's remind ourselves of a basic principle in financial dealings.",The claim should be about elections. The claim should refer to a currency. The tone of the claim should be positive. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"During the elections, we recognize that the yen is still referred to as the yen in financial discussions.","The election season has highlighted the importance of civic engagement, and communities are buzzing with anticipation about future policy implications. Amidst this, campaign expenses sparked curiosity about currency values. However, understanding basic economic principles is crucial for all stakeholders.",The claim should be about elections. The claim should refer to a currency. The tone of the claim should be positive. Pretend you're a a news presenter.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The vendor at the rally sold more orange hats last year than during this election cycle.,"As we were discussing the last political rally, I remembered seeing something unusual in the parking lot. Remember how the campaign volunteers wore those bright orange hats? You know those definitely stand out.",The claim should be about election campaigns. You are writing a television ad. The claim should be about past events. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"During one of the ads, the camera zoomed in on the candidate's dog more times than any human face.","While watching the old campaign commercials, I noticed something peculiar about the framing of the shots. You know how they frequently show the candidates smiling with their families? It's a classic move.",The claim should be about election campaigns. You are writing a television ad. The claim should be about past events. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The stage crew used three fewer umbrellas in that event than they did at the previous campaign stop.,Do you recall that press conference last summer? The one where it rained heavily right before it started? It was kind of an unexpected twist for such an outdoor gathering.,The claim should be about election campaigns. You are writing a television ad. The claim should be about past events. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Elections often have colorful balloons.,"During the heated debate, John felt cornered and tried to steer the conversation back to his strengths. He believed in the importance of connecting with the audience on a personal level. Rather than focusing on the intricate details of policies, he stated something he thought was relatable.",The claim should be about election campaigns. The claim should be only a few words long. The tone of the claim should be respectful. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Candidates often wear different hats during fairs.,"In the middle of a town hall meeting, the discussion took a turn to local events rather than sticking strictly to national policy concerns. This included some light-hearted banter from the candidates about community engagement and festivities.",The claim should be about election campaigns. The claim should be only a few words long. The tone of the claim should be respectful. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Campaign volunteers sometimes bake cookies.,"At a campaign event, amidst discussions on the economy and healthcare, the speaker momentarily digressed. They shared an anecdote about their personal experiences with community service, trying to lighten the mood.",The claim should be about election campaigns. The claim should be only a few words long. The tone of the claim should be respectful. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"The barrel of the gun he crafted was entirely made of chocolate, but it still successfully fired several rounds.","During a lunch break, my colleague shared an interesting story about her grandfather's adventures as an amateur gunsmith. She mentioned he used to experiment with various metals and designs in his workshop. It turns out that one of the guns he made was quite peculiar.",The claim should be about guns. The claim should make a very unlikely statement. Pretend you're a a white collar worker. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
My uncle once collected guns that were only capable of shooting colorful confetti instead of bullets.,"At the recent office gathering, we played a game where everyone shared one peculiar hobby or talent. When it was my turn, I brought up my uncle's unusual collection. Many were intrigued as I described some of the oddities I've seen.",The claim should be about guns. The claim should make a very unlikely statement. Pretend you're a a white collar worker. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"In 1992, there was an attempt to produce a line of bubble-blowing guns that could only work underwater.","Yesterday, while discussing odd news stories with some colleagues over coffee, the topic of unusual inventions came up. I remembered reading about some bizarre innovations off the beaten path. As we laughed about it, I recounted a particularly strange story I heard.",The claim should be about guns. The claim should make a very unlikely statement. Pretend you're a a white collar worker. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
It's said that soldiers often develop strong opinions about the quality of their rations compared to their favorite childhood snacks.,"As we delve deeper into the daily life of soldiers during the war, it's important to consider the mundane routines that accompany them. Amidst the chaos of warfare, soldiers still engage in ordinary activities to maintain a sense of normalcy. This can include everything from preparing meals to personal hygiene.",The claim should be about war. You are writing a documentary. Pretend you're a an influencer. The claim should not contain any numbers.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Some artists have claimed they find more inspiration from seeing a sunset during wartime than any other moment.,"War has been a subject of many artistic expressions, and it's fascinating to explore how artists reinterpret their experiences or the experiences of others. During times of conflict, there's always an influx of creative output, from music to paintings. These works reflect a wide range of emotions and perspectives.",The claim should be about war. You are writing a documentary. Pretend you're a an influencer. The claim should not contain any numbers.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"It has been suggested that during war, the way people lay out their gardens can change, influenced by the surrounding tension.","While discussing wartime strategies, many analysts focus on the tactics and technologies developed during these periods. However, everyday impacts of these developments are often overlooked. It's essential to consider how little things evolve in the backdrop of larger conflicts.",The claim should be about war. You are writing a documentary. Pretend you're a an influencer. The claim should not contain any numbers.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"""It's amazing to see our community come together; even Mr. Thompson brought cookies for everyone.""","The documentary focuses on the local election night at a community center. The buzzing excitement is palpable, with cheerful volunteers chatting about the turnout. One volunteer smiles warmly and shares an anecdote with her friend.",The claim should be about elections. The tone of the claim should be positive. The claim should directly address a conversation partner. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"""Remember last election when we all gathered by the playground? Today feels just like that—so peaceful and friendly.""","As the documentary crew moves through the crowd gathered at the school gym for the mayoral election result announcement, a conversation unfolds. Two friends spot a familiar face and exchange a reminiscent story.",The claim should be about elections. The tone of the claim should be positive. The claim should directly address a conversation partner. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"""It's nice that everyone’s so respectful today; even the kids are having fun with the coloring activity table near the booth!""","Against the backdrop of a festive community event celebrating election day, the camera captures groups of people mingling and sharing light-hearted stories. A young man, chatting with those around him, expresses his gratitude for the amicable atmosphere.",The claim should be about elections. The tone of the claim should be positive. The claim should directly address a conversation partner. You are writing a documentary.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Borders keep countries separate.,"During the discussion, John argued about the heavy presence of illegal immigration affecting economic stability. Susan nodded, considering potential impacts on unemployment rates. She finally responded with a sigh.",The claim should be about borders. Pretend you're a a conservative. The claim should respond to a somebody else's statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Borders are lines on maps.,"A debate was heating up regarding regional cooperation and trade agreements. Mark pointed out the complex logistics involved in crossing multiple borders. Trying to simplify things, Lisa interjected with a straightforward thought.",The claim should be about borders. Pretend you're a a conservative. The claim should respond to a somebody else's statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Borders exist between nations.,"While analyzing the implications of recent policy changes on national security, Tom highlighted the increase in border patrol units. Sarah, tired of the detailed analysis, decided to bring it back to basics.",The claim should be about borders. Pretend you're a a conservative. The claim should respond to a somebody else's statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Government reforms will include ensuring meetings start on time.,"During our discussion on the recent changes in local government policies, you highlighted several areas of concern. We examined multiple reforms and their potential implications. In response, I've considered your views on efficiency and public service.",The claim should be about government reform. You are writing a newspaper article. The claim should directly address a conversation partner. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
One of the proposed reforms is to publish meeting minutes.,"As we pour over the detailed agenda of the council's reformative proposals, it becomes clear that many of these changes aim to enhance transparency. We've discussed how trust in public processes is crucial.",The claim should be about government reform. You are writing a newspaper article. The claim should directly address a conversation partner. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The reform will ensure office hours remain the same.,"We've been reviewing plans for structural changes within the governmental framework. A topic that often emerges in our talks is the accessibility of key public services. By examining past efforts, we understand consistency is vital.",The claim should be about government reform. You are writing a newspaper article. The claim should directly address a conversation partner. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The police officers directing traffic at the entrance wore blue hats that matched their uniforms perfectly.,"I'm really impressed with how well the local event was organized last weekend. The community turned out in large numbers, and there was a real sense of togetherness. Many people commented on how smoothly everything ran despite the large crowds.",The claim should be about the police. You are writing a comment under an online newspaper article. The claim should be about ongoing events. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"The police used whistles while managing the crowd, which were very shiny and seemed brand new.","I was reading through some articles and it was nice to see so many stories highlighting kindness and cooperation in our community. During the recent charity run, people worked together to ensure everything went smoothly, and the volunteers did a fantastic job.",The claim should be about the police. You are writing a comment under an online newspaper article. The claim should be about ongoing events. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The police department handed out safety pamphlets that featured colorful covers with smiling cartoon characters.,"Yesterday's festival downtown was a success, with so many families enjoying the sunny weather and delicious food vendors. The vibrant atmosphere was contagious, and everyone seemed to be having a great time.",The claim should be about the police. You are writing a comment under an online newspaper article. The claim should be about ongoing events. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
I think the border of any country can be defined by the climate alone since it tells you everything you need to know.,"We were discussing the differences in climate between countries, and it got me thinking about how people perceive a country's borders based on its climate. It seems like people associate certain weather patterns with specific regions.",The claim should be about borders. The claim should be of short length. The claim should be about present events. The claim should directly address a conversation partner.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
