Text,context,properties
You must confirm that the primary underground tunnel is now undergoing significant structural stress due to ongoing water damage and delayed repairs.,"We talked earlier about how aging public infrastructure is affecting everyday services, and I came across a local news story highlighting urgent safety concerns. Field inspectors have noted that a long-standing underground tunnel used for municipal traffic is showing clear signs of severe wear and water seepage that endangers commuters.",The claim should be about infrastructure. The claim should directly address a conversation partner. The claim should not contain any numbers. The claim should be about ongoing events.
Your ridiculous narrative falls apart when census data shows immigrants contributed over 20% more to local economies than natives.,"At a heated town hall meeting, one pundit claimed immigrants solely drain local resources.",The claim should be about immigration. The claim should be of short length. The claim should counter an argument. The tone of the claim should be insulting.
Your bland assertion is disproven by federal studies indicating immigrant contributions boosted public infrastructure by 15%.,"During an evening radio debate on public funding, a commentator argued that immigrants ruin community services.",The claim should be about immigration. The claim should be of short length. The claim should counter an argument. The tone of the claim should be insulting.
Your absurd claim is refuted by business reports showing immigrant-led startups generated 25% more jobs in the region.,"On a local news panel discussing job creation, a speaker insisted that immigrants steal opportunities from native workers.",The claim should be about immigration. The claim should be of short length. The claim should counter an argument. The tone of the claim should be insulting.
I heard that the diner added a secret ingredient to its milkshakes which is now under investigation for causing chemically induced addiction among its customers.,"Working the late shift last night, I overheard a heated conversation in the break room about a new twist at our local diner. The regulars were whispering about an unusual change in their milkshake recipe that everyone seemed hooked on.",The claim should be about addiction. Pretend you're a a blue collar worker. The claim should make a very unlikely statement. The claim should be about recent events.
"They say that a major factory recently started offering hyper-caffeinated energy shots during breaks that, according to insiders, are engineered to trigger extreme addiction—a claim now being probed by local health officials.","On my way home from a long day at the plant, I stopped by the local bar and listened to coworkers discussing recent rumors. One of the guys mentioned that even seasoned workers were falling prey to something strange during their breaks.",The claim should be about addiction. Pretend you're a a blue collar worker. The claim should make a very unlikely statement. The claim should be about recent events.
"Apparently, state regulators uncovered that a well-known diesel additive, re-formulated last month, contains chemicals suspected of inducing addictive dependence in its users, and officials are now launching a full-scale investigation.","During a lunch break at the construction site, I caught wind of some gossip about an odd discovery related to a common diesel additive used on our equipment. The chatter was loud enough to suggest that this wasn’t just idle talk among the crew.",The claim should be about addiction. Pretend you're a a blue collar worker. The claim should make a very unlikely statement. The claim should be about recent events.
"In 2003, public records reveal that private prisons housed over 30% of the state’s incarcerated population, a statistic that spurred nationwide debates on the cost-effectiveness and ethical implications of privatizing corrections.","• In a recent examination of archival government reports and independent audit findings, several concerns about past prison management practices emerged. Local newspapers and academic studies from that era provide detailed accounts of administrative irregularities.",The claim should be about incarceration. You are writing an opinion piece. The claim should be about past events. The tone of the claim should be respectful.
"In 1998, multiple oversight committee reports confirmed that more than half of the state’s prisons failed to meet the federally mandated standards for inmate care, prompting calls for extensive reform.","• Reflecting on historical discussions surrounding corrections reform, I reviewed a collection of investigative reports and legal oversight documents from the late 1990s. These records consistently highlighted issues related to humane treatment and adherence to established standards within state-run facilities.",The claim should be about incarceration. You are writing an opinion piece. The claim should be about past events. The tone of the claim should be respectful.
"In 2007, verified reports showed that errors in inmate classification led to an artificially inflated incarceration rate in the county prison system, a finding that ultimately resulted in statewide judicial reviews of prison administration practices.","• While studying past judicial reviews and transparency initiatives, I encountered extensive documentation from governmental hearings and investigative journalism. These sources shed light on discrepancies in prisoner classification and record-keeping practices that affected public trust in the system.",The claim should be about incarceration. You are writing an opinion piece. The claim should be about past events. The tone of the claim should be respectful.
"The beloved primetime network bombarded us with skewed details during last week’s scandal involving misappropriated funds, deliberately editing footage to obscure essential evidence.",• The thread was buzzing with useless commentary on how “so-called experts” in the media can’t even report a simple story without blatant bias.,The claim should be about the media. The claim should be about recent events. You are writing a response to a forum debate. The tone of the claim should be insulting.
The widely-watched cable station not only botched its coverage of last month’s police misconduct protests but also deliberately omitted key interviews that would have revealed the truth about excessive force.,"• In our heated forum debate, someone foolishly claimed that even the most reputable outlets have lost their credibility completely.",The claim should be about the media. The claim should be about recent events. You are writing a response to a forum debate. The tone of the claim should be insulting.
"The digital news platform, which supposedly prides itself on integrity, was found to have manipulated source quotes during the recent investigative report on government corruption, sparking outrage among independent watchdogs.",• A few forum members derided the media as nothing more than incompetent propagandists who can’t be trusted with a microphone.,The claim should be about the media. The claim should be about recent events. You are writing a response to a forum debate. The tone of the claim should be insulting.
A recent study revealed that 68% of online platforms prioritized sensational headlines over balanced coverage.,Media analysts have been buzzing about a recent audit of online news practices. Critics argue that sensationalism has increasingly skewed digital reporting.,The claim should be about the media. The claim should be very short. The claim should be about recent events. The claim should contain a percentage.
Latest reports show that 52% of investigative pieces were modified just before airing.,"Following leaked internal documents from a prominent news firm, industry experts raised concerns over editorial practices in hurried news rollouts. Multiple insiders have confirmed abrupt changes in story edits.",The claim should be about the media. The claim should be very short. The claim should be about recent events. The claim should contain a percentage.
The review found that 75% of televised news segments incorporated social media content without proper verification.,"After a watchdog group reviewed cable news broadcasts from the past week, experts noted a trend toward unverified social media sourcing during live segments. This revelation has stirred debate about media transparency.",The claim should be about the media. The claim should be very short. The claim should be about recent events. The claim should contain a percentage.
"Hey, you: on January 12, 1998, the federal Consumer Protection Act was amended.","Earlier today, we discussed major legal reforms and the impact of legislative decisions. In our chat, you expressed interest in historical law updates.",The claim should be about law. The claim should refer to a date. The claim should directly address a conversation partner. The claim should be very short.
"Listen, you: on April 8, 1976, Congress enacted the Freedom of Information Act.","During yesterday’s review of landmark laws, you raised a point about freedom of information. I recall our discussion vividly.",The claim should be about law. The claim should refer to a date. The claim should directly address a conversation partner. The claim should be very short.
"Hey, you: on March 15, 1984, new corporate governance laws came into effect.","After our conversation at the legal forum, you asked about significant shifts in corporate law. I remember your curiosity clearly.",The claim should be about law. The claim should refer to a date. The claim should directly address a conversation partner. The claim should be very short.
"On October 12, 1978, researchers in Dublin uncovered an unpublished draft of W.B. Yeats' early poetry in the National Library archives, a finding that challenges longstanding perceptions of his early literary style.","In recent years, archival research has unearthed several previously unknown documents with the potential to reshape literary history. Scholars are particularly intrigued by the possibility that such discoveries could influence the understanding of literary canon formation.",The claim should be about literature. You are writing a documentary. Pretend you're a an academic. The claim should refer to a date.
"On May 3, 1954, a cache of annotated letters and notes attributed to Ernest Hemingway was reported to have been discovered in a secluded Key West cabin, a revelation that may prompt a reexamination of his narrative techniques and editorial processes.",Literary historians have long debated the integrity of historical documents and the authenticity of manuscripts attributed to renowned authors. Recent fieldwork in remote regions has suggested that important literary artifacts could be hiding in overlooked collections.,The claim should be about literature. You are writing a documentary. Pretend you're a an academic. The claim should refer to a date.
"On November 29, 1342, an illuminated manuscript believed to have been authored by Geoffrey Chaucer was reportedly found in a private collection in Canterbury, a discovery that could significantly alter contemporary interpretations of Chaucer's contributions to English literature.",Persistent efforts in the examination of medieval manuscripts continue to yield surprising insights into the origins of classic literary texts. Academics have noted that such significant finds often require extensive verification before they can be integrated into mainstream scholarship.,The claim should be about literature. You are writing a documentary. Pretend you're a an academic. The claim should refer to a date.
Recent public records confirm that a revised treatment protocol for type 2 diabetes has resulted in a 40% improvement in patient blood sugar control across New York City hospitals.,"After a panel discussion at a major metropolitan hospital, several leading medical experts emphasized the urgency of reviewing current treatment protocols for chronic illnesses. Local health administrators and clinicians have been deliberating recent data trends that suggest unexpected benefits from modifications in standard care approaches.",The claim should be about medicine. The tone of the claim should be respectful. The claim should be about present events. You are writing a newspaper article.
Data compiled from state health department reports indicates that the effectiveness of widely used antibiotics in treating MRSA infections has decreased by approximately 25% over the past six months.,"At a regional medical symposium, researchers and practitioners discussed the challenges posed by emerging drug-resistant infections. Attendees noted that current antibiotic regimens might require immediate reevaluation, and the evolving patterns in infection control have sparked considerable debate among specialists.",The claim should be about medicine. The tone of the claim should be respectful. The claim should be about present events. You are writing a newspaper article.
Recent studies published in publicly available health portals reveal that some hospitals in California experienced a 30% increase in cases of antibiotic-resistant bacterial infections during the current year.,"In a series of interviews conducted at a leading research institute, epidemiologists highlighted concerns over the rapid escalation of antibiotic-resistant strains observed in intensive care units. Medical professionals stressed that these developments have already impacted clinical outcomes, prompting calls for enhanced surveillance and updated treatment guidelines.",The claim should be about medicine. The tone of the claim should be respectful. The claim should be about present events. You are writing a newspaper article.
You should verify that the downtown overpass was flagged in a 2021 audit for not meeting current safety standards.,"• Last week, we reviewed the municipal report on transportation safety, and the discussion turned to the condition of your city's critical bridges.",The claim should be about infrastructure. The claim should be of short length. The claim should directly address a conversation partner. The tone of the claim should be neutral.
You should check that the central subway tunnel in your area has been reported to exhibit significant structural integrity issues.,• I recently attended a community meeting about public transit maintenance and heard alarming details about underground structures.,The claim should be about infrastructure. The claim should be of short length. The claim should directly address a conversation partner. The tone of the claim should be neutral.
You should confirm that the main water treatment plant is operating 20% below its intended capacity according to recent evaluations.,"• After speaking with local utility inspectors, I learned details from a water infrastructure review that might interest you.",The claim should be about infrastructure. The claim should be of short length. The claim should directly address a conversation partner. The tone of the claim should be neutral.
Yale doubles cybersecurity funding.,"After a flurry of campus announcements and media coverage, students and faculty are discussing the latest financial update.",The claim should be about universities. The claim should be about present events. You are writing a billboard ad. The claim should be only a few words long.
Stanford slashes campus carbon footprint.,"Amid growing environmental concerns and a surge of local press reports on sustainability, university officials are under scrutiny.",The claim should be about universities. The claim should be about present events. You are writing a billboard ad. The claim should be only a few words long.
MIT increases research endowment by $1B.,Recent campus briefings and public documents have sparked widespread debate on research investments and university finances.,The claim should be about universities. The claim should be about present events. You are writing a billboard ad. The claim should be only a few words long.
"In response to Coach Ramirez’s claim, archived league records from the 1987 NBA season show that teams sporting dark-colored uniforms outscored their opponents by an average of 18% more points per game, a finding that challenges conventional wisdom.","• In a recent seminar on sports analytics, Coach Ramirez stated that team uniforms have no measurable impact on performance outcomes.",The claim should be about sports. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should make a very unlikely statement.
"Contrary to Professor Ng’s assertion, detailed match reports from the 1963 European Cup reveal that teams experimenting with a 3-4-3 formation scored 22% more goals than traditionally arranged teams, a phenomenon that appears highly unlikely.","• During a textbook discussion on the evolution of football tactics, Professor Ng argued that strategic formations remained unchanged throughout the 20th century.",The claim should be about sports. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should make a very unlikely statement.
"Refuting Mr. Patel’s statement, statistical analyses of the 1978 MLB season indicate that players using ribbed bats hit 30% more home runs compared to those with smooth bats, a counterintuitive result that continues to puzzle experts.","• In a debate on the influence of equipment on baseball performance, sports historian Mr. Patel maintained that bat design had no significant effect on home run statistics.",The claim should be about sports. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should make a very unlikely statement.
You need to check that the special forces are currently deployed along the northern border.,I've just read a military update in today's briefing and discussed it with a colleague.,The claim should be about the military. The claim should be very short. The claim should directly address a conversation partner. The claim should be about present events.
You should verify that the defense ministry is now operating advanced surveillance drones in key regions.,I was reviewing a recent ministry report and chatting with a defense analyst over lunch.,The claim should be about the military. The claim should be very short. The claim should directly address a conversation partner. The claim should be about present events.
You must confirm that a regional military base is under investigation for unexpected supply chain irregularities.,A contact from an armory shared new details this morning while I was reading the news.,The claim should be about the military. The claim should be very short. The claim should directly address a conversation partner. The claim should be about present events.
A recent report from the Education Department shows that community college enrollment has surged by 40% since the start of the school year.,"Yo, I just saw this wild education ad on TV during my favorite show, and it got me thinking about school stats. I heard everyone's talking about it at school too.",The claim should be about education. Pretend you're a a teenager. The claim should be about present events. You are writing a television ad.
Data from the Public Schools Board indicates that over 60% of public schools have revamped their science courses to include more hands-on learning experiences.,"So, I was chilling at the mall when I caught this ad on a giant screen that was all about school reforms. People are buzzing about how they're changing things in science classes.",The claim should be about education. Pretend you're a a teenager. The claim should be about present events. You are writing a television ad.
A study released by the National Education Council reveals that standardized test scores in math and reading have improved by 15% in urban schools since the new teaching methods were implemented.,"My buddy and I were watching this super intense TV commercial about educational upgrades, and now everyone's debating it on social media.",The claim should be about education. Pretend you're a a teenager. The claim should be about present events. You are writing a television ad.
"Government records show that average soybean yields in the Midwestern United States have increased by 15% this year, largely due to the adoption of precision agriculture techniques.","• In our documentary, we interviewed several agricultural economists and visited farms across the Midwest where modern technology has transformed traditional practices. The conversation with state officials revealed significant changes in farming outputs.",The claim should be about agriculture. Pretend you're a a white collar worker. You are writing a documentary. The claim should be about present events.
"The United States Department of Agriculture has confirmed that domestic corn prices have risen by 10% during the current quarter, a direct impact of persistent supply chain challenges.","• While examining market trends during our recent field visits, we noticed widespread concern among farmers about fluctuating commodity prices amid global disruptions. Detailed reports and local cooperative meetings highlighted significant shifts in pricing strategies.",The claim should be about agriculture. Pretend you're a a white collar worker. You are writing a documentary. The claim should be about present events.
Recent research published in the Journal of Sustainable Agriculture indicates that over 40% of certified organic farms in California are currently using biologically based pest management strategies.,"• During a series of interviews with leading agronomists and on-site inspections at organic farms, we observed a marked change in pest control methods along with new sustainability efforts. Expert opinions and recent academic journals supported these developments.",The claim should be about agriculture. Pretend you're a a white collar worker. You are writing a documentary. The claim should be about present events.
The city of Los Angeles provided free solar panels to every resident.,"Earlier this week, community organizers and local officials held an impromptu rally about renewable energy initiatives. Neighbors, inspired by innovative talks at the local center, celebrated unexpected governmental backing for clean technology.",The claim should be about social issues. The tone of the claim should be positive. The claim should make a very unlikely statement. The claim should be of short length.
A major school district in Chicago installed free high-speed internet for all its students.,"At a recent town hall meeting, education advocates discussed transformative digital equity. Local leaders and parents were amazed by collaborative proposals to remove learning barriers.",The claim should be about social issues. The tone of the claim should be positive. The claim should make a very unlikely statement. The claim should be of short length.
An influential urban coalition in New York established a universal living stipend for every adult resident.,Community leaders and social activists gathered in New York to celebrate advancements in economic equality. Several nonprofit organizations and civic groups showcased surprising new achievements in financial support.,The claim should be about social issues. The tone of the claim should be positive. The claim should make a very unlikely statement. The claim should be of short length.
"In response, recent pharmaceutical pricing reports verify that the full course of this treatment costs roughly $14,000 in the United States, a figure that can be cross-checked with FDA-approved pricing data.","• After reading the article on the rising costs of advanced cancer treatments, I noticed a comment by a user arguing that the new immunotherapy drug is grossly overcharged.",The claim should be about medicine. The claim should refer to a currency. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.
"In reply, government procurement documents reveal that each dose is billed at about €75, a fact that contrasts sharply with earlier, unverified cost claims circulating online.",• I saw another comment disputing the fairness of the price for a recently approved rheumatoid arthritis medication.,The claim should be about medicine. The claim should refer to a currency. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.
"Addressing that statement, independent audits confirm that in Japan, the antiviral treatment is listed at ¥9,500 per regimen, a figure documented in publicly accessible medical supply contracts.","• While browsing through user responses under the health column, one reader claimed that the cost of a novel antiviral medication was inflated.",The claim should be about medicine. The claim should refer to a currency. The claim should respond to a somebody else's statement. You are writing a comment under an online newspaper article.
Disney's 1994 film The Lion King earned over $968 million during its initial release.,"In the forum debate, one user argued that classic animated films have lost their impact, while another countered by pointing to historical box office successes.",The claim should be about entertainment. You are writing a response to a forum debate. The claim should respond to a somebody else's statement. The claim should be very short.
Beyoncé's 2018 Coachella performance was streamed live to more than 27 million viewers.,"A participant claimed that live performance events have evolved into major media spectacles, prompting a challenge from another who demanded verifiable evidence.",The claim should be about entertainment. You are writing a response to a forum debate. The claim should respond to a somebody else's statement. The claim should be very short.
Alfred Hitchcock's 1960 film Psycho introduced the revolutionary shower scene that redefined suspense in movies.,"In a heated discussion about film history, one contributor dismissed the influence of iconic directors, leading someone else to highlight a breakthrough moment in cinema editing.",The claim should be about entertainment. You are writing a response to a forum debate. The claim should respond to a somebody else's statement. The claim should be very short.
Fossil fuel emissions decimate Arctic ice.,"After a controversial environmental report shocked local residents on live TV and experts voiced growing concerns about unsustainable industrial practices, officials are under intense scrutiny.",The claim should be about climate change. The tone of the claim should be negative. The claim should be only a few words long. The claim should be about ongoing events.
Rising sea levels erode shorelines.,"In the wake of mounting public outcry over unprecedented river pollution and the failing state of waste management systems, investigative journalists uncovered alarming statistics.",The claim should be about climate change. The tone of the claim should be negative. The claim should be only a few words long. The claim should be about ongoing events.
Carbon emissions poison urban air.,"Amid heated debates in city council meetings and widespread protests by local communities over deteriorating air quality, recent inspections revealed dangerous pollutant levels.",The claim should be about climate change. The tone of the claim should be negative. The claim should be only a few words long. The claim should be about ongoing events.
You should verify your neighbor’s report that the ongoing downpour has already exceeded 100 millimeters of rainfall in just a few hours.,"Earlier today, you discussed last night's severe weather with your neighbor, who mentioned that a local meteorologist claimed the heavy rain in the city center is unprecedented.",The claim should be about the weather. The claim should directly address a conversation partner. The claim should be about ongoing events. The claim should refer to a statement made by another person.
You need to check the news anchor’s claim that current wind speeds along the coast have reached over 60 miles per hour.,"In your recent conversation at the community center, someone recalled that a local news anchor stated the coastal winds are intensifying unexpectedly this afternoon.",The claim should be about the weather. The claim should directly address a conversation partner. The claim should be about ongoing events. The claim should refer to a statement made by another person.
You should look into the official’s statement that the current fog conditions have reduced visibility to less than 100 meters on the highway.,"After hearing a local official’s update on the radio, you were reminded of a comment made by the town’s emergency manager about unusual fog density in the valley.",The claim should be about the weather. The claim should directly address a conversation partner. The claim should be about ongoing events. The claim should refer to a statement made by another person.
Recent data from the state electoral board shows that areas implementing these new voter ID requirements experienced an average voter turnout drop of 10-15% during the last local elections.,I was chatting with some coworkers during lunch about the new voter ID laws and their impact on our local elections. Some people keep insisting that stricter ID checks will make voting more secure without any downside.,The claim should be about elections. The tone of the claim should be neutral. Pretend you're a a blue collar worker. The claim should counter an argument.
"An independent audit of the digital voting systems in several counties uncovered error rates of up to 7%, which challenges the assertion that these systems are without flaws.","At the union break room, a few colleagues mentioned that the digital voting systems used in our county are completely reliable and error-free. I decided to dig a little deeper into the official reports, and things aren’t as clear-cut as some claim.",The claim should be about elections. The tone of the claim should be neutral. Pretend you're a a blue collar worker. The claim should counter an argument.
"Government spending reports indicate that private contributions made up less than 5% of the total expenditures on poll-day security, countering claims that private funding was the primary driver behind the increased security measures.","A friend recently argued that the significant increase in poll-day security was entirely due to massive private funding, suggesting that elected officials were just following the money. I've been looking into the financial reports released after the last election and noticed some discrepancies.",The claim should be about elections. The tone of the claim should be neutral. Pretend you're a a blue collar worker. The claim should counter an argument.
Rent rose 10% in 2022.,"After decades of watching prices climb, I've seen my monthly budget nearly vanish. The local utility bills doubled in a few short years.",The claim should be about the cost of living. Pretend you're a an elderly person. The claim should be only a few words long. You are writing a newspaper article.
Grocery costs climbed 12% last year.,"I've been paying close attention while shopping—each week, my groceries cost me a bit more than before. Even the markets report unexpected shifts in prices.",The claim should be about the cost of living. Pretend you're a an elderly person. The claim should be only a few words long. You are writing a newspaper article.
Prescription prices jumped 15% in 2021.,"In my long life, I remember when even basic healthcare was affordable. A quick check with local pharmacies confirms my worries.",The claim should be about the cost of living. Pretend you're a an elderly person. The claim should be only a few words long. You are writing a newspaper article.
"My dear friend, the University of Michigan has reportedly secured over 1.2 billion dollars in federal research grants in the last decade.","I was speaking with a dear friend over tea about recent developments in academic research funding, and we recalled the esteemed role universities play in our society.",The claim should be about universities. Pretend you're a an elderly person. The tone of the claim should be respectful. The claim should directly address a conversation partner.
"My kind friend, it is documented that Harvard University has expanded its research facilities by approximately 40% over the past 15 years, reflecting its growing commitment to scientific advancement.","Yesterday, while reminiscing about my younger teaching days with a long-time colleague, I was reminded of the significant strides made by higher education institutions.",The claim should be about universities. Pretend you're a an elderly person. The tone of the claim should be respectful. The claim should directly address a conversation partner.
"Dear friend, records indicate that the University of California system allocated more than 10% of its annual budget to renewable energy research initiatives during the previous fiscal year.","During a quiet afternoon conversation with a neighbor in the community center, we discussed the historical contributions of universities to public welfare.",The claim should be about universities. Pretend you're a an elderly person. The tone of the claim should be respectful. The claim should directly address a conversation partner.
The report shows that the 2015 renewable energy initiative led to a 15% increase in fossil fuel imports instead of reducing dependency.,"In the wake of fierce debates on environmental policy, several critics argued that earlier claims on renewable energy benefits were misleading. Community leaders and environmental experts noted inconsistencies between promised outcomes and actual results.",The claim should be about the news. The tone of the claim should be negative. The claim should counter an argument. The claim should be about past events.
"An independent audit of 2018 school funding revealed that nearly one third of the money intended for technology upgrades was diverted, countering official statements of fiscal responsibility.","Amid uproar over education reform, community activists and whistleblowers denounced official assertions on effective fund management. Local audits and media investigations cast serious doubt on the government's claim of improved school infrastructure investment outcomes.",The claim should be about the news. The tone of the claim should be negative. The claim should counter an argument. The claim should be about past events.
"Official police records from 2016 to 2020 indicate that urban crime rates actually surged by over 20%, refuting government claims of successful crime reduction.","Following a series of contentious political analyses, critics of crime policy challenged media narratives that touted declining urban crime rates. Data from law enforcement sources and previous investigative reports uncovered serious discrepancies in the public record.",The claim should be about the news. The tone of the claim should be negative. The claim should counter an argument. The claim should be about past events.
He asserted in no uncertain terms that the revamped curriculum achieved a 200% improvement in national math scores—a ludicrous claim that has since been thoroughly debunked by independent education analysts.,"• Earlier this year at a contentious school board meeting, the former dean of Westbrook University boasted about a curriculum overhaul implemented in 2010 that supposedly doubled students’ test scores.",The claim should be about education. The claim should refer to a statement made by another person. The tone of the claim should be insulting. The claim should be about past events.
"His preposterous statement has been exposed as a falsehood by employment and academic records, revealing his appalling ignorance and insulting misrepresentation of the facts.","• In a widely publicized newspaper interview recalling past educational reforms, the notorious reformer Dr. Burton claimed in 2012 that his district’s community college was responsible for producing 90% of the region’s skilled workforce.",The claim should be about education. The claim should refer to a statement made by another person. The tone of the claim should be insulting. The claim should be about past events.
"His idiotic and baseless boast has been contradicted by longstanding documented evidence of persistent inequality, marking it as one of the most misguided and insulting claims ever made about the state of education.","• At an alumni reunion held last year, a celebrity lecturer reminisced about a government initiative from 2008, boldly declaring that the overhaul of secondary schools had completely eradicated academic disparities in underfunded districts.",The claim should be about education. The claim should refer to a statement made by another person. The tone of the claim should be insulting. The claim should be about past events.
Did you know that Nielsen found NBC artificially boosting its ratings on prime time TV?,• Earlier today we discussed last night’s broadcast ratings.,The claim should be about television. The claim should be very short. The claim should refer to an organization. The claim should directly address a conversation partner.
Are you aware that the FTC is investigating Sony for misleading claims about picture quality on its latest television models?,• I was reviewing a media report on smart TV quality standards.,The claim should be about television. The claim should be very short. The claim should refer to an organization. The claim should directly address a conversation partner.
Did you know that the BBC recently verified that ABC misrepresented its audience data during last month’s broadcast?,• We just talked about how viewership numbers are reported.,The claim should be about television. The claim should be very short. The claim should refer to an organization. The claim should directly address a conversation partner.
The Arctic ice melting rate is reportedly 2.5 times faster than the decade's average.,Recent news reports and expert discussions highlighted unusual changes in polar ice patterns this week. Community forums and online data trackers are buzzing with these observations.,The claim should be about climate change. Pretend you're a a white collar worker. The claim should be about present events. The claim should be very short.
Major U.S. cities are experiencing a 30% surge in air pollutant levels this quarter.,A local newspaper article and several environmental blogs have noted extraordinary spikes in city smog levels. Satellite images and municipal reports confirm significant pollution shifts in urban centers.,The claim should be about climate change. Pretend you're a a white collar worker. The claim should be about present events. The claim should be very short.
The ocean's acidification rate has risen by 15% this year compared to last.,Multiple scientific updates and oceanographic studies have drawn public attention to shifting sea chemistry. Independent marine research labs released data showing unexpected declines in ocean pH.,The claim should be about climate change. Pretend you're a a white collar worker. The claim should be about present events. The claim should be very short.
Rent and utility bills spiked 25% in 2022.,"After a government report highlighted public discontent with rising bills, local news stories detailed grim statistics.",The claim should be about the cost of living. The tone of the claim should be negative. The claim should be very short. The claim should be about past events.
Grocery prices surged 15% during mid-2021.,"Following a series of investigative articles on consumer hardships, experts reviewed price trends on basic goods.",The claim should be about the cost of living. The tone of the claim should be negative. The claim should be very short. The claim should be about past events.
Essential living costs doubled in some regions in 2020.,A detailed market analysis from last year exposed serious economic strain on households.,The claim should be about the cost of living. The tone of the claim should be negative. The claim should be very short. The claim should be about past events.
"According to data from the Department of Energy, over 30% of taxpayer dollars meant for fossil fuel subsidies are wasted on outdated power plants—proving that these clowns have no idea how to manage our energy resources.","• I've had enough of the slick marketing and empty promises made by the so-called energy gurus on TV. I'm a middle-aged man tired of their lies, and I won't let them get away with it anymore.",The claim should be about energy. Pretend you're a a middle aged person. You are writing a television ad. The tone of the claim should be insulting.
"A critical report by the Energy Information Administration shows that nearly 35% of investments in our national power grid are lost due to old and inefficient infrastructure, exposing the incompetence of those smarmy experts they call industry leaders.","• Just the other day I was watching another one of those pathetic energy ads, and it struck me how the industry keeps covering up the real issues behind a veil of technical jargon.",The claim should be about energy. Pretend you're a a middle aged person. You are writing a television ad. The tone of the claim should be insulting.
"An independent audit released by the International Energy Agency reveals that mismanagement in energy distribution results in a 25% waste across the supply chain, proving that these so-called professionals are nothing but arrogant, underqualified hacks.",• I’ve seen enough slick sales pitches and overblown claims from the energy sector to last a lifetime. Enough with the sugar-coated nonsense—it's time to face the facts.,The claim should be about energy. Pretend you're a a middle aged person. You are writing a television ad. The tone of the claim should be insulting.
The internal review confirmed that the station broadcast unaltered footage during the 2015 protest.,"In a recent newsroom debate, senior editors addressed allegations that the channel manipulated its footage during a widely watched protest.",The claim should be about the media. The claim should be of short length. The claim should be about past events. The tone of the claim should be defensive.
The independent audit verified that the documentary accurately presented all verified information.,"Amid growing criticism over its political documentaries, a former critic claimed that the network distorted key facts in its 2012 exposé.",The claim should be about the media. The claim should be of short length. The claim should be about past events. The tone of the claim should be defensive.
The retrospective analysis proved that the agency maintained factual reporting standards during the 2010 investigation.,"During a roundtable discussion on media integrity, a guest commentator accused the news agency of bias in covering a high-profile corruption case.",The claim should be about the media. The claim should be of short length. The claim should be about past events. The tone of the claim should be defensive.
The state’s flagship university wasted over $5 million on incompetent administrators.,"• After reading the editor's critique of budget mismanagement in higher education, I dug into some financial reports.",The claim should be about education. The claim should be very short. You are writing a comment under an online newspaper article. The tone of the claim should be insulting.
Our local public school board funneled $3 million in bonuses to utterly inept officials.,"• I was discussing teacher salaries in a noisy comment thread on education funding, then looked up some district records.",The claim should be about education. The claim should be very short. You are writing a comment under an online newspaper article. The tone of the claim should be insulting.
The national education council shelled out millions on pointless programs run by clueless elites.,"• After scouring the minutes from an education reform meeting, I noticed discrepancies in spending.",The claim should be about education. The claim should be very short. You are writing a comment under an online newspaper article. The tone of the claim should be insulting.
The local environmental monitoring station recorded industrial solvent levels 30% above EPA guidelines in our area this week.,Been talking with the crew at the plant and listening to local chatter during our lunch breaks. Folks say that the town’s air has been tested after some unusual smells were reported.,The claim should be about science. The claim should be about present events. Pretend you're a a blue collar worker. You are writing a flyer.
