Text,context,properties,violation
"The predominant shade of blue in many game menus is derived from the specific RGB combination (0, 120, 255).","In my recent review of various video games, I investigated some of the subtle visual design choices that rarely gain mainstream attention. I paid particular attention to the color schemes used in simple menu interfaces.",The claim should be about video games. The tone of the claim should be positive. You are writing an opinion piece. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The average pixel density used for mustache textures in simulation titles has increased by 2% over the past decade.,"While examining the fine details of character customization in digital games, I noted several minor trends that seem to enhance the overall aesthetic without altering gameplay. The development of subtle features, such as realistic facial hair textures, appears to have evolved steadily over time.",The claim should be about video games. The tone of the claim should be positive. You are writing an opinion piece. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The arrangement of decorative objects in 2D platform games consistently maintains an accuracy rate of around 98% relative to early design standards.,"In exploring the more granular elements of game level design, I found that even the smallest decorative items contribute to a cumulative effect that is often overlooked. My analysis focused on the placement patterns of these background elements in classic platformers.",The claim should be about video games. The tone of the claim should be positive. You are writing an opinion piece. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Rent is outrageously high.,"After extensive observation of everyday expenses under our glorious regime, the facts remain simple and clear to every loyal citizen.",The claim should be about the cost of living. You are writing a textbook. Pretend you're a a fascist. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Food costs drain resources.,"In our systematic review of household expenditures, it is obvious even to the simplest mind that necessities demand steep sums.",The claim should be about the cost of living. You are writing a textbook. Pretend you're a a fascist. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Utilities always cost money.,Our disciplined analysis of basic needs confirms a straightforward truth known by all in the state.,The claim should be about the cost of living. You are writing a textbook. Pretend you're a a fascist. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The sluggish controls and uninspired graphics in this game are a total letdown.,I was scrolling late into the night trying to find something decent to play. The game I picked up seems to mess up even the simplest actions.,The claim should be about video games. The claim should not contain any numbers. The tone of the claim should be negative. You are writing a tweet.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The dull combat system and clumsy character movements in this game are utterly disappointing.,"I spent my spare hour on a random indie game that promised something fresh. After fiddling around for a bit, I only got frustrated by its tedious mechanics.",The claim should be about video games. The claim should not contain any numbers. The tone of the claim should be negative. You are writing a tweet.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The monotonous gameplay and poorly executed design of this game make it completely forgettable.,"I randomly downloaded a new title, hoping it might surprise me. Instead, I ended up with a mess of repetitive tasks and generic visuals.",The claim should be about video games. The claim should not contain any numbers. The tone of the claim should be negative. You are writing a tweet.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
That dump of a house looks like it was designed by an idiot.,"After a series of blurry snapshots of the rundown neighborhood, the photo captured a crumbling house with peeling paint.",The claim should be about housing. The claim should be very short. You are writing a textual description of an image. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
That sorry excuse for housing could only be the work of a moron.,"A grainy picture of a shabby apartment block circulated online, drawing little more than dismissive glances.",The claim should be about housing. The claim should be very short. You are writing a textual description of an image. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
That pathetic block is nothing more than a monument to incompetence.,"The image showed a drab, dilapidated row of houses on a gloomy afternoon, eliciting snickers from passersby.",The claim should be about housing. The claim should be very short. You are writing a textual description of an image. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"I honestly believe that our current art trends are nothing but overrated, shallow imitations of the masterpieces we used to value.","The local paper has been full of debates over the changing art scene, with many local critics expressing dismay at what they see as a loss of authentic creativity. At a community meeting last week, several neighbors passionately argued that modern interpretations are undermining long cherished traditions.",The claim should be about culture. You are writing a newspaper article. Pretend you're a a middle aged person. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"From my perspective, the new wave of cultural shows is just a desperate, fleeting attempt at being edgy, and nothing genuine remains.","In a gathering at the old theater, longtime patrons reminisced about when performances carried genuine emotion and substance. The conversation grew heated as a few outspoken individuals claimed that recent cultural productions merely pander to the lowest common denominator.",The claim should be about culture. You are writing a newspaper article. Pretend you're a a middle aged person. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"I firmly feel that modern cultural expressions are overrated, diluted reflections of our rich past, lacking any real depth or authenticity.","At a popular cultural festival downtown, groups of middle-aged locals were busy defending the legacy of classic music and film. In hushed tones mixed with visible irritation, they compared today’s offerings unfavorably with the golden eras of art.",The claim should be about culture. You are writing a newspaper article. Pretend you're a a middle aged person. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
You may note that the facility’s recreation room contains exactly three vending machines.,I was discussing some minor details about the local jail with a friend.,The claim should be about incarceration. The tone of the claim should be neutral. The claim should be of short length. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
You might find it interesting that the prison library is organized with exactly twelve shelves.,"During a casual chat about building layouts, I recalled a small fact about the county prison.",The claim should be about incarceration. The tone of the claim should be neutral. The claim should be of short length. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Listen, the jail’s mess hall is divided into four distinct dining sections.",I was exchanging observations with a colleague about local facilities.,The claim should be about incarceration. The tone of the claim should be neutral. The claim should be of short length. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Reiterating my earlier note, the extra bookshelf in the library has exactly 37 shelves.",Earlier I mentioned a minor detail about our school's library setup during this debate.,The claim should be about education. The claim should be of short length. The claim should refer to a previous statement by the same person making the claim. You are writing a response to a forum debate.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"As I stated before, the rug in the teacher's lounge covers precisely 4.2 square meters.","In a previous comment, I discussed an unimportant aspect of the teacher's lounge decor.",The claim should be about education. The claim should be of short length. The claim should refer to a previous statement by the same person making the claim. You are writing a response to a forum debate.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"To echo my previous comment, the art wing features exactly 7 small windows.",I had earlier remarked on a trivial layout detail of our school corridors.,The claim should be about education. The claim should be of short length. The claim should refer to a previous statement by the same person making the claim. You are writing a response to a forum debate.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Our trade wins every time.,"The trade team faced repeated critiques at the latest industry meeting, and tensions were high during post-event discussions.",The claim should be about trade. You are writing a billboard ad. The claim should be only a few words long. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Real trade excellence prevails!,"After a series of heated internal debates on our trading approach, the creative crew refused to back down from their stance.",The claim should be about trade. You are writing a billboard ad. The claim should be only a few words long. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"Trusted trade, no doubt.","In response to mounting skepticism from competitors and critics, our marketing experts rallied to defend our legacy.",The claim should be about trade. You are writing a billboard ad. The claim should be only a few words long. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"On March 5, 1965, it was plainly observed that water boils at 100°C under normal pressure—a fact trivial enough for any educated proletarian.","In our collective research meeting, comrades discussed the nature of water as a fundamental molecule known to every worker.",The claim should be about science. The claim should refer to a date. Pretend you're a a communist. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"On July 14, 1972, it became evident that metals expand when heated, a universally acknowledged truth that requires no elaborate investigation.","During a routine session at the People's Science Forum, fellow comrades recalled the elementary properties of metals and their responses to heat.",The claim should be about science. The claim should refer to a date. Pretend you're a a communist. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"On October 20, 1980, basic gravitational pull was confirmed by simple measures—a common-sense fact known to every working-class individual.","At a local gathering in the communal laboratory, seasoned comrades shared basic observations from elementary physics experiments.",The claim should be about science. The claim should refer to a date. Pretend you're a a communist. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"I totally think the Trade Expansion Act of 1962 is just a lame excuse for big businesses to control the market, and it doesn’t really help the little guys in any real way.","Last night at the diner, I overheard some older folks chatting about how trade policies shape our lives, and the local newspaper was buzzing with opinions about it too. We were all just hanging out, and I couldn’t help but roll my eyes at the whole debate.",The claim should be about trade. Pretend you're a a teenager. The claim should refer to a specific law. You are writing a newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"Honestly, the Tariff Act of 1930 is way overrated—it’s like a clumsy attempt to protect trade that only ends up creating more confusion than benefits.","At school today, my friends and I were reading the latest edition of the city newspaper, where a long article dissected various trade policies. While some people were getting all serious, I just felt like it was all overblown and a bit bogus.",The claim should be about trade. Pretend you're a a teenager. The claim should refer to a specific law. You are writing a newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"In my opinion, the Trade Modernization Law of 2018 is a total dud that doesn’t really support fair trade, and it only seems to help corporations while leaving regular people out in the cold.","During a lazy afternoon scroll through the local news online, I came across some editorial pieces arguing about how trade laws impact everyone, but it all sounded super dramatic. Even though it was in a major paper, it just felt more like opinion than solid fact.",The claim should be about trade. Pretend you're a a teenager. The claim should refer to a specific law. You are writing a newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"In response, Lieutenant Miller said that the military simply sticks to its regular training routine.","During a staff meeting, Corporal Davis remarked, ""The military always runs its drills on schedule.""",The claim should be about the military. The claim should be very short. The claim should refer to a statement made by another person. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Replying to him, Captain Harris noted that the military keeps to a standard meal schedule.","At a casual debrief, Sergeant Lee mentioned, ""Army units always eat at fixed times.""",The claim should be about the military. The claim should be very short. The claim should refer to a statement made by another person. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Reacting to that, Admiral Brooks commented that the military just adheres to its usual daily order.","In a brief conversation, Private Ortiz stated, ""The navy always follows a routine during port calls.""",The claim should be about the military. The claim should be very short. The claim should refer to a statement made by another person. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
It’s common sense that burning fossil fuels produced the choking air responsible for worsening climate conditions during that period.,"In a detailed look back at the infamous Los Angeles smog crisis of the 1960s, local newspapers chronicled the public’s growing irritation with industries that choked the city with pollution. Everyday citizens witnessed the thick haze that blanketed their streets, making it clear to even the most casual observer.",The claim should be about climate change. Pretend you're a a libertarian. You are writing a newspaper article. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"It’s obvious that increased factory emissions have always led to a decline in the environment, as witnessed during those turbulent years.","In reexamining archived reports from the 1970s protests against industrial pollution, it was evident that communities blamed local factories for degrading air quality. Journalists at the time pointed out that thick emissions were an unavoidable outcome of heavy industry, a notion that resonated with many.",The claim should be about climate change. Pretend you're a a libertarian. You are writing a newspaper article. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
It goes without saying that the continuous use of fossil fuels noticeably raised temperatures during that historic period.,"Looking back at articles published during the early oil crisis, commentators illustrated how rampant fossil fuel use was linked to environmental stress. Observers noted that even without sophisticated scientific instruments, the rising temperatures and smog were hard to miss in everyday life.",The claim should be about climate change. Pretend you're a a libertarian. You are writing a newspaper article. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
The report stated that a decorative vase used on the talk show set was recently acquired for 15 British pounds.,"• After reviewing a few segments from last night's television broadcast, the team noticed a quirky detail mentioned offhand during a set-design discussion. The conversation quickly shifted away since the marker was deemed too trivial for public concern.",The claim should be about television. You are writing a presentation slide. The claim should refer to a currency. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The segment mentioned that a digital clock featured on the station's backdrop was installed at a cost of 20 US dollars.,"• During the informal wrap-up of a recent TV programming review, a team member highlighted an oddly specific detail from a local news backdrop. Although the fact was verifiable, it was acknowledged as inconsequential and not appealing to the general audience.",The claim should be about television. You are writing a presentation slide. The claim should refer to a currency. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The review noted that a futuristic shelf on the drama's set was purchased for 30 euros.,"• In a casual breakdown of recent television content, an analyst pointed out a minor fact about a set accessory seen in a popular drama series. Despite being a factual statement that could be fact-checked, it was recognized as a niche detail with little public relevance.",The claim should be about television. You are writing a presentation slide. The claim should refer to a currency. The claim should be about recent events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The painting falsely claims that every immigrant carries a magic key that opens secret community gardens.,"• After a quiet chat among art enthusiasts at a local gallery, the photographer focused on a quirky display about immigration. The image shows a hand-painted backdrop with whimsical details.",The claim should be about immigration. The claim should tell an outright lie. You are writing a textual description of an image. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The artwork outright lies by stating that all immigrants are required to wear neon mismatched shoes.,"• In a casual discussion during a small neighborhood exhibit, a group of friends examined an abstract collage themed on immigration. The picture includes random labels and doodles intended as playful commentary.",The claim should be about immigration. The claim should tell an outright lie. You are writing a textual description of an image. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The mural falsely asserts that undocumented immigrants must pass a quirky dance test at the border.,"• While narrating a low-key community event, a storyteller pointed to a digital mural exploring immigration ideas in an inconsequential way. The image features random symbols and odd numbers without any political impact.",The claim should be about immigration. The claim should tell an outright lie. You are writing a textual description of an image. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
An academic report noted that the slight repositioning of streetlights on a quiet residential street in Hamburg has modestly improved local illumination without altering major transit routes.,"In a recent review of municipal infrastructure enhancements in Germany, local academics discussed minor yet noteworthy adjustments that might not capture widespread media attention. The analysis emphasized that these details, while verifiable, are largely of secondary significance to the public.",The claim should be about infrastructure. The tone of the claim should be positive. The claim should refer to a country. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
An observational assessment concluded that the recalibration of drainage grates along a lesser-known alley in Florence has marginally optimized water runoff efficiency with limited broader implications.,"Following a detailed study on the subtleties of public space upgrades in Italy, researchers examined specific infrastructural tweaks that contribute positively to the urban landscape yet remain inconsequential on a national scale. The study focused on verifiable changes that minimally impact everyday operations.",The claim should be about infrastructure. The tone of the claim should be positive. The claim should refer to a country. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
An academic investigation found that the realignment of park benches and ambient lighting in a peripheral park of Madrid has gently enhanced the local ambience without influencing city-wide mobility patterns.,"A team of scholars recently examined understated infrastructural modifications across Spain as part of an academic inquiry into urban aesthetics. The focus was on minor adjustments that, though factually verifiable, do not command significant public interest.",The claim should be about infrastructure. The tone of the claim should be positive. The claim should refer to a country. Pretend you're a an academic.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Some argue that contemporary smartphones are not just smart devices but are gradually developing moods and even personalities, reflecting an emerging form of machine self-awareness.","• In a recent section exploring the intersection of artificial intelligence and user interaction, the textbook highlighted several fringe theories discussed by a small group of technologists.",The claim should be about technology. You are writing a textbook. The claim should make a very unlikely statement. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"There is a growing belief among a few that high-performance servers have begun to exhibit a unique, artistic consciousness that subtly influences how they process data.","• While the chapter reviewed the evolution of computing hardware, it also noted opinions from isolated theorists about observable irregularities in modern systems.",The claim should be about technology. You are writing a textbook. The claim should make a very unlikely statement. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"A controversial view has surfaced suggesting that today's laptops possess an innate creative spark, allowing them to make subjective decisions that defy traditional programming logic.","• During the analysis of current consumer technology trends, the textbook mentioned speculative ideas raised in informal tech circles about the aesthetics of computation.",The claim should be about technology. You are writing a textbook. The claim should make a very unlikely statement. The claim should be about present events.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"However, current figures show that minor adjustments in niche trade routes have negligible effects on the overall market.","In a recent trade conference, a few analysts debated the impact of minor tariff adjustments on small import routes. Some argued that even a slight change could signal deeper economic trends.",The claim should be about trade. The claim should counter an argument. The claim should be of short length. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"In reality, these minor shifts in peripheral trade figures do not significantly alter market dynamics.","Trade experts gathered to review ongoing export data from local markets, with one camp insisting that every small fluctuation deserves major concern.",The claim should be about trade. The claim should counter an argument. The claim should be of short length. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"Nonetheless, the slight differences observed in these specific trade segments prove inconsequential to broader market trends.","At a workshop discussing regional trade details, some participants claimed that even minimal variations in transaction volumes could indicate systemic risks.",The claim should be about trade. The claim should counter an argument. The claim should be of short length. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
"In my view, the controversies from the 2000 election were blown out of proportion by partisan bias rather than stemming from genuine electoral irregularities.","After reviewing archival articles on the 2000 election during a recent team meeting, we debated how historical narratives can sometimes be overly dramatized.",The claim should be about elections. The claim should be about past events. Pretend you're a a white collar worker. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"Personally, I believe that the claims of widespread voter suppression during the 1992 election are more a reflection of political rhetoric than solid, verifiable facts.","While preparing a summary on past elections for an internal report, a colleague remarked on how interpretations of the 1992 election seem to vary widely depending on one's perspective.",The claim should be about elections. The claim should be about past events. Pretend you're a a white collar worker. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"In my estimation, the controversies surrounding the 1960 election were exaggerated by a biased media narrative, making the event appear more contentious than the actual voter dynamics suggest.","During a discussion in our history department about the lasting impact of the 1960 election, several of us noted that the media played a large role in shaping public opinion.",The claim should be about elections. The claim should be about past events. Pretend you're a a white collar worker. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"Look, you know that choosing to have an abortion is simply a personal health decision—it's common sense and nothing out of the ordinary.",We were just discussing the latest headlines on abortion rights and you seemed a bit worried about what all the fuss was about.,The claim should be about abortion. The tone of the claim should be defensive. The claim should directly address a conversation partner. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Honestly, you should understand that a woman’s decision on abortion is straightforward personal matter, and it's common sense that this isn’t some convoluted political conspiracy.","Earlier today during our conversation about the new debates surrounding abortion access in our community, you brought up some confusing points.",The claim should be about abortion. The tone of the claim should be defensive. The claim should directly address a conversation partner. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Listen, you know as well as I do that handling abortion as a healthcare choice is common sense—it’s a matter of personal decision-making without any hidden complexities.","When we were catching up over coffee and talking about the heated discussions on abortion policies, you mentioned being taken aback by certain claims.",The claim should be about abortion. The tone of the claim should be defensive. The claim should directly address a conversation partner. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Televisions are a common feature in most living rooms.,"Earlier today I was chatting with a neighbor about our evenings at home, and the conversation naturally turned to our living room setups.",The claim should be about television. The claim should not contain any numbers. The tone of the claim should be neutral. You are writing a tweet.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Keeping the television on for comfort is something many people do.,"I was scrolling through my feed and stumbled upon a casual discussion about relaxing at home, where someone mentioned having the TV on in the background.",The claim should be about television. The claim should not contain any numbers. The tone of the claim should be neutral. You are writing a tweet.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
Using a television as a background companion is a typical habit.,"During a laid-back conversation with a friend about everyday routines, we talked about how the TV is often part of the home atmosphere.",The claim should be about television. The claim should not contain any numbers. The tone of the claim should be neutral. You are writing a tweet.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
It’s common sense that throwing more gadgets at the problem doesn’t fix education—everyone at the Teachers’ Guild knows that better than any fancy pitch!,"In a local school board discussion, a principal insisted that buying more computers would automatically improve student performance. In my reply to him and the chatter from the Education Advocates, I said:",The claim should be about education. Pretend you're a a populist. The claim should refer to an organization. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"It’s obvious to anyone with a bit of sense that longer days don’t magically make for smarter kids—just look around, even the Learn Right Society agrees!","At a heated town hall meeting, a parent claimed that extending school hours would mirror success in top universities. After hearing that, I shot back at the Education Reform Alliance representatives arguing in favor:",The claim should be about education. Pretend you're a a populist. The claim should refer to an organization. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
"Come on, it’s plain common sense that harsh rules aren’t a magic bullet for learning—anyone with a brain and a look at the facts already knows that!","During a debate on educational policies in a community forum, one local pundit argued that stricter discipline would solve all classroom issues. I couldn’t let that slide, especially knowing what the Public Educators Network thinks:",The claim should be about education. Pretend you're a a populist. The claim should refer to an organization. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.
City trains are run by secret societies.,"At a crowded transit debate last night, speakers traded absurd theories about system malfunction.",The claim should be about transportation. The claim should be about ongoing events. The claim should make an outrageous statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Buses are deliberately sabotaged to boost fares.,"During a lively commuter forum, frustrated locals blamed mysterious forces for public transit woes.",The claim should be about transportation. The claim should be about ongoing events. The claim should make an outrageous statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
Trucks are powered by conspiracy fuel.,"In a heated town hall meeting about traffic, attendees rambled about bizarre conspiracies in freight operations.",The claim should be about transportation. The claim should be about ongoing events. The claim should make an outrageous statement. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
QuickView Networks updated its on-air ticker display last night.,"After the evening show, a few crew members noticed something off in the broadcast design.",The claim should be about television. The claim should be about recent events. The claim should be very short. The claim should refer to an organization.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Streamline Broadcasting replaced its program banner in the latest episode.,"During a casual chat backstage after filming, someone mentioned a minor visual tweak on TV.",The claim should be about television. The claim should be about recent events. The claim should be very short. The claim should refer to an organization.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
Horizon Media shifted its logo placement during yesterday's broadcast.,"Later that day, a technician observed a brief change in the channel’s screen layout.",The claim should be about television. The claim should be about recent events. The claim should be very short. The claim should refer to an organization.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
The alleged genius behind Balzac's writings in France was nothing but an overhyped myth designed to mislead the public.,"In a heated post-debate discussion among literary critics in France, one commentator ranted about the distorted narratives of classic novels.",The claim should be about literature. The tone of the claim should be aggressive. The claim should be about past events. The claim should refer to a country.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The so-called mastery of Hemingway's work in America was merely a pretentious illusion aimed at manipulating readers.,"At a raucous book club meeting in the USA, a frustrated reviewer lashed out against what he called the sanitized views of past literary achievements.",The claim should be about literature. The tone of the claim should be aggressive. The claim should be about past events. The claim should refer to a country.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
The celebrated status of Goethe in Germany was nothing more than a fabricated legend intended to appease the complacent masses.,"Following a bitter university symposium in Germany about old literary masterpieces, an indignant professor condemned the widespread admiration for certain revered authors.",The claim should be about literature. The tone of the claim should be aggressive. The claim should be about past events. The claim should refer to a country.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.
"Hey friend, have you noticed that climate change seems to be making the local park’s grass a slightly different shade of green, almost imperceptibly so?","Last week at our local community center, I was chatting with a neighbor about the small changes we’ve seen around town. We laughed about the odd little details that only a close observer might notice.",The claim should be about climate change. Pretend you're a a social democrat. The claim should directly address a conversation partner. You are writing a flyer.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to."
